,TOR3A (64222)
ACH-000004,0.0240785442910061
ACH-000005,0.08076076874617474
ACH-000007,-0.09413506953622136
ACH-000009,-0.1188370657911338
ACH-000011,0.01506673777211566
ACH-000012,-0.2690330388598885
ACH-000013,-0.1472850056627055
ACH-000014,-0.17315548891122678
ACH-000015,-0.010639661296807788
ACH-000017,-0.20559328619559172
ACH-000018,-0.17692978146757946
ACH-000019,-0.1779345841012169
ACH-000021,-0.12726110819024242
ACH-000022,-0.0024233230600518665
ACH-000025,0.0147649649010448
ACH-000028,-0.1157120999182752
ACH-000030,-0.0030159322385141397
ACH-000035,-0.0506015819480486
ACH-000036,-0.04443244285627932
ACH-000037,-0.011843033114269073
ACH-000039,0.03724273305198605
ACH-000040,-0.08247187782281462
ACH-000041,0.004410820959402618
ACH-000042,-0.04792063053310498
ACH-000045,-0.003256080691564936
ACH-000047,0.06829097260763592
ACH-000052,-0.25597395123625194
ACH-000053,-0.06562178328475643
ACH-000054,-0.13633443973337658
ACH-000055,-0.2310322837445861
ACH-000060,-0.005448271257022195
ACH-000067,-0.045680417457082255
ACH-000070,-0.21861580905602945
ACH-000075,0.10273843164915654
ACH-000078,0.06614870607420341
ACH-000082,0.04649346264435916
ACH-000085,-0.017110193524574106
ACH-000086,-0.281657454752911
ACH-000087,-0.08379060181728938
ACH-000092,-0.1304538239435064
ACH-000095,-0.04376375843511829
ACH-000097,-0.06472908716172877
ACH-000098,-0.032156533321843116
ACH-000099,-0.0333837020138416
ACH-000108,-0.0781506933793768
ACH-000113,0.021977932730544655
ACH-000116,-0.17076651146630306
ACH-000118,0.03938990704693077
ACH-000120,-0.1849892798560408
ACH-000123,0.038277787940213165
ACH-000127,-0.05181384466479092
ACH-000128,0.002614556093381
ACH-000132,0.02490094090521907
ACH-000133,-0.14086526885755069
ACH-000137,-0.12360082601836793
ACH-000138,-0.04750249675112374
ACH-000142,-0.13936579162619298
ACH-000143,0.00498526585885577
ACH-000146,-0.0014199097831765453
ACH-000148,-0.13694620869312474
ACH-000150,0.17316307611547885
ACH-000152,0.10318226665324844
ACH-000153,-0.019757030287707162
ACH-000159,-0.20688824209698609
ACH-000160,-0.07854922063392017
ACH-000163,0.01029387989168458
ACH-000167,0.03378649815078846
ACH-000168,-0.10953854306860082
ACH-000169,0.04711097972169684
ACH-000178,0.07526073181647068
ACH-000183,-0.2746349010167126
ACH-000188,0.07730927285103302
ACH-000189,-0.010040896549689796
ACH-000190,-0.2519938734979342
ACH-000198,-0.02681122880451038
ACH-000203,-0.2684617603776017
ACH-000204,-0.3989353324183436
ACH-000206,0.17571493543898464
ACH-000207,-0.1101897839455519
ACH-000208,-0.25928951626461066
ACH-000210,-0.16029075066439602
ACH-000211,0.09813297541749252
ACH-000215,-0.05380977194073687
ACH-000221,-0.03992354553124188
ACH-000222,-0.06779855534409499
ACH-000223,-0.07447532222722678
ACH-000226,-0.051436745604937016
ACH-000227,-0.04168146032910657
ACH-000228,-0.02276654033023117
ACH-000231,-0.15141225500424135
ACH-000232,-0.07958792435143247
ACH-000233,-0.05529098225111609
ACH-000234,-0.02763721706524879
ACH-000235,-0.1715397193003039
ACH-000237,-0.028855745214203542
ACH-000238,0.1514463808499825
ACH-000242,0.10894277096236277
ACH-000243,-0.0855299153410709
ACH-000244,-0.06887380226243847
ACH-000246,-0.026004622410563054
ACH-000248,-0.2834941233683544
ACH-000250,-0.026524242701333096
ACH-000251,-0.13645321852888329
ACH-000252,-0.052811625168163664
ACH-000253,0.00025918001865750536
ACH-000255,-0.10019037226073438
ACH-000256,-0.09768014148266632
ACH-000257,-0.0572104904940747
ACH-000258,-0.3679856551187959
ACH-000259,-0.09384129717654978
ACH-000260,-0.05945450123150538
ACH-000261,-0.09768505689086412
ACH-000262,-0.1014842830480688
ACH-000263,0.15208857610663684
ACH-000264,-0.16492467215425882
ACH-000265,-0.020681067812371053
ACH-000266,-0.051244424121761945
ACH-000272,-0.11309025750921813
ACH-000274,-0.07611711163782989
ACH-000277,0.00640709247467265
ACH-000278,0.15385600478560266
ACH-000279,-0.001098301481979984
ACH-000280,-0.023768227329401263
ACH-000281,0.04143060040098243
ACH-000288,-0.05881193951808598
ACH-000291,-0.09618719395409976
ACH-000293,-0.029634313788545055
ACH-000294,-0.12105524232156895
ACH-000295,-0.07416673740237978
ACH-000296,-0.16581404079523926
ACH-000302,0.0010611178523261561
ACH-000304,0.02032297698918086
ACH-000307,0.06778733639813933
ACH-000308,-0.01510372149678596
ACH-000310,-0.1372021522013938
ACH-000311,0.1415355272766393
ACH-000312,-0.10539883581032007
ACH-000315,-0.009811955842495395
ACH-000316,-0.04124597229754266
ACH-000317,-0.03325779690459952
ACH-000318,-0.2061115481052873
ACH-000319,-0.14576812201217149
ACH-000320,-0.04269160323246432
ACH-000322,0.015096033034766662
ACH-000323,-0.03784218705107925
ACH-000324,-0.0367804253781227
ACH-000329,0.011585915724391244
ACH-000330,0.02110124115401951
ACH-000331,-0.017587221741182938
ACH-000332,-0.1172007136596045
ACH-000334,-0.1690241050977668
ACH-000335,-0.09231852512728107
ACH-000336,-0.05741899259303585
ACH-000337,0.16247433657736016
ACH-000338,-0.12386856356407673
ACH-000339,-0.10616433288564443
ACH-000341,-0.1306416570302874
ACH-000348,0.017666021639267015
ACH-000350,0.008399403190504967
ACH-000352,0.037381010183450664
ACH-000356,0.0639346359462893
ACH-000361,-0.0485493589022938
ACH-000362,-0.025232302173094454
ACH-000363,-0.049880477782602566
ACH-000364,0.027289924653975464
ACH-000365,-0.09901944311724777
ACH-000366,-0.04664835567324931
ACH-000368,0.2122013891326769
ACH-000374,0.030301858645403412
ACH-000375,-0.10263453006489737
ACH-000376,-0.14097189251473385
ACH-000381,0.04065679256671453
ACH-000383,-0.0036738123951975546
ACH-000387,-0.05238742896909891
ACH-000389,0.08308658550994849
ACH-000390,-0.029227544417645895
ACH-000393,-0.06724262398147045
ACH-000395,0.11716625903231301
ACH-000396,0.06584621828951945
ACH-000397,-0.0792800354379816
ACH-000401,-0.14045896803866073
ACH-000402,-0.11405710373042265
ACH-000403,-0.019396937589617736
ACH-000404,0.13437763916154186
ACH-000406,-0.0013644561253147785
ACH-000407,-0.07551541099910054
ACH-000408,0.08104607911689267
ACH-000410,-0.10325673334586126
ACH-000411,-0.16482804136404042
ACH-000414,0.12057335263227408
ACH-000415,-0.1122321274888544
ACH-000416,-0.12119292997283747
ACH-000420,-0.042391242775311484
ACH-000421,-0.10931968928652627
ACH-000424,-0.009185228949511593
ACH-000425,-0.13607660645752204
ACH-000426,-0.2064835159527113
ACH-000427,0.08748145201870046
ACH-000433,-0.09502392983360528
ACH-000435,-0.3077159134756935
ACH-000436,-0.007670201718451986
ACH-000444,-0.03854729071211871
ACH-000445,0.03056641296928985
ACH-000448,-0.13966186671028
ACH-000450,-0.05441997141535247
ACH-000452,-0.16986815419760176
ACH-000454,-0.0885127753026243
ACH-000458,-0.16038696944170094
ACH-000459,-0.09555381196808256
ACH-000460,-0.08988930261186835
ACH-000461,0.013039594157074643
ACH-000463,0.02729118689613097
ACH-000464,0.08797138202854961
ACH-000466,-0.20370362497607453
ACH-000467,-0.008673519227065251
ACH-000468,-0.04490065667383287
ACH-000469,0.04713192289594817
ACH-000470,-0.08541192344985034
ACH-000471,-0.06722095448698742
ACH-000472,-0.029195160381056368
ACH-000473,-0.07697538688235196
ACH-000475,-0.01790996675268372
ACH-000476,-0.04031851004917352
ACH-000477,-0.011976863354016518
ACH-000479,0.11264235272733797
ACH-000480,0.03258064257755092
ACH-000481,-0.06669487987325777
ACH-000483,0.05208762288346689
ACH-000484,-0.16499510718366994
ACH-000485,0.0447638642199195
ACH-000486,-0.0557186639484414
ACH-000487,-0.007208563923179327
ACH-000488,-0.08332885212237895
ACH-000490,-0.11129178530767464
ACH-000491,-0.10544045001568407
ACH-000495,-0.1331069085040803
ACH-000496,-0.0104292083330866
ACH-000499,0.15614781937099947
ACH-000500,0.07972000592132023
ACH-000502,-0.0806508466146154
ACH-000503,-0.4339539134189375
ACH-000505,-0.10398710680951688
ACH-000507,-0.13073780242162544
ACH-000510,-0.1475860536980384
ACH-000511,-0.022091298589823883
ACH-000512,-0.22977109652498
ACH-000516,-0.05179052804869172
ACH-000517,-0.06050595607285977
ACH-000518,-0.08814242800368698
ACH-000520,-0.02713068251517298
ACH-000521,-0.0243283921218984
ACH-000522,-0.14819258654074247
ACH-000524,-0.0236351506305696
ACH-000527,-0.03292179437426393
ACH-000528,-0.16816229897902554
ACH-000537,-0.03162447366037728
ACH-000541,-0.07457594796820656
ACH-000542,-0.011199621998485048
ACH-000544,0.05546463417012011
ACH-000545,-0.10350654490418144
ACH-000547,-0.16618710287291835
ACH-000548,-0.04168172722630952
ACH-000549,0.03273080842796705
ACH-000550,-0.030988738652666336
ACH-000552,-0.01927316965254554
ACH-000556,-0.14580654154368902
ACH-000557,-0.10834972098335352
ACH-000569,-0.0571660188532053
ACH-000570,0.07065755587875255
ACH-000571,0.032492514378980354
ACH-000573,-0.03786609507524042
ACH-000576,-0.04375609945542662
ACH-000579,0.054446235724218514
ACH-000580,0.0003862719443197435
ACH-000584,-0.1255223136536274
ACH-000585,0.00999614027117853
ACH-000588,-0.051654935464904427
ACH-000589,-0.02284820179707329
ACH-000591,0.10228039762363818
ACH-000593,0.05974245832240176
ACH-000600,-0.10789184051975527
