,CEACAM6 (4680)
ACH-000004,-0.2624338488624996
ACH-000005,-0.5544311296577379
ACH-000007,-0.3257621141401061
ACH-000009,-0.3867047717167681
ACH-000011,-0.3233000364021123
ACH-000012,-0.2850422954261095
ACH-000013,-0.3177188915515391
ACH-000014,-0.3556109826613465
ACH-000015,-0.23328345176958026
ACH-000017,-0.318664381805468
ACH-000018,-0.4983756045115519
ACH-000019,-0.24058086926295966
ACH-000021,-0.3546826358766593
ACH-000022,-0.24275825344519544
ACH-000025,-0.21412819825375207
ACH-000028,-0.3239566798966237
ACH-000030,-0.3807461648185059
ACH-000035,-0.19976827686510085
ACH-000036,-0.27565757165918997
ACH-000037,-0.19969434929318086
ACH-000039,-0.21936507723600995
ACH-000040,-0.1397007158770343
ACH-000041,-0.32070160195090325
ACH-000042,-0.14015103809295645
ACH-000045,-0.15468271757159804
ACH-000047,-0.21537069558165428
ACH-000052,-0.18508514660914194
ACH-000053,-0.30877340392878394
ACH-000054,-0.3262236743849227
ACH-000055,-0.27478945270967997
ACH-000060,-0.1387956462041696
ACH-000067,-0.2751602595306001
ACH-000070,-0.506032290720791
ACH-000075,-0.2119852155266208
ACH-000078,-0.3534271836524633
ACH-000082,-0.3049331605004821
ACH-000085,-0.2796983203409352
ACH-000086,-0.2994371914978726
ACH-000087,-0.14634675671103095
ACH-000092,-0.2740146714699344
ACH-000095,-0.5213601103799435
ACH-000097,-0.35496420282919905
ACH-000098,-0.2999806470897956
ACH-000099,-0.2973233373363445
ACH-000108,-0.2654805138495398
ACH-000113,-0.4203048074625392
ACH-000116,-0.2949682610680391
ACH-000118,-0.23510795314082866
ACH-000120,-0.4253162264257888
ACH-000123,-0.3467790381716209
ACH-000127,-0.28865455559110603
ACH-000128,-0.3362845647266414
ACH-000132,-0.26991362224077303
ACH-000133,-0.1486337908162867
ACH-000137,-0.54747968161913
ACH-000138,-0.2064689925087866
ACH-000142,-0.37456425838254187
ACH-000143,-0.445840747983999
ACH-000146,-0.3119729890274905
ACH-000148,-0.22862780687480744
ACH-000150,-0.27958887799559257
ACH-000152,-0.2355413430117695
ACH-000153,-0.372820599834496
ACH-000159,-0.3610551188621923
