,CUBN (8029)
ACH-000208,0.0911952789053207
ACH-000210,0.12924544658439002
ACH-000211,-0.14262484450505875
ACH-000215,-0.17601132942710054
ACH-000221,-0.09514603924581723
ACH-000222,-0.20593359707724804
ACH-000223,-0.1054379554819302
ACH-000226,0.08162995311673159
ACH-000227,-0.1811661085629794
ACH-000228,-0.11948218639597352
ACH-000231,-0.05411676817466975
ACH-000232,-0.13746388759927314
ACH-000233,-0.17321550481224082
ACH-000234,-0.0704162385371764
ACH-000235,-0.11203880346146196
ACH-000237,-0.17634191477749134
ACH-000238,-0.1057368933988012
ACH-000242,0.4284067366368117
ACH-000243,-0.013610423649167851
ACH-000244,-0.05986653085718301
ACH-000246,-0.1175931550010985
ACH-000248,-0.06721443178118798
ACH-000250,-0.13482013725777595
ACH-000251,-0.2283246703613037
ACH-000252,-0.2673656516110505
ACH-000253,-0.2038010981509351
ACH-000255,-0.08360472027868057
ACH-000256,-0.0011515059197822614
ACH-000257,-0.15607570063316198
ACH-000258,-0.30235022826486585
ACH-000259,-0.16935170375009684
ACH-000260,-0.1951579331404559
ACH-000261,-0.18272047394545524
ACH-000262,-0.01950561310687972
ACH-000263,-0.10500555919260199
ACH-000264,-0.17795935174453598
ACH-000265,-0.14867629017957307
ACH-000266,-0.17287118242624894
ACH-000272,-0.1830333817426991
ACH-000274,-0.1959523170383946
ACH-000277,-0.07956977730638655
ACH-000278,-0.12833544558288873
ACH-000279,-0.09576528195978157
ACH-000280,-0.13990301529221796
ACH-000281,-0.2320602516450101
ACH-000288,-0.2195520610090795
ACH-000291,-0.12243057091182626
ACH-000293,-0.13371684017201985
ACH-000294,-0.1999931591587466
ACH-000295,-0.3589060686401215
ACH-000296,-0.11320783776255328
ACH-000302,-0.1724713338113513
ACH-000304,-0.02986490161396347
ACH-000307,-0.04745953210706187
ACH-000308,-0.19898757740445608
ACH-000310,-0.33165761671872623
ACH-000311,-0.2601028864337933
ACH-000312,-0.1298059152182193
ACH-000315,-0.2527345208971869
ACH-000316,-0.10818722614532296
ACH-000317,-0.15386641201159634
ACH-000318,-0.2633963395087059
ACH-000319,-0.17005311255175945
ACH-000320,-0.012787090988298706
ACH-000322,-0.20448519219642355
ACH-000323,-0.27300603584431304
ACH-000324,-0.18404006896710945
ACH-000329,-0.1405740324301098
ACH-000330,-0.1605160588426769
ACH-000331,-0.1192191225178979
ACH-000332,-0.1065054412934974
ACH-000334,-0.2302709715464704
ACH-000335,-0.2061273797396553
ACH-000336,-0.380903310978393
ACH-000337,-0.17014027475982665
ACH-000338,0.24463785067646224
ACH-000339,-0.07868310530730598
ACH-000341,-0.09603274160378833
ACH-000348,-0.2679512750852382
ACH-000350,-0.3351168171908771
ACH-000352,-0.08104531957068845
ACH-000356,-0.3361701589155212
ACH-000361,-0.11859824477602178
ACH-000362,-0.14120657928662614
ACH-000363,-0.1351794676112171
ACH-000364,-0.003539592141119894
ACH-000365,-0.2199296978103881
ACH-000366,-0.13485267751351818
ACH-000368,0.030577586403598905
ACH-000374,-0.053390636159846655
ACH-000375,-0.1577903593894126
ACH-000376,-0.1822630522218732
ACH-000381,-0.005229718678943196
ACH-000383,-0.18813273264644606
ACH-000387,-0.2000128006827166
ACH-000389,-0.15994459981645062
ACH-000390,-0.16195949375889865
ACH-000393,-0.09514283130736782
ACH-000395,-0.2299973587556008
ACH-000396,-0.17145474893131005
ACH-000397,-0.1851572998544323
ACH-000401,-0.19168179474104027
ACH-000402,-0.2817084705851149
ACH-000403,-0.15743361928470065
ACH-000404,-0.1001516553069076
ACH-000406,-0.18533220111105767
ACH-000407,-0.15790909019646976
ACH-000408,-0.14176694796286488
ACH-000410,-0.1198999537410833
ACH-000411,-0.09814165504078257
ACH-000414,-0.10899752259396403
ACH-000415,-0.08373922903513058
ACH-000416,-0.09915858378850724
ACH-000420,-0.02608121007159897
ACH-000421,-0.05875022181122627
ACH-000424,-0.0628957845779894
ACH-000425,-0.1371349370375099
ACH-000426,-0.07433831898234564
ACH-000427,-0.307121497974763
ACH-000433,-0.15070997630211735
ACH-000435,-0.2614762550412629
ACH-000436,-0.10627296451983123
ACH-000444,-0.12115653789375612
ACH-000445,-0.17431619988646374
ACH-000448,0.013281529298652155
ACH-000450,-0.05087213657748325
ACH-000452,-0.15213257826894622
ACH-000454,0.02835123648950392
ACH-000458,-0.056612852558496116
ACH-000459,-0.09929113491855633
ACH-000460,-0.09995351436335552
ACH-000461,0.047921095225930514
ACH-000463,-0.2950246370513553
ACH-000464,-0.1671318031374266
ACH-000466,-0.1584040556679893
ACH-000467,-0.19292678865426935
ACH-000468,-0.16462113980401424
ACH-000469,-0.16830064259479235
ACH-000470,-0.2974822910465585
ACH-000471,-0.1701371689951203
ACH-000472,-0.1788704287055633
ACH-000473,-0.13814631167610472
ACH-000475,-0.15304238706297196
ACH-000476,-0.07503324353289417
ACH-000477,-0.08037876556436807
ACH-000479,-0.1358293123909311
ACH-000480,-0.15887471249768073
ACH-000481,-0.020227601752312804
ACH-000483,-0.09565469173851207
ACH-000484,-0.18020505443970966
ACH-000485,-0.21977616521945006
ACH-000486,-0.016614301907090855
ACH-000487,-0.14364760403163868
ACH-000488,-0.07807752704359934
ACH-000490,-0.11115393853028907
ACH-000491,-0.24205385561765036
ACH-000495,-0.14021260018986714
ACH-000496,-0.1089427611052489
ACH-000499,-0.1258005163637748
ACH-000500,-0.21661125387914384
ACH-000502,-0.1567276605747567
ACH-000503,-0.0028965240707654635
ACH-000505,-0.19817245405834075
ACH-000507,-0.007830975457121797
ACH-000510,-0.10839911379588077
ACH-000511,-0.039270800930509366
ACH-000512,-0.10925417298631672
ACH-000516,-0.2011760245822712
ACH-000517,-0.08003048351906761
ACH-000518,-0.19564198193065752
ACH-000520,-0.15098829720458973
ACH-000521,-0.22353589992683992
ACH-000522,-0.062357076509600005
ACH-000524,-0.14593491796167268
ACH-000527,-0.12992890687686995
ACH-000528,-0.1091954211198762
ACH-000537,-0.2259709709344248
ACH-000541,-0.2427734436573588
ACH-000542,-0.13745010572505978
ACH-000544,-0.041367500630715065
ACH-000545,-0.06619185022253311
ACH-000547,-0.0195039368061754
ACH-000548,-0.1293465751814062
ACH-000549,-0.17260018270274624
ACH-000550,-0.10439807735633946
ACH-000552,-0.07157395543203207
ACH-000556,-0.1848684087300745
ACH-000557,-0.2055611707733324
ACH-000569,-0.3810292481457923
ACH-000570,-0.1468341755543582
ACH-000571,-0.19270105459256898
ACH-000573,-0.17466382485050785
ACH-000576,-0.11359041693854885
ACH-000579,-0.3828041888549375
ACH-000580,-0.2987437081154675
ACH-000584,-0.21607584320958487
ACH-000585,-0.10030924480225177
ACH-000588,-0.18992151922975406
ACH-000589,-0.11318863219967182
ACH-000591,-0.07949436135360792
ACH-000593,-0.12425492541168455
ACH-000600,-0.11248720463274582
ACH-000601,-0.0599811405225978
ACH-000605,-0.32100769354831343
ACH-000606,-0.06650342958617532
ACH-000608,-0.13472063320153238
ACH-000614,0.004805840140852795
ACH-000616,-0.010745869625821948
ACH-000618,-0.10834463853518472
ACH-000619,-0.2112167410230268
ACH-000620,-0.035926645446908836
ACH-000621,-0.13588909093425924
ACH-000622,-0.05662994991150181
ACH-000623,-0.2165061924233156
ACH-000624,-0.1291237182487955
ACH-000627,-0.18932862706495665
ACH-000630,-0.0684599437499
ACH-000631,-0.1692348889566933
ACH-000632,-0.1832583093270183
ACH-000633,-0.13067018473264344
ACH-000637,-0.1025008083780469
ACH-000638,-0.05423883201441713
ACH-000646,-0.1763922886751508
ACH-000647,-0.10470751905668103
ACH-000648,-0.17701476115409606
ACH-000649,-0.1891978541751864
ACH-000651,-0.19660625858048286
ACH-000652,-0.2506517481495876
ACH-000653,-0.1403176453268845
ACH-000657,-0.15324263465296692
ACH-000658,-0.14413931372816588
ACH-000661,-0.06213495552120196
ACH-000662,0.1114274536445304
ACH-000663,-0.1574473227837275
ACH-000665,-0.0979645030423728
ACH-000671,-0.11231084769466447
ACH-000672,0.2080730534167325
ACH-000673,-0.09427471733701899
ACH-000676,-0.12485400788431285
ACH-000677,-0.1891658044909799
ACH-000681,-0.1921976321389348
ACH-000683,-0.14109606649005846
ACH-000684,0.01980103604271177
ACH-000688,-0.18443070901866054
ACH-000693,-0.1350081646255283
ACH-000694,-0.1004447849648634
ACH-000695,-0.18787996724014444
ACH-000696,-0.06937797298605335
ACH-000697,-0.09084603784824208
ACH-000699,-0.20770921962849806
ACH-000701,-0.13975966629594114
ACH-000706,-0.07529692232135783
ACH-000711,-0.09547553671672784
ACH-000713,-0.03147653280051303
ACH-000714,-0.22703020302003135
ACH-000718,-0.14825354008713407
ACH-000720,-0.08115099809221983
ACH-000721,-0.1925794790348526
ACH-000724,-0.03909288471516418
ACH-000725,-0.20907953668060347
ACH-000732,-0.15407498327625424
ACH-000734,-0.16059343273896007
ACH-000735,-0.15146195039021748
ACH-000736,-0.07053023608174029
ACH-000738,-0.16624731629542575
ACH-000746,-0.05276002268658217
ACH-000747,-0.1694575829062101
ACH-000748,-0.15325326490340552
ACH-000753,-0.12570432413687027
ACH-000756,0.0017858233834000066
ACH-000757,-0.05866091051571023
ACH-000758,-0.0688299304475592
ACH-000760,-0.10006234089785364
ACH-000762,0.024669045174530238
ACH-000763,-0.024949494471891053
ACH-000764,-0.09326945811976428
ACH-000765,-0.01507445964833789
ACH-000766,-0.1202684366494448
ACH-000767,-0.10014258075706577
ACH-000768,-0.022497259607314603
ACH-000769,-0.12246129324529267
ACH-000770,-0.2211585359161775
ACH-000771,-0.17789179810659042
ACH-000773,-0.11855680780136107
ACH-000776,-0.1584086861186844
ACH-000777,-0.1671544949945804
ACH-000778,-0.05516471376770773
ACH-000781,-0.16359367720949158
ACH-000782,-0.15902791814884298
ACH-000783,-0.1334431568082629
ACH-000784,-0.16538017309350056
ACH-000785,-0.15463788695989772
ACH-000787,-0.18929191060412165
ACH-000788,-0.1397254514180577
ACH-000791,-0.035730230925390884
ACH-000792,-0.17435199086812475
ACH-000794,-0.08682374014053489
ACH-000796,-0.08383700059760907
ACH-000798,0.0026976094659914344
ACH-000799,0.14154508031722196
ACH-000800,-0.22429516201143526
ACH-000802,-0.09242548191859053
ACH-000804,-0.20760552773942548
ACH-000805,-0.04607865379934247
ACH-000809,-0.056593641323334914
ACH-000810,0.013507936900343107
ACH-000811,-0.14723918655227694
ACH-000817,-0.12477078142665393
ACH-000819,-0.03957956215411298
ACH-000820,0.06924165710726983
ACH-000821,-0.09915234496924134
ACH-000822,-0.3023240945957638
ACH-000823,-0.16092031034648333
ACH-000824,-0.12495159088986554
ACH-000827,-0.1980068760127044
ACH-000829,-0.1039348334142918
ACH-000831,-0.01426921026198483
ACH-000832,-0.06974141481724942
ACH-000833,-0.22416189668991046
ACH-000834,0.019538957964104386
ACH-000835,-0.19271367786791813
ACH-000836,-0.1251247740750275
ACH-000837,-0.1414615974893512
ACH-000838,-0.19091306785843187
ACH-000839,0.0020508272782645536
ACH-000840,-0.14865073243662924
ACH-000841,-0.1511809042244515
ACH-000843,-0.02516351523040711
ACH-000846,-0.2579793370900548
ACH-000847,-0.10505551817665093
ACH-000848,-0.04466221936780505
ACH-000849,-0.166761482552067
ACH-000851,-0.2635703612445824
ACH-000855,-0.11807331137479815
ACH-000856,-0.198819469171256
ACH-000858,-0.06253491757317016
ACH-000859,-0.1373838431411526
ACH-000861,-0.07602743373897296
ACH-000862,-0.06475223213154345
ACH-000865,-0.18888199483296075
ACH-000866,-0.08741059936115553
ACH-000867,-0.08831002909806296
ACH-000869,-0.2430137249044191
ACH-000872,0.038477730760628014
ACH-000873,-0.31485582060103223
ACH-000876,-0.14230988015162085
ACH-000878,-0.3145120169108752
ACH-000880,-0.1799329325141142
ACH-000881,-0.2635160504695008
ACH-000882,-0.21877899202192386
ACH-000884,-0.1877692844130076
ACH-000885,-0.2569144964930553
ACH-000887,-0.25547142387013483
ACH-000889,-0.2956488946538173
ACH-000896,-0.17690908265962876
ACH-000898,-0.04709636644707396
ACH-000900,0.00412261673964102
ACH-000901,-0.12949087077538393
ACH-000905,-0.21168777598611468
ACH-000906,-0.16024010357197166
ACH-000907,-0.1972468555965251
ACH-000910,-0.16802482866009924
ACH-000911,-0.128967718272292
ACH-000912,-0.10368416710315292
ACH-000913,-0.024868091537841072
ACH-000915,-0.04566229497341403
ACH-000916,-0.24646442889111014
ACH-000917,-0.13098111247238112
ACH-000920,-0.380746456717294
ACH-000921,0.038228377765561664
ACH-000924,-0.09898610619468334
ACH-000926,-0.15181016995595914
ACH-000928,-0.052504662849534166
ACH-000929,-0.1904036058828121
ACH-000932,-0.2319280107784139
ACH-000935,0.02436525090698562
ACH-000936,-0.030967758223071337
ACH-000937,-0.08915567142019383
ACH-000938,-0.2296513598452856
ACH-000939,-0.2874334157227628
ACH-000941,-0.2414684374051293
ACH-000943,-0.14120968574353812
ACH-000946,-0.11491481635515607
ACH-000947,-0.19130015328536415
ACH-000948,-0.052281601537758564
ACH-000950,-0.05697038718506161
ACH-000953,-0.14050344248566918
ACH-000954,0.16525694432199392
ACH-000957,-0.33121119340358185
ACH-000958,-0.05698607992804739
ACH-000960,-0.211159484860969
ACH-000963,0.012086366997808295
ACH-000968,-0.14200652320102444
ACH-000969,-0.20174365000007147
ACH-000972,0.12694741238362506
ACH-000973,-0.10035333049949108
ACH-000974,-0.1878506695144542
ACH-000978,-0.17820468217659252
ACH-000984,-0.2456977311360697
ACH-000986,-0.2149598380488612
ACH-000988,-0.13328971217335694
ACH-000993,0.01750879236986131
ACH-000994,0.06974331386027298
ACH-000996,-0.049692969233885664
ACH-001001,-0.15301016137282236
ACH-001020,-0.18170800480668967
ACH-001028,-0.1930912679325477
ACH-001031,-0.3025292835988941
ACH-001038,-0.16099549592068574
ACH-001048,-0.2310132895426475
ACH-001050,-0.1272955982736605
ACH-001053,0.07035965907444107
ACH-001054,-0.16477841750189354
ACH-001061,-0.2131201616537435
ACH-001067,-0.1062047850306342
ACH-001075,-0.13891469888749855
ACH-001096,-0.15992261096746438
ACH-001111,-0.07197827995668406
ACH-001119,-0.1646769558411505
ACH-001128,-0.5399894805985043
ACH-001134,-0.12542405904879586
ACH-001151,-0.14043559080676074
ACH-001163,-0.06996201503228876
ACH-001164,-0.3330961680397284
ACH-001183,-0.06363490363387703
ACH-001192,-0.2662986656174283
ACH-001193,0.0564711127529083
ACH-001196,-0.04385624540072433
ACH-001197,-0.10979822393934488
ACH-001205,-0.2364784992926679
ACH-001211,0.05696484930839101
ACH-001212,-0.09563428753637973
ACH-001228,-0.2176576936533696
ACH-001232,-0.07900515613891994
ACH-001239,-0.16014757686964004
ACH-001270,-0.07591960471920581
ACH-001274,-0.12700390082752938
ACH-001275,-0.124827753467113
ACH-001277,-0.4463348194484019
ACH-001278,-0.03634284009710592
ACH-001280,-0.146569146046171
ACH-001283,-0.03700329900021194
ACH-001289,-0.16063826810264364
ACH-001300,-0.25183059480919684
ACH-001301,-0.18117649682064507
ACH-001302,-0.2168831006173556
ACH-001306,-0.10104862435919956
ACH-001318,-0.010051573208254972
ACH-001322,-0.20688227683982305
ACH-001328,-0.16283957600155355
ACH-001332,-0.10804514095579204
ACH-001336,-0.09726219506517636
ACH-001346,-0.27298814450172026
ACH-001353,-0.08080872223498835
ACH-001354,-0.19475011219129154
ACH-001367,-0.2597676609323678
ACH-001368,-0.17602604704702576
ACH-001374,-0.2881460696877263
ACH-001377,-0.03453499780660105
ACH-001380,-0.18679728917487531
ACH-001391,-0.2141853734106173
ACH-001408,-0.11743706479764734
ACH-001430,-0.16084245562204244
ACH-001431,-0.27945446720892136
ACH-001450,-0.2371713479072623
ACH-001496,-0.09894946822187103
ACH-001500,-0.20000098735246988
ACH-001523,0.027550716035709563
ACH-001532,-0.1956162971136125
ACH-001550,-0.14664907120793672
ACH-001552,-0.1656686737951531
ACH-001554,-0.06392462627371691
ACH-001654,-0.0751018639744282
ACH-001735,-0.19846557808594684
ACH-001736,-0.06069864457184278
ACH-001737,-0.32552974257504896
ACH-001740,-0.17359914353438416
ACH-001745,-0.13050068509906645
ACH-001765,-0.08108376103941553
