,MTCH2 (23788)
ACH-000512,-0.733966346549347
ACH-000516,0.005445244577699543
ACH-000517,-0.14183445414280704
ACH-000518,-0.39071276639886576
ACH-000520,-0.09976241713689574
ACH-000521,0.08203388685180821
ACH-000522,-0.4962821993183499
ACH-000524,-0.15214876385436202
ACH-000527,-0.1523776806516661
ACH-000528,-0.051308092191699364
ACH-000537,-0.28603418417893794
ACH-000541,-0.4924401571587559
ACH-000542,-0.20765506021588065
ACH-000544,-0.5456136327251737
ACH-000545,-0.3371350304842308
ACH-000547,-0.16293164796234028
ACH-000548,0.03219933695664675
ACH-000549,0.008579683026615388
ACH-000550,-0.2472301908352284
ACH-000552,-0.5753217523906802
ACH-000556,-0.06133111058168754
ACH-000557,-0.2737033026971541
ACH-000569,0.2603739231060057
ACH-000570,-0.22936563691638864
ACH-000571,-0.27465240411787883
ACH-000573,-0.1964864593921437
ACH-000576,0.012610581776753343
ACH-000579,-0.2727790931853262
ACH-000580,-0.17533301365813092
ACH-000584,-0.10224159482355036
ACH-000585,-0.10535004203307448
ACH-000588,-0.2413284175636408
ACH-000589,-0.04251859162590112
ACH-000591,-0.2777410194136642
ACH-000593,-0.21649524395127803
ACH-000600,-0.1950329955391596
ACH-000601,-0.02781556284160879
ACH-000605,-0.13445717319386252
ACH-000606,-0.796858703775139
ACH-000608,-0.3483033887100901
ACH-000614,-0.4826932844713
ACH-000616,-0.2906022404466161
ACH-000618,-0.2451951878249971
ACH-000619,-0.2709811518782405
ACH-000620,-0.11618660537734148
ACH-000621,-0.1415759979241755
ACH-000622,-0.20695453460913027
ACH-000623,-0.20294986545116933
ACH-000624,-0.05654615647885635
ACH-000627,-0.1578680769946566
ACH-000630,-0.29115643750376197
ACH-000631,-0.047163640160926605
ACH-000632,-0.17924851623257462
ACH-000633,-0.17477547453186962
ACH-000637,-0.0488380888406217
ACH-000638,0.04706545996954743
ACH-000646,-0.14185104407544374
ACH-000647,-0.2175745311760752
ACH-000648,-0.26271178179132
ACH-000649,-0.30178560203990445
ACH-000651,0.0378423484075349
ACH-000652,-0.17620418169470495
ACH-000653,-0.028466206405824063
ACH-000657,-0.4919647864068438
ACH-000658,-0.1788670402126275
ACH-000661,-0.4618903564993478
ACH-000662,0.10167105161789552
ACH-000663,-0.22606240081479015
ACH-000665,-0.2894932047192824
ACH-000671,-0.2888485324684854
ACH-000672,-0.2102004842085736
ACH-000673,-0.1121662491226833
ACH-000676,-0.19598198037115655
ACH-000677,-0.17874906148080433
ACH-000681,-0.3011291067928854
ACH-000683,-0.19028169601176614
ACH-000684,-0.4533349824058676
ACH-000688,-0.09122153173446887
ACH-000693,-0.364772234580888
ACH-000694,-0.07654929565144858
ACH-000695,-0.35820782752615404
ACH-000696,-0.18939496654809995
ACH-000697,-0.3882081118911436
ACH-000699,-0.255977802937299
ACH-000701,-0.1975567933814698
ACH-000706,-0.5340935801107429
ACH-000711,-0.2782984545393811
ACH-000713,-0.3028541765554343
ACH-000714,-0.4029647486429956
ACH-000718,-0.2941155682104993
ACH-000720,-0.17070898904944806
ACH-000721,-0.16496507630821292
ACH-000724,-0.2434261335902263
ACH-000725,-0.18122794176812002
ACH-000732,-0.20827308984591436
ACH-000734,-0.1718072410841108
ACH-000735,-0.4262704566927404
ACH-000736,-0.28925143298671663
ACH-000738,-0.39873210956455
ACH-000746,-0.18966812274495268
ACH-000747,-0.18720029855952836
ACH-000748,-0.1642849041547354
ACH-000753,-0.12305612479737292
ACH-000756,-0.08272497951530328
ACH-000757,-0.24402459034518206
ACH-000758,-0.16370762485620122
ACH-000760,-0.16437977342484486
ACH-000762,-0.2162414036312568
ACH-000763,0.031146183362806907
ACH-000764,-0.1546313384102331
ACH-000765,-0.11410151621862437
ACH-000766,-0.0996424843247858
ACH-000767,-0.008291694997061647
ACH-000768,-0.012921687046455044
ACH-000769,-0.2951046671041097
ACH-000770,-0.1109196094563473
ACH-000771,-0.07216001044417451
ACH-000773,-0.3241858717548419
ACH-000776,0.14323221426337612
ACH-000777,-0.20244425081397188
ACH-000778,-0.18841540615387434
ACH-000781,-0.5859434151804068
ACH-000782,-0.16939526575161454
ACH-000783,-0.2429135911096513
ACH-000784,-0.2831842488198661
ACH-000785,-0.1041462447933518
ACH-000787,-0.3210059357280406
ACH-000788,-0.1927573850468216
ACH-000791,-0.17260441967320442
ACH-000792,-0.3324685757406081
ACH-000794,-0.10341826067481172
ACH-000796,-0.11229392433975913
ACH-000798,-0.1943007772342528
ACH-000799,-0.13148607285513073
ACH-000800,-0.1908397716859507
ACH-000802,-0.2486604393205195
ACH-000804,-0.24831397989847226
ACH-000805,-0.1260866510087677
ACH-000809,-0.3167941951407137
ACH-000810,-0.0484264154887961
ACH-000811,-0.21181664536746506
ACH-000817,-0.4573949187974163
ACH-000819,-0.20730515941982186
ACH-000820,-0.1610095553546052
ACH-000821,-0.07079922570875741
ACH-000822,-0.16433215070973853
ACH-000823,-0.18420656881710776
ACH-000824,-0.08153217016808756
ACH-000827,-0.20179794301898266
ACH-000829,-0.5215228525891157
ACH-000831,-0.3322745729078679
ACH-000832,-0.22183696949371115
ACH-000833,-0.06482252325285487
ACH-000834,-0.11226755103970344
ACH-000835,-0.14233888998280275
ACH-000836,-0.08454697937637104
ACH-000837,-0.00928425919226727
ACH-000838,-0.24204530115952266
ACH-000839,-0.10287852498047986
ACH-000840,-0.2606045427545444
ACH-000841,-0.1453223184265991
ACH-000843,-0.1624194300004108
ACH-000846,-0.31581294901909124
ACH-000847,-0.39334877729662426
ACH-000848,-0.07421751528026978
ACH-000849,0.03405255763370035
ACH-000851,-0.3827747868223984
ACH-000855,-0.74072008396915
ACH-000856,-0.5465455619573495
ACH-000858,-0.017131131058510576
ACH-000859,-0.3398390242811619
ACH-000861,-0.054388563925017994
ACH-000862,-0.007061396085910738
ACH-000865,-0.25266894342408625
ACH-000866,-0.02671076835208546
ACH-000867,-0.11007146331531313
ACH-000869,-0.1635110175420089
ACH-000872,-0.3355808597694177
ACH-000873,0.09360608838557496
ACH-000876,-0.12359028198052155
ACH-000878,-0.4859594862088034
ACH-000880,-0.6053251485019481
ACH-000881,-0.6272739780725949
ACH-000882,-0.13024871778528066
ACH-000884,-0.06536079063989288
ACH-000885,-0.14490907694549812
ACH-000887,-0.16639248168276585
ACH-000889,-0.3080938888246837
ACH-000896,-0.2654562227259709
ACH-000898,-0.2666230966693423
ACH-000900,-0.18280416744784891
ACH-000901,-0.11254004571052643
ACH-000905,-0.07661293760322523
ACH-000906,-0.07837654345410243
ACH-000907,-0.16696542720090224
ACH-000910,-0.05865607528963718
ACH-000911,-0.0065247652675991434
ACH-000912,-0.6024939897431154
ACH-000913,0.03375390348216672
ACH-000915,-0.22919058948331064
ACH-000916,-0.41489395750861535
ACH-000917,-0.3068553632790537
ACH-000920,-0.3926122350849133
ACH-000921,-0.07062706538360816
ACH-000924,-0.2258115524053359
ACH-000926,-0.3666272615716489
ACH-000928,-0.4226850971569794
ACH-000929,-0.1535164039833646
ACH-000932,0.043529645660127264
ACH-000935,-0.184490697803326
ACH-000936,0.03716642512951037
ACH-000937,-0.13980947550669295
ACH-000938,-0.100066938723576
ACH-000939,-0.2555555706150945
ACH-000941,-0.2168847200191024
ACH-000943,-0.9994238481455601
ACH-000946,-0.1424594517141731
ACH-000947,-0.022302770660645628
ACH-000948,-0.1190252399250082
ACH-000950,-0.18790559514149693
ACH-000953,-0.2025322559547829
ACH-000954,-0.30297466344545065
ACH-000957,0.022409413360876658
ACH-000958,-0.2143250457405654
ACH-000960,-0.18039395566099992
ACH-000963,-0.09560311617067782
ACH-000968,-0.0076288854541742435
ACH-000969,-0.5328899339098712
ACH-000972,-0.4016324415926438
ACH-000973,-0.1144786766741998
ACH-000974,-0.17187017463946694
ACH-000978,-0.14106970390112702
ACH-000984,-0.13889882498775846
ACH-000986,-0.5401849292086445
ACH-000988,-0.10077611625590162
ACH-000993,-0.09060370310609243
ACH-000994,-0.16657792291102194
ACH-000996,-0.08683307849196889
ACH-001001,-0.007986071014821482
ACH-001020,-0.3755355836106054
ACH-001028,-0.5497422174448909
ACH-001031,-0.2611182880993116
ACH-001038,0.012374941362663074
ACH-001048,-0.1575788171026733
ACH-001050,-0.039744168856636654
ACH-001053,-0.2533138952055021
ACH-001054,-0.05491617238665815
ACH-001061,-0.6434024542609516
ACH-001067,-0.4614108346627006
ACH-001075,-0.1254478497366697
ACH-001096,-0.01789941068741171
ACH-001111,-0.2785339365779673
ACH-001119,-0.2055142436404652
ACH-001128,-0.14229887144769152
ACH-001134,-0.1371703547572076
ACH-001151,-0.18804581251793995
ACH-001163,-0.14718703590996424
ACH-001164,-0.6301487962500679
ACH-001183,-0.18033837923572568
ACH-001192,-0.011471007482996749
ACH-001193,-0.498324112584829
ACH-001196,-0.05144762748974364
ACH-001197,-0.7213663393217732
ACH-001205,0.18431365985556386
ACH-001211,-0.10167446634705317
ACH-001212,-0.10560631663144723
ACH-001228,-0.22119322824268567
ACH-001232,-0.2811349456942143
ACH-001239,-0.2227080933303099
ACH-001270,0.07078137432703921
ACH-001274,-0.10346670202830566
ACH-001275,0.07590488595390131
ACH-001277,-0.11575394659946515
ACH-001278,-0.18797101279125555
ACH-001280,-0.15505844181673042
ACH-001283,0.049833632395154405
ACH-001289,-0.1239080427823472
ACH-001300,0.08626754931241537
ACH-001301,0.009835808618341534
ACH-001302,-0.34800220039361857
ACH-001306,-0.08508305955834365
ACH-001318,-0.3794736324786209
ACH-001322,-0.4709061070674842
ACH-001328,0.0010758516771892297
ACH-001332,-0.12929420800873315
ACH-001336,-0.007596694942058328
ACH-001346,-0.17769696085026868
ACH-001353,-0.17058914740378692
ACH-001354,0.0747775500253791
ACH-001367,-0.11623553489554594
ACH-001368,0.12971238958074804
ACH-001374,0.10261151330315543
ACH-001377,-0.1039526748044894
ACH-001380,-0.07400969009121244
ACH-001391,-0.18013877911064125
ACH-001408,0.009489393363845484
ACH-001430,-0.1127067554282286
ACH-001431,-0.07246382837123691
ACH-001450,-0.1992909059352071
ACH-001496,-0.034706095205782925
ACH-001500,-0.07068167430197995
ACH-001523,-0.3349889822668258
ACH-001532,-0.05924505240160196
ACH-001550,-0.14814727842414552
ACH-001552,-0.18189131944003156
ACH-001554,-0.1923564486409753
ACH-001654,-0.10753519901511298
ACH-001735,0.04674844495976788
ACH-001736,-0.4420602514080322
ACH-001737,0.10104586736680148
ACH-001740,-0.11044815947029724
ACH-001745,-0.14389283127740954
ACH-001765,-0.2298928272862469
