,OMP (4975)
ACH-000004,0.2492049795890016
ACH-000005,0.10829109217398256
ACH-000007,0.20310482480775596
ACH-000009,0.1035259410615552
ACH-000011,0.4030875722525768
ACH-000012,0.15813217946913635
ACH-000013,0.20878955859585596
ACH-000014,0.2843774595055354
ACH-000015,0.250406791717202
ACH-000017,0.15471522757864115
ACH-000018,0.2453399753562405
ACH-000019,0.04046238504980938
ACH-000021,0.20215833366194855
ACH-000022,0.11803750566081855
ACH-000025,0.2249416230935504
ACH-000028,0.0671699812483874
ACH-000030,0.042500277076258086
ACH-000035,0.2318822609097817
ACH-000036,0.07316826379921577
ACH-000037,0.05188469174274809
ACH-000039,-0.01689384293212584
ACH-000040,0.13267514822731824
ACH-000041,0.1308965690392186
ACH-000042,0.08485100890359558
ACH-000045,0.22231901607445576
ACH-000047,0.17238951045899806
ACH-000052,0.10901603737687356
ACH-000053,0.08426613627196579
ACH-000054,0.2632259615153054
ACH-000055,0.10609608302760687
ACH-000060,0.1845367923648707
ACH-000067,0.19304627990477835
ACH-000070,0.2863424782581555
ACH-000075,0.3072980468888853
ACH-000078,0.2102258070131
ACH-000082,0.1295523866649755
ACH-000085,0.04725930327624064
ACH-000086,0.11621961199053965
ACH-000087,0.3169543285897423
ACH-000092,0.1874963020292571
ACH-000095,0.14115766035855093
ACH-000097,0.11361090446363267
ACH-000098,0.2256658848153773
ACH-000099,0.10610189094552476
ACH-000108,0.17151392418900374
ACH-000113,0.22244281652547224
ACH-000116,0.13494684356488876
ACH-000118,0.04345501992268276
ACH-000120,0.1414997181154063
ACH-000123,0.1323449857259137
ACH-000127,0.0996892475425004
ACH-000128,0.2773697972184212
ACH-000132,0.15661884071831084
ACH-000133,0.1328869120789083
ACH-000137,0.1947411023354174
ACH-000138,0.15510768384555051
ACH-000142,0.029354118112157906
ACH-000143,-0.006811164076832309
ACH-000146,0.17243137138762182
ACH-000148,0.19494678791020398
ACH-000150,0.2412824067067497
ACH-000152,0.17328878041616
ACH-000153,0.13194982952017167
ACH-000159,0.22725605874072485
ACH-000160,0.11065306116801456
ACH-000163,0.2991753951114017
ACH-000167,0.36576337528462816
ACH-000168,0.14703079887530018
ACH-000169,0.27972356900532314
ACH-000178,0.10646924171754348
ACH-000183,0.21275355573151414
ACH-000188,0.04127334265225518
ACH-000189,0.11436441939912464
ACH-000190,0.27397973528388025
ACH-000198,0.1034250692836837
ACH-000203,-0.05759424849578745
ACH-000204,0.24765009802803886
ACH-000206,0.027332487632690246
ACH-000207,-0.19970096368276816
ACH-000208,0.2733508538054555
ACH-000210,0.2655191543106264
ACH-000211,0.20549606092750733
ACH-000215,0.14724737469061694
ACH-000221,0.2343222466822989
ACH-000222,0.11877016691968327
ACH-000223,0.19674970959707647
ACH-000226,0.17435854561748762
ACH-000227,0.21747853694865066
ACH-000228,0.018908652477646837
ACH-000231,0.12174222371723513
ACH-000232,0.12581584277918384
ACH-000233,0.1214071073691435
ACH-000234,0.2692604147447749
ACH-000235,0.13954203980247154
ACH-000237,0.011803706787587713
ACH-000238,0.13077484652287685
ACH-000242,0.23485896672141984
ACH-000243,0.2388267984180817
ACH-000244,0.29085025256629
ACH-000246,0.21333855759802667
ACH-000248,0.12777036561178878
ACH-000250,0.15666846029145876
ACH-000251,0.3503766130891554
ACH-000252,0.3218115548990971
ACH-000253,0.149644845163592
ACH-000255,0.2460113585524273
ACH-000256,0.049215072328077016
ACH-000257,0.1320443936651206
ACH-000258,0.22431119850581666
ACH-000259,0.06584357160348336
ACH-000260,0.1889796021782766
ACH-000261,0.1846241208164531
ACH-000262,0.31580066525484024
ACH-000263,-0.028444509958856994
