,GOLT1B (51026)
ACH-000467,0.015683683231338768
ACH-000468,-0.11144638284880516
ACH-000469,-0.10416832364154303
ACH-000470,0.09245365171434224
ACH-000471,0.03345872904802083
ACH-000472,-0.0049422330551454965
ACH-000473,-0.13170386641915138
ACH-000475,0.18205665698451026
ACH-000476,0.12316643156083246
ACH-000477,0.0005237435337325069
ACH-000479,-0.1437041948379179
ACH-000480,-0.03904724934997692
ACH-000481,-0.0663727580329685
ACH-000483,-0.0443339858144748
ACH-000484,-0.15544730175821414
ACH-000485,0.2401036210353834
ACH-000486,0.042612982257483965
ACH-000487,0.002062568612366528
ACH-000488,-0.15909193217867454
ACH-000490,-0.05643897814712765
ACH-000491,-0.2360438531178485
ACH-000495,-0.014916761657146596
ACH-000496,-0.23501155377305705
ACH-000499,-0.07561211105960096
ACH-000500,0.025395897445758986
ACH-000502,-0.04314099386401676
ACH-000503,-0.09324161905450272
ACH-000505,0.07866185754048964
ACH-000507,0.02418916195862941
ACH-000510,-0.03794869195781921
ACH-000511,-0.2339188013886327
ACH-000512,-0.3148630042148268
ACH-000516,0.043585622574424165
ACH-000517,0.036282838176248486
ACH-000518,-0.0795581141744605
ACH-000520,-0.19054067343077505
ACH-000521,-0.1502628228588978
ACH-000522,-0.31609577724400034
ACH-000524,-0.21772663671077236
ACH-000527,-0.10189784478692963
ACH-000528,-0.13291304351621866
ACH-000537,-0.16193987879759186
ACH-000541,-0.10684333095113747
ACH-000542,-0.062097285138111975
ACH-000544,-0.01764160924382713
ACH-000545,-0.06372241255819093
ACH-000547,-0.20613554112530705
ACH-000548,-0.3115385980186017
ACH-000549,0.11212155967773854
ACH-000550,-0.0826255168290675
ACH-000552,0.1602674960273761
ACH-000556,0.0098295926710498
ACH-000557,0.10287789694398523
ACH-000569,-0.05067519631932582
ACH-000570,-0.2564161235105933
ACH-000571,-0.16813412802217384
ACH-000573,0.048696247882072136
ACH-000576,0.02306045995071404
ACH-000579,-0.016371147886837432
ACH-000580,-0.0998578007228664
ACH-000584,0.05415814097105443
ACH-000585,-0.055353057084226776
ACH-000588,0.27456611911507034
ACH-000589,0.027576790429159385
ACH-000591,-0.04824226608978799
ACH-000593,-0.1765229591414696
ACH-000600,-0.17941699461412314
ACH-000601,-0.010927499498265188
ACH-000605,-0.1809188835205592
ACH-000606,-0.1880279311087677
ACH-000608,-0.044954598285112585
ACH-000614,-0.06880512874000128
ACH-000616,-0.2271202653603143
ACH-000618,-0.047736349198076164
ACH-000619,-0.11900779801659732
ACH-000620,0.15075124140932356
ACH-000621,-0.18065525613324096
ACH-000622,-0.09387523142700027
ACH-000623,-0.1712400353124875
ACH-000624,-0.490883015811919
ACH-000627,-0.15158771624003126
ACH-000630,-0.19802353460442484
ACH-000631,-0.02323313436143672
ACH-000632,-0.2715140723365075
ACH-000633,0.1283840697682962
ACH-000637,-0.17164784686670556
ACH-000638,-0.20798313725532744
ACH-000646,0.013844716479973686
ACH-000647,-0.0966828479184155
ACH-000648,-0.12416089101798107
ACH-000649,-0.15812633239249388
ACH-000651,0.10541373710704212
ACH-000652,-0.0033010571751203805
ACH-000653,-0.1770761352180756
ACH-000657,-0.14097689372264108
ACH-000658,-0.03329676479632235
ACH-000661,-0.19767482096059646
ACH-000662,-0.007537646975383375
ACH-000663,-0.03806397826358282
ACH-000665,-0.17660518139225526
ACH-000671,-0.07818653080724865
ACH-000672,-0.40481310214277216
ACH-000673,-0.312204873060844
ACH-000676,-0.1014922411215283
ACH-000677,0.01802114755667364
ACH-000681,0.0505084562081545
ACH-000683,-0.0007464826619655715
ACH-000684,-0.27755302166068563
ACH-000688,-0.30779638066788273
ACH-000693,0.08167658763151217
ACH-000694,0.06403976083453826
ACH-000695,0.13323033431214584
ACH-000696,-0.6450630212348184
ACH-000697,0.060342667573069934
ACH-000699,-0.15655839648456935
ACH-000701,-0.14443847091248946
ACH-000706,-0.013067124538916213
ACH-000711,-0.2897976663300039
ACH-000713,0.02118919268747106
ACH-000714,-0.06206666049877565
ACH-000718,0.040823190034064864
ACH-000720,-0.174487901671556
ACH-000721,-0.047777208915074906
ACH-000724,-0.1476126544493131
ACH-000725,-0.04760050560538323
ACH-000732,-0.2000693817151556
ACH-000734,0.07655815286721894
ACH-000735,-0.07444071028634823
ACH-000736,0.2446755301853274
ACH-000738,0.0776962002350267
ACH-000746,0.02261733574437349
ACH-000747,0.08997954293911313
ACH-000748,-0.20442221383255965
ACH-000753,-0.019865148429980276
ACH-000756,-0.5375223301120811
ACH-000757,0.047676509795724915
ACH-000758,0.03301469570061492
ACH-000760,-0.2963261669639895
ACH-000762,0.020149929143404608
ACH-000763,-0.17042800115486034
ACH-000764,0.11303234854361376
ACH-000765,-0.1023442692615526
ACH-000766,-0.2936395098712647
ACH-000767,0.06234275630936629
ACH-000768,-0.5035902787911876
ACH-000769,-0.3625476954874953
ACH-000770,-0.17374499364028434
ACH-000771,-0.2966885103929022
ACH-000773,-0.08441000131101159
ACH-000776,-0.08016281591427417
ACH-000777,0.08344978611928447
ACH-000778,0.09470328561694824
ACH-000781,0.017248008493992512
ACH-000782,-0.16219189426362646
ACH-000783,-0.09996337101666236
ACH-000784,-0.09347107824790207
ACH-000785,-0.03103077110036258
ACH-000787,-0.1308718884436599
ACH-000788,-0.2509655790790374
ACH-000791,-0.14652206174032195
ACH-000792,-0.2860380015902387
ACH-000794,-0.19499025886254384
ACH-000796,0.006161046262005785
ACH-000798,0.0358948674376395
ACH-000799,-0.2577705890010305
ACH-000800,-0.2519159109641557
ACH-000802,-0.04086566783945502
ACH-000804,-0.2236299579355706
ACH-000805,0.10848101458535422
ACH-000809,0.2393765838671603
ACH-000810,-0.24601241163604484
ACH-000811,-0.15417759227591948
ACH-000817,-0.15084530471426655
ACH-000819,-0.03997433608694425
ACH-000820,0.25554208653188065
ACH-000821,-0.14241021286853006
ACH-000822,-0.12762156136937106
ACH-000823,0.012722175735659069
ACH-000824,0.04397647749729595
ACH-000827,-0.3866340223072158
ACH-000829,-0.009356900545314715
ACH-000831,-0.1998935883043414
ACH-000832,-0.5069820506602647
ACH-000833,-0.012868852922144677
ACH-000834,0.024856600960217117
ACH-000835,-0.0025957883964906987
ACH-000836,0.002907322344327362
ACH-000837,0.09588553238927654
ACH-000838,-0.14331289013160972
ACH-000839,-0.08445477642302994
ACH-000840,-0.08975658321319377
ACH-000841,-0.3442758150150266
ACH-000843,-0.14691435868582728
ACH-000846,0.07351472874750899
ACH-000847,-0.1421786978098633
ACH-000848,0.02392829188661026
ACH-000849,-0.02580594848311821
ACH-000851,-0.08401249032791537
ACH-000855,-0.0819630225898349
ACH-000856,0.006610186378795634
ACH-000858,-0.08662890891880934
ACH-000859,-0.3698915051941228
ACH-000861,-0.22113265534797866
ACH-000862,0.04765279402320438
ACH-000865,0.012685275106397808
ACH-000866,-0.2118403772417876
ACH-000867,-0.0634598457921219
ACH-000869,-0.04980029480993098
ACH-000872,-0.021979060930660564
ACH-000873,0.04180014058032129
ACH-000876,-0.1466159515348565
ACH-000878,0.0945836745833714
ACH-000880,0.03770315416164145
ACH-000881,-0.4125974961755163
ACH-000882,-0.2571382403000195
ACH-000884,-0.5666687468375148
ACH-000885,0.026862701899174102
ACH-000887,0.11593229021076093
ACH-000889,0.011716303365587592
ACH-000896,0.006524073219420675
ACH-000898,0.17764589022872354
ACH-000900,0.02367900080592155
ACH-000901,-0.25948532218994524
ACH-000905,0.1254304597631033
ACH-000906,-0.13663799716175454
ACH-000907,-0.17211466337782327
ACH-000910,0.06764150669871087
ACH-000911,0.12843088024057395
ACH-000912,-0.2178397412745855
ACH-000913,-0.02555302816988992
ACH-000915,-0.17456345265888767
ACH-000916,-0.21922520468111595
ACH-000917,0.0356786234767522
ACH-000920,-0.07039252451842086
ACH-000921,0.03766609823007717
ACH-000924,-0.25465149103561696
ACH-000926,-0.025336479229465584
ACH-000928,-0.14697836927994856
ACH-000929,-0.030258941931262117
ACH-000932,-0.026743171433988827
ACH-000935,-0.1719407749543162
ACH-000936,0.038323547643736106
ACH-000937,0.014088368310806532
ACH-000938,-0.199091708013974
ACH-000939,-0.07490944024586603
ACH-000941,-0.027883381469291826
ACH-000943,-0.0377415789435614
ACH-000946,-0.032299085309965364
ACH-000947,0.08420992330984019
ACH-000948,-0.0043602741075271685
ACH-000950,-0.07988163198913205
ACH-000953,0.13016396655680568
ACH-000954,0.12607690240587802
ACH-000957,-0.01025752985991821
ACH-000958,0.011532287472136431
ACH-000960,-0.5563360448373771
ACH-000963,-0.18369421483691573
ACH-000968,-0.09137197239504334
ACH-000969,-0.02893864094180918
ACH-000972,-0.1076677983431924
ACH-000973,-0.058223034688098
ACH-000974,0.11198520923508176
ACH-000978,0.04746854553782882
ACH-000984,0.007320186572118823
ACH-000986,0.01227938345040578
ACH-000988,-0.14176206175113892
ACH-000993,-0.15042373768999906
ACH-000994,-0.13333174876822804
ACH-000996,0.08823002755185448
ACH-001001,-0.19095533780708085
ACH-001020,-0.3460011953605201
ACH-001028,-0.17405361470727124
ACH-001031,0.01795317050535495
ACH-001038,-0.3414185686706353
ACH-001048,-0.22260762493237105
ACH-001050,-0.2310267742294367
ACH-001053,-0.19562713425237446
ACH-001054,-0.0067671829045535346
ACH-001061,0.022750940267288584
ACH-001067,0.01175143101944434
ACH-001075,0.09359425167811744
ACH-001096,0.09104153219962248
ACH-001111,0.058075006445080186
ACH-001119,-0.07575672439342329
ACH-001128,-0.3756289005830837
ACH-001134,-0.1246304738926654
ACH-001151,-0.060452738911306765
ACH-001163,-0.13255149387455178
ACH-001164,0.010521277713838088
ACH-001183,0.0061096728287818244
ACH-001192,0.1479257597794639
ACH-001193,-0.11601929181870994
ACH-001196,-0.020187521274956398
ACH-001197,-0.05105401208187987
ACH-001205,-1.1402799362094865e-05
ACH-001211,-0.1704650215260627
ACH-001212,-0.25738205489588195
ACH-001228,0.04211197446521575
ACH-001232,-0.6287324607980523
ACH-001239,-0.014883937254651912
ACH-001270,-0.10657813876409318
ACH-001274,-0.09731554153765913
ACH-001275,0.028058091227340147
ACH-001277,-0.05334727711946995
ACH-001278,-0.039002520590600734
ACH-001280,-0.10476219692774633
ACH-001283,-0.0264045550328048
ACH-001289,-0.07901711715275167
ACH-001300,0.12103375176156772
ACH-001301,-0.3667580193712106
ACH-001302,0.16825813693790218
ACH-001306,-0.01568763015153955
ACH-001318,-0.07902740904259949
ACH-001322,-0.0787246664058424
ACH-001328,-0.22039002593754628
ACH-001332,-0.018805867377011728
ACH-001336,0.06597115792852673
ACH-001346,-0.2301099800532369
ACH-001353,0.0967674437719064
ACH-001354,-0.2621941997597504
ACH-001367,-0.2696764348527034
ACH-001368,-0.08359872426253069
ACH-001374,0.006845433213499626
ACH-001377,1.6609110243278658e-05
ACH-001380,0.03503909043717324
ACH-001391,-0.09358337397157518
ACH-001408,-0.16266729807291758
ACH-001430,-0.07555248205083527
ACH-001431,0.019551081020475543
ACH-001450,0.1332949220755141
ACH-001496,0.12674007313743946
ACH-001500,0.07533824535792609
ACH-001523,-0.1353335338455172
ACH-001532,-0.1986141795368763
ACH-001550,-0.0713157418636842
ACH-001552,-0.1940003049482908
ACH-001554,-0.05313613597177337
ACH-001654,0.1959863365148881
ACH-001735,-0.06350968916612484
ACH-001736,-0.006567762869771029
ACH-001737,-0.2870943683933677
ACH-001740,-0.038221634882583726
ACH-001745,-0.06440934398522914
ACH-001765,-0.18841008463828413
