,COMT (1312)
ACH-000763,-0.041362622664972384
ACH-000764,-0.09886557179901403
ACH-000765,-0.09953187637696873
ACH-000766,-0.15454508947979032
ACH-000767,-0.056977289296610514
ACH-000768,-0.2336096370929317
ACH-000769,-0.12054606331852395
ACH-000770,-0.2698624307991448
ACH-000771,-0.2027372413784139
ACH-000773,-0.18135557409260228
ACH-000776,-0.5052406433487989
ACH-000777,-0.17981945735576704
ACH-000778,-0.3620308466491364
ACH-000781,-0.22100288469115772
ACH-000782,-0.2536504583831178
ACH-000783,-0.08567985371109997
ACH-000784,-0.1702572660683131
ACH-000785,-0.008709182924372647
ACH-000787,-0.4182212311111288
ACH-000788,-0.2739313222470912
ACH-000791,-0.2428529120438214
ACH-000792,-0.10373713781316173
ACH-000794,-0.2231671374058212
ACH-000796,-0.014540136706814885
ACH-000798,-0.32503589372993874
ACH-000799,-0.4411552213785169
ACH-000800,-0.19218095518447487
ACH-000802,-0.2403818060334385
ACH-000804,-0.1574162592581089
ACH-000805,-0.4007090326788982
ACH-000809,-0.4309795917521401
ACH-000810,-0.12089544784191825
ACH-000811,-0.11469169841802765
ACH-000817,-0.13498963811063974
ACH-000819,-0.3123675540201176
ACH-000820,-0.06528348599463696
ACH-000821,-0.1459607375023119
ACH-000822,-0.08343312332561145
ACH-000823,-0.28702719763146617
ACH-000824,-0.04162365110253188
ACH-000827,-0.2902741560622412
ACH-000829,-0.1502298796628755
ACH-000831,-0.4274677983296474
ACH-000832,-0.315267917245244
ACH-000833,-0.09090626006797987
ACH-000834,-0.11950516052519225
ACH-000835,-0.09345902064202882
ACH-000836,-0.2708398107316027
ACH-000837,-0.2886152176425327
ACH-000838,-0.2918178453344321
ACH-000839,-0.4979927712734028
ACH-000840,-0.32957406657742794
ACH-000841,-0.2715411043802787
ACH-000843,-0.32474925641255514
ACH-000846,-0.4143206225385658
ACH-000847,-0.2665344032572398
ACH-000848,-0.0646096990589688
ACH-000849,0.00938509622724607
ACH-000851,-0.2070879175710762
ACH-000855,-0.1746123384537987
ACH-000856,-0.3874832699300863
ACH-000858,-0.36578883252295785
ACH-000859,-0.07363427124588423
ACH-000861,-0.13170875400638132
ACH-000862,-0.09750312300851803
ACH-000865,-0.10251723649087252
ACH-000866,-0.17280968458950938
ACH-000867,-0.13130400167372375
ACH-000869,-0.11155773199182296
ACH-000872,-0.15146320728587628
ACH-000873,0.02005123789070601
ACH-000876,-0.24517521458357602
ACH-000878,-0.17360543313086935
ACH-000880,-0.2827475388318051
ACH-000881,-0.15889590106580728
ACH-000882,-0.05009330023172343
ACH-000884,-0.19065209616211568
ACH-000885,-0.2943260139549351
ACH-000887,-0.3879933398605605
ACH-000889,-0.18299084768170826
ACH-000896,-0.24506288981255814
ACH-000898,-0.5216144408368558
ACH-000900,-0.3661661120077628
ACH-000901,-0.4546798958687232
ACH-000905,-0.017419998715456644
ACH-000906,-0.2220289089981133
ACH-000907,-0.17694518952154825
ACH-000910,-0.12805108760049924
ACH-000911,-0.2623043912306695
ACH-000912,-0.3215966765581357
ACH-000913,-0.019314650024119032
ACH-000915,-0.2344240185912572
ACH-000916,-0.3251347257033412
ACH-000917,-0.2533809741609244
ACH-000920,-0.19185903765593232
ACH-000921,-0.23183580547941465
ACH-000924,-0.2384806355785464
ACH-000926,-0.2484999474433051
ACH-000928,-0.3392477848929883
ACH-000929,-0.0352405118278761
ACH-000932,-0.23928638171321526
ACH-000935,-0.1628553428070038
ACH-000936,-0.3343874506308746
ACH-000937,-0.14616569024210888
ACH-000938,-0.151022673938444
ACH-000939,-0.05254293586929613
ACH-000941,-0.2243617092451617
ACH-000943,-0.16972882942057768
ACH-000946,-0.2231746719583325
ACH-000947,-0.1483026318228812
ACH-000948,-0.21186809557825567
ACH-000950,-0.23561278875945385
ACH-000953,-0.2651031634040165
ACH-000954,0.023700185928458326
ACH-000957,-0.20367101494383136
ACH-000958,-0.3796645441537992
ACH-000960,-0.2566620132988173
ACH-000963,-0.4843342914006249
ACH-000968,-0.2265771971620656
ACH-000969,-0.018765538870728186
ACH-000972,-0.5865893473938913
ACH-000973,-0.15030855375127952
ACH-000974,-0.13733181303477818
ACH-000978,-0.0971244735327549
ACH-000984,-0.15033751580668347
ACH-000986,-0.3102968650383689
ACH-000988,-0.2134039075870095
ACH-000993,-0.2745629997029923
ACH-000994,-0.098897369089724
ACH-000996,-0.3928710734057034
ACH-001001,-0.22967839316510105
ACH-001020,-0.18898678559719034
ACH-001028,-0.12527328067633028
ACH-001031,-0.06593792742790101
ACH-001038,-0.17842917394760313
ACH-001048,-0.2673786875453744
ACH-001050,-0.07519467104618724
ACH-001053,-0.04737670836448276
ACH-001054,-0.2252224574478132
ACH-001061,-0.0782280608041485
ACH-001067,-0.14621684231183624
ACH-001075,-0.2473483764818776
ACH-001096,-0.18236772923583355
ACH-001111,-0.3006090037916562
ACH-001119,-0.3638848264790832
ACH-001128,-0.3024672465564369
ACH-001134,0.05215341866299628
ACH-001151,-0.2036709039423693
ACH-001163,-0.11329677192600612
ACH-001164,-0.2505289113655849
ACH-001183,-0.30064262851462026
ACH-001192,-0.3487409364371602
ACH-001193,-0.04313909637167021
ACH-001196,-0.16446148153728227
ACH-001197,-0.2361247350268205
ACH-001205,-0.2255417091779888
ACH-001211,-0.2912125631709904
ACH-001212,-0.019437099192584226
ACH-001228,-0.014405272909692832
ACH-001232,-0.09498810398482324
ACH-001239,-0.24160254880121795
ACH-001270,0.05478078924535292
ACH-001274,-0.15448962176057773
ACH-001275,-0.009918960866554982
ACH-001277,-0.172470052822557
ACH-001278,-0.3842104723916003
ACH-001280,-0.33226846123221426
ACH-001283,-0.262536744116424
ACH-001289,-0.09412522867835503
ACH-001300,-0.2255946801950467
ACH-001301,-0.3054111645486388
ACH-001302,-0.4241817464808129
ACH-001306,-0.40342924378461503
ACH-001318,-0.1862551249988053
ACH-001322,-0.2452422334341849
ACH-001328,-0.3576901888538892
ACH-001332,-0.24957463188182125
ACH-001336,-0.3280812382458223
ACH-001346,-0.30945875873531475
ACH-001353,-0.20060326728041944
ACH-001354,-0.024827217255115733
ACH-001367,-0.2691772623711385
ACH-001368,-0.2181187225163405
ACH-001374,-0.3915377678604275
ACH-001377,-0.1793777329130846
ACH-001380,-0.08575039399000912
ACH-001391,-0.34396954577718625
ACH-001408,-0.15706980503225088
ACH-001430,-0.0743165738292105
ACH-001431,-0.10200331660306486
ACH-001450,-0.21782059009854
ACH-001496,-0.2007610042375185
ACH-001500,-0.1005759292651067
ACH-001523,-0.09456500684459387
ACH-001532,-0.14166496687596478
ACH-001550,-0.24489893054312464
ACH-001552,-0.0664784988490086
ACH-001554,-0.15971331256554844
ACH-001654,-0.10973969244171676
ACH-001735,-0.24432296255367755
ACH-001736,-0.41260115379720586
ACH-001737,-0.36443942253233225
ACH-001740,-0.07436679564878128
ACH-001745,-0.2928121275853671
ACH-001765,-0.3313376748690076
