,HSPA1L (3305)
ACH-000004,-0.15645033171596665
ACH-000005,-0.0703142880588112
ACH-000007,0.07407245915359523
ACH-000009,-0.06337312683438172
ACH-000011,-0.2660256585406787
ACH-000012,-0.03870860091851965
ACH-000013,-0.1490512868558456
ACH-000014,-0.19580992621659266
ACH-000015,-0.09178856656591623
ACH-000017,-0.09789416615336503
ACH-000018,-0.15943823083687467
ACH-000019,-0.16531990581178704
ACH-000021,-0.09528865163409553
ACH-000022,-0.0106519352818929
ACH-000025,0.02996646083003886
ACH-000028,-0.0021507815004453614
ACH-000030,-0.005230094684976619
ACH-000035,-0.11520423988511197
ACH-000036,0.09074571100753524
ACH-000037,-0.002267811470212124
ACH-000039,-0.09662153823854323
ACH-000040,-0.22405519804444166
ACH-000041,-0.11088960338599507
ACH-000042,-0.1963771719184159
ACH-000045,-0.09359830900347074
ACH-000047,-0.13775878021392005
ACH-000052,-0.06655997756136613
ACH-000053,-0.11677937780666275
ACH-000054,-0.11876162271850314
ACH-000055,-0.023093305762039947
ACH-000060,-0.27459763870204273
ACH-000067,-0.22611883765731824
ACH-000070,0.029999284904084263
ACH-000075,0.19306993472755585
ACH-000078,-0.051651122724978925
ACH-000082,-0.11837232637108976
ACH-000085,-0.3155471394778581
ACH-000086,-0.15781819838664365
ACH-000087,-0.10173782460717064
ACH-000092,-0.0280556766113018
ACH-000095,-0.12279609614058234
ACH-000097,-0.17725723070242055
ACH-000098,-0.02363434196063088
ACH-000099,-9.918734296098765e-07
ACH-000108,-0.12536141078421933
ACH-000113,-0.16811862522690196
ACH-000116,-0.044682922139504366
ACH-000118,-0.02815610702429435
ACH-000120,-0.0986222545258835
ACH-000123,-0.1206945601663905
ACH-000127,-0.21801447984298744
ACH-000128,-0.3537717670019935
ACH-000132,-0.03198270738995551
ACH-000133,-0.2976030704758959
ACH-000137,-0.33411581704424925
ACH-000138,-0.10432686541948508
ACH-000142,-0.029672755003136594
ACH-000143,0.04291511000719392
ACH-000146,-0.06806045382283475
ACH-000148,-0.014095882875380343
ACH-000150,-0.050680775472570376
ACH-000152,-0.0866627938346965
ACH-000153,-0.2214551436525077
ACH-000159,-0.11123150466959897
ACH-000160,-0.2344396648362267
ACH-000163,-0.20605269094021414
ACH-000167,1.2072611200502734
ACH-000168,-0.10380802349298808
ACH-000169,-0.08462941073097555
ACH-000178,-0.03840151804573118
ACH-000183,-0.15706937050171565
ACH-000188,-0.1773787422767536
ACH-000189,-0.010217817656359368
ACH-000190,-0.12662856756097599
ACH-000198,-0.27098289645533713
ACH-000203,-0.5653201184209906
ACH-000204,-0.12536949226449087
ACH-000206,-0.06585447840319622
ACH-000207,-0.20379149614372813
ACH-000208,0.06314497066966078
ACH-000210,-0.3317856467868139
ACH-000211,-0.08464666120530455
ACH-000215,-0.08665597152540158
ACH-000221,-0.2884988509629024
ACH-000222,-0.22694663811202664
ACH-000223,-0.1960795854709024
ACH-000226,0.0432051257430157
ACH-000227,0.038082579518981294
ACH-000228,-0.2465826652460073
ACH-000231,-0.15058545526179784
ACH-000232,-0.055182555721652767
ACH-000233,-0.18240609253637916
ACH-000234,0.04096976649610095
ACH-000235,-0.1141675699082388
ACH-000237,-0.07774951379843184
ACH-000238,-0.14159747746456391
ACH-000242,-0.03779007040683223
ACH-000243,-0.13712801513715764
ACH-000244,-0.13485828958476162
ACH-000246,-0.08196100799635431
ACH-000248,-0.08928641175015467
ACH-000250,-0.13081771320085378
ACH-000251,-0.3470299638122837
ACH-000252,-0.16394449433914945
ACH-000253,-0.16375932516311845
ACH-000255,-0.22036067918937915
ACH-000256,-0.20365368146803306
ACH-000257,-0.008479539387049966
ACH-000258,0.04749074551581864
ACH-000259,-0.05921650399964214
ACH-000260,-0.023675468723863887
ACH-000261,-0.1242140333795684
ACH-000262,-0.09323772975058198
ACH-000263,-0.19476588289710325
ACH-000264,-0.140411843194494
ACH-000265,-0.17850989557617913
ACH-000266,-0.13801162854686205
ACH-000272,-0.04122473697978957
ACH-000274,-0.016501930484233915
ACH-000277,-0.022290859425509332
ACH-000278,-0.0006398838238705162
ACH-000279,-0.06182688722183444
ACH-000280,-0.1838134918907124
ACH-000281,-0.15339007340059432
ACH-000288,-0.09413579186789536
ACH-000291,-0.06319211177553216
ACH-000293,-0.02753283903454685
ACH-000294,-0.12509002493288998
ACH-000295,-0.2572692506343814
ACH-000296,0.011180211999659434
ACH-000302,-0.22727816301924564
ACH-000304,-0.22596979114303264
ACH-000307,-0.0930016087375794
ACH-000308,-0.05875833761690511
ACH-000310,-0.05807385917958024
ACH-000311,-0.017789307642507014
ACH-000312,-0.21830113041502505
ACH-000315,-0.13827648646077018
ACH-000316,-0.1881400867292184
ACH-000317,-0.27287124564350257
ACH-000318,-0.043324074001742735
ACH-000319,-0.15194042109384492
ACH-000320,-0.1899980997578373
ACH-000322,0.2485690953713726
ACH-000323,0.011699231301672152
ACH-000324,-0.10039292277642957
ACH-000329,-0.08564360979446313
ACH-000330,0.021008478782089092
ACH-000331,-0.1329737017950176
ACH-000332,-0.2568180791826527
ACH-000334,-0.1723891756440433
ACH-000335,0.03942115226322601
ACH-000336,0.14039791843519786
