,RHD (6007)
ACH-000004,-0.004381409604245799
ACH-000005,0.15539271154365872
ACH-000007,0.1634839876779518
ACH-000009,0.34328775163643444
ACH-000011,0.1223858784173531
ACH-000012,0.1581518453207863
ACH-000013,0.20649277969160654
ACH-000014,0.11344085580155007
ACH-000015,0.2580155308580661
ACH-000017,0.09148735669629923
ACH-000018,0.15125825469989393
ACH-000019,-0.2729783164957921
ACH-000021,0.15576686658579222
ACH-000022,0.2084816409439861
ACH-000025,0.043365498314659495
ACH-000028,0.09126866876318614
ACH-000030,0.09415977822432607
ACH-000035,0.14664124575447007
ACH-000036,0.07527954878942876
ACH-000037,0.14743640110442854
ACH-000039,0.05000112345206464
ACH-000040,0.22015532500966234
ACH-000041,0.2754047445239378
ACH-000042,0.2127039200043171
ACH-000045,0.02123765721353809
ACH-000047,-0.028196606356578276
ACH-000052,0.18652732682913906
ACH-000053,0.23092130794452626
ACH-000054,0.12186581931894548
ACH-000055,0.2318799785289412
ACH-000060,0.29544113036890696
ACH-000067,0.02698711533347456
ACH-000070,0.18206865484278714
ACH-000075,-0.037297747196851735
ACH-000078,0.10247094358248804
ACH-000082,0.14051337595723426
ACH-000085,0.1307082855060084
ACH-000086,0.038873827633973145
ACH-000087,-0.07125235335478494
ACH-000092,0.17856306366148572
ACH-000095,0.15935057460161794
ACH-000097,0.08747169626288978
ACH-000098,0.07149847395088339
ACH-000099,0.15456738479589974
ACH-000108,0.03526872466216542
ACH-000113,0.17699557751939388
ACH-000116,-0.06550291663403918
ACH-000118,0.10885531045952387
ACH-000120,-0.0009477901239267199
ACH-000123,0.11835291735440745
ACH-000127,0.17989983136102633
ACH-000128,0.108752754252482
ACH-000132,0.10928265888593576
ACH-000133,0.20723997632052749
ACH-000137,0.3064452212466216
ACH-000138,0.15081503971541768
ACH-000142,0.09303798837648387
ACH-000143,0.14400625557841973
ACH-000146,0.013909787886983159
ACH-000148,0.07507189349217414
ACH-000150,0.06508150466247074
ACH-000152,0.02132429779029632
ACH-000153,0.08410065887087273
ACH-000159,0.10100956014270702
ACH-000160,-0.26851887629132715
ACH-000163,-0.014145309091748628
ACH-000167,-0.5278450543978948
ACH-000168,0.1066751639805494
ACH-000169,0.3299829626067627
ACH-000178,0.0213227380191222
ACH-000183,0.21411523214981676
ACH-000188,0.07282530173559906
ACH-000189,-0.035137685497833485
ACH-000190,0.021882178339975574
ACH-000198,0.14026617004552466
ACH-000203,0.07760258937054104
ACH-000204,0.3669354866076773
ACH-000206,0.07211471248872453
ACH-000207,0.3086374663794801
ACH-000208,0.2287335857860233
ACH-000210,0.2517556336186089
ACH-000211,0.07779887353973708
ACH-000215,0.11878541425369014
ACH-000221,0.0588758387846034
ACH-000222,0.1993482317618912
ACH-000223,0.1733190072152361
ACH-000226,0.18227765109176688
ACH-000227,0.14511067545451747
ACH-000228,0.2750884384582729
ACH-000231,0.08291141555394528
