,MUTYH (4595)
ACH-000004,-0.16787282748443244
ACH-000005,0.20774984526370907
ACH-000007,0.08004380797787355
ACH-000009,-0.17781032605296554
ACH-000011,-0.1430344380254344
ACH-000012,-0.16951651155182232
ACH-000013,-0.08080791647995487
ACH-000014,-0.08582815277778744
ACH-000015,-0.009101432117831624
ACH-000017,-0.06843505103562984
ACH-000018,-0.0882068595139613
ACH-000019,-0.061147265307650835
ACH-000021,0.11574622523894824
ACH-000022,0.015101927643755763
ACH-000025,-0.07021377999737277
ACH-000028,-0.06495498360772227
ACH-000030,-0.10565356359462412
ACH-000035,-0.16428723294547998
ACH-000036,-0.13491604715410194
ACH-000037,0.031454484246100534
ACH-000039,-0.18411670009714684
ACH-000040,-0.11413355995404573
ACH-000041,-0.0015517224043344634
ACH-000042,0.09071899025234438
ACH-000045,-0.027524781986807488
ACH-000047,-0.06354573286710362
ACH-000052,0.025903967490366938
ACH-000053,-0.09579991237146424
ACH-000054,-0.1037586402480018
ACH-000055,-0.05421350264660787
ACH-000060,-0.05584193337181333
ACH-000067,-0.07967584136225989
ACH-000070,-0.12526043004925294
ACH-000075,-0.23976151247669844
ACH-000078,-0.1569597007745685
ACH-000082,-0.13615383440629655
ACH-000085,-0.16880409657789294
ACH-000086,-0.12913326219561147
ACH-000087,0.08082095646721309
ACH-000092,-0.15594074031486732
ACH-000095,-0.03629208405356034
ACH-000097,-0.027441606660109426
ACH-000098,-0.05500720216201164
ACH-000099,-0.086883687611954
ACH-000108,-0.11154990070609176
ACH-000113,-0.06397844210399871
ACH-000116,-0.05432253272010254
ACH-000118,0.01929550232797221
ACH-000120,-0.016992016801468668
ACH-000123,-0.2271035683351641
ACH-000127,-0.05178998019626407
ACH-000128,0.04894336301216349
ACH-000132,-0.008108489145024336
ACH-000133,-0.11767425730627208
ACH-000137,-0.1207114292230607
ACH-000138,0.05247771814307499
ACH-000142,-0.11351091387157995
ACH-000143,-0.1992710988270973
ACH-000146,-0.020590587042423024
ACH-000148,-0.08447819414708345
ACH-000150,-0.3479782308980076
ACH-000152,-0.0671691852500582
ACH-000153,-0.0468398235540508
ACH-000159,-0.049682672464372836
ACH-000160,-0.1085856365900296
ACH-000163,0.13534603921349447
ACH-000167,0.017330555576732427
ACH-000168,0.07970787156497998
ACH-000169,-0.07780485792991854
ACH-000178,-0.037114913349333103
ACH-000183,-0.1048351004652606
ACH-000188,-0.17171318819148185
ACH-000189,-0.04192195060779656
ACH-000190,-0.03816578023347273
ACH-000198,-0.0844270294103612
ACH-000203,0.0029310620818876173
ACH-000204,-0.21532601306404925
ACH-000206,0.09182454928090716
ACH-000207,0.0051887461242695505
ACH-000208,-0.03795177194056551
ACH-000210,0.29479662204472235
ACH-000211,0.07473878832894602
ACH-000215,-0.07448313746865487
ACH-000221,0.014902220158781069
ACH-000222,0.061311340822900726
ACH-000223,-0.0010526080174889745
ACH-000226,0.05879749989901931
ACH-000227,-0.054228389704357484
ACH-000228,-0.14860437418146147
ACH-000231,-0.033550381332536724
ACH-000232,-0.03671587977520095
ACH-000233,-0.03969094741415004
ACH-000234,-0.03405673815735212
ACH-000235,-0.019480537044424342
ACH-000237,-0.05674848940754507
ACH-000238,-0.036202603396493914
ACH-000242,-0.0862532916333412
ACH-000243,0.00793864588821178
ACH-000244,-0.3486977197161007
ACH-000246,-0.1005681237197372
ACH-000248,-0.11134263482853944
ACH-000250,-0.04353319757856937
ACH-000251,0.014272103696673756
ACH-000252,-0.12060775774158015
ACH-000253,0.01946453464930564
ACH-000255,-0.06285273184034952
ACH-000256,-0.06672230214828823
ACH-000257,0.03263372781279754
ACH-000258,0.06766210634350019
ACH-000259,-0.02429669391335915
ACH-000260,-0.1457810872144337
ACH-000261,-0.008656197586900194
ACH-000262,-0.16879478830708566
ACH-000263,-0.1002046647201966
ACH-000264,0.019458182272672743
ACH-000265,0.0796637683550396
ACH-000266,0.008221838872868653
ACH-000272,-0.08505307747055299
ACH-000274,-0.05073403046205467
ACH-000277,-0.02207103504796743
ACH-000278,-0.008836045707467533
ACH-000279,-0.08309286988137057
ACH-000280,-0.02062080101732739
ACH-000281,0.14874996220739178
ACH-000288,-0.12357125318277372
ACH-000291,0.02473279081262468
ACH-000293,-0.03051367423466628
ACH-000294,-0.010338347856652172
ACH-000295,-0.12342972165091293
ACH-000296,-0.10017160672532348
ACH-000302,-0.14331708568621596
ACH-000304,0.1046966420673121
ACH-000307,-0.08843772309900992
ACH-000308,0.02150978212484824
ACH-000310,-0.07802681711152687
ACH-000311,0.0535552669884828
ACH-000312,-0.1225077185504516
ACH-000315,-0.02483455631455309
ACH-000316,0.0170610839719817
ACH-000317,-0.19830153128330785
ACH-000318,-0.05946810461439155
ACH-000319,-0.06088266406572125
ACH-000320,-0.14372503529736738
ACH-000322,-0.2590823385400502
ACH-000323,-0.2733601538459084
ACH-000324,-0.07959085485829984
ACH-000329,-0.0746363118085059
ACH-000330,-0.08702244218535979
ACH-000331,-0.014755165802184613
ACH-000332,-0.028601688603272536
ACH-000334,-0.17805313425979524
ACH-000335,-0.07095089116403107
ACH-000336,-0.13630922770244766
ACH-000337,-0.3088256025025121
ACH-000338,-0.08592176208107266
ACH-000339,-0.01504356762657584
ACH-000341,0.02511711527106329
ACH-000348,-0.07874445558280035
ACH-000350,0.02817255754177359
ACH-000352,0.02641736916867564
ACH-000356,-0.1996015887466472
ACH-000361,0.20159215373989064
ACH-000362,-0.10005248669131513
ACH-000363,-0.031341133551603166
ACH-000364,-0.21130389570509087
ACH-000365,0.018840245711506828
ACH-000366,-0.09633239830482734
ACH-000368,-0.051885480290660736
ACH-000374,-0.01945808033333205
ACH-000375,-0.20871655743115805
ACH-000376,-0.015032127828882715
ACH-000381,-0.0551031202642663
ACH-000383,0.026577376113772568
ACH-000387,-0.22150247573412227
ACH-000389,-0.10834081912822227
ACH-000390,0.017494199044315116
ACH-000393,-0.06476191947281584
ACH-000395,0.2330264380028435
ACH-000396,-0.01732423580943305
ACH-000397,-0.03795512085460319
ACH-000401,0.00770163586049469
ACH-000402,-0.013238525014879566
ACH-000403,-0.0258862373523854
ACH-000404,-0.14159538922389234
ACH-000406,-0.10395319545863202
ACH-000407,-0.13422674033396745
ACH-000408,0.03135597127524085
ACH-000410,-0.002347896490030762
ACH-000411,-0.038645875246836124
ACH-000414,-0.02110738646753239
ACH-000415,-0.06397816327786388
ACH-000416,-0.0204282901987844
ACH-000420,-0.01343258022888507
ACH-000421,0.0006490558288430689
ACH-000424,-0.0680437746943768
ACH-000425,-0.045325413889299004
ACH-000426,-0.17618033822292986
ACH-000427,-0.1383339967512221
ACH-000433,-0.0879976722717696
ACH-000435,0.09917046283497306
ACH-000436,-0.02055371176355601
ACH-000444,-0.020328706298999282
ACH-000445,-0.09670803836991756
ACH-000448,0.02198606817830106
ACH-000450,-0.13364263832115414
ACH-000452,0.06010922793909064
ACH-000454,-0.12077021261073552
ACH-000458,-0.0712389174661445
ACH-000459,-0.0643703713995337
ACH-000460,0.013900666402169241
ACH-000461,0.049403967942836725
ACH-000463,-0.016400129181834148
ACH-000464,-0.008572786992824105
ACH-000466,-0.05455250830577415
ACH-000467,-0.055883762498291065
ACH-000468,0.003857978729798783
ACH-000469,-0.07389315739262058
ACH-000470,0.11789542336327499
ACH-000471,-0.08662480045501432
ACH-000472,0.012879107954278024
ACH-000473,0.029538784730631814
ACH-000475,-0.06783033201420058
ACH-000476,-0.004431952937496601
ACH-000477,-0.009398113916830195
ACH-000479,0.10107434143696004
ACH-000480,-0.05881150770200237
ACH-000481,-0.056584139911558584
ACH-000483,-0.016108964191630513
ACH-000484,-0.022583736691321857
ACH-000485,0.09651375135713576
ACH-000486,-0.06422231464941275
ACH-000487,-0.03950901146894475
ACH-000488,-0.050578705278785364
ACH-000490,0.07331591508348281
ACH-000491,-0.17100420584265955
ACH-000495,-0.11893275168937692
ACH-000496,-0.07165268911489299
ACH-000499,-0.030153858688532736
ACH-000500,-0.008668745442236558
ACH-000502,-0.02564005984942811
ACH-000503,0.03077202215832742
ACH-000505,-0.0700129563264712
ACH-000507,-0.17001575562066232
ACH-000510,-0.03909691845046271
ACH-000511,-0.04563374273753321
ACH-000512,-0.0914650761334899
ACH-000516,0.09790921286140176
ACH-000517,-0.0943425928380078
ACH-000518,0.0333434847415017
ACH-000520,-0.1583778627365677
ACH-000521,-0.11876053820076353
ACH-000522,-0.0906778513973402
ACH-000524,-0.0865846494791218
ACH-000527,-0.04854335381591392
ACH-000528,-0.05668070345153255
ACH-000537,0.05684367633631216
ACH-000541,0.08634350327841768
ACH-000542,-0.07559655453310524
ACH-000544,-0.18946364946604646
ACH-000545,-0.09997441354814507
ACH-000547,-0.07044674676601663
ACH-000548,-0.0876656737971878
ACH-000549,0.008518275098584395
ACH-000550,-0.06621648679778855
ACH-000552,-0.11439030463568545
ACH-000556,-0.05388122174951855
ACH-000557,-0.006713247731218184
ACH-000569,0.047087940794483
ACH-000570,-0.09609842591567627
ACH-000571,-0.11279682937333027
ACH-000573,-0.10973572099640788
ACH-000576,-0.06729985038662756
ACH-000579,-0.09238344181718318
ACH-000580,0.014509482463451184
ACH-000584,-0.04000563616836962
