,SRD5A1 (6715)
ACH-000223,-0.2208903224022304
ACH-000226,0.07840453276931414
ACH-000227,-0.036765313109253926
ACH-000228,-0.15344464816852932
ACH-000231,-0.12132275680323318
ACH-000232,-0.10456079316543354
ACH-000233,-0.08384462659835318
ACH-000234,-0.05780693278295439
ACH-000235,-0.08293862755784139
ACH-000237,0.09539986910440494
ACH-000238,0.053477075266750385
ACH-000242,-0.019722433082105726
ACH-000243,0.04136207907377328
ACH-000244,-0.1428412983020795
ACH-000246,-0.1459820502911555
ACH-000248,0.05171477514757032
ACH-000250,-0.12469600905414745
ACH-000251,-0.22572334470509856
ACH-000252,0.003703513847364532
ACH-000253,-0.103998003816213
ACH-000255,0.08636418352501588
ACH-000256,-0.035907481082259766
ACH-000257,0.1345494035992021
ACH-000258,-0.030705516042537483
ACH-000259,-0.1183836117238598
ACH-000260,-0.0483577010191432
ACH-000261,-0.11998558298714587
ACH-000262,-0.3276461216520679
ACH-000263,0.18996127426514686
ACH-000264,-0.14404882104961886
ACH-000265,0.029404792916230337
ACH-000266,-0.13140727811148772
ACH-000272,-0.10909916420100199
ACH-000274,-0.06734858220057491
ACH-000277,-0.019817885597667253
ACH-000278,0.10029602816316956
ACH-000279,-0.14464361681550816
ACH-000280,0.03980665835873909
ACH-000281,-0.10841370271923227
ACH-000288,-0.15659829654161486
ACH-000291,0.01431002539597885
ACH-000293,0.05384999978097915
ACH-000294,-0.11596284892038905
ACH-000295,-0.03209390015882877
ACH-000296,-0.08735729274538433
ACH-000302,-0.06430286701394385
ACH-000304,-0.2194062447285033
ACH-000307,-0.060578957895201326
ACH-000308,-0.10484387171763128
ACH-000310,-0.15634388568776011
ACH-000311,-0.05358767680141363
ACH-000312,-0.02639097355398892
ACH-000315,0.17936271765811534
ACH-000316,0.01437751737680608
ACH-000317,0.05243145069850473
ACH-000318,-0.023711010679076862
ACH-000319,-0.21645815024500134
ACH-000320,0.07032285949917036
ACH-000322,-0.05005193848535766
ACH-000323,-0.06736654034379304
ACH-000324,-0.04854290043817413
ACH-000329,-0.09003735890053867
ACH-000330,-0.1278821500209641
ACH-000331,0.01013516933073103
ACH-000332,-0.09056948001066724
ACH-000334,0.026143976562469886
ACH-000335,-0.13669036024701836
ACH-000336,-0.2450958537324962
ACH-000337,0.02128530740497244
ACH-000338,0.08974705387829912
ACH-000339,-0.13094881430228994
ACH-000341,0.2444722438636519
ACH-000348,-0.04823980881966312
ACH-000350,-0.08333298391028839
ACH-000352,0.06844394317026911
ACH-000356,0.21456828086057764
ACH-000361,0.10278712017350973
ACH-000362,0.08737219072718645
ACH-000363,0.005140893382080393
ACH-000364,-0.07988661073306362
ACH-000365,0.09395356686085787
ACH-000366,0.03223837696638937
ACH-000368,0.027954737216039947
ACH-000374,-0.07663466396587715
ACH-000375,-0.04078257700135953
ACH-000376,-0.12469251759377195
ACH-000381,-0.004921775781863732
ACH-000383,-0.05698393723354735
ACH-000387,-0.09059772623752274
ACH-000389,-0.03021217609303816
ACH-000390,0.2946230749435527
ACH-000393,-0.008511402566125087
ACH-000395,-0.4716391730340958
ACH-000396,0.0009584078122022227
ACH-000397,-0.14061758814313574
ACH-000401,0.04232846278394308
ACH-000402,0.3100404678535386
ACH-000403,-0.18966048072843814
ACH-000404,-0.21599159232236909
ACH-000406,-0.0694228860231295
ACH-000407,-0.02675414508759061
ACH-000408,-0.3363665293457395
ACH-000410,-0.15425475027687294
ACH-000411,-0.2158400190594277
ACH-000414,-0.2193815063952065
ACH-000415,0.08892691951418984
ACH-000416,-0.15031097050337794
ACH-000420,-0.06707475045789975
ACH-000421,-0.062243934778123886
ACH-000424,0.22169098149338556
ACH-000425,-0.05162341376681455
ACH-000426,0.0566798231112052
ACH-000427,-0.09020686773944554
ACH-000433,-0.15273362023906115
ACH-000435,0.1717577657280047
ACH-000436,-0.009082790870395327
ACH-000444,0.020876098178675657
ACH-000445,-0.11639729740896065
ACH-000448,-0.14326066334763676
ACH-000450,-0.10751288165003256
ACH-000452,-0.02334090730909591
ACH-000454,0.11275846035575797
ACH-000458,-0.0268523875847566
ACH-000459,-0.03422816667462219
ACH-000460,-0.015889541404709866
ACH-000461,-0.10508980677288264
ACH-000463,-0.02177279186733131
ACH-000464,0.06046816711603899
ACH-000466,0.03178225918496972
ACH-000467,0.02914502665698365
ACH-000468,0.02306557013931277
ACH-000469,0.02311826740211084
ACH-000470,-0.1759059526796848
ACH-000471,0.021543569010430683
ACH-000472,-0.14773268093613312
ACH-000473,0.05443996433685365
ACH-000475,-0.04809120489185504
ACH-000476,-0.1650111856212748
ACH-000477,-0.04530333068924
ACH-000479,-0.3885952305543972
ACH-000480,0.015286769829075413
ACH-000481,-0.21627632473826425
ACH-000483,-0.060450088758895036
ACH-000484,-0.15220139108351796
ACH-000485,-0.1101084149275937
ACH-000486,0.02175383111441961
ACH-000487,0.001261171192490533
ACH-000488,0.027946678951483686
ACH-000490,-0.010225336933050848
ACH-000491,-0.15769143086123133
ACH-000495,-0.17382126083321198
ACH-000496,0.051439889883340806
ACH-000499,0.12588499562909095
ACH-000500,-0.0019347648078167367
ACH-000502,-0.05494892322303285
ACH-000503,-0.17100770354016145
ACH-000505,-0.0119386297770386
ACH-000507,-0.042723050650516486
ACH-000510,0.02197512398202936
ACH-000511,-0.19681544482827468
ACH-000512,-0.12028009412652994
ACH-000516,0.013971014511493652
ACH-000517,-0.06625470797088695
ACH-000518,-0.1723301481315516
ACH-000520,0.1272974785403224
ACH-000521,-0.15161408427425388
ACH-000522,-0.12136447828096195
ACH-000524,-0.05449283633813426
ACH-000527,-0.08523113451578625
ACH-000528,0.0229143142219054
ACH-000537,-0.20932487885087334
ACH-000541,-0.10428718608166997
ACH-000542,-0.032945592006146086
ACH-000544,-0.08719023639427767
ACH-000545,0.0038413640733997827
ACH-000547,-0.038955892262469705
ACH-000548,-0.20269509534294372
ACH-000549,0.08727765483202388
ACH-000550,-0.12357145489312925
ACH-000552,0.01856278920929676
ACH-000556,-0.009155376382986606
ACH-000557,0.06931507614784503
ACH-000569,-0.24954538598234746
ACH-000570,-0.14319594429405372
ACH-000571,0.008219230669336929
ACH-000573,-0.0906458067101598
ACH-000576,-0.2561366321787961
ACH-000579,-0.13422460161911776
ACH-000580,-0.3091294913110376
ACH-000584,-0.10581422292968842
ACH-000585,0.04232400100666202
ACH-000588,0.07091703996909503
ACH-000589,-0.125149417344896
ACH-000591,-0.014702191912107228
ACH-000593,-0.029824258993143636
ACH-000600,-0.12184385348811247
ACH-000601,-0.03108683440662758
ACH-000605,-0.0892241532679118
ACH-000606,-0.027481621946999813
ACH-000608,-0.2887829346741507
ACH-000614,-0.08557071436240428
ACH-000616,-0.08010992361384207
ACH-000618,-0.05757450400941086
ACH-000619,0.1359060758579831
ACH-000620,0.01240492851430603
ACH-000621,-0.08306699705880828
ACH-000622,-0.0778890008042384
ACH-000623,-0.2366973224636214
ACH-000624,-0.05302996390588795
ACH-000627,-0.1103583452788881
ACH-000630,-0.1310608355446422
ACH-000631,-0.182870090793761
ACH-000632,0.006844401271662131
ACH-000633,0.005535005456979534
ACH-000637,0.06601756282040327
ACH-000638,0.01511359871304433
ACH-000646,-0.07855584146702661
ACH-000647,-0.07894817267169202
ACH-000648,-0.1519470479538501
ACH-000649,-0.10776318309665676
ACH-000651,-0.1406898636092851
ACH-000652,-0.01895250791477746
ACH-000653,-0.18494355140455587
ACH-000657,-0.14113784515437114
ACH-000658,-0.30359990545806426
ACH-000661,0.10125073783844303
ACH-000662,-0.12471824602376178
ACH-000663,-0.191044575241982
ACH-000665,-0.1307734063414977
ACH-000671,0.05027117214803221
ACH-000672,0.1868753169185296
ACH-000673,-0.038662607186655935
ACH-000676,-0.009753432508171988
ACH-000677,-0.027479777470665885
ACH-000681,0.0026961653656516447
ACH-000683,-0.030035700862079382
ACH-000684,-0.2346993193569148
ACH-000688,-0.0929490029212285
ACH-000693,-0.050215445287156116
ACH-000694,-0.1901914696534101
ACH-000695,-0.023210354783339614
ACH-000696,-0.06309923339289254
ACH-000697,-0.19262590532289395
ACH-000699,-0.08596574865311239
ACH-000701,-0.22684895594975935
ACH-000706,-0.043927070385583016
ACH-000711,-0.0235633600498561
ACH-000713,0.03317279219476232
ACH-000714,-0.1611909599457542
ACH-000718,-0.10387895581325007
ACH-000720,0.09374531502960526
ACH-000721,-0.06410926352130797
ACH-000724,-0.1469680561813028
ACH-000725,0.023537464687985152
ACH-000732,-0.11376112771192058
ACH-000734,-0.060777906853285185
ACH-000735,0.03144431791038923
ACH-000736,-0.07740033463870641
ACH-000738,-0.061319261699670516
ACH-000746,0.07278758597936566
ACH-000747,0.02555482189830025
ACH-000748,-0.15506926226982748
ACH-000753,-0.07834101178420673
ACH-000756,-0.20139182473679976
ACH-000757,0.01846657944733461
ACH-000758,-0.020399157632050257
ACH-000760,-0.20609060792338466
ACH-000762,0.13846745903654226
ACH-000763,-0.3979401281991096
ACH-000764,0.11375502254799046
ACH-000765,0.02741113140744996
ACH-000766,0.07230026848471009
ACH-000767,-0.06554239783491732
ACH-000768,-0.05416880845142262
ACH-000769,-0.09915058145110783
ACH-000770,-0.05246224899026277
ACH-000771,-0.032866009715072635
ACH-000773,-0.11126147576018992
ACH-000776,-0.07987395415503992
ACH-000777,-0.08060085175124658
ACH-000778,0.11961460936944104
ACH-000781,-0.02319008287710327
ACH-000782,0.002819768282420822
ACH-000783,-0.016087615798586925
ACH-000784,-0.024944050952139075
ACH-000785,-0.013009236479991634
ACH-000787,-0.09379854013950624
ACH-000788,0.003675350205425383
ACH-000791,-0.1073489259717891
ACH-000792,-0.10189402280667384
ACH-000794,-0.08651536183157355
ACH-000796,-0.09622821189535948
ACH-000798,-0.06989063482627626
ACH-000799,-0.1687456286658802
ACH-000800,0.1673302577079747
ACH-000802,-0.007146118568399758
ACH-000804,0.05988107859551326
ACH-000805,-0.04977725937582116
ACH-000809,-0.11395711452945273
ACH-000810,0.03132529541033622
ACH-000811,-0.09364624595986404
ACH-000817,-0.20039692728014974
ACH-000819,-0.05530658102677228
ACH-000820,-0.17914673942879294
ACH-000821,0.19158363860354025
ACH-000822,-0.07662492654410175
ACH-000823,-0.05944969382813878
ACH-000824,-0.059551237049933176
ACH-000827,-0.10289206755670333
ACH-000829,0.12458248375085335
ACH-000831,-0.3198933125770736
ACH-000832,0.07044939767936677
ACH-000833,-0.07583610621840284
ACH-000834,-0.020006616443619188
ACH-000835,-0.017161198396115337
ACH-000836,-0.054671682310647236
ACH-000837,-0.02041074269566362
ACH-000838,0.1128239024268303
ACH-000839,-0.14714294262105065
ACH-000840,0.04800212733340132
ACH-000841,0.10816750980692984
ACH-000843,0.0011333722297239912
ACH-000846,0.05629862276849752
ACH-000847,-0.09034845701340537
ACH-000848,-0.00012110310411003228
ACH-000849,-0.0530405823522206
ACH-000851,-0.041837964575812084
ACH-000855,-0.021089750245716327
ACH-000856,-0.025117421894608125
ACH-000858,0.04735271567417985
ACH-000859,-0.05053370944258459
ACH-000861,0.061426706579634026
ACH-000862,-0.020368389486539795
ACH-000865,0.02059302570216582
ACH-000866,-0.008312156324209485
ACH-000867,-0.062084858421271386
ACH-000869,0.10532498203535698
ACH-000872,-0.06373942768914105
ACH-000873,0.17195336696937633
ACH-000876,-0.04216467101481236
ACH-000878,0.07326637898798939
ACH-000880,-0.050642532230148696
ACH-000881,-0.0955106647374185
ACH-000882,-0.09915689461237408
ACH-000884,0.017394072875795766
ACH-000885,0.0027630457458737647
ACH-000887,-0.11051006064726822
ACH-000889,0.027727868424338917
ACH-000896,0.07089811536461249
ACH-000898,-0.04860346510879954
ACH-000900,-0.0064136788525211725
ACH-000901,-0.16658992511459303
ACH-000905,0.04564259939290227
ACH-000906,-0.08093856969666607
ACH-000907,-0.15139813993267864
ACH-000910,0.017055529712015353
ACH-000911,0.01659866988948601
ACH-000912,-0.04842422790542463
ACH-000913,0.0011031987080378823
ACH-000915,-0.03173504657262731
ACH-000916,-0.2200749274157496
ACH-000917,-0.04869512268743263
ACH-000920,-0.11254800134692468
ACH-000921,-0.043298628597639735
ACH-000924,-0.08765503290366645
ACH-000926,-0.1381333589267738
ACH-000928,-0.1274693231835932
ACH-000929,-0.29115968802057685
ACH-000932,0.04396046989654186
ACH-000935,-0.006622782995740515
ACH-000936,0.010881097793635244
ACH-000937,-0.04718765490951417
ACH-000938,0.03118215926554735
ACH-000939,0.04084953692453886
ACH-000941,-0.06661093982838083
ACH-000943,-0.12077600570542987
ACH-000946,-0.05325122287371903
ACH-000947,-0.14309723011163944
ACH-000948,-0.12566899111036364
ACH-000950,-0.1510194978993656
ACH-000953,0.02658250636449575
ACH-000954,0.1560700118213052
ACH-000957,0.07238510191620262
ACH-000958,0.015092311628397406
ACH-000960,-0.008360548956662698
ACH-000963,0.09637141486375683
ACH-000968,-0.2195224927466288
ACH-000969,-0.09642185759274388
ACH-000972,-0.3356413370858088
ACH-000973,0.0017577704892248929
ACH-000974,-0.28093951274975404
ACH-000978,0.08977935649359317
ACH-000984,-0.0693092166992701
ACH-000986,0.005425969388103556
ACH-000988,-0.0569146063399372
ACH-000993,0.04709892455801675
ACH-000994,-0.15218312851469104
ACH-000996,0.13471092354922698
ACH-001001,-0.2169188752963552
ACH-001020,-0.14951126578617718
ACH-001028,-0.13591629860047075
ACH-001031,0.02884013393001609
ACH-001038,-0.14138612853739665
ACH-001048,-0.09774314788288868
ACH-001050,0.06706011781570308
ACH-001053,-0.12867611841186102
ACH-001054,-0.010753107287294669
ACH-001061,0.06365014885109109
ACH-001067,-0.11366320670687925
ACH-001075,0.004648499400435264
ACH-001096,-0.058262658195239785
ACH-001111,0.2529053240167677
ACH-001119,-0.14296872722789228
ACH-001128,-0.35076098740956396
ACH-001134,0.020752374225327847
ACH-001151,-0.13671665778411166
ACH-001163,-0.05198320749900113
ACH-001164,-0.21959296727948374
ACH-001183,-0.0733920458641557
ACH-001192,-0.10814500050122404
ACH-001193,-0.106090864775538
ACH-001196,0.008108404980372023
ACH-001197,-0.13614634772760115
ACH-001205,-0.2352497539119133
ACH-001211,-0.15012598454414394
ACH-001212,0.122944613706777
ACH-001228,-0.09721762715604697
ACH-001232,-0.018756953605076315
ACH-001239,-0.05726939469094645
ACH-001270,-0.049640646367011834
ACH-001274,-0.027269495864219537
ACH-001275,0.1736255132229006
ACH-001277,-0.27220186695584464
ACH-001278,-0.0144266435527015
ACH-001280,-0.19628625925552107
ACH-001283,0.040228576834801216
ACH-001289,-0.05304021970560971
ACH-001300,-0.2579231232833349
ACH-001301,0.07335253524837332
ACH-001302,-0.2188587169628536
ACH-001306,-0.0951374000755606
ACH-001318,0.05258380751049098
ACH-001322,-0.10680960726901924
ACH-001328,-0.1101422629396968
ACH-001332,-0.12256011300082707
ACH-001336,0.014255205009574713
ACH-001346,0.05650840792865565
ACH-001353,-0.13689942189994633
ACH-001354,-0.25867867924647703
ACH-001367,-0.11940643146870153
ACH-001368,-0.0980532486462601
ACH-001374,-0.1217839817533034
ACH-001377,-0.16708176898290808
ACH-001380,-0.11669581831939675
ACH-001391,-0.10194072843917412
ACH-001408,0.0021552942490692217
ACH-001430,0.09537174199064136
ACH-001431,-0.03186745781975225
ACH-001450,-0.1322176707066098
ACH-001496,-0.06051662621329047
ACH-001500,-0.15605720515646904
ACH-001523,-0.1865752956062728
ACH-001532,0.01685237184483722
ACH-001550,-0.06632408992014628
ACH-001552,-0.5532060826859204
ACH-001554,-0.04286780100903664
ACH-001654,0.061617208038610836
ACH-001735,-0.09891272699198814
ACH-001736,0.01903545034642696
ACH-001737,-0.05760739327104079
ACH-001740,0.038519113270251794
ACH-001745,0.024364084971268168
ACH-001765,-0.02451138093479724
