,MOB3C (148932)
ACH-000312,-0.3391427321444111
ACH-000315,0.007244336252448549
ACH-000316,-0.2044539223806838
ACH-000317,-0.2462641638156845
ACH-000318,0.009080101759587792
ACH-000319,-0.14241243675142665
ACH-000320,-0.306021593431254
ACH-000322,-0.12546069701588342
ACH-000323,-0.12415464448780755
ACH-000324,-0.14990474794602845
ACH-000329,-0.130349846872946
ACH-000330,-0.17557655352458573
ACH-000331,-0.11812050817871865
ACH-000332,-0.08394287737544699
ACH-000334,-0.17320772779789725
ACH-000335,-0.2593897114738304
ACH-000336,0.05317193955253157
ACH-000337,-0.15158683914497753
ACH-000338,-0.3642032105460641
ACH-000339,-0.09106866766313533
ACH-000341,-0.3117213846811053
ACH-000348,-0.1638889878162482
ACH-000350,-0.12496129389344345
ACH-000352,-0.08862191418995782
ACH-000356,-0.02049403283315564
ACH-000361,-0.0727346683573377
ACH-000362,-0.08972217765712635
ACH-000363,0.00672586566362348
ACH-000364,-0.19358621969461115
ACH-000365,-0.05805107212165764
ACH-000366,-0.1953599556143156
ACH-000368,-0.1958165338908003
ACH-000374,-0.08296027525803677
ACH-000375,-0.06778353623149
ACH-000376,-0.20226473553807586
ACH-000381,-0.20516551950305986
ACH-000383,-0.14835020632730414
ACH-000387,-0.034540609519475816
ACH-000389,-0.06719330261928569
ACH-000390,-0.07419523196349602
ACH-000393,-0.0742838745699466
ACH-000395,-0.19559956311165094
ACH-000396,-0.3966606099101818
ACH-000397,-0.015956442953924142
ACH-000401,-0.2569454567995338
ACH-000402,-0.08614124554455346
ACH-000403,-0.0216817830861624
ACH-000404,-0.005764502173987343
ACH-000406,-0.1691860800552165
ACH-000407,-0.09589635269692093
ACH-000408,-0.1997795065411629
ACH-000410,-0.07433095823021395
ACH-000411,-0.2303186460764785
ACH-000414,-0.07425956925289864
ACH-000415,-0.03045342058640022
ACH-000416,-0.1683388561759498
ACH-000420,-0.061756482212277024
ACH-000421,-0.07892819613893698
ACH-000424,0.041794360865788506
ACH-000425,-0.13073661325486266
ACH-000426,-0.013826105048708008
ACH-000427,-0.30194793205908377
ACH-000433,-0.426535852889536
ACH-000435,-0.11170306315486413
ACH-000436,-0.06372222585808608
ACH-000444,-0.034642029266349364
ACH-000445,-0.4508631585944354
ACH-000448,-0.18214023270293087
ACH-000450,-0.14816130598198493
ACH-000452,-0.033153664630635016
ACH-000454,-0.25954246838294043
ACH-000458,-0.11822384225636368
ACH-000459,-0.15964912890960042
ACH-000460,-0.05895605884521985
ACH-000461,-0.09954914528635812
ACH-000463,-0.12286825938820445
ACH-000464,-0.07535636404079556
ACH-000466,-0.09549463129446482
ACH-000467,-0.1302497827883536
ACH-000468,-0.24836856414356664
ACH-000469,-0.18595107257989216
ACH-000470,0.10398469848268088
ACH-000471,-0.10002564630674866
ACH-000472,-0.060977858448426285
ACH-000473,-0.10190513237735184
ACH-000475,-0.14204368846372806
ACH-000476,-0.19251232065183305
ACH-000477,0.1970218467754567
ACH-000479,-0.07197574763757124
ACH-000480,-0.02641445359902656
ACH-000481,-0.030450626719879487
ACH-000483,-0.0873194619249341
ACH-000484,-0.17429682369840732
ACH-000485,-0.05310589099739112
ACH-000486,-0.09320026012169598
ACH-000487,-0.1832602640181192
ACH-000488,-0.0473943490950418
ACH-000490,-0.22797157345722965
ACH-000491,-0.015938069784255906
ACH-000495,-0.03381378410474027
ACH-000496,-0.06376805001887463
ACH-000499,-0.3310893981739406
ACH-000500,-0.04224619374575347
ACH-000502,-0.1699843623888489
ACH-000503,-0.3319296245201683
ACH-000505,-0.04445752237165623
ACH-000507,-0.24808547409789825
ACH-000510,-0.051060044828616036
ACH-000511,-0.2567808246898948
ACH-000512,-0.11726827624764362
ACH-000516,-0.022454202069641816
ACH-000517,-0.054555073161194435
ACH-000518,-0.09524579886925613
ACH-000520,-0.16251985312222972
ACH-000521,-0.23320544322059686
ACH-000522,-0.20471438694000066
ACH-000524,-0.0676353380500995
ACH-000527,-0.018364754016115325
ACH-000528,-0.08717992147273633
ACH-000537,-0.07684472413973853
ACH-000541,-0.18513840808756385
ACH-000542,-0.09951247267824574
ACH-000544,-0.12482767594582027
ACH-000545,-0.1605204508083729
ACH-000547,-0.14575839379272493
ACH-000548,-0.03257669824622755
ACH-000549,-0.08222751105751333
ACH-000550,-0.3372750315581752
ACH-000552,-0.15015178964343398
ACH-000556,-0.1598249810678002
ACH-000557,-0.027143364062938047
ACH-000569,-0.0024538770043094505
ACH-000570,-0.0861482944321152
ACH-000571,-0.20549224120144427
ACH-000573,-0.17115656109211375
ACH-000576,-0.15773779837830515
ACH-000579,-0.1958290560159907
ACH-000580,0.1789340330301286
ACH-000584,-0.08557394471334173
ACH-000585,-0.1639160122463893
ACH-000588,0.01948764801646033
ACH-000589,0.004649070016401695
ACH-000591,-0.23667129342074103
ACH-000593,-0.08573986975379863
ACH-000600,-0.1297298738745383
ACH-000601,-0.22342456214585146
ACH-000605,-0.2408362411713126
ACH-000606,-0.13989567557819502
ACH-000608,-0.06881399890743288
ACH-000614,-0.0596051568253982
ACH-000616,-0.19216318055418136
ACH-000618,-0.08255695073164132
ACH-000619,-0.11530910457728336
ACH-000620,-0.11680190179649895
ACH-000621,-0.19545519876337927
ACH-000622,-0.09964807066822964
ACH-000623,-0.03790992642629185
ACH-000624,-0.12658334271607435
ACH-000627,-0.09513138795730032
ACH-000630,-0.24841134414072674
ACH-000631,-0.2830280714536351
ACH-000632,-0.34816661749087674
ACH-000633,-0.17339495709272898
ACH-000637,-0.08403187418532268
ACH-000638,-0.18520736803297624
ACH-000646,-0.12020210091446047
ACH-000647,-0.07166922306083141
ACH-000648,-0.1461230452411455
ACH-000649,-0.17604957202575094
ACH-000651,-0.24200127178873215
ACH-000652,-0.3475872351610025
ACH-000653,-0.07650443176110629
ACH-000657,-0.1946026416932793
ACH-000658,-0.08872873990809013
ACH-000661,-0.11535648803988033
ACH-000662,0.08609719145876434
ACH-000663,-0.1577220025817716
ACH-000665,-0.12628582459559992
ACH-000671,-0.16415693806619994
ACH-000672,0.03675421846053354
ACH-000673,-0.10826779251444298
ACH-000676,-0.3199514631405599
ACH-000677,-0.1477436852921789
ACH-000681,-0.19423026893463904
ACH-000683,-0.07476807894765905
ACH-000684,-0.14493882314705453
ACH-000688,-0.1466545089044585
ACH-000693,-0.16884493023759647
ACH-000694,-0.1379200184633063
ACH-000695,-0.1639665596782927
ACH-000696,-0.16775888730417982
ACH-000697,-0.06918687844197698
ACH-000699,-0.2216920337768674
ACH-000701,-0.11961746806774913
ACH-000706,-0.19509240633942956
ACH-000711,-0.0322156913854866
ACH-000713,-0.18032005801332404
ACH-000714,-0.061385974327798076
ACH-000718,-0.0633190683489696
ACH-000720,-0.07377249369775951
ACH-000721,-0.15471434186598884
ACH-000724,0.012622882575674512
ACH-000725,-0.08363131812355988
ACH-000732,0.1133252475809745
ACH-000734,-0.18671000751566771
ACH-000735,-0.16878533394687625
ACH-000736,-0.05250003028400069
ACH-000738,-0.04377715282431969
ACH-000746,-0.22228076423813894
ACH-000747,-0.20223067032198366
ACH-000748,-0.18280269216549472
ACH-000753,-0.1975057812591171
ACH-000756,-0.0215165440773296
ACH-000757,-0.2192092151876907
ACH-000758,-0.08500695180602766
ACH-000760,-0.2165390103162101
ACH-000762,-0.002615350529639676
ACH-000763,0.008220674472535234
ACH-000764,-0.2652154879106243
ACH-000765,-0.054572442231746586
ACH-000766,-0.14197449899809167
ACH-000767,-0.07775052442297332
ACH-000768,-0.06949547969996782
ACH-000769,-0.07912016624073344
ACH-000770,-0.08203106118118736
ACH-000771,-0.08721670501687337
ACH-000773,-0.1728361458952575
ACH-000776,-0.22886978194506474
ACH-000777,-0.14192354377234986
ACH-000778,-0.10300916014407334
ACH-000781,-0.14263325293305407
ACH-000782,-0.23594410980265595
ACH-000783,-0.16123744655985128
ACH-000784,-0.12083011836712568
ACH-000785,-0.2979667655419927
ACH-000787,-0.19756708618708432
ACH-000788,-0.16331684777259914
ACH-000791,-0.14172484975967967
ACH-000792,-0.18878855035021555
ACH-000794,-0.07637847153398435
ACH-000796,-0.06847547245962801
ACH-000798,-0.6243619894368925
ACH-000799,-0.20876217564592148
ACH-000800,-0.2384352613560209
ACH-000802,-0.09415266423870107
ACH-000804,0.014644235094712663
ACH-000805,-0.1196199526685794
ACH-000809,-0.1811649380251905
ACH-000810,-0.02325606899988525
ACH-000811,-0.13271478247826382
ACH-000817,-0.3345350484811455
ACH-000819,-0.23357409243355295
ACH-000820,-0.2362654210037134
ACH-000821,0.14149576210052764
ACH-000822,0.0017281332545836762
ACH-000823,-0.11123384733712284
ACH-000824,-0.07746725597540928
ACH-000827,-0.10549850350688683
ACH-000829,-0.22963773306505825
ACH-000831,-0.25581396723748423
ACH-000832,-0.12608237420437854
ACH-000833,5.2971422096539366e-05
ACH-000834,-0.20035442753111385
ACH-000835,-0.09826101402312523
ACH-000836,-0.14152350407131822
ACH-000837,-0.14874517375256366
ACH-000838,-0.10433230963782686
ACH-000839,-0.10635367333232017
ACH-000840,0.02396690343015451
ACH-000841,-0.08567594118666702
ACH-000843,-0.14478898541095653
ACH-000846,-0.3140362743917607
ACH-000847,-0.2562205841077861
ACH-000848,-0.03818555308693963
ACH-000849,-0.1624500603008368
ACH-000851,-0.27389878046978744
ACH-000855,-0.08493240875905768
ACH-000856,-0.05236639391597801
ACH-000858,-0.13378672027421654
ACH-000859,-0.07524009692664256
ACH-000861,-0.1931152844045281
ACH-000862,-0.050804870882855464
ACH-000865,-0.008157979741979775
ACH-000866,-0.1482673990045892
ACH-000867,-0.03367646465476013
ACH-000869,-0.13733881900127673
ACH-000872,-0.3172541151807833
ACH-000873,-0.0048601832174715144
ACH-000876,-0.1153276215394782
ACH-000878,-0.08298832346115656
ACH-000880,-0.16673963850093548
ACH-000881,-0.18414287079561495
ACH-000882,-0.10637351640754646
ACH-000884,-0.20667595445229706
ACH-000885,-0.02834028083070458
ACH-000887,-0.1448698923811552
ACH-000889,-0.18496559459266693
ACH-000896,-0.14492553735956926
ACH-000898,0.022003383708855063
ACH-000900,-0.2539543961338764
ACH-000901,-0.1894413239655893
ACH-000905,-0.017910273045344233
ACH-000906,-0.14425636846639373
ACH-000907,-0.18356984982720287
ACH-000910,-0.11006586576467736
ACH-000911,-0.20906752739680445
ACH-000912,-0.13455552811291832
ACH-000913,-0.1559241282810188
ACH-000915,-0.13543598764044248
ACH-000916,0.07269677920035242
ACH-000917,-0.2528774802835982
ACH-000920,-0.12291789030103775
ACH-000921,-0.13771515459134073
ACH-000924,-0.12310971921226732
ACH-000926,-0.17129258868748767
ACH-000928,-0.0800929961425862
ACH-000929,-0.07631269996169553
ACH-000932,-0.18232618264936026
ACH-000935,-0.1934599181752704
ACH-000936,-0.14877082868284494
ACH-000937,-0.11137313033146938
ACH-000938,-0.08313344031139773
ACH-000939,-0.058631807838822964
ACH-000941,-0.032471858669112334
ACH-000943,-0.01459094446482124
ACH-000946,-0.06584278010106319
ACH-000947,-0.06815263148827054
ACH-000948,-0.09044183524901714
ACH-000950,0.05951110523961853
ACH-000953,-0.15360278705398975
ACH-000954,0.22825172045115785
ACH-000957,-0.2925727371717773
ACH-000958,-0.10788163360711547
ACH-000960,-0.14399813940513986
ACH-000963,0.039484528406353615
ACH-000968,-0.21698332966581144
ACH-000969,0.029642125149669324
ACH-000972,-0.20688316576040391
ACH-000973,-0.12498965043461968
ACH-000974,-0.14861193178272752
ACH-000978,-0.27416740154209185
ACH-000984,-0.13536121594444855
ACH-000986,-0.15309778648038722
ACH-000988,-0.07324033478017064
ACH-000993,-0.005910753327495607
ACH-000994,-0.19634896271546107
ACH-000996,-0.2386090261554405
ACH-001001,-0.16532796111276868
ACH-001020,-0.0546660208828799
ACH-001028,-0.08084775282524237
ACH-001031,-0.0684146667369635
ACH-001038,-0.06044227774758696
ACH-001048,-0.04666251101284038
ACH-001050,-0.25855215055651753
ACH-001053,0.015365716192755237
ACH-001054,-0.10728335140703137
ACH-001061,-0.0921710765806842
ACH-001067,-0.3023908658287357
ACH-001075,-0.09253588666035638
ACH-001096,-0.14283818505908913
ACH-001111,0.04314311466260653
ACH-001119,-0.10829829581511624
ACH-001128,-0.2326193927236157
ACH-001134,-0.25790732446747666
ACH-001151,-0.09324849370490214
ACH-001163,-0.18928577141795025
ACH-001164,0.07284777116597457
ACH-001183,-0.006452102682762579
ACH-001192,-0.17451164250684595
ACH-001193,-0.10958881165023544
ACH-001196,-0.37163613726999706
ACH-001197,-0.004101269400904986
ACH-001205,-0.1422915140057958
ACH-001211,-0.024481816896958674
ACH-001212,0.25701984837493363
ACH-001228,0.0035676708243048225
ACH-001232,-0.11497263197102014
ACH-001239,-0.1481792459743145
ACH-001270,-0.06277894380336503
ACH-001274,-0.2553137926547849
ACH-001275,-0.13111369549097576
ACH-001277,-0.07665366058980183
ACH-001278,0.012600628757433896
ACH-001280,-0.26423160419845865
ACH-001283,-0.06200226612691265
ACH-001289,-0.0863419847669497
ACH-001300,-0.2389807245646781
ACH-001301,-0.18385171687674898
ACH-001302,0.006482217350406173
ACH-001306,-0.2589008537215853
ACH-001318,-0.13335565810327252
ACH-001322,-0.06926343260144023
ACH-001328,-0.0920176042832334
ACH-001332,-0.23639705546245335
ACH-001336,-0.1937515457892118
ACH-001346,-0.08213731508115707
ACH-001353,-0.03030262578870155
ACH-001354,-0.08804443944720869
ACH-001367,-0.18312460693780366
ACH-001368,-0.10121793074459956
ACH-001374,-0.2170064570455666
ACH-001377,-0.19820018854510654
ACH-001380,-0.13523659216525447
ACH-001391,0.01192709430363647
ACH-001408,-0.12083910656324975
ACH-001430,-0.14742044854097694
ACH-001431,-0.05954409115186169
ACH-001450,-0.13427347679677604
ACH-001496,-0.19646616959556695
ACH-001500,-0.2739702030476473
ACH-001523,-0.1331544043166421
ACH-001532,-0.15708770079998804
ACH-001550,-0.10837563491263782
ACH-001552,-0.1511109540064645
ACH-001554,-0.10347764073767576
ACH-001654,-0.13729808242699112
ACH-001735,-0.08527291135426743
ACH-001736,-0.0586651603422646
ACH-001737,-0.3836288082436459
ACH-001740,-0.24126603809195116
ACH-001745,-0.0056980195864172
ACH-001765,-0.2052600904063646
