,KLF9 (687)
ACH-000004,-0.16836427037569668
ACH-000005,0.07237696779920921
ACH-000007,-0.07249587838170696
ACH-000009,-0.14149671050098714
ACH-000011,0.02661783501864484
ACH-000012,-0.05008022362295217
ACH-000013,-0.1204889168083773
ACH-000014,0.10795540625728392
ACH-000015,-0.2490889887853333
ACH-000017,0.1784007903330466
ACH-000018,0.050479451419922584
ACH-000019,-0.04634264784563445
ACH-000021,-0.011197074389216178
ACH-000022,-0.0772379696188472
ACH-000025,0.0006757538869136972
ACH-000028,0.017157575112662325
ACH-000030,-0.11581796033047335
ACH-000035,-0.22340528457128908
ACH-000036,-0.024234822196139
ACH-000037,-0.018481058328504732
ACH-000039,0.2244399610138484
ACH-000040,-0.2015193406662817
ACH-000041,-0.08420552804410053
ACH-000042,-0.024748364875460633
ACH-000045,-0.0369819517064323
ACH-000047,-0.07564016584806384
ACH-000052,0.2354410724298361
ACH-000053,-0.1258114853697342
ACH-000054,-0.05416885967000082
ACH-000055,-0.011770691104611623
ACH-000060,-0.12118246593358405
ACH-000067,-0.02427583037276084
ACH-000070,-0.010013471937094504
ACH-000075,0.08718744166910357
ACH-000078,-0.12531626174337995
ACH-000082,-0.14137183982904625
ACH-000085,-0.13834666899490655
ACH-000086,-0.08313161309503142
ACH-000087,-0.09081337415833632
ACH-000092,-0.10903860158492892
ACH-000095,-0.1503719429989769
ACH-000097,-0.14732487268189726
ACH-000098,-0.12883395238912193
ACH-000099,-0.07164577772531132
ACH-000108,-0.13238373144707075
ACH-000113,-0.08189496301908249
ACH-000116,-0.14418519713741634
ACH-000118,-0.032687738527539964
ACH-000120,-0.03622074071803799
ACH-000123,0.033284123165126675
ACH-000127,-0.05171582089661236
ACH-000128,-0.26201046873320805
ACH-000132,-0.008648863065668902
ACH-000133,-0.07517118330620258
ACH-000137,-0.13960307482248746
ACH-000138,-0.005036473462776829
ACH-000142,-0.11523168605530225
ACH-000143,-0.09265258291301433
ACH-000146,-0.09463568896466236
ACH-000148,-0.15494109763313774
ACH-000150,0.0462109038882875
ACH-000152,-0.0726879222133845
ACH-000153,-0.08488884687411169
ACH-000159,0.014487636285625362
ACH-000160,-0.06977354601269062
ACH-000163,-0.14611368382413234
ACH-000167,-0.4074059170105613
ACH-000168,-0.13492410546714514
ACH-000169,0.09750872497240977
ACH-000178,0.028951553220363226
ACH-000183,-0.13813909921360826
ACH-000188,-0.011966903195966251
ACH-000189,-0.003579439125679613
ACH-000190,-0.2083933864129307
ACH-000198,-0.100144181619939
ACH-000203,-0.16012686177217886
ACH-000204,-0.2049886370577612
ACH-000206,0.11051748016863178
ACH-000207,-0.10161489032962763
ACH-000208,-0.091082296389648
ACH-000210,-0.27923718779760354
ACH-000211,-0.2523965696082355
ACH-000215,-0.06051458634510404
ACH-000221,0.07469645908724347
ACH-000222,0.1592618936286532
ACH-000223,0.02329351235794328
ACH-000226,0.08768249995570059
ACH-000227,-0.07524985810611938
ACH-000228,-0.18383998919449804
ACH-000231,0.003866343623726864
ACH-000232,-0.009423264131129788
ACH-000233,0.015921595754938803
ACH-000234,0.10629987154374076
ACH-000235,-0.10585145468501346
ACH-000237,-0.14173469011004308
ACH-000238,0.04201049095325102
ACH-000242,0.1884543361984212
ACH-000243,-0.0907144265804789
ACH-000244,-0.03284299377999828
ACH-000246,-0.06117651079159268
ACH-000248,-0.2039600510318005
ACH-000250,-0.11352773356860328
ACH-000251,-0.32383020079781305
ACH-000252,-0.1646902539457459
