,KDELC2 (143888)
ACH-000004,-0.05203225117619502
ACH-000005,0.05322873229152274
ACH-000007,-0.11259598603559373
ACH-000009,-0.10325925392138198
ACH-000011,-0.04609789719514484
ACH-000012,-0.09270411418872312
ACH-000013,-0.04082564936682488
ACH-000014,-0.0009456024752802392
ACH-000015,-0.06363212923185937
ACH-000017,-0.14085057475353607
ACH-000018,-0.04844531077203942
ACH-000019,-0.11273544300861565
ACH-000021,-0.0162999629526397
ACH-000022,-0.01025460845458229
ACH-000025,-0.08339727424388567
ACH-000028,-0.06786875362606698
ACH-000030,-0.08886580060641137
ACH-000035,-0.03164855743570539
ACH-000036,-0.01848390509273626
ACH-000037,-0.13433719856494414
ACH-000039,-0.13856429704295062
ACH-000040,-0.08504435583108308
ACH-000041,-0.2859085549644397
ACH-000042,-0.06582715797787847
ACH-000045,-0.07644747642977791
ACH-000047,-0.00503888424087589
ACH-000052,-0.030703486986477777
ACH-000053,-0.10346464109321107
ACH-000054,-0.07087506885642725
ACH-000055,-0.0014960853644485795
ACH-000060,-0.003518864685519328
ACH-000067,0.11324198429791685
ACH-000070,-0.05999969967005238
ACH-000075,-0.19867370249455168
ACH-000078,-0.06898465902667668
ACH-000082,-0.11761193757983085
ACH-000085,-0.08156778192036604
ACH-000086,-0.14529988518112166
ACH-000087,-0.04784265783652917
ACH-000092,-0.019311189499827432
ACH-000095,-0.14155822334520066
ACH-000097,-0.018661189779174074
ACH-000098,-0.10582079432781734
ACH-000099,-0.11740663814960495
ACH-000108,-0.1113675696884034
ACH-000113,-0.02668035537677644
ACH-000116,-0.1243694771242194
ACH-000118,-0.04501597676293157
ACH-000120,0.02776700126220476
ACH-000123,-0.005440755658969698
ACH-000127,-0.07819592554433596
ACH-000128,-0.022419637591138682
ACH-000132,-0.1929802602271068
ACH-000133,-0.08478649534680523
ACH-000137,-0.1213204509612406
ACH-000138,-0.04557655372497927
ACH-000142,-0.10456840727825882
ACH-000143,-0.12238042367685525
ACH-000146,-0.07355463815704351
ACH-000148,-0.08783554196099279
