,NEUROD6 (63974)
ACH-000004,0.025110085629886283
ACH-000005,0.08686603100306811
ACH-000007,0.2409492977573368
ACH-000009,0.07624406766594115
ACH-000011,0.14496946207486805
ACH-000012,0.11821400466120667
ACH-000013,0.06131598294015611
ACH-000014,0.29756810942856304
ACH-000015,0.13755597230801575
ACH-000017,0.1723664281435216
ACH-000018,0.15073016545597745
ACH-000019,0.15388132729789225
ACH-000021,0.09749568645244072
ACH-000022,0.2009913957430802
ACH-000025,0.11704136868392025
ACH-000028,0.1633405215864389
ACH-000030,0.09142063013479694
ACH-000035,0.03393194090239796
ACH-000036,0.215936785704564
ACH-000037,0.1771226569362567
ACH-000039,0.03825540771770336
ACH-000040,0.16595991923803596
ACH-000041,0.1526217204749145
ACH-000042,0.07843942688568299
ACH-000045,0.2787600210940708
ACH-000047,0.012887944465320041
ACH-000052,0.12536175079397807
ACH-000053,0.013257326054638923
ACH-000054,0.03015619934846675
ACH-000055,0.09696546417501717
ACH-000060,0.036994968774908536
ACH-000067,0.07275506851186772
ACH-000070,0.29226418726490805
ACH-000075,0.21331574426900946
ACH-000078,0.0685676970168739
ACH-000082,0.04731815482807882
ACH-000085,-0.09376716881587477
ACH-000086,0.10983063718717104
ACH-000087,0.3908407635837395
ACH-000092,0.1602137963969027
ACH-000095,0.12430805575092616
ACH-000097,0.0696528766098181
ACH-000098,0.08372644070923019
ACH-000099,0.1717585203681467
ACH-000108,0.16729295562118587
ACH-000113,0.1881969540452454
ACH-000116,0.12294060300033842
ACH-000118,0.1962421281186196
ACH-000120,0.042315663020991705
ACH-000123,0.07375063844083718
ACH-000127,0.04054624907213122
ACH-000128,0.17999950998696676
ACH-000132,0.18416854962902612
ACH-000133,0.18346660031195167
ACH-000137,-0.03809938521495289
ACH-000138,0.07981781985179777
ACH-000142,0.02599125687654329
ACH-000143,0.0018253964902589731
ACH-000146,0.038046344171362656
ACH-000148,0.2089357976630653
ACH-000150,0.21762119583820624
ACH-000152,0.120721706608336
ACH-000153,-0.12480814851210605
ACH-000159,0.11530144867003506
ACH-000160,0.11938403785156762
ACH-000163,0.15600777305492966
ACH-000167,0.12689600423819805
ACH-000168,-0.08548345141282451
ACH-000169,0.07397057770748787
ACH-000178,0.07132155973574712
ACH-000183,0.187728482712052
ACH-000188,0.08688562412100521
ACH-000189,0.0827225684479743
