,MVB12A (93343)
ACH-000004,-0.16680518812793227
ACH-000005,0.031129985362102108
ACH-000007,-0.03382896582856948
ACH-000009,0.0896008750550199
ACH-000011,-0.07374983844669912
ACH-000012,-0.09445132112637357
ACH-000013,-0.10821829139862373
ACH-000014,-0.1442125398456351
ACH-000015,-0.2735243681318241
ACH-000017,-0.14596123724132
ACH-000018,-0.2494838335577652
ACH-000019,-0.16388299037382378
ACH-000021,-0.2768523465514353
ACH-000022,-0.2451263220107263
ACH-000025,-0.04432018624590545
ACH-000028,-0.1194344129338018
ACH-000030,-0.11372783094520447
ACH-000035,-0.2852852017247523
ACH-000036,-0.05871894505034339
ACH-000037,-0.06684023294325482
ACH-000039,-0.22903343808151566
ACH-000040,-0.07977575209222071
ACH-000041,-0.07575097537234196
ACH-000042,-0.07385760653930436
ACH-000045,0.07950678784926977
ACH-000047,-0.12279454341946085
ACH-000052,-0.009550552945586922
ACH-000053,-0.09384219246808463
ACH-000054,-0.08597198969282263
ACH-000055,0.03252918993430342
ACH-000060,-0.12134937046361872
ACH-000067,-0.15739554191578495
ACH-000070,-0.29474759686901725
ACH-000075,0.06491622925530408
ACH-000078,-0.03656186263184937
ACH-000082,-0.14188408278213896
ACH-000085,-0.34398253292920083
ACH-000086,-0.12892413929936736
ACH-000087,0.08461811764223016
ACH-000092,-0.05497154792485004
ACH-000095,-0.1666259803742191
ACH-000097,-0.21941021218614198
ACH-000098,-0.05808219741794245
ACH-000099,-0.11575165311217722
ACH-000108,-0.11274921363041886
ACH-000113,-0.05046839813036191
ACH-000116,-0.2340812027879128
ACH-000118,-0.006238143504388082
ACH-000120,0.07042781489520895
ACH-000123,-0.12827761770783672
ACH-000127,-0.21018093469671892
ACH-000128,-0.151797057520959
ACH-000132,0.007545904331742601
ACH-000133,-0.13928027519748354
ACH-000137,-0.1009598033389127
ACH-000138,-0.25506914826933397
ACH-000142,-0.109848417387742
ACH-000143,-0.21410346291048804
ACH-000146,-0.19381036873840324
ACH-000148,0.08868580712140316
ACH-000150,-0.037851197606574516
ACH-000152,-0.16589485747170574
ACH-000153,0.1033616603441167
ACH-000159,-0.24668338318297056
ACH-000160,-0.07005212820554943
ACH-000163,-0.2405508344849447
ACH-000167,-0.2571777499304714
ACH-000168,-0.2267295565516612
ACH-000169,-0.14382465476981973
ACH-000178,-0.08988675075727827
ACH-000183,0.0442220394342448
ACH-000188,-0.10584493661316056
ACH-000189,-0.040629599368597474
ACH-000190,-0.14117565926085454
ACH-000198,-0.2380053178007789
ACH-000203,0.4473309186088492
ACH-000204,-0.1847584020344671
ACH-000206,-0.15193322640493315
ACH-000207,-0.0700364012519197
ACH-000208,-0.540765808780771
ACH-000210,-0.251275473698541
ACH-000211,-0.19577891419609134
ACH-000215,-0.0753430531355727
ACH-000221,-0.1070806905300758
ACH-000222,-0.2323369190586753
ACH-000223,-0.1009449389739244
ACH-000226,-0.23993452840437174
ACH-000227,-0.03928013325786943
ACH-000228,-0.24616310802537886
ACH-000231,-0.019236670077440968
ACH-000232,-0.033027272564874734
ACH-000233,-0.08900031117701236
ACH-000234,-0.3208347343269562
ACH-000235,-0.15779496567953502
ACH-000237,-0.04134178237591274
ACH-000238,-0.025251106424980626
ACH-000242,-0.007154403668348461
ACH-000243,-0.15044138090285575
ACH-000244,0.02328918293985012
ACH-000246,-0.19965175479563865
ACH-000248,-0.281551668110702
ACH-000250,-0.12449202535680713
ACH-000251,-0.4162202620013871
ACH-000252,-0.1519613942438435
ACH-000253,-0.1380819574377902
ACH-000255,-0.21038714061419506
ACH-000256,-0.028863597252741863
ACH-000257,0.0634325589642836
ACH-000258,-0.06004455197476818
ACH-000259,-0.11891547658483592
ACH-000260,-0.214726718677488
ACH-000261,-0.20372367705252006
ACH-000262,-0.2219343172485042
ACH-000263,-0.13838765175361714
ACH-000264,-0.02379563348633108
ACH-000265,-0.10233607891823472
ACH-000266,-0.09607016139433347
ACH-000272,-0.16326774999544727
ACH-000274,0.014968098011990024
ACH-000277,-0.07979583447867042
ACH-000278,-0.03649952792138555
ACH-000279,-0.06564537891208765
ACH-000280,-0.2178641859373286
ACH-000281,-0.0480048780920384
ACH-000288,-0.01194388930779784
ACH-000291,-0.04692884644939805
ACH-000293,-0.15569421066972575
ACH-000294,-0.16049993326536705
ACH-000295,0.2738816761618285
ACH-000296,0.04129196940969127
ACH-000302,-0.24719458893750626
ACH-000304,-0.35793605250662786
ACH-000307,-0.10661985429409278
ACH-000308,-0.08227516967316681
ACH-000310,-0.02837194175115775
ACH-000311,-0.0655972332048887
ACH-000312,-0.05316194550610223
ACH-000315,-0.14565496894670746
ACH-000316,0.016345267086487585
ACH-000317,-0.059417437445513976
ACH-000318,-0.28685427968258925
ACH-000319,0.03372585585059678
ACH-000320,0.1223561105013674
ACH-000322,-0.048652738542131535
ACH-000323,-0.08484727511301808
ACH-000324,-0.04620267413607616
ACH-000329,0.016042674320053737
ACH-000330,0.06578739581149952
ACH-000331,-0.03334441737394905
ACH-000332,-0.1243862784982692
ACH-000334,-0.030256931706260967
ACH-000335,-0.05142650419448284
ACH-000336,-0.03440696152204932
ACH-000337,-0.029756310922139474
ACH-000338,0.17509270975474767
ACH-000339,-0.1293452062741298
ACH-000341,-0.15676869912753033
ACH-000348,-0.14677920886570647
ACH-000350,-0.22034702830710806
ACH-000352,-0.2446775453580528
ACH-000356,-0.006635117353797938
ACH-000361,-0.11671229778102905
ACH-000362,-0.1840322930882638
ACH-000363,-0.029597279774560406
ACH-000364,-0.09773496675888084
ACH-000365,0.07929915819552519
ACH-000366,-0.11251427305109188
ACH-000368,-0.00348119008554508
ACH-000374,-0.3425383434802929
ACH-000375,-0.019586464389343555
ACH-000376,0.09187975220009327
ACH-000381,-0.20991388438144015
ACH-000383,-0.1011116022659625
ACH-000387,0.01480750605156162
ACH-000389,-0.18085133777694334
ACH-000390,-0.2023499613450381
ACH-000393,-0.1400567377866511
ACH-000395,-0.17029693679010915
ACH-000396,-0.5323926150054792
ACH-000397,-0.11073258809854003
ACH-000401,-0.1985207978997557
ACH-000402,-0.039226991586486494
ACH-000403,-0.03228940296658569
ACH-000404,-0.26669985855917594
ACH-000406,-0.10589073928542043
ACH-000407,-0.12981939897705788
ACH-000408,-0.07261499132616303
ACH-000410,-0.16047262027771886
ACH-000411,-0.1318097106025272
ACH-000414,-0.06587536334904838
ACH-000415,-0.13772092111624548
ACH-000416,-0.13864278802444205
ACH-000420,-0.3263779975732938
ACH-000421,-0.19111566113029255
ACH-000424,-0.18835407366580745
ACH-000425,-0.04833502893615863
ACH-000426,-0.14446303470661495
ACH-000427,-0.001741862958688593
ACH-000433,-0.12021153720819068
ACH-000435,-0.015106799402080071
ACH-000436,0.09013513716421796
ACH-000444,0.002202833407808319
ACH-000445,-0.27119702136231044
ACH-000448,-0.1137510085074914
ACH-000450,-0.1519872717006403
ACH-000452,-0.11969756047543233
ACH-000454,-0.1804877100705567
ACH-000458,-0.1399884019462919
ACH-000459,-0.15287595428130454
ACH-000460,-0.2160428860831967
ACH-000461,-0.0764136003763397
ACH-000463,-0.39039691523061854
ACH-000464,-0.04824935528922522
ACH-000466,-0.10579589271473584
ACH-000467,-0.18564835114111974
ACH-000468,-0.15402410513364176
ACH-000469,-0.1603584791109197
ACH-000470,-0.2692377921543092
ACH-000471,-0.1442703711035942
ACH-000472,-0.16670682155021613
ACH-000473,-0.22338341993667613
ACH-000475,-0.05047590730199169
ACH-000476,-0.26694341702453905
ACH-000477,-0.20945354637076333
ACH-000479,-0.4096162906449592
ACH-000480,-0.11676732771827612
ACH-000481,-0.12131914226111908
ACH-000483,-0.013899316932746054
ACH-000484,-0.033212181598789275
ACH-000485,-0.06412063164071306
ACH-000486,-0.1328829604099658
ACH-000487,-0.06054597684559378
ACH-000488,-0.06392966687990602
ACH-000490,-0.017497165361539963
ACH-000491,-0.1241936698150974
ACH-000495,-0.10185291843399727
ACH-000496,0.027619847868025984
ACH-000499,-0.09755282600003104
ACH-000500,0.7074525015749635
ACH-000502,-0.10206511478100806
ACH-000503,-0.003508477491385743
ACH-000505,-0.07736270010035788
ACH-000507,-0.06132416767794147
ACH-000510,-0.11750379831943712
ACH-000511,-0.10779614387383428
ACH-000512,0.15591349440912525
ACH-000516,-0.1213631715356496
ACH-000517,-0.053912572451796335
ACH-000518,-0.0203590308074204
ACH-000520,-0.04762526411658298
ACH-000521,-0.12903715306303026
ACH-000522,-0.1199685160182698
ACH-000524,-0.1489058373679266
ACH-000527,-0.18280558399035327
ACH-000528,-0.1701930187557435
ACH-000537,-0.13825342226525514
ACH-000541,-0.12517616284322955
ACH-000542,-0.045352784165254685
ACH-000544,-0.08369827144084377
ACH-000545,-0.11413972141069187
ACH-000547,-0.04387853710807167
ACH-000548,-0.099243444892818
ACH-000549,-0.13277407982599504
ACH-000550,0.0061056517710314185
ACH-000552,-0.1144817111932278
ACH-000556,-0.12619256893635786
ACH-000557,0.08528733163563244
ACH-000569,-0.01397781364754614
ACH-000570,-0.14672220692474403
ACH-000571,-0.22256161260987525
ACH-000573,0.035091346055019616
ACH-000576,-0.00671653932959642
ACH-000579,0.11240250884024423
ACH-000580,-0.24484928556703345
ACH-000584,-0.17822599451519605
ACH-000585,-0.2418505660674458
ACH-000588,-0.11783960177643076
ACH-000589,-0.12867938571220947
ACH-000591,-0.16868416082631446
ACH-000593,-0.10731310616976417
ACH-000600,-0.217892840191889
ACH-000601,-0.01830590293468184
ACH-000605,-0.2786592436423225
ACH-000606,-0.08009022236055646
ACH-000608,-0.12333366135949317
ACH-000614,-0.062474519745460665
ACH-000616,-0.06391258675485623
ACH-000618,-0.1888016136540976
ACH-000619,-0.010215417644321422
ACH-000620,-0.1939570406466292
ACH-000621,-0.13531521374066646
ACH-000622,-0.1664023117356647
ACH-000623,-0.11156228809784342
ACH-000624,-0.16600431436992882
ACH-000627,-0.12898351470635772
ACH-000630,-0.019126649153741602
ACH-000631,-0.25681494745932315
ACH-000632,-0.15460563093486754
ACH-000633,-0.1533738796716542
ACH-000637,-0.09434786584889744
ACH-000638,-0.05894491187644357
ACH-000646,-0.2906113385544394
ACH-000647,-0.0015337682383287454
ACH-000648,-0.11297820942133732
ACH-000649,-0.18727344709124624
ACH-000651,-0.031756151308122656
ACH-000652,-0.2121667629332848
ACH-000653,-0.12141171824270765
ACH-000657,-0.14732470779674475
ACH-000658,-0.0679519522242494
ACH-000661,-0.18088389641971528
ACH-000662,-0.3915397343934093
ACH-000663,-0.2936674618684134
ACH-000665,-0.17415733915291506
ACH-000671,-0.1586679179236162
ACH-000672,-0.5001627262127513
ACH-000673,0.044112341184876114
ACH-000676,-0.03650167368809793
ACH-000677,-0.08517551301731713
ACH-000681,-0.04627768577980616
ACH-000683,-0.16106197280808454
ACH-000684,-0.12614938893374494
ACH-000688,-0.04439687820192944
ACH-000693,-0.16316470771233174
ACH-000694,-0.07530481978484961
ACH-000695,0.021535976733790718
ACH-000696,-0.1278835516219695
ACH-000697,-0.11761138624828445
ACH-000699,-0.16889681653987973
ACH-000701,-0.16227587514092515
ACH-000706,-0.11587568299127705
ACH-000711,-0.11911350569316405
ACH-000713,-0.01817229736390388
ACH-000714,0.01689195474637099
ACH-000718,-0.016100893745431624
ACH-000720,-0.11509866600897435
ACH-000721,-0.2373926852502014
ACH-000724,-0.1043586243522912
ACH-000725,-0.19651381693284287
ACH-000732,-0.1243823143118789
ACH-000734,-0.2363785221214601
ACH-000735,-0.062014126669409475
ACH-000736,-0.25904181932153586
ACH-000738,0.01312797746860245
ACH-000746,-0.2484154654204328
ACH-000747,-0.16190859295078758
ACH-000748,-0.03629925353477971
ACH-000753,-0.043402667557144316
ACH-000756,-0.22344659426358307
ACH-000757,-0.15595934306368422
ACH-000758,-0.007227686167749435
ACH-000760,-0.1610224459376659
ACH-000762,-0.3938477605913151
ACH-000763,-0.12274321200336072
ACH-000764,-0.2671945105182253
ACH-000765,0.017770866856701182
ACH-000766,-0.1034201993921978
ACH-000767,-0.027818398429508638
ACH-000768,-0.3086732784693476
ACH-000769,-0.031005300177649613
ACH-000770,-0.1135203955363983
ACH-000771,-0.10897676510239973
ACH-000773,0.039989325570631146
ACH-000776,-0.16880277739877972
ACH-000777,-0.06201323491669316
ACH-000778,-0.11298599785943672
ACH-000781,-0.054992101691449725
ACH-000782,-0.118345975307422
ACH-000783,-0.10807806767371007
