,GCDH (2639)
ACH-000004,0.09881216626883717
ACH-000005,0.3710124898400772
ACH-000007,0.16787875879151912
ACH-000009,0.2388201994997985
ACH-000011,0.08608126335440304
ACH-000012,0.11157091287327904
ACH-000013,0.01815376606671906
ACH-000014,0.34452568433670777
ACH-000015,0.15770452310716754
ACH-000017,0.1925246916936857
ACH-000018,-0.12390856051838815
ACH-000019,-0.17082663756589467
ACH-000021,0.02353526786759371
ACH-000022,0.125843106110521
ACH-000025,0.07045148851987673
ACH-000028,0.011743126056616636
ACH-000030,0.05080847254640973
ACH-000035,0.005690372104189076
ACH-000036,0.05088536946152305
ACH-000037,-0.09711533081236023
ACH-000039,0.09519330002391696
ACH-000040,0.09081787200019384
ACH-000041,0.16221166489653066
ACH-000042,0.039921650176579886
ACH-000045,0.042724314267947004
ACH-000047,0.13524676907542496
ACH-000052,-0.058199390498091225
ACH-000053,0.08558350605492494
ACH-000054,0.10629608787726257
ACH-000055,0.09768873056566596
ACH-000060,0.215795536637046
ACH-000067,0.08738219534380517
ACH-000070,0.13982643820491114
ACH-000075,0.27515274511050664
ACH-000078,0.036790948365585184
ACH-000082,-0.04650325141105968
ACH-000085,-0.0958676849964554
ACH-000086,0.08385494921482743
ACH-000087,0.015413698570835797
ACH-000092,0.046630746705750924
ACH-000095,0.13290411278325415
ACH-000097,0.09617057357116217
ACH-000098,0.060337756822660536
ACH-000099,0.07552933856815802
ACH-000108,0.15173377741749314
ACH-000113,-0.07741704652239513
ACH-000116,0.06603451331688015
ACH-000118,-0.008005235130825919
ACH-000120,0.03121056440806073
ACH-000123,0.08920592977610291
ACH-000127,0.07534903167025797
ACH-000128,-0.07220191957587935
ACH-000132,0.03857415863788636
ACH-000133,-0.07167334935198841
ACH-000137,0.3466824554777774
ACH-000138,0.06905050987190574
ACH-000142,-0.05283924020270078
ACH-000143,0.1466913738500012
ACH-000146,0.10178791620307204
ACH-000148,0.1652449540237592
ACH-000150,0.07609450137129085
ACH-000152,-0.030985999680097662
ACH-000153,0.2818903910209913
ACH-000159,0.09977686081132747
ACH-000160,0.1353285236698587
ACH-000163,-0.3150770810106374
ACH-000167,-0.010268450751939764
ACH-000168,0.043174744976097336
ACH-000169,0.08302847357500512
ACH-000178,0.015335247562744387
ACH-000183,0.04063197907320653
ACH-000188,-0.13073624830940778
ACH-000189,-0.060672695192960514
ACH-000190,0.1856740247300128
ACH-000198,0.10592717317935947
ACH-000203,-0.3215696635282708
ACH-000204,0.049485361973529006
ACH-000206,0.14143804482585276
ACH-000207,0.04062362668515939
ACH-000208,0.059648904524398826
ACH-000210,0.16515746430810094
ACH-000211,0.005613319463828709
ACH-000215,0.08953615056328028
ACH-000221,-0.07441681250343167
ACH-000222,-0.04948199057202733
ACH-000223,0.11818850692321185
ACH-000226,0.08362021275621348
ACH-000227,0.23718675336761014
ACH-000228,-0.18776040495630195
ACH-000231,0.050846109377583874
ACH-000232,0.17718266640407285
ACH-000233,0.11151132322307447
ACH-000234,-0.003015896268078591
ACH-000235,0.10565527462381642
ACH-000237,-0.07231548928934288
