,EIF2B1 (1967)
ACH-000004,-0.7778690356694096
ACH-000005,-0.631382344747319
ACH-000007,-0.8342532225490772
ACH-000009,-0.7569735160478069
ACH-000011,-0.7420436457884233
ACH-000012,-0.7774300027757579
ACH-000013,-0.7404399590109562
ACH-000014,-0.7476944539746235
ACH-000015,-0.6724745045196552
ACH-000017,-0.9632818050047426
ACH-000018,-0.8337288877935473
ACH-000019,-0.9058532401814738
ACH-000021,-0.6548339785140131
ACH-000022,-0.7771425911561978
ACH-000025,-0.8532170051068653
ACH-000028,-0.7284112749673748
ACH-000030,-0.8485950058338234
ACH-000035,-0.7009553220201661
ACH-000036,-0.9413631852511454
ACH-000037,-0.7034193939200913
ACH-000039,-0.7135146239194496
ACH-000040,-0.7369168674310532
ACH-000041,-0.4033788378309145
ACH-000042,-0.7922523677371448
ACH-000045,-0.8833880828308212
ACH-000047,-0.5928729485526893
ACH-000052,-0.7675675991731329
ACH-000053,-0.8303655624829372
ACH-000054,-0.6034221823807756
ACH-000055,-0.7827959254973397
ACH-000060,-0.7439588113806305
ACH-000067,-0.7293005435872355
ACH-000070,-0.5154847341696479
ACH-000075,-0.6675407139953112
ACH-000078,-0.5283963510179774
ACH-000082,-0.6618076889518969
ACH-000085,-0.8344919203661977
ACH-000086,-0.9590871478744462
ACH-000087,-0.7374591751439871
ACH-000092,-1.0367176027685745
ACH-000095,-0.6626080640633235
ACH-000097,-0.9621331245504848
ACH-000098,-0.9192410352068766
ACH-000099,-0.4542362120231743
ACH-000108,-0.7015624593589411
ACH-000113,-0.6154226152185849
ACH-000116,-0.6418976056698374
ACH-000118,-0.641005084469621
ACH-000120,-0.6588072134026841
ACH-000123,-0.6154666058045423
ACH-000127,-0.7521415987336303
ACH-000128,-0.9739869262525654
ACH-000132,-0.8920009795389643
ACH-000133,-0.6200889949234863
ACH-000137,-0.7834391959684199
ACH-000138,-0.5929717897030303
ACH-000142,-0.6352558550045525
ACH-000143,-0.6736269408343302
ACH-000146,-0.6029197525592771
ACH-000148,-0.769781632752752
ACH-000150,-0.7300378422441692
ACH-000152,-0.8722823062464529
ACH-000153,-0.5719377338675646
ACH-000159,-0.6410344135542055
ACH-000160,-0.851804475937047
ACH-000163,-0.9207694182033528
ACH-000167,-1.1474420860740202
ACH-000168,-0.5777065538851697
ACH-000169,-0.7803271399617311
ACH-000178,-0.7496355100994959
ACH-000183,-0.5970625876367817
ACH-000188,-0.6399853765839374
ACH-000189,-0.8578916749741641
ACH-000190,-0.8555935802987598
ACH-000198,-0.6686169777071105
ACH-000203,-0.41302518938027344
ACH-000204,-0.7860040348762037
ACH-000206,-0.863331126172969
ACH-000207,-0.7499050148089456
ACH-000208,-1.0225864078291342
ACH-000210,-0.544739713051304
ACH-000211,-0.6604153882796404
ACH-000215,-0.8714265163192652
ACH-000221,-0.9219666303750562
ACH-000222,-0.7820235309396547
ACH-000223,-0.7153606325754658
ACH-000226,-0.6866364760649426
ACH-000227,-0.5417617412387395
ACH-000228,-0.7263244678248603
ACH-000231,-0.8909162839860691
ACH-000232,-0.6702095008187373
ACH-000233,-0.5941975653422409
ACH-000234,-0.7991055341621291
ACH-000235,-0.8823876683328264
ACH-000237,-0.711149403290152
ACH-000238,-0.8913733367293851
ACH-000242,-0.5303715175876395
ACH-000243,-0.7554691419022906
ACH-000244,-0.7701394566935036
ACH-000246,-0.6427763828538878
ACH-000248,-0.9451266150366714
ACH-000250,-0.8566299386262087
ACH-000251,-0.9415005973412882
ACH-000252,-0.7728043940626501
ACH-000253,-0.5820838803446321
ACH-000255,-0.8594415675140256
ACH-000256,-0.7682662919356845
ACH-000257,-0.9412107064361602
ACH-000258,-0.8192367355887983
ACH-000259,-0.7045653698796701
ACH-000260,-0.7916981632070406
ACH-000261,-0.9387636528112108
ACH-000262,-0.7542639806706645
ACH-000263,-0.9378042347661584
ACH-000264,-0.9425497349036868
ACH-000265,-0.6858028573611942
ACH-000266,-0.7694531340820071
ACH-000272,-0.7802571697321763
ACH-000274,-0.6560377059534314
ACH-000277,-0.9917750543704784
ACH-000278,-0.7636237936999439
ACH-000279,-0.5598417567877434
ACH-000280,-0.7434623371357585
ACH-000281,-0.8537694733564575
ACH-000288,-0.96286693011804
ACH-000291,-0.6752384794571641
ACH-000293,-0.6617939756854849
ACH-000294,-0.6103338717771242
ACH-000295,-0.7317935351794961
ACH-000296,-1.0906668769750116
ACH-000302,-0.7116745006568013
ACH-000304,-0.6107013458749069
ACH-000307,-0.6620203082064396
ACH-000308,-0.7293853262387238
ACH-000310,-0.4610658944282606
ACH-000311,-0.7206870259076491
ACH-000312,-0.6761159685925395
ACH-000315,-0.6488489352013816
ACH-000316,-0.8433469219909732
ACH-000317,-0.8633786949166959
ACH-000318,-0.9269981695108231
