,COG8 (84342)
ACH-000004,-0.39266366298736427
ACH-000005,-0.3423790284402375
ACH-000007,-0.48779089430560707
ACH-000009,-0.3328538435329081
ACH-000011,-0.4262127173730895
ACH-000012,-0.4011583795703904
ACH-000013,-0.65341753333669
ACH-000014,-0.377060658998774
ACH-000015,-0.344793421627248
ACH-000017,-0.4088005883764973
ACH-000018,-0.5976379152207794
ACH-000019,-0.38253035575980543
ACH-000021,-0.7316346332490617
ACH-000022,-0.3402810428184397
ACH-000025,-0.5917702648769196
ACH-000028,-0.3691276558662978
ACH-000030,-0.4213702675963569
ACH-000035,-0.4748529020445045
ACH-000036,-0.5748161971714176
ACH-000037,-0.6527751594904164
ACH-000039,-0.4796001447116505
ACH-000040,-0.6021190433141407
ACH-000041,-0.454187185590582
ACH-000042,-0.4206716921923233
ACH-000045,-0.4415292451951821
ACH-000047,-0.3987306184168477
ACH-000052,-0.6176202933513103
ACH-000053,-0.2761451053901072
ACH-000054,-0.4157386676704892
ACH-000055,-0.5127053588698735
ACH-000060,-0.3980473498457736
ACH-000067,-0.2107790233463136
ACH-000070,-0.3185503077023329
ACH-000075,-0.4898278367989602
ACH-000078,-0.5422822251838686
ACH-000082,-0.5244113580425184
ACH-000085,-0.26612296622296505
ACH-000086,-0.5453319542148706
ACH-000087,-0.29726452333922343
ACH-000092,-0.5804003030674889
ACH-000095,-0.4140792553891874
ACH-000097,-0.479015588000428
ACH-000098,-0.7104638371706955
ACH-000099,-0.33719589758317264
ACH-000108,-0.4384245540717169
ACH-000113,-0.3443229465379372
ACH-000116,-0.4593617616092253
ACH-000118,-0.5319204086024676
ACH-000120,-0.4256195009858912
ACH-000123,-0.3684780151684758
ACH-000127,-0.3543382035652145
ACH-000128,-0.3277753826049709
ACH-000132,-0.5385877337792503
ACH-000133,-0.7183517686544153
ACH-000137,-0.4714929346753954
ACH-000138,-0.4625000975266447
ACH-000142,-0.3688341333382765
ACH-000143,-0.4435807533701358
ACH-000146,-0.3075153418531164
ACH-000148,-0.5036233185006037
ACH-000150,-0.5207908947363165
ACH-000152,-0.4300807475161956
ACH-000153,-0.30812060321863405
ACH-000159,-0.3614445051923315
ACH-000160,-0.1865994565194992
ACH-000163,-0.20337803330132376
ACH-000167,-0.4955613419330393
ACH-000168,-0.4152089609775739
ACH-000169,-0.5909056853227193
ACH-000178,-0.3793176125364288
ACH-000183,-0.4224247897565766
ACH-000188,-0.26963037552712
ACH-000189,-0.4237153613874145
ACH-000190,-0.5484965761604621
ACH-000198,-0.3129565992251918
ACH-000203,-0.06563385916984762
ACH-000204,-0.4432287177586153
ACH-000206,-0.5003274478838985
ACH-000207,-0.31632194534074803
ACH-000208,-0.4815920504862267
ACH-000210,-0.8237815983891702
ACH-000211,-0.37580623762081056
ACH-000215,-0.27811882712912017
ACH-000221,-0.2706425278404273
ACH-000222,-0.4412032919057522
ACH-000223,-0.4242223816630555
ACH-000226,-0.5981186043311176
ACH-000227,-0.4009198485574473
ACH-000228,-0.22181697956507448
ACH-000231,-0.5646203088870033
ACH-000232,-0.4674102287653871
ACH-000233,-0.4181616790986983
ACH-000234,-0.5424816310734119
ACH-000235,-0.4072364376126845
ACH-000237,-0.6056998957317793
ACH-000238,-0.3735592162171207
ACH-000242,-0.5437364019421773
ACH-000243,-0.4459653647365425
ACH-000244,-0.6989011344938301
ACH-000246,-0.4807360186229544
ACH-000248,-0.520660136344674
ACH-000250,-0.5561679030520631
ACH-000251,-0.5131055140513029
ACH-000252,-0.2662035785973581
ACH-000253,-0.4268056794694247
ACH-000255,-0.3411246094702417
ACH-000256,-0.4323251408371788
ACH-000257,-0.30659628353947205
ACH-000258,-0.20056401848273475
ACH-000259,-0.5091079682824594
ACH-000260,-0.2829770678622942
ACH-000261,-0.3272509950093432
ACH-000262,-0.5231602854414299
ACH-000263,-0.4010391180589745
ACH-000264,-0.4386628981201985
ACH-000265,-0.304489482879753
ACH-000266,-0.3922654765392134
ACH-000272,-0.5689141214838958
ACH-000274,-0.40650672834532176
ACH-000277,-0.7300477861579382
ACH-000278,-0.6756746973597971
ACH-000279,-0.4278971027866406
ACH-000280,-0.39922247171130004
ACH-000281,-0.33950118656538764
ACH-000288,-0.6007825099690647
ACH-000291,-0.41680124949042013
ACH-000293,-0.4513933379301052
ACH-000294,-0.2614558755841964
ACH-000295,-0.6693542824371894
ACH-000296,-0.6869068557964824
ACH-000302,-0.4961246529078919
ACH-000304,-0.5719027631227762
ACH-000307,-0.4553763503186002
ACH-000308,-0.3269578632406179
ACH-000310,-0.3539097931790006
ACH-000311,-0.5287450476060814
ACH-000312,-0.4463673288972775
ACH-000315,-0.4069574314883717
ACH-000316,-0.7736913111689702
ACH-000317,-0.22872846908973174
ACH-000318,-0.3739644395384568
ACH-000319,-0.5749965768155532
ACH-000320,-0.4483550085706289
ACH-000322,-0.3971456723149157
ACH-000323,0.009109865143153768
ACH-000324,-0.455789978134305
ACH-000329,-0.3869255714237994
ACH-000330,-0.663664945910603
ACH-000331,-0.5303872442525023
ACH-000332,-0.4530233789492673
ACH-000334,-0.32718822333505065
ACH-000335,-0.6757894570321957
ACH-000336,-0.5861393191248069
ACH-000337,-0.4422858827724289
ACH-000338,-0.17119550674384462
ACH-000339,-0.4611125117710878
ACH-000341,-0.4299184527333427
ACH-000348,-0.4841231461155993
ACH-000350,-0.4029360813440357
ACH-000352,-0.4522992081732466
ACH-000356,-0.4195804694114508
ACH-000361,-0.2136446223308406
ACH-000362,-0.6572011450578025
