,GID8 (54994)
ACH-000004,0.03566998365741538
ACH-000005,0.043606877784038836
ACH-000007,-0.2087553462641702
ACH-000009,-0.02246559017908241
ACH-000011,-0.3039532781292098
ACH-000012,-0.0008340097585180736
ACH-000013,-0.0716075543613516
ACH-000014,-0.14165259554312082
ACH-000015,0.04424403441352609
ACH-000017,-0.24435896464574905
ACH-000018,-0.0802846342544782
ACH-000019,-0.22784086239346185
ACH-000021,0.0641836115252317
ACH-000022,0.0737467810921133
ACH-000025,-0.04756614178258264
ACH-000028,-0.17025812231866752
ACH-000030,-0.2060740482215975
ACH-000035,-0.1528008076761303
ACH-000036,-0.18834851199023125
ACH-000037,0.08018285224496982
ACH-000039,-0.20372801682842426
ACH-000040,-0.22040227529157394
ACH-000041,-0.08684708989947783
ACH-000042,-0.17013970471025694
ACH-000045,-0.0848312368365107
ACH-000047,-0.14949186110815388
ACH-000052,-0.2649165763410314
ACH-000053,0.23103844826682626
ACH-000054,-0.243853976167579
ACH-000055,-0.13235153382365655
ACH-000060,-0.2302648048652534
ACH-000067,-0.1022472270791984
ACH-000070,-0.05575597526238054
ACH-000075,-0.11752457943969885
ACH-000078,-0.12450458423396955
ACH-000082,-0.4678665140531218
ACH-000085,-0.1898559555759925
ACH-000086,-0.0506087132085199
ACH-000087,0.1465158397083067
ACH-000092,-0.2773931188275793
ACH-000095,-0.13501618881781288
ACH-000097,-0.30154581364779365
ACH-000098,-0.06812054370788304
ACH-000099,-0.03388946888324247
ACH-000108,-0.2172953045756376
ACH-000113,-0.1703900247686068
ACH-000116,-0.4542795121045834
ACH-000118,-0.2742353427585133
ACH-000120,-0.2128221203607866
ACH-000123,0.06523106693340623
ACH-000127,0.02794992221380396
ACH-000128,-0.113989590245952
ACH-000132,-0.02444966227246911
ACH-000133,-0.42594072538239375
ACH-000137,0.017672236669318556
ACH-000138,-0.12940813819197095
ACH-000142,-0.1254521164783762
ACH-000143,-0.1748245926267746
ACH-000146,-0.027405893550917226
ACH-000148,-0.061935490630323164
ACH-000150,-0.18660104644113404
ACH-000152,0.02078372649565282
ACH-000153,-0.16878912326221435
ACH-000159,-0.0274869613582065
ACH-000160,-0.011471863318713742
ACH-000163,-0.006174857874032378
ACH-000167,-0.212599969673962
ACH-000168,-0.003052677229475825
ACH-000169,-0.06901941688732245
ACH-000178,-0.10320663549576707
ACH-000183,-0.03430257330601818
ACH-000188,-0.07598246561952482
ACH-000189,-0.1612320443938195
ACH-000190,-0.03165457979744437
ACH-000198,0.1335083321942795
ACH-000203,-0.3510252267681195
ACH-000204,-0.017838257507728474
ACH-000206,0.03288622163229246
ACH-000207,-0.11185872718257693
ACH-000208,-0.07130392957123599
ACH-000210,0.21725445482734146
ACH-000211,-0.1416803807538297
ACH-000215,-0.052945068270846336
ACH-000221,0.14028578153026788
ACH-000222,-0.09174947172723112
ACH-000223,-0.04321187944337845
ACH-000226,0.12950513231455113
ACH-000227,0.005555941093192308
ACH-000228,-0.18293478603108615
ACH-000231,-0.28355723014749434
ACH-000232,-0.03866267060288029
ACH-000233,-0.048135951493548663
ACH-000234,-0.06352796981827417
