,TCP10L (140290)
ACH-000420,0.05116220347896206
ACH-000421,-0.14172997610673504
ACH-000424,0.060274472553741736
ACH-000425,-0.06353183076165901
ACH-000426,-0.2360603764954555
ACH-000427,-0.20907136478411226
ACH-000433,0.030642518920387087
ACH-000435,-0.2945575258137553
ACH-000436,-0.20770669217422089
ACH-000444,-0.1364359632106773
ACH-000445,0.09169996075948098
ACH-000448,-0.09707166250638652
ACH-000450,0.035901924748235316
ACH-000452,-0.16081642437506738
ACH-000454,-0.26368372814997704
ACH-000458,-0.05314572737327014
ACH-000459,-0.06021144693797523
ACH-000460,-0.15231438247126758
ACH-000461,0.15281745656880324
ACH-000463,-0.052757980398343465
ACH-000464,-0.16321912669490732
ACH-000466,-0.04024592711118638
ACH-000467,-0.0800291436352683
ACH-000468,-0.06062671306580685
ACH-000469,0.05058591598028028
ACH-000470,-0.06722576321331647
ACH-000471,-0.2533374065709672
ACH-000472,-0.10012149167601858
ACH-000473,-0.036844868553901775
ACH-000475,-0.06586984665392702
ACH-000476,-0.03145597952360997
ACH-000477,-0.1756342922698068
ACH-000479,-0.2639901488681677
ACH-000480,-0.031276272063672214
ACH-000481,-0.16361548284550273
ACH-000483,-0.32633646060686644
ACH-000484,-0.3120471916939678
ACH-000485,-0.04143303906841963
ACH-000486,-0.0989698031940806
ACH-000487,-0.25012107948157514
ACH-000488,-0.1512686098398533
ACH-000490,-0.22736651732118865
ACH-000491,-0.03024979980513243
ACH-000495,-0.24706608026640564
ACH-000496,-0.052579209452688666
ACH-000499,-0.059454241832891136
ACH-000500,-0.034673097422553915
ACH-000502,-0.0837025605381101
ACH-000503,-0.2871541205091634
ACH-000505,-0.13688434106108915
ACH-000507,-0.09721763026659694
ACH-000510,-0.00879857150601302
ACH-000511,-0.1281771879035635
ACH-000512,0.10636329990883976
ACH-000516,-0.13894111759342564
ACH-000517,-0.061760469902955015
ACH-000518,-0.0521097870034393
ACH-000520,-0.11898509486588355
ACH-000521,-0.014524006633802038
ACH-000522,-0.09435305875033263
ACH-000524,-0.11761320597206748
ACH-000527,-0.13147654326281774
ACH-000528,-0.1331479516049775
ACH-000537,-0.049970836075488106
ACH-000541,-0.11899400874584155
ACH-000542,-0.1157534637563072
ACH-000544,-0.06202128053437246
ACH-000545,-0.17122244978331685
ACH-000547,-0.3557349816135439
ACH-000548,-0.05974248411313032
ACH-000549,-0.19502076991524772
ACH-000550,-0.12463177646766152
ACH-000552,-0.13249975119380727
ACH-000556,-0.23385166536108346
ACH-000557,-0.16155263980832166
ACH-000569,-0.08106410875971913
ACH-000570,-0.035964953452895604
ACH-000571,-0.0917678819814164
ACH-000573,-0.3146402423747192
ACH-000576,-0.2264864217802229
ACH-000579,-0.04298052553789452
ACH-000580,-0.16934982273169502
ACH-000584,-0.047280575352904634
ACH-000585,-0.09687247874781853
ACH-000588,-0.17627978321326715
ACH-000589,-0.06442245528925647
ACH-000591,-0.16177066895102393
ACH-000593,-0.05293777005056525
ACH-000600,-0.1287297083053139
ACH-000601,-0.0844558313576561
ACH-000605,-0.15486137867977492
ACH-000606,-0.35428244216816
ACH-000608,-0.12719279619534907
ACH-000614,-0.08128172528437408
ACH-000616,-0.3402218398672248
ACH-000618,-0.198094778127288
ACH-000619,-0.21745525867256002
ACH-000620,-0.15211708930034734
ACH-000621,-0.10139658789090876
ACH-000622,-0.04699248866421964
ACH-000623,-0.016828020225911282
ACH-000624,-0.15085909892726462
ACH-000627,-0.009476122652104612
ACH-000630,-0.056043656806204725
ACH-000631,-0.0900108828485017
ACH-000632,-0.06370923461748322
ACH-000633,-0.03278446127694036
ACH-000637,-0.07668375736177041
ACH-000638,-0.0790395814882705
ACH-000646,-0.0530012378420132
ACH-000647,-0.16581919644011509
ACH-000648,-0.045694912470477946
ACH-000649,-0.009164406270340349
ACH-000651,-0.1883526688722107
ACH-000652,-0.2210350198738634
ACH-000653,-0.1053450199486807
ACH-000657,-0.17579958905810375
ACH-000658,-0.2476204547224909
ACH-000661,-0.05220570162953423
ACH-000662,-0.22149600192286012
ACH-000663,-0.08886134543486186
ACH-000665,-0.1538529645349803
ACH-000671,-0.03362590587789239
ACH-000672,-0.1884891513032152
ACH-000673,-0.1932071735252225
ACH-000676,-0.0932128588645844
ACH-000677,-0.05816175795656299
ACH-000681,-0.18425690691137206
ACH-000683,-0.028171225105451937
ACH-000684,-0.14189450674798462
ACH-000688,-0.03047179955632825
ACH-000693,-0.07242775580751125
ACH-000694,-0.14514366924473748
ACH-000695,-0.08259706761444435
ACH-000696,-0.03468742459552075
ACH-000697,0.13993217222402365
ACH-000699,-0.2150597229742686
ACH-000701,0.03853285558065685
ACH-000706,-0.1383105772130784
ACH-000711,-0.038432408440950534
ACH-000713,-0.519716112135319
ACH-000714,0.002330416717637836
ACH-000718,-0.1006102145929416
ACH-000720,-0.033469828948656924
ACH-000721,-0.05037956621073627
ACH-000724,-0.037651661855014784
ACH-000725,-0.10427771512481457
ACH-000732,-0.0019536627852570925
ACH-000734,-0.046734173171119414
ACH-000735,-0.11018323384063647
ACH-000736,-0.0613857407587203
ACH-000738,-0.2531961858145568
ACH-000746,0.03334232603931393
ACH-000747,-0.02679640726662626
ACH-000748,-0.05855229529327612
ACH-000753,-0.018520535243673718
ACH-000756,-0.0021751973581592013
ACH-000757,-0.049094920210704336
ACH-000758,0.060463652669234716
ACH-000760,-0.2046964070394105
ACH-000762,-0.195250132293869
ACH-000763,-0.3182539258333877
ACH-000764,0.03509853885124838
ACH-000765,0.10132869811647938
ACH-000766,-0.09781698162104256
ACH-000767,-0.22892394164150676
ACH-000768,-0.007814404674490186
ACH-000769,-0.12270442837311925
ACH-000770,-0.1235460710691872
ACH-000771,-0.13643360937389065
ACH-000773,-0.2390129919859744
ACH-000776,-0.037198168454228575
ACH-000777,-0.13546069881618145
ACH-000778,-0.0745188089637577
ACH-000781,-0.026997576302266492
ACH-000782,0.1845796806065192
ACH-000783,-0.14505339511372795
ACH-000784,-0.1245249306111482
ACH-000785,-0.2709475127985445
ACH-000787,-0.08061309241239882
ACH-000788,-0.1043424247444324
ACH-000791,-0.16782349716506212
ACH-000792,-0.11609931311532265
ACH-000794,-0.02115704034698184
ACH-000796,-0.07850219442637264
ACH-000798,0.04643596766286883
ACH-000799,-0.04753538784956048
ACH-000800,0.0623746436134295
ACH-000802,-0.11996129488032475
ACH-000804,-0.2371729699218265
ACH-000805,-0.038006653253329234
ACH-000809,-0.09067548053479688
ACH-000810,-0.05572440159148634
ACH-000811,0.015018897544508891
ACH-000817,-0.1399524739781686
ACH-000819,-0.0760146963676811
ACH-000820,-0.2909027341822833
ACH-000821,-0.06916548842855454
ACH-000822,-0.10569161728013188
ACH-000823,-0.2103909931723654
ACH-000824,-0.1298512540675437
ACH-000827,-0.16098882025046515
ACH-000829,-0.20553224861310646
ACH-000831,0.03113527587576408
ACH-000832,-0.01342583753988053
ACH-000833,-0.02860890789151376
ACH-000834,0.0032409939745225392
ACH-000835,-0.27240250178986525
ACH-000836,-0.21568657381659154
ACH-000837,-0.026098545792336038
ACH-000838,-0.12644646292770886
ACH-000839,-0.1312434500511426
ACH-000840,0.14063790854906874
ACH-000841,0.08083544298141003
ACH-000843,-0.030486194308974805
ACH-000846,-0.10364058176444987
ACH-000847,-0.13927464837760248
ACH-000848,-0.08314579209267245
ACH-000849,-0.0682065750022273
ACH-000851,-0.07495566829115669
ACH-000855,-0.16515674838737135
ACH-000856,-0.20228025025162466
ACH-000858,-0.2456904880303865
ACH-000859,-0.2233460154816344
ACH-000861,0.04424506899270952
ACH-000862,-0.045450953623881685
ACH-000865,-0.09842778545252433
ACH-000866,-0.08690936886294423
ACH-000867,-0.17907902981067064
ACH-000869,-0.21124508311108572
ACH-000872,-0.033131012574237687
ACH-000873,-0.0631578368811464
ACH-000876,-0.11630877367062335
ACH-000878,-0.15940524554049545
ACH-000880,-0.11188160855006707
ACH-000881,-0.03473244901078347
ACH-000882,-0.1443438114270643
ACH-000884,-0.0583717129368714
ACH-000885,-0.13175574894366876
ACH-000887,-0.1238457169740895
ACH-000889,-0.0661466734406581
ACH-000896,-0.12953804256147688
ACH-000898,-0.1527974353622178
ACH-000900,-0.21104015238535745
ACH-000901,-0.10732415484778676
ACH-000905,-0.22735582859096246
ACH-000906,-0.13249303417708566
ACH-000907,-0.2215564593805928
ACH-000910,-0.034482291527727214
ACH-000911,-0.1412330291676898
ACH-000912,-0.2281868519536901
ACH-000913,0.14496505307058194
ACH-000915,-0.044483760793451406
ACH-000916,-0.14993865846863866
ACH-000917,-0.13562749717510145
ACH-000920,0.0764267881950233
ACH-000921,-0.0394618195231955
ACH-000924,-0.12360815642240505
ACH-000926,-0.09566030023456136
ACH-000928,-0.15694322852156067
ACH-000929,-0.213820739432416
ACH-000932,-0.01275419169225367
ACH-000935,-0.25739215737403104
ACH-000936,0.027593085385062617
ACH-000937,-0.054932645010538766
ACH-000938,-0.0540980337502682
ACH-000939,-0.22308843174198226
ACH-000941,-0.14091331624691034
ACH-000943,-0.07923468989377766
ACH-000946,-0.17691165717462898
ACH-000947,-0.011157985288639894
ACH-000948,-0.1311378903365199
ACH-000950,-0.4491250327921705
ACH-000953,-0.1290342049135308
ACH-000954,-0.029245206859444543
ACH-000957,-0.18041511571845348
ACH-000958,-0.4430593997199222
ACH-000960,-0.0650823666461312
ACH-000963,-0.11063486319672672
ACH-000968,-0.07246777874851254
ACH-000969,-0.19011774484913166
ACH-000972,0.00034258799336008206
ACH-000973,-0.1291074616622017
ACH-000974,-0.1214527207557774
ACH-000978,-0.30435570932650496
ACH-000984,-0.10014217739317996
ACH-000986,-0.10923053444451146
ACH-000988,-0.1625622038533977
ACH-000993,-0.08446479495613073
ACH-000994,0.023187334245779557
ACH-000996,-0.04096452645142887
ACH-001001,-0.16952809197656826
ACH-001020,-0.2806138541760337
ACH-001028,-0.09649860261409192
ACH-001031,-0.26352721495708675
ACH-001038,-0.1536107019736298
ACH-001048,-0.0023538843891813717
ACH-001050,-0.04075992251764112
ACH-001053,-0.040289164729622184
ACH-001054,0.007119375167863494
ACH-001061,-0.12532313440791745
ACH-001067,-0.29355900378905764
ACH-001075,-0.06690520868667643
ACH-001096,-0.2871463720090874
ACH-001111,-0.3619328721822609
ACH-001119,-0.0275808475405489
ACH-001128,-0.16226233743142116
ACH-001134,-0.19726512475695476
ACH-001151,-0.10285705542136134
ACH-001163,-0.03530028118253039
ACH-001164,-0.11712050455136
ACH-001183,-0.2525711816520725
ACH-001192,-0.10093291988299613
ACH-001193,-0.3828740347256757
ACH-001196,-0.18228523640394026
ACH-001197,-0.3406153843611072
ACH-001205,-0.14392749375002994
ACH-001211,-0.009197269326126986
ACH-001212,-0.008702030916451272
ACH-001228,-0.14668678458871534
ACH-001232,-0.0926739165143008
ACH-001239,-0.1782075673722733
ACH-001270,-0.0293353404559526
ACH-001274,-0.15950885419037095
ACH-001275,-0.002656139162886371
ACH-001277,-0.16310539788904402
ACH-001278,-0.06138845024085896
ACH-001280,-0.19803425285839613
ACH-001283,-0.061843752102765076
ACH-001289,-0.2193732184187415
ACH-001300,-0.0718534120904016
ACH-001301,-0.10368108829173013
ACH-001302,-0.12707707077973338
ACH-001306,-0.11899617625670685
ACH-001318,-0.10762066916014326
ACH-001322,-0.2622984821242024
ACH-001328,-0.02987372743582932
ACH-001332,-0.05978799206024427
ACH-001336,-0.26450361760126484
ACH-001346,-0.15691086580235994
ACH-001353,-0.16418160246713706
ACH-001354,0.085833375097967
ACH-001367,0.07631770713844177
ACH-001368,-0.17840618652584844
ACH-001374,-0.2798529727644802
ACH-001377,0.0057623951926128
ACH-001380,-0.1565007978101914
ACH-001391,-0.15424454863722534
ACH-001408,-0.18588887646544755
ACH-001430,0.07211787622939313
ACH-001431,-0.09755844550231003
ACH-001450,-0.1723717239211369
ACH-001496,-0.12353448265163135
ACH-001500,0.017902593036293244
ACH-001523,-0.3001350522805485
ACH-001532,-0.13678812545137556
ACH-001550,-0.12085835079448455
ACH-001552,-0.07563102258084782
ACH-001554,-0.02197379429498344
ACH-001654,-0.0940116599542362
ACH-001735,-0.08220707319302638
ACH-001736,-0.04184498935580848
ACH-001737,-0.06040682141717989
ACH-001740,-0.059399521436557086
ACH-001745,-0.04360874195862022
ACH-001765,-0.135602134004121
