,PDGFRA (5156)
ACH-000203,-0.1697853556205174
ACH-000204,-0.31964521483572106
ACH-000206,-0.15313623853032732
ACH-000207,0.05836707807777116
ACH-000208,0.009345265965696443
ACH-000210,-0.4635088449994319
ACH-000211,-0.1788454308517356
ACH-000215,-0.3370942583246633
ACH-000221,-0.2419430423836552
ACH-000222,-0.22157533317283612
ACH-000223,-0.15340854638328705
ACH-000226,-0.2107206437486935
ACH-000227,-0.3234868253790775
ACH-000228,-0.15514401749370688
ACH-000231,-0.22963137165072064
ACH-000232,-0.3184855713233887
ACH-000233,-0.10230674094716843
ACH-000234,0.011299799054416628
ACH-000235,-0.1352778379155147
ACH-000237,-0.1699982054292448
ACH-000238,-0.1847775298705177
ACH-000242,-0.2132057858383073
ACH-000243,-0.22089940413847595
ACH-000244,-0.7642400312868379
ACH-000246,-0.12648146442415334
ACH-000248,-0.2909205625723119
ACH-000250,-0.08946221640132894
ACH-000251,-0.0342579563899326
ACH-000252,-0.11717082845724144
ACH-000253,-0.13787173731621474
ACH-000255,-0.4641022468455611
ACH-000256,-0.08363561599437963
ACH-000257,-0.09111488232037808
ACH-000258,-0.3846179413377547
ACH-000259,-0.28373260093889097
ACH-000260,-0.15507048463854076
ACH-000261,-0.07929701723462228
ACH-000262,-0.3196053918712085
ACH-000263,-0.6170699946882482
ACH-000264,-0.23689962196718065
ACH-000265,-0.2452694666345569
ACH-000266,-0.037861329686693784
ACH-000272,-0.1810104127795704
ACH-000274,-0.1300104966148889
ACH-000277,-0.16276162605808414
ACH-000278,-0.1994631385691293
ACH-000279,-0.20214343283065175
ACH-000280,-0.16505227704406214
ACH-000281,-0.15924930003369922
ACH-000288,-0.08130236042833389
ACH-000291,-0.1961964285211348
ACH-000293,0.008621794612482588
ACH-000294,0.006883843484071373
ACH-000295,-0.14381670607105235
ACH-000296,-0.24113427376617955
ACH-000302,-0.11144473907673456
ACH-000304,-0.27290097246679323
ACH-000307,-0.2639825813073497
ACH-000308,-0.10992812898358173
ACH-000310,-0.13150954589734898
ACH-000311,-0.21811735878058916
ACH-000312,-0.15824594442597698
ACH-000315,-0.2029731231766085
ACH-000316,-0.1940462545129451
ACH-000317,-0.3135300772302024
ACH-000318,-0.01602601778586903
ACH-000319,-0.4863252442836823
ACH-000320,-0.2490552941059133
ACH-000322,-0.2044577276278852
ACH-000323,-1.1508824378994318
ACH-000324,-0.09443697322178464
ACH-000329,-0.34419434864179205
ACH-000330,-0.4307703338646168
ACH-000331,-0.014347728228067897
ACH-000332,-0.10097181885759728
ACH-000334,0.044676483631788326
ACH-000335,0.0016202577481076745
ACH-000336,-0.3996351325173225
ACH-000337,-0.24972515774409054
ACH-000338,0.2291546122087645
ACH-000339,-0.3058744182739381
ACH-000341,-0.1489502681127554
ACH-000348,-0.3463670142249676
ACH-000350,0.0062527390525215715
ACH-000352,-0.17932537007543764
ACH-000356,-0.17175657391750512
ACH-000361,-0.27264319674833537
ACH-000362,-0.20810282359382004
ACH-000363,-0.1410352343552646
ACH-000364,-0.2733350157087986
ACH-000365,-0.12085570629430405
ACH-000366,-0.3064460009272242
ACH-000368,-0.26196101668071764
ACH-000374,-0.3276740556366573
ACH-000375,-0.3688470076136927
ACH-000376,-0.09775770412222934
ACH-000381,-0.3106362185125836
ACH-000383,-0.10597142739488186
ACH-000387,-0.24027513817743065
ACH-000389,-0.4236875782539871
ACH-000390,-0.1477459276524554
ACH-000393,-0.12920031469520135
ACH-000395,-0.167178973246982
ACH-000396,-0.27775928948019896
ACH-000397,-0.2272534911653535
ACH-000401,-0.4846810349313322
ACH-000402,-0.04851733823691154
ACH-000403,-0.22383115724328134
ACH-000404,0.12278952269618675
ACH-000406,-0.18675220996249128
ACH-000407,-0.16170426035882615
ACH-000408,-0.41204351024788416
ACH-000410,-0.3614082359998322
ACH-000411,-0.06533960271150231
ACH-000414,-0.10044424107306016
ACH-000415,-0.2637676651992147
ACH-000416,-0.2349735942147911
ACH-000420,-0.13409641856280194
ACH-000421,-0.21094436010597611
ACH-000424,-0.057802519333230426
ACH-000425,-0.1657712090523148
ACH-000426,-0.11614431794489892
ACH-000427,-0.04905447679744773
ACH-000433,0.1308817323610576
ACH-000435,-0.2511262606350769
ACH-000436,-0.08333317762294452
ACH-000444,-0.17974610814204914
ACH-000445,-0.23893910602924426
ACH-000448,-0.1944987014764129
ACH-000450,-0.4210113376480414
ACH-000452,-0.09281529902863704
ACH-000454,-0.23698092229450934
ACH-000458,0.028692170863669337
ACH-000459,-0.0542432737733325
ACH-000460,-0.2176454636481994
ACH-000461,-0.09589434234402944
ACH-000463,-0.14156572432629852
ACH-000464,-0.6492039573674995
ACH-000466,-0.10597327493585366
ACH-000467,-0.11491577088663933
ACH-000468,-0.2799477392961061
ACH-000469,-0.4252358690744936
ACH-000470,-0.07077299427251621
ACH-000471,-0.057691227744786376
ACH-000472,-0.1495764196865194
ACH-000473,-0.08473950697284369
ACH-000475,-0.057668583919723564
ACH-000476,-0.1090303925911887
ACH-000477,-0.2365384696247793
ACH-000479,-0.2427313183713471
ACH-000480,-0.20061569921022876
ACH-000481,-0.1069925989748844
ACH-000483,-0.15764168505696555
ACH-000484,0.08055881612773419
ACH-000485,-0.2838134906824628
ACH-000486,-0.23151408402961834
ACH-000487,-0.20694442337018693
ACH-000488,-0.16441217537514746
ACH-000490,-0.2005902325746222
ACH-000491,-0.240701232534566
ACH-000495,0.062185610858148326
ACH-000496,-0.1876996796999081
ACH-000499,0.02672884552410353
ACH-000500,-0.4614194897423855
ACH-000502,-0.2405156818362761
ACH-000503,0.05284096014711705
ACH-000505,-0.015764340888876568
ACH-000507,-0.18070348865251054
ACH-000510,-0.27002695559197065
ACH-000511,-0.19165702493513687
ACH-000512,-0.1601792911152414
ACH-000516,-0.0522691840846196
ACH-000517,-0.12162587248829683
ACH-000518,-0.10954071498616356
ACH-000520,-0.08152431181168956
ACH-000521,-0.0972695343543634
ACH-000522,-0.2954472851359457
ACH-000524,-0.08407889979327224
ACH-000527,-0.17568435256824316
ACH-000528,-0.16608673713397507
ACH-000537,-0.16196225766539216
ACH-000541,-0.05001819914412384
ACH-000542,-0.201163076243542
ACH-000544,-0.2391113074387373
ACH-000545,-0.1101952731191815
ACH-000547,-0.15462997487810556
ACH-000548,-0.15265552962289636
ACH-000549,-0.3879303921398155
ACH-000550,-0.1042685010090806
ACH-000552,-0.06324961241658066
ACH-000556,-0.21054470474874876
ACH-000557,-0.013362884000267809
ACH-000569,-0.13039531173020874
ACH-000570,-0.2091889064688585
ACH-000571,-0.1283881578879494
ACH-000573,-0.13274970943498496
ACH-000576,-0.042724378391554255
ACH-000579,-0.2444212699428442
ACH-000580,-0.2486876059792454
ACH-000584,-0.1765953610766258
ACH-000585,-0.2026626870769017
ACH-000588,-0.2075101057295242
ACH-000589,-0.3318946075109911
ACH-000591,-0.41296758258878097
ACH-000593,-0.33741128877153065
ACH-000600,-0.20471399185330544
ACH-000601,-0.2016396790559947
ACH-000605,-0.06408596923574426
ACH-000606,-0.21398120045477045
ACH-000608,-0.1777087699560312
ACH-000614,0.05419208114968359
ACH-000616,-0.27226629298447336
ACH-000618,-0.1930541581579054
ACH-000619,-0.23622978055871965
ACH-000620,-0.14135173012639013
ACH-000621,-0.1766074397665034
ACH-000622,-0.4642707373887945
ACH-000623,-0.4306017569347205
ACH-000624,-0.26139279920260594
ACH-000627,-0.15155650356712833
ACH-000630,-0.1017024798473986
ACH-000631,-0.2799726159391279
ACH-000632,-0.16831896042347244
ACH-000633,-0.4985186817576505
ACH-000637,-0.09306030355267626
ACH-000638,-0.2674181464476863
ACH-000646,-0.10258558526797597
ACH-000647,-0.263442391955259
ACH-000648,-0.23144100459267264
ACH-000649,-0.3029482888957823
ACH-000651,-0.2264124886353761
ACH-000652,0.011824017533200169
ACH-000653,0.02313037165259613
ACH-000657,-0.2432195704530614
ACH-000658,-0.04751795512866816
ACH-000661,-0.09250441739955373
ACH-000662,-0.16457769376628004
ACH-000663,-0.11186050186969304
ACH-000665,-0.21287230938029114
ACH-000671,-0.2185499571946872
ACH-000672,-0.19252626424259853
ACH-000673,-0.6073056077051976
ACH-000676,-0.2195087929592636
ACH-000677,-0.1771080660198093
ACH-000681,-0.2878000938263056
ACH-000683,-0.11706680450643599
ACH-000684,-0.33287585409960463
ACH-000688,-0.4823146812704978
ACH-000693,-0.2764435369508764
ACH-000694,-0.17038429712467515
ACH-000695,-0.12237604729856096
ACH-000696,-0.2038794701846188
ACH-000697,-0.4824442950738542
ACH-000699,-0.1949564307705836
ACH-000701,-0.13182095439988745
ACH-000706,-0.033356094826034834
ACH-000711,-0.24279869818094005
ACH-000713,-0.3419006520333193
ACH-000714,-0.13044321101509693
ACH-000718,-0.2308305318011841
ACH-000720,-0.13615682755914765
ACH-000721,-0.7493786416979968
ACH-000724,-0.2883130188054175
ACH-000725,-0.5162253565219285
ACH-000732,-0.21083335202048614
ACH-000734,-0.23113437329626546
ACH-000735,-0.2123252266658209
ACH-000736,-0.10222217829381404
ACH-000738,-0.21223422525460006
ACH-000746,-0.3159839045095062
ACH-000747,-0.6715927097347134
ACH-000748,-0.08507332554516571
ACH-000753,-0.15337081320021226
ACH-000756,-0.24070314942337356
ACH-000757,-0.1452135104811962
ACH-000758,-0.18062323310022255
ACH-000760,-0.30732741146911474
ACH-000762,-0.20671951396392804
ACH-000763,-0.1814274513555965
ACH-000764,-0.2317843330302468
ACH-000765,-0.26812625324066525
ACH-000766,-0.2347064650433309
ACH-000767,-0.31714307453336993
ACH-000768,-0.1370668849542011
ACH-000769,-0.25556905525347706
ACH-000770,-0.2193210381279785
ACH-000771,-0.1054392762715018
ACH-000773,-0.1555977440676098
ACH-000776,-0.3572633700739885
ACH-000777,-0.11415650779610845
ACH-000778,-0.15359428393861704
ACH-000781,-0.2216784513940424
ACH-000782,-0.05302118937439565
ACH-000783,-0.10003186769464084
ACH-000784,-0.13144760531247882
ACH-000785,-0.21967620300428156
ACH-000787,-0.2651333107380808
ACH-000788,-0.1861064399972276
ACH-000791,-0.21736599076074475
ACH-000792,-0.0677862802236278
ACH-000794,-0.4246191755952579
ACH-000796,-0.09142475332457116
ACH-000798,0.013547870603160804
ACH-000799,-0.1868674775998108
ACH-000800,-0.2658792729225081
ACH-000802,-0.2961079140207394
ACH-000804,-0.3508627705160092
ACH-000805,-0.17430005119945655
ACH-000809,-0.15859354790795946
ACH-000810,-0.2943454776205047
ACH-000811,-0.02930642549043177
ACH-000817,-0.0954918756111076
ACH-000819,-0.10175600880741624
ACH-000820,-0.11978296871952887
ACH-000821,-0.4472628306876121
ACH-000822,0.1026087617161239
ACH-000823,-0.2494924021503051
ACH-000824,-0.23276924407391406
ACH-000827,-0.2771547212406737
ACH-000829,-0.07087011072774847
ACH-000831,-0.02644118240023049
ACH-000832,-0.10407324859315044
ACH-000833,-0.4229316322701277
ACH-000834,-0.1174796974149714
ACH-000835,-0.2693036634689266
ACH-000836,-0.17161508369915351
ACH-000837,-0.18449542346186829
ACH-000838,0.1244999900001875
ACH-000839,-0.2263471407328473
ACH-000840,-0.3185290741863272
ACH-000841,-0.19724796573098
ACH-000843,-0.3201190956949186
ACH-000846,-0.2605244920638284
ACH-000847,-0.4927719437800884
ACH-000848,-0.10120612918106388
ACH-000849,-0.10096878679165834
ACH-000851,-0.00043219769551007883
ACH-000855,-0.12886142933527256
ACH-000856,-0.21967903408793574
ACH-000858,-0.2762832628943893
ACH-000859,-0.18998780115615996
ACH-000861,-0.19147476313634015
ACH-000862,-0.03382596495143418
ACH-000865,-0.1687273017337564
ACH-000866,-0.21489712315790832
ACH-000867,-0.1311333077132277
ACH-000869,-0.055585883106718685
ACH-000872,-0.21978241319045413
ACH-000873,-0.3090330023059481
ACH-000876,-0.1884934381360104
ACH-000878,-0.2747380287849143
ACH-000880,-0.2464602426675197
ACH-000881,-0.2800883616974077
ACH-000882,-0.10821860740412476
ACH-000884,-0.17476584684362484
ACH-000885,-0.2295607004493801
ACH-000887,-0.15572637278338428
ACH-000889,-0.11025043188576067
ACH-000896,-0.2445682900875256
ACH-000898,-0.2278533139902342
ACH-000900,-0.3973398094765048
ACH-000901,-0.2830830736789595
ACH-000905,-0.27567909227848897
ACH-000906,-0.22090278479174152
ACH-000907,-0.3132144701416453
ACH-000910,-0.12565304812189687
ACH-000911,-0.2631970098659333
ACH-000912,-0.14793491306102094
ACH-000913,-0.15292507677815614
ACH-000915,-0.16970137212987255
ACH-000916,0.09695532014331404
ACH-000917,-0.280550617753818
ACH-000920,-0.14932230601574265
ACH-000921,-0.19445262251418835
ACH-000924,-0.3561721254304139
ACH-000926,-0.23051563775878314
ACH-000928,-0.29299790874154386
ACH-000929,-0.2672140147935158
ACH-000932,-0.7212107858290665
ACH-000935,-0.29334695879901745
ACH-000936,-0.15916188374290322
ACH-000937,-0.14691194410731007
ACH-000938,-0.1325900169642021
ACH-000939,0.026058602175573955
ACH-000941,-0.12070596849820547
ACH-000943,-0.2478028723647729
ACH-000946,-0.11226037246433224
ACH-000947,-0.2206743722696212
ACH-000948,-0.13561774749369893
ACH-000950,-0.35389951501924155
ACH-000953,-0.3155851932167157
ACH-000954,-0.3231569180984105
ACH-000957,-0.3183235925447894
ACH-000958,-0.19118914524515832
ACH-000960,-0.12350607638300465
ACH-000963,-0.25703403399199604
ACH-000968,-0.13946232404629308
ACH-000969,-0.24351164953928264
ACH-000972,-0.22392537735477608
ACH-000973,-0.1715499876574256
ACH-000974,-0.17508555313373927
ACH-000978,-0.1482060073515226
ACH-000984,-0.3600912931764947
ACH-000986,-0.3260049370977597
ACH-000988,-0.08033062346889205
ACH-000993,-0.3288882425732951
ACH-000994,-0.21930896541844794
ACH-000996,-0.2665830309880664
ACH-001001,-0.24713770321869025
ACH-001020,-0.2749265019997874
ACH-001028,-0.19963089809543236
ACH-001031,-0.2123524715275775
ACH-001038,-0.20048618529488824
ACH-001048,-0.18995181533346184
ACH-001050,-0.16330559567048755
ACH-001053,-0.25066406269565394
ACH-001054,-0.18621655535343928
ACH-001061,-0.333305983085296
ACH-001067,-0.15319722994400653
ACH-001075,-0.09138093118915176
ACH-001096,-0.001561204360371006
ACH-001111,0.08604313595714279
ACH-001119,-0.2757369521707446
ACH-001128,-0.3643905748377094
ACH-001134,-0.1981538781148852
ACH-001151,-0.12235336652808775
ACH-001163,-0.1856844102552075
ACH-001164,-0.2647050392755408
ACH-001183,-0.056038917076095
ACH-001192,-0.3059683625234985
ACH-001193,0.1310521050606112
ACH-001196,-0.04863726512979622
ACH-001197,0.01959797039323149
ACH-001205,0.06492330814360853
ACH-001211,-0.23524836280648154
ACH-001212,-0.3956421989623311
ACH-001228,-0.2135049666847387
ACH-001232,-0.13929447093004305
ACH-001239,-0.1525990963353195
ACH-001270,-0.2757839546290149
ACH-001274,-0.03891677996258277
ACH-001275,-0.4903687867218677
ACH-001277,-0.07695997542874712
ACH-001278,-0.1196884494490617
ACH-001280,-0.4029109729746125
ACH-001283,-0.2536006893088801
ACH-001289,0.053415753965556464
ACH-001300,-0.264360846654502
ACH-001301,-0.14818452804021653
ACH-001302,-0.08755756023319791
ACH-001306,-0.3033922657949556
ACH-001318,-0.2395372709711978
ACH-001322,-0.5892197191046133
ACH-001328,-0.3242159762583683
ACH-001332,-0.4211414724833866
ACH-001336,-0.30901508172728664
ACH-001346,-0.3750943368702699
ACH-001353,-0.1078238902416113
ACH-001354,-0.054211019205066914
ACH-001367,-0.494302903564575
ACH-001368,-0.8466808902832426
ACH-001374,-0.3496747401656857
ACH-001377,-0.06918336609446861
ACH-001380,-0.15359448455483735
ACH-001391,-0.2648221441432984
ACH-001408,-0.17984863756267325
ACH-001430,-0.0668861367042668
ACH-001431,-0.04934082531051715
ACH-001450,-0.3898746555929751
ACH-001496,-0.06026395605544916
ACH-001500,-0.3538505346239592
ACH-001523,-0.0635899635698294
ACH-001532,-0.10452322192656906
ACH-001550,-0.1731842513990628
ACH-001552,-0.2762724677230746
ACH-001554,-0.06145164957019857
ACH-001654,-0.02170049234105301
ACH-001735,-0.14839611528220328
ACH-001736,-0.19416992456293916
ACH-001737,0.15476173776990812
ACH-001740,-0.042179993659002664
ACH-001745,-0.10445885442391016
ACH-001765,-0.1992609047757663
