,PRKAA2 (5563)
ACH-000233,-0.15031616730407574
ACH-000234,-0.2976341752732159
ACH-000235,-0.16793989350220928
ACH-000237,-0.13201526668979308
ACH-000238,-0.07399364910797951
ACH-000242,-0.1366939539602359
ACH-000243,-0.02583911803751816
ACH-000244,-0.24910534590114736
ACH-000246,-0.1267154082687373
ACH-000248,-0.3959970092883691
ACH-000250,-0.12680709991166708
ACH-000251,-0.05364549141191773
ACH-000252,-0.15208271881865074
ACH-000253,-0.2732122000955116
ACH-000255,-0.3168363284005312
ACH-000256,-0.4098318509888197
ACH-000257,-0.3995285085700534
ACH-000258,-0.29411677218363164
ACH-000259,-0.12175266858854675
ACH-000260,-0.28103551360765483
ACH-000261,-0.2344532031365527
ACH-000262,-0.35626189138022
ACH-000263,-0.32550669201369914
ACH-000264,-0.1471837058092653
ACH-000265,-0.06315468480660995
ACH-000266,-0.13072152424957087
ACH-000272,-0.2905480326904197
ACH-000274,-0.285396059647702
ACH-000277,-0.24457101371562565
ACH-000278,-0.2943503354812823
ACH-000279,-0.3567808655025982
ACH-000280,-0.3753969806192372
ACH-000281,-0.155771762701315
ACH-000288,-0.08792422592673584
ACH-000291,-0.1225951760269666
ACH-000293,-0.012679723104814264
ACH-000294,-0.3336777660430185
ACH-000295,-0.30243032562655064
ACH-000296,-0.28142833435556525
ACH-000302,-0.12396513647129445
ACH-000304,-0.10395545859119347
ACH-000307,-0.20407260976658528
ACH-000308,-0.11216769310230856
ACH-000310,-0.5861016624615816
ACH-000311,-0.25773314040017475
ACH-000312,-0.15812426421092535
ACH-000315,-0.28511529527649193
ACH-000316,-0.09262377499656854
ACH-000317,-0.3978825807450933
ACH-000318,-0.3126518166634681
ACH-000319,-0.22924683455008954
ACH-000320,-0.18819862182222555
ACH-000322,-0.017100202179393342
ACH-000323,-0.2651406148106518
ACH-000324,-0.09437980063072446
ACH-000329,-0.05193055920567468
ACH-000330,0.15264830449791567
ACH-000331,-0.19880546567846435
ACH-000332,-0.15852543339704994
ACH-000334,-0.07514645594550724
ACH-000335,-0.3579777461180617
ACH-000336,-0.2871041115703233
ACH-000337,-0.17862116086603191
ACH-000338,0.11710249663321536
ACH-000339,-0.18668207852257185
ACH-000341,-0.256394140918472
ACH-000348,-0.15259425615529626
ACH-000350,-0.3390933740447486
ACH-000352,-0.17377480084510413
ACH-000356,-0.18511834633858132
ACH-000361,-0.06673383903332494
ACH-000362,-0.2780293911322167
ACH-000363,-0.1471180645590847
ACH-000364,-0.08938490866385199
ACH-000365,-0.21669661296046105
ACH-000366,-0.17240548366673852
ACH-000368,-0.19012654915497101
ACH-000374,-0.15797028694389192
ACH-000375,-0.06659858140139521
ACH-000376,-0.13319621522536332
ACH-000381,-0.2996611287487789
ACH-000383,-0.09203348031639123
ACH-000387,-0.26101492894473644
ACH-000389,-0.3380934675191761
ACH-000390,-0.1420085705172194
ACH-000393,-0.12926452022871662
ACH-000395,-0.15334118493972246
ACH-000396,-0.10349476709467698
ACH-000397,-0.29152305722387983
ACH-000401,-0.2582460820239968
ACH-000402,-0.2681243178440652
ACH-000403,-0.2097850448299486
ACH-000404,-0.12437313840471352
ACH-000406,-0.11300058019544405
ACH-000407,-0.19895256814480208
ACH-000408,-0.006846815679375243
ACH-000410,-0.147035083471338
ACH-000411,-0.25627327669541644
ACH-000414,-0.2093625310324838
ACH-000415,-0.2204229476771978
ACH-000416,-0.15006941548382302
ACH-000420,-0.034008983768923425
ACH-000421,-0.10217675270936716
ACH-000424,-0.243475374784494
ACH-000425,-0.17876400868692974
ACH-000426,-0.4419054327454949
ACH-000427,-0.02312870360141895
ACH-000433,-0.20953687495354706
ACH-000435,-0.11964236738779525
ACH-000436,-0.2159078368717824
ACH-000444,-0.174507604298933
ACH-000445,-0.2868167895130099
ACH-000448,-0.2715683659213151
ACH-000450,-0.1753541593712756
ACH-000452,-0.17229564429764202
ACH-000454,-0.22519182958775105
ACH-000458,-0.2554270902169419
ACH-000459,-0.08213660355971042
ACH-000460,-0.23160974654353636
ACH-000461,-0.2116992550855044
ACH-000463,-0.10707019356060617
ACH-000464,-0.18620984001126692
ACH-000466,-0.12026576962629748
ACH-000467,-0.2753382613096398
ACH-000468,-0.2274466133696074
ACH-000469,-0.043452711142134885
ACH-000470,-0.2958218191974173
ACH-000471,-0.15343539572883408
ACH-000472,-0.2296547710062523
ACH-000473,-0.01508879247807803
ACH-000475,-0.17508176263718006
ACH-000476,-0.11468504977811872
ACH-000477,-0.28144816190303906
ACH-000479,-0.019382704493805608
ACH-000480,-0.3425705628789709
ACH-000481,-0.14872259265556784
ACH-000483,-0.03669787287170096
ACH-000484,-0.2714509714075713
ACH-000485,-0.05160454636311085
ACH-000486,-0.21655556510210644
ACH-000487,-0.06601251448025383
ACH-000488,-0.1098022812545338
ACH-000490,-0.04114745610423942
ACH-000491,-0.4957392187861001
ACH-000495,-0.039952267316300666
ACH-000496,-0.18768694494783567
ACH-000499,-0.321239819762823
ACH-000500,-0.41956151160864175
ACH-000502,-0.050181150841284015
ACH-000503,-0.2786910505180205
ACH-000505,-0.12381404459841674
ACH-000507,-0.1355514156823251
ACH-000510,-0.14893165422587698
ACH-000511,-0.1896104413934348
ACH-000512,-0.5259561023708043
ACH-000516,-0.1284744237008716
ACH-000517,-0.2257578385586051
ACH-000518,-0.2634007057876831
ACH-000520,0.008541872026950892
ACH-000521,-0.268623142592036
ACH-000522,-0.27146200369204443
ACH-000524,-0.2491359296298214
ACH-000527,-0.12308185239702207
ACH-000528,-0.25656078414166544
ACH-000537,-0.007272269244800338
ACH-000541,-0.5002596807296903
ACH-000542,-0.20622778048895507
ACH-000544,-0.27663787132204626
ACH-000545,-0.21568005616198188
ACH-000547,-0.10211078335940367
ACH-000548,-0.1955792320593742
ACH-000549,-0.2674265462529849
ACH-000550,-0.2313067442687911
ACH-000552,-0.0834811095195361
ACH-000556,-0.14899301799853815
ACH-000557,-0.3984515702958136
ACH-000569,-0.5051970070132206
ACH-000570,-0.16902259071257894
ACH-000571,-0.2507568830241513
ACH-000573,-0.23146872915199565
ACH-000576,-0.28328042777757256
ACH-000579,-0.24051784341133364
ACH-000580,-0.09039847640349176
ACH-000584,-0.1593928999276226
ACH-000585,-0.2737619213497307
ACH-000588,-0.20708959932048826
ACH-000589,-0.19851531109700066
ACH-000591,-0.2684984646213591
ACH-000593,-0.19289049578662487
ACH-000600,-0.2776575056344412
ACH-000601,-0.15660169277043984
ACH-000605,-0.2123316916046811
ACH-000606,-0.03173257144881601
ACH-000608,-0.3503443173386416
ACH-000614,-0.23944684829705734
ACH-000616,-0.13590348303288846
ACH-000618,-0.15819518881761324
ACH-000619,-0.10477585818337946
ACH-000620,-0.2922582965755655
ACH-000621,-0.22216313326904116
ACH-000622,-0.29725768263205393
ACH-000623,-0.13907595833942285
ACH-000624,-0.12058170195774305
ACH-000627,-0.20952839258677566
ACH-000630,-0.25232824354975203
ACH-000631,0.0490196511039166
ACH-000632,-0.09227107184684656
ACH-000633,-0.33538695441163224
ACH-000637,-0.30437125596396103
ACH-000638,-0.2817128426113135
ACH-000646,0.03236675691132727
ACH-000647,-0.12358744155959207
ACH-000648,0.04542064245290783
ACH-000649,-0.08925963072380441
ACH-000651,-0.20871436768432988
ACH-000652,-0.1074067148931748
ACH-000653,-0.3735797874269668
ACH-000657,-0.18085773848507708
ACH-000658,-0.4010739387271187
ACH-000661,-0.1117705516729301
ACH-000662,-0.0669362345406541
ACH-000663,-0.1293425939855057
ACH-000665,-0.1692261195634136
ACH-000671,-0.17780278158077245
ACH-000672,-0.4532324519473535
ACH-000673,-0.1861236403455197
ACH-000676,-0.18569923931817128
ACH-000677,-0.22686646208493744
ACH-000681,-0.18524060992723584
ACH-000683,-0.2037336246341145
ACH-000684,-0.1511028417578647
ACH-000688,-0.06894274455228404
ACH-000693,-0.20949427651743546
ACH-000694,-0.1109422966687452
ACH-000695,-0.10595858415129247
ACH-000696,-0.07899736523976633
ACH-000697,-0.12042574168895714
ACH-000699,-0.07729588305175933
ACH-000701,-0.17205047381289773
ACH-000706,-0.2142171814256456
ACH-000711,-0.16939946014723206
ACH-000713,-0.13158881554629293
ACH-000714,-0.10151343324979134
ACH-000718,-0.2273038395904951
ACH-000720,-0.06469510570273522
ACH-000721,-0.1968599079626519
ACH-000724,-0.0859401375607186
ACH-000725,-0.025079147793854253
ACH-000732,-0.2865046691516668
ACH-000734,-0.07600991372952566
ACH-000735,-0.19126174178911207
ACH-000736,-0.20416615259184584
ACH-000738,-0.17312914527515907
ACH-000746,-0.2589255761082579
ACH-000747,-0.13709165638656606
ACH-000748,-0.08156622048596897
ACH-000753,-0.0454696611679132
ACH-000756,-0.125519171741723
ACH-000757,-0.2494398619787613
ACH-000758,-0.08520463802910448
ACH-000760,-0.10818936291342356
ACH-000762,0.023121583073410286
ACH-000763,-0.3154752158465886
ACH-000764,-0.1033499363684465
ACH-000765,-0.10962786983595547
ACH-000766,-0.2904856603356697
ACH-000767,-0.2426606568117156
ACH-000768,0.001534679511319382
ACH-000769,-0.2497883069268753
ACH-000770,-0.1578410949441672
ACH-000771,-0.09196451721941498
ACH-000773,-0.10420255584052908
ACH-000776,-0.2849473718922225
ACH-000777,-0.17740576872783678
ACH-000778,-0.18862578947703906
ACH-000781,-0.05642641261265209
ACH-000782,-0.3555862208176015
ACH-000783,-0.1332848085179706
ACH-000784,-0.08993294233157237
ACH-000785,-0.22630290986452875
ACH-000787,-0.2597055642135786
ACH-000788,-0.10048003577716592
ACH-000791,-0.10704784292237797
ACH-000792,-0.13192292366803932
ACH-000794,-0.1320742285490065
ACH-000796,-0.10884734741881144
ACH-000798,-0.10215363570734506
ACH-000799,-0.13112327447997896
ACH-000800,-0.14593914750215586
ACH-000802,-0.2581412238758469
ACH-000804,-0.1179740094803682
ACH-000805,-0.28961158522609803
ACH-000809,-0.20411557068695274
ACH-000810,-0.14140452775528542
ACH-000811,-0.2051645632097284
ACH-000817,-0.2774770923387551
ACH-000819,-0.34765533322596304
ACH-000820,-0.13511684794808654
ACH-000821,-0.33199846040966285
ACH-000822,-0.13361899738292132
ACH-000823,-0.10815106753767267
ACH-000824,-0.23013774030818085
ACH-000827,-0.14644831672272005
ACH-000829,-0.32830815877458513
ACH-000831,-0.14153242547290895
ACH-000832,-0.05143985040800152
ACH-000833,-0.2241815891079962
ACH-000834,-0.19190296199963186
ACH-000835,-0.1147799314504439
ACH-000836,0.1094958204966717
ACH-000837,-0.0784340509487443
ACH-000838,-0.07037459402451034
ACH-000839,-0.13161424511045824
ACH-000840,-0.17223130206623072
ACH-000841,-0.02127294719535876
ACH-000843,-0.20723854335828856
ACH-000846,-0.2961917701299611
ACH-000847,-0.3010795272096701
ACH-000848,-0.2233127903848544
ACH-000849,-0.06838107237900372
ACH-000851,-0.2945988756029085
ACH-000855,-0.1118827458740557
ACH-000856,-0.13786716490103842
ACH-000858,-0.0797081207252659
ACH-000859,-0.10100703442350326
ACH-000861,-0.23621379707975906
ACH-000862,-0.08171775299966333
ACH-000865,-0.0962614450073881
ACH-000866,-0.19409217486821795
ACH-000867,-0.18026117615996626
ACH-000869,-0.2601802061730754
ACH-000872,-0.23078349295474904
ACH-000873,-0.1916173995109099
ACH-000876,-0.232790650245155
ACH-000878,0.06140904146401813
ACH-000880,-0.1842312765685615
ACH-000881,-0.06388921150271429
ACH-000882,-0.09198429739775726
ACH-000884,-0.18517008006115815
ACH-000885,-0.14333593946730866
ACH-000887,-0.1817512240615075
ACH-000889,-0.2344850048331276
ACH-000896,-0.2733360535084809
ACH-000898,-0.15260099751315198
ACH-000900,-0.14709464973803849
ACH-000901,-0.1446888900443042
ACH-000905,-0.1793475511013164
ACH-000906,-0.18865846376704667
ACH-000907,0.0020367667888916367
ACH-000910,-0.09792140626917316
ACH-000911,-0.151827380370858
ACH-000912,-0.212872520640246
ACH-000913,-0.29993528165495265
ACH-000915,-0.2082756244722986
ACH-000916,-0.07072134997560603
ACH-000917,-0.17545994676976434
ACH-000920,-0.29258232234637194
ACH-000921,-0.2556459191811761
ACH-000924,-0.15412338497733696
ACH-000926,-0.2852330277848846
ACH-000928,-0.2256353703123221
ACH-000929,-0.20362224485505312
ACH-000932,-0.14797109018856527
ACH-000935,-0.20258727157813736
ACH-000936,-0.09195184149938608
ACH-000937,-0.35842889785018944
ACH-000938,-0.2688712910041373
ACH-000939,0.3102887795118912
ACH-000941,-0.17676782134064875
ACH-000943,-0.42097097426452784
ACH-000946,-0.16993475833307722
ACH-000947,-0.10208060988943042
ACH-000948,-0.2136272509676525
ACH-000950,-0.1318052888495276
ACH-000953,-0.35116286643145694
ACH-000954,-0.3984446844094912
ACH-000957,-0.15532901046845093
ACH-000958,-0.375089653420571
ACH-000960,-0.3084960425742878
ACH-000963,-0.20298226077932846
ACH-000968,-0.015735737654531082
ACH-000969,-0.44101881574199214
ACH-000972,-0.00658963589667511
ACH-000973,-0.20296416777225265
ACH-000974,-0.2860500742973072
ACH-000978,0.19040473690400028
ACH-000984,-0.2440224617457649
ACH-000986,-0.20983358428002108
ACH-000988,-0.13350450354806842
ACH-000993,-0.03751975014290095
ACH-000994,-0.3663344475296723
ACH-000996,-0.15588430137780476
ACH-001001,-0.28135332998031964
ACH-001020,0.08220204738463588
ACH-001028,-0.07367763336922165
ACH-001031,-0.2680526682517982
ACH-001038,-0.12773524248559442
ACH-001048,-0.15625431343060767
ACH-001050,-0.1982831950544407
ACH-001053,-0.1848690269345024
ACH-001054,-0.1635804515730498
ACH-001061,-0.1282145570510473
ACH-001067,-0.2749097163192036
ACH-001075,-0.17094689082077685
ACH-001096,-0.18019458764582527
ACH-001111,-0.15374833077261582
ACH-001119,-0.24525324324818476
ACH-001128,0.9117476989696026
ACH-001134,0.02765581154209072
ACH-001151,-0.18752801663532576
ACH-001163,-0.053305932530226835
ACH-001164,0.07679688056982174
ACH-001183,-0.2252849268594569
ACH-001192,-0.3470769432943125
ACH-001193,0.13900547731696894
ACH-001196,-0.3126711121733812
ACH-001197,-0.13425187950256615
ACH-001205,-0.2771287158443021
ACH-001211,0.1215819079574056
ACH-001212,0.03579316516504972
ACH-001228,-0.3914894830539451
ACH-001232,-0.1756555427837663
ACH-001239,-0.07378238494501954
ACH-001270,-0.011259975362052187
ACH-001274,-0.19900008419422047
ACH-001275,-0.2750269075297061
ACH-001277,-0.3309539516673767
ACH-001278,0.042670869962241606
ACH-001280,-0.3339094970957032
ACH-001283,-0.27200078344215844
ACH-001289,-0.2589525554413558
ACH-001300,-0.3112540051908341
ACH-001301,-0.21246109535082205
ACH-001302,-0.025814911900378285
ACH-001306,-0.21055831774240932
ACH-001318,-0.27103698118421105
ACH-001322,-0.05898068419052624
ACH-001328,-0.13993639008438527
ACH-001332,-0.5406664305929129
ACH-001336,-0.058918053195771924
ACH-001346,-0.12342870097265175
ACH-001353,-0.21166130356706905
ACH-001354,-0.40671876221061104
ACH-001367,-0.1409510368979386
ACH-001368,-0.3091127579259498
ACH-001374,-0.3260642920101353
ACH-001377,-0.24107456309168201
ACH-001380,-0.2712658401097339
ACH-001391,-0.17012377239436707
ACH-001408,-0.2993118482864364
ACH-001430,-0.3453987864929554
ACH-001431,-0.28534848542081953
ACH-001450,-0.3146518112746456
ACH-001496,0.09270681580426353
ACH-001500,-0.05696794260896576
ACH-001523,-0.16381923164789644
ACH-001532,-0.1709838311724958
ACH-001550,0.12991796939204006
ACH-001552,-0.19346891002761404
ACH-001554,-0.11300620352709426
ACH-001654,-0.1610202521576627
ACH-001735,-0.3350263004474413
ACH-001736,-0.2513846845793174
ACH-001737,-0.33762052142980625
ACH-001740,-0.2108688500959414
ACH-001745,-0.02107349705532888
ACH-001765,-0.1086162499432073
