,PRC1 (9055)
ACH-000649,-1.0504788818886197
ACH-000651,-1.1540937223329024
ACH-000652,-1.3125029808190514
ACH-000653,-1.03348609044271
ACH-000657,-1.1593629713696352
ACH-000658,-1.021095509315173
ACH-000661,-0.8430018723564672
ACH-000662,-1.227126039766202
ACH-000663,-1.1382305073248562
ACH-000665,-1.117068730994895
ACH-000671,-0.958549312209812
ACH-000672,-0.974454879922808
ACH-000673,-1.1440317305629262
ACH-000676,-0.947726871643164
ACH-000677,-1.0108407150127483
ACH-000681,-0.9328346165588182
ACH-000683,-1.2729659851969597
ACH-000684,-1.113012733304303
ACH-000688,-0.9179634699395732
ACH-000693,-0.999665842176086
ACH-000694,-1.1817723301992165
ACH-000695,-1.143510925277036
ACH-000696,-1.05334730535952
ACH-000697,-1.1214285350345143
ACH-000699,-1.1644521711435465
ACH-000701,-1.1473841931522784
ACH-000706,-1.17262975646328
ACH-000711,-1.1216601357755218
ACH-000713,-1.0726266884147464
ACH-000714,-1.0854686618484994
ACH-000718,-1.0959061135211232
ACH-000720,-1.189497414610519
ACH-000721,-1.2425653929267753
ACH-000724,-0.9892965049314048
ACH-000725,-0.9045446671705191
ACH-000732,-0.9487817252659508
ACH-000734,-1.0589314089858526
ACH-000735,-1.1572487024746756
ACH-000736,-1.0526415634328157
ACH-000738,-1.0578718666648612
ACH-000746,-0.974260954055034
ACH-000747,-1.0592543279731317
ACH-000748,-1.0473403653985274
ACH-000753,-1.1843134661403292
ACH-000756,-1.2407301104270951
ACH-000757,-1.1771351795984426
ACH-000758,-1.157255045275276
ACH-000760,-1.1546856889715087
ACH-000762,-1.042192169429249
ACH-000763,-1.0850734321022155
ACH-000764,-1.3126460535648639
ACH-000765,-1.1052719300590466
ACH-000766,-1.1086397179142533
ACH-000767,-1.3999608070139204
ACH-000768,-1.1295528110160538
ACH-000769,-0.8240691341710907
ACH-000770,-1.1007110012020098
ACH-000771,-1.0866524431472198
ACH-000773,-1.1659615139036297
ACH-000776,-1.2218237348978596
ACH-000777,-1.1933954083879248
ACH-000778,-1.4368844074238516
ACH-000781,-1.1141126109780206
ACH-000782,-0.8077900729619195
ACH-000783,-1.4265836161100822
ACH-000784,-1.2035919693376538
ACH-000785,-1.1680460050304158
ACH-000787,-1.134715210915635
ACH-000788,-1.1286667286637744
ACH-000791,-0.8244839773889342
ACH-000792,-1.2801312686211561
ACH-000794,-1.0794021399680376
ACH-000796,-1.2049427814961746
ACH-000798,-1.0221637631534837
ACH-000799,-1.2115144354128633
ACH-000800,-1.2611285106071817
ACH-000802,-1.2488384849993197
ACH-000804,-1.029067216530276
ACH-000805,-0.8776711249933219
ACH-000809,-0.9885071975272762
ACH-000810,-0.4232531432774641
ACH-000811,-1.2815109637083686
ACH-000817,-0.7672459743511815
ACH-000819,-1.143936570104757
ACH-000820,-0.7127780364278838
ACH-000821,-0.9485611451497328
ACH-000822,-0.8135300143764765
ACH-000823,-1.00592482693393
ACH-000824,-1.0644494844723127
ACH-000827,-0.9712033159876282
ACH-000829,-1.026521604581806
ACH-000831,-0.9864869282939313
ACH-000832,-1.1476549919163168
ACH-000833,-1.2568455736288389
ACH-000834,-0.9190448513143388
ACH-000835,-1.16419127503656
ACH-000836,-1.275327243231374
ACH-000837,-1.0040641147480929
ACH-000838,-1.0614367349627234
ACH-000839,-1.137985357470782
ACH-000840,-0.9912645362416737
ACH-000841,-1.1405093201050052
ACH-000843,-0.9899812511649922
ACH-000846,-1.0841878954263642
ACH-000847,-1.3738233654780194
ACH-000848,-1.027103140513438
ACH-000849,-1.4348155332696182
ACH-000851,-1.0785778201428782
ACH-000855,-1.1715779622000926
ACH-000856,-1.172256486500845
ACH-000858,-0.8768040217407744
ACH-000859,-1.043440213143703
ACH-000861,-1.1028364945719311
ACH-000862,-0.9458076835520716
ACH-000865,-1.0210136390899338
ACH-000866,-0.9819865820423712
ACH-000867,-1.1419737752971792
ACH-000869,-0.8002358053308863
ACH-000872,-1.1510200737592606
ACH-000873,-0.9604705179455374
ACH-000876,-0.6002463250584031
ACH-000878,-0.9382573964354832
ACH-000880,-1.029631203573815
ACH-000881,-1.1925764298108876
ACH-000882,-0.5244730333632899
ACH-000884,-1.104105880730776
ACH-000885,-1.1650407408607628
ACH-000887,-1.087874190834586
ACH-000889,-0.9613560520529342
ACH-000896,-1.144807149594769
ACH-000898,-1.1784590622761133
ACH-000900,-1.0221904840818556
ACH-000901,-1.2439743687580584
ACH-000905,-1.0344263073783342
ACH-000906,-1.2822961439929366
ACH-000907,-1.0486437896479697
ACH-000910,-0.7502692792742064
ACH-000911,-1.1028503193136237
ACH-000912,-0.9080982628599856
ACH-000913,-1.1941180174216528
ACH-000915,-0.9733496372257684
ACH-000916,-1.0434745639410763
ACH-000917,-1.102943714868177
ACH-000920,-1.4061296058387105
ACH-000921,-1.0559193836388432
ACH-000924,-0.9319386555301986
ACH-000926,-1.377606939000502
ACH-000928,-1.2956498157675171
ACH-000929,-1.1672503060274486
ACH-000932,-0.9087716084901838
ACH-000935,-0.8975272886385398
ACH-000936,-1.2031512558318125
ACH-000937,-1.2821976173503868
ACH-000938,-1.4038620153312955
ACH-000939,-1.3423817613797933
ACH-000941,-1.2150635244593369
ACH-000943,-0.9135232458953794
ACH-000946,-0.9766318402677668
ACH-000947,-0.966234392091676
ACH-000948,-0.9702278921715494
ACH-000950,-1.0751673000154902
ACH-000953,-1.1970393088676017
ACH-000954,-1.0322671491601336
ACH-000957,-1.1991273692300777
ACH-000958,-1.18089787018924
ACH-000960,-1.387619042853562
ACH-000963,-1.2147675842046135
ACH-000968,-0.8154916515799141
ACH-000969,-0.8932819002387625
ACH-000972,-0.9682006645889008
ACH-000973,-1.04373767150327
ACH-000974,-1.0107421205641254
ACH-000978,-1.0345775275065217
ACH-000984,-0.9650438789117719
ACH-000986,-1.2283316842268042
ACH-000988,-0.9749009806346468
ACH-000993,-0.8834705287337901
ACH-000994,-1.2749311738135474
ACH-000996,-1.1154697423360025
ACH-001001,-1.1138180385927867
ACH-001020,-1.0800096072517111
ACH-001028,-1.1973045944309482
ACH-001031,-0.8224820902217439
ACH-001038,-1.2266260333808632
ACH-001048,-1.14992692268707
ACH-001050,-1.289229841839512
ACH-001053,-0.9610385482265346
ACH-001054,-1.104390047728914
ACH-001061,-1.0786303993805806
ACH-001067,-0.8897664723308969
ACH-001075,-1.2311438840690965
ACH-001096,-1.1110566512275717
ACH-001111,-1.3527591780549966
ACH-001119,-1.0491424742237505
ACH-001128,-1.3454155750258592
ACH-001134,-1.0000744451329162
ACH-001151,-1.1283013575721996
ACH-001163,-1.264661751569573
ACH-001164,-1.1401230076725313
ACH-001183,-0.8352062569293273
ACH-001192,-1.208710140944223
ACH-001193,-1.1004021393882777
ACH-001196,-1.1213721168557016
ACH-001197,-0.9904185464925412
ACH-001205,-1.124107648214513
ACH-001211,-1.0165523524108395
ACH-001212,-0.8234461685881661
ACH-001228,-1.0835803397257122
ACH-001232,-1.2612362009457911
ACH-001239,-0.9142883954179644
ACH-001270,-1.3020389265298795
ACH-001274,-1.140278003206876
ACH-001275,-0.9467076187647128
ACH-001277,-1.2902354394146538
ACH-001278,-1.1000010440735601
ACH-001280,-0.8581555974134306
ACH-001283,-1.0126857456488016
ACH-001289,-0.9628955635776171
ACH-001300,-1.070836849635324
ACH-001301,-1.0820458467585936
ACH-001302,-1.1118023762252591
ACH-001306,-1.1157584455367813
ACH-001318,-0.9286283196891372
ACH-001322,-1.1107744270603377
ACH-001328,-1.0766195174522784
ACH-001332,-1.177771239107934
ACH-001336,-1.3095966518149469
ACH-001346,-1.1632816863968094
ACH-001353,-1.0639460765113284
ACH-001354,-1.0468484111691478
ACH-001367,-1.0627109573396707
ACH-001368,-1.1426659695354415
ACH-001374,-1.2270248148397422
ACH-001377,-0.9047095130163212
ACH-001380,-1.0375108631866632
ACH-001391,-1.1341213412979183
ACH-001408,-1.1868157268060149
ACH-001430,-1.24526089256399
ACH-001431,-0.8892980126357417
ACH-001450,-1.0351273864651154
ACH-001496,-1.219744405136628
ACH-001500,-0.966595381542104
ACH-001523,-1.0567739262317604
ACH-001532,-1.06229559876264
ACH-001550,-1.3257601068532645
ACH-001552,-1.085455765857543
ACH-001554,-1.0207130337317425
ACH-001654,-1.1120790974290038
ACH-001735,-1.1104992364663042
ACH-001736,-1.2326022881867038
ACH-001737,-1.2387519612330695
ACH-001740,-1.1739816785737685
ACH-001745,-0.8327815144909033
ACH-001765,-1.193906244666889
