,DepMap_ID
3607,ACH-000012
9713,ACH-000029
12555,ACH-000037
12556,ACH-000037
12557,ACH-000037
12558,ACH-000037
12559,ACH-000037
12560,ACH-000037
22378,ACH-000065
22379,ACH-000065
22380,ACH-000065
22381,ACH-000065
31487,ACH-000083
36355,ACH-000103
45370,ACH-000139
93060,ACH-000294
95797,ACH-000302
132120,ACH-000396
147723,ACH-000435
147724,ACH-000435
163952,ACH-000476
174174,ACH-000502
175998,ACH-000507
187829,ACH-000535
192715,ACH-000547
213237,ACH-000590
250821,ACH-000666
264762,ACH-000693
280094,ACH-000720
286870,ACH-000732
319522,ACH-000784
320345,ACH-000785
328333,ACH-000786
328334,ACH-000786
328335,ACH-000786
328336,ACH-000786
328337,ACH-000786
328338,ACH-000786
328339,ACH-000786
358435,ACH-000789
383044,ACH-000820
390123,ACH-000829
434527,ACH-000879
456163,ACH-000897
462823,ACH-000903
504082,ACH-000928
544799,ACH-000944
557957,ACH-000949
566186,ACH-000952
613034,ACH-000966
648423,ACH-000975
648424,ACH-000975
673368,ACH-000981
685460,ACH-000983
703575,ACH-000986
718346,ACH-000988
725277,ACH-000989
734092,ACH-000990
746837,ACH-000991
768986,ACH-000992
768987,ACH-000992
768988,ACH-000992
768989,ACH-000992
768990,ACH-000992
768991,ACH-000992
768992,ACH-000992
768993,ACH-000992
768994,ACH-000992
768995,ACH-000992
768996,ACH-000992
831653,ACH-000994
831654,ACH-000994
831655,ACH-000994
850459,ACH-000996
850460,ACH-000996
886052,ACH-000999
886053,ACH-000999
910442,ACH-001028
911552,ACH-001031
945620,ACH-001137
998071,ACH-001369
998072,ACH-001369
1028377,ACH-001517
1028378,ACH-001517
1036570,ACH-001525
1045755,ACH-001550
1059457,ACH-001568
1059458,ACH-001568
1066243,ACH-001610
1081661,ACH-001655
1109254,ACH-002098
1206905,ACH-002298
1208088,ACH-002302
1211540,ACH-002309
