,TOX2 (84969)
ACH-000004,0.043518885752812285
ACH-000005,0.20554653706844567
ACH-000007,0.0001987254679462024
ACH-000009,0.07626566898139768
ACH-000011,0.14376822286486507
ACH-000012,0.2104137926066143
ACH-000013,0.11297557501143488
ACH-000014,0.09267550719906108
ACH-000015,0.08728283023073187
ACH-000017,0.0063677488774254495
ACH-000018,0.026955977470573315
ACH-000019,0.11649808342491536
ACH-000021,0.07013084709089161
ACH-000022,0.0581071578691381
ACH-000025,0.116368417986034
ACH-000028,0.05592974485684113
ACH-000030,0.04745520465848882
ACH-000035,0.08750903159877674
ACH-000036,0.21474534082963168
ACH-000037,0.08449395726056384
ACH-000039,0.09130819337437453
ACH-000040,-0.023676368405456116
ACH-000041,0.10138965578683158
ACH-000042,-0.00391584046957111
ACH-000045,0.04549488064187954
ACH-000047,0.10869814867634366
ACH-000052,0.2128237277226369
ACH-000053,0.10497914263928716
ACH-000054,0.16795608634796455
ACH-000055,0.21090749564042616
ACH-000060,0.17761247445989864
ACH-000067,0.09215910605489218
ACH-000070,0.11025358519321864
ACH-000075,0.12725455663425916
ACH-000078,0.09976051828850087
ACH-000082,0.02539567080627009
ACH-000085,0.03443188747421913
ACH-000086,0.1146965311912754
ACH-000087,0.18731460856800905
ACH-000092,0.03680610036614937
ACH-000095,0.1271655626118217
ACH-000097,0.0012774185750695766
ACH-000098,0.26384254732100804
ACH-000099,0.048846913431738165
ACH-000108,0.0917352720555156
ACH-000113,0.08859027539987391
ACH-000116,0.13512407875539414
ACH-000118,-0.03126340135256222
ACH-000120,0.27554089741960697
ACH-000123,0.1534401477357781
ACH-000127,0.1453986928744366
ACH-000128,0.034784612809201004
ACH-000132,0.17179967610643673
ACH-000133,0.10018636943048573
ACH-000137,0.18063923068637625
ACH-000138,0.12044709760552255
ACH-000142,0.2082413266386844
ACH-000143,0.0574090514655316
ACH-000146,-0.016685701299122085
ACH-000148,0.11990435478925868
ACH-000150,0.20707288084829475
ACH-000152,0.11006152283528964
ACH-000153,0.05364370930037518
ACH-000159,0.06086266129840441
ACH-000160,0.10550095043637267
ACH-000163,0.0032070567765817262
ACH-000167,-0.004065451090052796
ACH-000168,0.07824468072799727
ACH-000169,0.0098854146124616
ACH-000178,0.045737017321376014
ACH-000183,0.13440531921113702
ACH-000188,0.1171102258681736
