,HARS (3035)
ACH-000203,-1.1422882149706086
ACH-000204,-0.8277318163266376
ACH-000206,-0.935672208891516
ACH-000207,-0.8751834741973793
ACH-000208,-1.0487390260023444
ACH-000210,-0.9687779121020329
ACH-000211,-1.0873075255666012
ACH-000215,-1.1919934365948024
ACH-000221,-1.0086792198125794
ACH-000222,-0.9428513885309922
ACH-000223,-0.9179446073291858
ACH-000226,-0.8010659813993513
ACH-000227,-0.9254362301505272
ACH-000228,-0.982005969965125
ACH-000231,-1.1520195143365413
ACH-000232,-0.9884781164120071
ACH-000233,-0.8443440070513086
ACH-000234,-1.002671271147617
ACH-000235,-1.0470047308375958
ACH-000237,-1.0294038420281997
ACH-000238,-0.9693560802279004
ACH-000242,-0.8673365462778857
ACH-000243,-1.0271639021845214
ACH-000244,-1.121806735504705
ACH-000246,-1.0244723924602095
ACH-000248,-0.9732069913156532
ACH-000250,-0.9690081877597044
ACH-000251,-0.8936894718179466
ACH-000252,-0.998023067500172
ACH-000253,-0.7936648309821452
ACH-000255,-1.131817422655235
ACH-000256,-0.9433372486514836
ACH-000257,-1.1990268500461103
ACH-000258,-1.038550013514811
ACH-000259,-1.0575158600210723
ACH-000260,-1.0513653722357512
ACH-000261,-0.9045374950043692
ACH-000262,-0.7567928787036546
ACH-000263,-1.0201150720868024
ACH-000264,-1.1980426519877292
ACH-000265,-0.9744569599843956
ACH-000266,-1.0572380831158208
ACH-000272,-0.8883055629462052
ACH-000274,-1.1617048724770267
ACH-000277,-1.0876646773547836
ACH-000278,-0.8553656819526116
ACH-000279,-0.99185588433461
ACH-000280,-1.0748529663184638
ACH-000281,-0.8879129423569497
ACH-000288,-0.9627259556604826
ACH-000291,-1.086206543059846
ACH-000293,-0.9978706190269866
ACH-000294,-1.1203900356532188
ACH-000295,-1.0527699008695883
ACH-000296,-1.0439676744347477
ACH-000302,-1.0566669485941886
ACH-000304,-1.11879671168392
ACH-000307,-0.928358173744037
ACH-000308,-1.02637288272689
ACH-000310,-1.237148922420399
ACH-000311,-0.9001900496228494
ACH-000312,-1.099724291219324
ACH-000315,-1.2926949145626356
ACH-000316,-1.0071167616703005
ACH-000317,-1.0937778986687818
ACH-000318,-0.8835683302665679
ACH-000319,-0.8629946602826384
ACH-000320,-1.0187780960775574
ACH-000322,-0.8622926829570655
ACH-000323,-0.9917618961526252
ACH-000324,-1.0421867550376904
ACH-000329,-1.1996156125371662
ACH-000330,-1.2429704453046402
ACH-000331,-1.0388272739737423
ACH-000332,-0.9583507637782764
ACH-000334,-0.8650812082826117
ACH-000335,-1.01334588212107
ACH-000336,-0.8434652033280537
ACH-000337,-1.0474854990047864
ACH-000338,-0.9396604483910842
ACH-000339,-1.0133103059731172
ACH-000341,-0.9199458537783516
ACH-000348,-1.0576801339901991
ACH-000350,-0.9570836347087184
ACH-000352,-1.0479857730242397
ACH-000356,-0.9844704970299228
ACH-000361,-1.043468236141316
ACH-000362,-0.9742155195164626
ACH-000363,-0.7807752780917935
ACH-000364,-1.0019670703573826
ACH-000365,-0.8011129716850669
ACH-000366,-0.9921694232724644
ACH-000368,-1.2393038169131347
ACH-000374,-0.9616436274263076
ACH-000375,-0.7080020267480418
ACH-000376,-1.0501928424181124
ACH-000381,-0.8184413786974428
ACH-000383,-1.023539764984865
ACH-000387,-1.2575409163533773
ACH-000389,-1.109940440647035
ACH-000390,-0.9800360140454416
ACH-000393,-1.092845898196098
ACH-000395,-0.9353501522921602
ACH-000396,-0.7668031711307215
ACH-000397,-0.9669596372985324
ACH-000401,-1.1714840149699657
ACH-000402,-0.8629529894168267
ACH-000403,-1.076191765678383
ACH-000404,-0.9997895722883168
ACH-000406,-1.039041198590784
ACH-000407,-1.2246270603691312
ACH-000408,-0.8935977783077618
ACH-000410,-1.0399755056855753
ACH-000411,-0.8744046536205982
ACH-000414,-0.9458276509919648
ACH-000415,-0.9490867672247486
ACH-000416,-1.0338545785521958
ACH-000420,-1.2759640489377413
ACH-000421,-0.9737273715709824
ACH-000424,-0.939230886096424
ACH-000425,-0.8255932685433475
ACH-000426,-1.2421354369346056
ACH-000427,-1.0319292661856478
ACH-000433,-1.0955301515821338
ACH-000435,-1.3008072855929549
ACH-000436,-1.074196274833732
ACH-000444,-0.797316439787742
ACH-000445,-0.944557144504018
ACH-000448,-0.9932795624881092
ACH-000450,-0.7888256161171254
ACH-000452,-0.9404562100410118
ACH-000454,-1.1486124213603621
ACH-000458,-0.8323858048135792
ACH-000459,-0.4258841405135916
ACH-000460,-0.9736368583343042
ACH-000461,-1.0670504498470312
ACH-000463,-0.8762395588217273
ACH-000464,-0.8884701284690837
ACH-000466,-1.0720611308627992
ACH-000467,-0.917383370023104
ACH-000468,-0.8233464504767393
ACH-000469,-0.9887931312761881
ACH-000470,-1.1122514108153403
ACH-000471,-1.2041249713912503
ACH-000472,-0.9724469617336144
ACH-000473,-1.01984149855948
ACH-000475,-1.0996621850147736
ACH-000476,-0.8952756643964637
ACH-000477,-0.9615614553138832
ACH-000479,-1.174245940686259
ACH-000480,-1.104689722157118
ACH-000481,-1.2490943109816628
ACH-000483,-0.9356432668339586
ACH-000484,-0.7908609541107542
ACH-000485,-0.9942295339904162
ACH-000486,-0.9013672651564572
ACH-000487,-0.96004304483475
ACH-000488,-0.9488476796783116
ACH-000490,-0.8303850108105013
ACH-000491,-0.9576773023608928
ACH-000495,-1.026479543358498
ACH-000496,-1.161589121094576
ACH-000499,-0.9525172196614584
ACH-000500,-1.0865762953459566
ACH-000502,-0.8686363235772468
ACH-000503,-0.7874565510783059
ACH-000505,-0.9850833592503172
ACH-000507,-0.8729858654675051
ACH-000510,-0.9453647755178404
ACH-000511,-0.9839160307022414
ACH-000512,-1.234546511136507
ACH-000516,-0.9459068197020488
ACH-000517,-1.0080960895276627
ACH-000518,-0.9729082604956536
ACH-000520,-0.9906166470798268
ACH-000521,-1.0178256088447015
ACH-000522,-1.0362804828228285
ACH-000524,-1.068991215627202
ACH-000527,-0.9839487025475724
ACH-000528,-0.9700010885090268
ACH-000537,-1.1472777951527875
ACH-000541,-0.6975784504414357
ACH-000542,-0.9506540705455702
ACH-000544,-0.8398756723695388
ACH-000545,-1.1124682074894143
ACH-000547,-1.1445651057823485
ACH-000548,-1.07305605161729
ACH-000549,-1.1221485091175207
ACH-000550,-0.9602925283526892
ACH-000552,-0.7965788265376098
ACH-000556,-0.8011501439275885
ACH-000557,-0.956252927698672
ACH-000569,-1.137528869923686
ACH-000570,-1.080135539428423
ACH-000571,-0.7968211287451801
ACH-000573,-1.023036982414778
ACH-000576,-1.0398813853800233
ACH-000579,-1.3671785669861298
ACH-000580,-1.0308553524197268
ACH-000584,-0.917251738721402
ACH-000585,-0.9488320987200134
ACH-000588,-0.8656852495987291
ACH-000589,-1.0283412085819503
ACH-000591,-0.9486601466695856
ACH-000593,-0.9724999045425567
ACH-000600,-1.003261810558863
ACH-000601,-0.9283944987094832
ACH-000605,-0.7680209566388102
ACH-000606,-0.9518166382625816
ACH-000608,-1.1671125419108503
ACH-000614,-1.1232257468511142
ACH-000616,-0.9754850279860188
ACH-000618,-0.9005205978746822
ACH-000619,-1.0309050971606653
ACH-000620,-0.8769146369374732
ACH-000621,-0.838027673950052
ACH-000622,-1.2738978167585393
ACH-000623,-0.8131618714742509
ACH-000624,-1.107086562616851
ACH-000627,-1.0146743651829064
ACH-000630,-0.9047532187232271
ACH-000631,-1.176893601835697
ACH-000632,-1.0069807483281572
ACH-000633,-0.7923707680589734
ACH-000637,-0.8377677870918203
ACH-000638,-0.9781537912658196
ACH-000646,-0.7263225995885151
ACH-000647,-1.2109835239107494
ACH-000648,-0.9642101102390116
ACH-000649,-0.8845485041139806
ACH-000651,-0.975217865689267
ACH-000652,-0.9119437466842032
ACH-000653,-0.7589547865800839
ACH-000657,-1.0331849201401695
ACH-000658,-0.8158991075216226
ACH-000661,-0.9599447650328338
ACH-000662,-1.140515464952513
ACH-000663,-0.9435738589937293
ACH-000665,-1.0126627921087388
ACH-000671,-1.093468759659249
ACH-000672,-0.9651467443956996
ACH-000673,-1.0909277800207555
ACH-000676,-0.9051920762757288
ACH-000677,-0.7855346005400782
ACH-000681,-0.8080592122005388
ACH-000683,-0.942500640857448
ACH-000684,-1.0516172331782967
ACH-000688,-0.9954918494024388
ACH-000693,-0.9986739929750462
ACH-000694,-1.0097208115703808
ACH-000695,-0.8632178447087396
ACH-000696,-1.0114759854070676
ACH-000697,-1.0303083524648973
ACH-000699,-1.0041509014209484
ACH-000701,-1.0190340625747565
ACH-000706,-0.9581692707056496
ACH-000711,-1.083118394131798
ACH-000713,-1.0128412031907572
ACH-000714,-1.0502979437312996
ACH-000718,-1.2781723649117396
ACH-000720,-0.8986783035055986
ACH-000721,-1.0659778163242506
ACH-000724,-0.9596615485431252
ACH-000725,-1.0834165652531174
ACH-000732,-0.6429236625177076
ACH-000734,-1.1648619215416338
ACH-000735,-1.1176129532025114
ACH-000736,-0.8357492955779312
ACH-000738,-1.0441689131208676
ACH-000746,-1.099888212154538
ACH-000747,-0.8819968325696318
ACH-000748,-1.1170175167294047
ACH-000753,-0.8998270843744648
ACH-000756,-1.1654040722966144
ACH-000757,-0.9869181755200934
ACH-000758,-0.8906967337386386
ACH-000760,-0.9070975065022632
ACH-000762,-0.6321366554022085
ACH-000763,-0.9750209401945448
ACH-000764,-1.059262889372507
ACH-000765,-0.8556444330664216
ACH-000766,-1.0779566651503936
ACH-000767,-1.0698889801992135
ACH-000768,-1.0304595480145209
ACH-000769,-0.8514033328109124
ACH-000770,-0.99927946011488
ACH-000771,-0.9625502259656018
ACH-000773,-1.0224337477197616
ACH-000776,-0.8671520055104194
ACH-000777,-1.0210525674933346
ACH-000778,-1.0482991454343256
ACH-000781,-1.0584537467092432
ACH-000782,-0.8297474522997651
ACH-000783,-0.9958711969296454
ACH-000784,-0.9540287523328128
ACH-000785,-0.9595030598068538
ACH-000787,-0.9628364504247487
ACH-000788,-1.0938170843089676
ACH-000791,-0.9868876331587874
ACH-000792,-0.8244324740295853
ACH-000794,-0.8090364385295464
ACH-000796,-1.1195313838378622
ACH-000798,-0.9702879668523532
ACH-000799,-1.1469691160664257
ACH-000800,-0.9716252140081836
ACH-000802,-1.2017279200959246
ACH-000804,-0.9845270276523276
ACH-000805,-1.0142999037392821
ACH-000809,-0.8711999171438287
ACH-000810,-0.7166262102907278
ACH-000811,-0.9782467302176588
ACH-000817,-0.9370557181993268
ACH-000819,-1.1768077697632509
ACH-000820,-1.179732271907835
ACH-000821,-0.908068106102588
ACH-000822,-0.9399592164048234
ACH-000823,-1.0489762863992211
ACH-000824,-0.9621899913441
ACH-000827,-1.0437241239738686
ACH-000829,-0.8424645021577755
ACH-000831,-0.8819167914474165
ACH-000832,-0.9415794521690029
ACH-000833,-1.0398028377612445
ACH-000834,-0.8663593869467366
ACH-000835,-0.7629925332789631
ACH-000836,-1.0360899705970703
ACH-000837,-0.9241768444945248
ACH-000838,-0.8986515930077489
ACH-000839,-0.8523301933533671
ACH-000840,-1.1459786146649624
ACH-000841,-0.8295968414685869
ACH-000843,-0.7264224206537095
ACH-000846,-1.0210827086674268
ACH-000847,-0.957964783596856
ACH-000848,-0.9751952828560358
ACH-000849,-1.0771544078295985
ACH-000851,-1.1400557229037953
ACH-000855,-0.9297652904353568
ACH-000856,-0.8454950063350083
ACH-000858,-1.1923616253722338
ACH-000859,-1.0155767832333853
ACH-000861,-0.9492885943466928
ACH-000862,-0.8978843733329064
ACH-000865,-1.0367602948713053
ACH-000866,-1.1280407804151409
ACH-000867,-1.0505132226466958
ACH-000869,-1.3834199765813409
ACH-000872,-1.0596912564971988
ACH-000873,-0.9889408971228756
ACH-000876,-0.93660923217041
ACH-000878,-0.8646447119414402
ACH-000880,-0.9632525801570222
ACH-000881,-0.9138849484172502
ACH-000882,-0.6675771280073463
ACH-000884,-1.0998194362987759
ACH-000885,-0.9006053394232102
ACH-000887,-1.0144181488629522
ACH-000889,-0.8651689157748638
ACH-000896,-1.0747994682788786
ACH-000898,-0.958783395163058
ACH-000900,-0.8567081289299209
ACH-000901,-0.9888342525601864
ACH-000905,-1.1378514325481812
ACH-000906,-1.0495030901734912
ACH-000907,-0.8146257342947576
ACH-000910,-0.8753939260669481
ACH-000911,-0.9762891653330392
ACH-000912,-1.0492287028333789
ACH-000913,-0.9797176094826412
ACH-000915,-1.1195976171399389
ACH-000916,-0.8974498146273303
ACH-000917,-1.0748816513349413
ACH-000920,-1.2336526897036415
ACH-000921,-1.110855566686715
ACH-000924,-1.0716368358506576
ACH-000926,-0.9807249355242575
ACH-000928,-1.2102522088147405
ACH-000929,-1.227550748639983
ACH-000932,-0.9195138599992584
ACH-000935,-1.0667002749060217
ACH-000936,-1.029306879094583
ACH-000937,-1.0413280487200451
ACH-000938,-1.0481720979337907
ACH-000939,-0.983825661332491
ACH-000941,-0.9508840739059394
ACH-000943,-0.8452363357301884
ACH-000946,-0.9154001646927302
ACH-000947,-0.9335574053307716
ACH-000948,-0.7251730089319411
ACH-000950,-1.1647644162147954
ACH-000953,-0.9967815684667806
ACH-000954,-0.7639530865159476
ACH-000957,-0.748720524340529
ACH-000958,-1.0850382839002273
ACH-000960,-0.9916361999840374
ACH-000963,-1.2092849337346063
ACH-000968,-0.8472871389575
ACH-000969,-0.9347143769940591
ACH-000972,-1.0684249293084918
ACH-000973,-1.073672110267374
ACH-000974,-1.0390225607405152
ACH-000978,-1.053177262119246
ACH-000984,-0.8549284649148341
ACH-000986,-1.048027572370246
ACH-000988,-0.8297989073109251
ACH-000993,-0.9292871106524592
ACH-000994,-0.9442108575664112
ACH-000996,-1.0929636962969873
ACH-001001,-1.1146179971183496
ACH-001020,-1.220980013769838
ACH-001028,-1.109159750296057
ACH-001031,-0.8072365086899992
ACH-001038,-1.1066862131146755
ACH-001048,-1.211005399304827
ACH-001050,-1.0258688919586738
ACH-001053,-1.2620073908788416
ACH-001054,-1.0609288782676358
ACH-001061,-1.0118770841582834
ACH-001067,-1.081499330077851
ACH-001075,-0.8923975757900724
ACH-001096,-0.927995932326392
ACH-001111,-1.0504700726586855
ACH-001119,-1.2135225121046698
ACH-001128,-1.2933362113650346
ACH-001134,-0.9654551003079884
ACH-001151,-1.0236993240358332
ACH-001163,-0.9028346821245188
ACH-001164,-0.8771582329648301
ACH-001183,-1.1097690753363985
ACH-001192,-1.2051877435878005
ACH-001193,-0.9017893658527436
ACH-001196,-0.9171028440673668
ACH-001197,-1.1497064643729624
ACH-001205,-0.8649880029684194
ACH-001211,-0.951551773255406
ACH-001212,-1.055261079060532
ACH-001228,-0.9501479690637292
ACH-001232,-1.1021213711498312
ACH-001239,-0.9731897279366492
ACH-001270,-1.0938723363966714
ACH-001274,-0.7589563625833382
ACH-001275,-0.92453240418829
ACH-001277,-1.0213914008960474
ACH-001278,-0.8460831304440317
ACH-001280,-0.9552975736094396
ACH-001283,-1.2186078788184211
ACH-001289,-0.7077789948123849
ACH-001300,-0.9740851498999159
ACH-001301,-1.0976351539811742
ACH-001302,-0.9985126893032468
ACH-001306,-0.8255174579062843
ACH-001318,-1.133899619794506
ACH-001322,-1.0401358607470108
ACH-001328,-0.9618852372468888
ACH-001332,-1.0702876208719598
ACH-001336,-1.1399802305636677
ACH-001346,-1.0170428011878412
ACH-001353,-1.089161825594522
ACH-001354,-0.8109780953695631
ACH-001367,-0.9118906302821064
ACH-001368,-1.0359763849679595
ACH-001374,-1.0972948107289904
ACH-001377,-0.9425416581433252
ACH-001380,-0.9246771719693144
ACH-001391,-1.067230675040117
ACH-001408,-0.9383208456049316
ACH-001430,-1.1453194330172742
ACH-001431,-0.7237283872375613
ACH-001450,-1.002390062578982
ACH-001496,-1.0328989656460528
ACH-001500,-1.0266214024400704
ACH-001523,-1.0121481057944886
ACH-001532,-0.9023084930545868
ACH-001550,-1.0580917501243965
ACH-001552,-1.1037269341879237
ACH-001554,-0.9354617308349388
ACH-001654,-1.0805391533095792
ACH-001735,-0.9365857326807856
ACH-001736,-0.9388349057915318
ACH-001737,-0.857257859560727
ACH-001740,-0.9112705196340204
ACH-001745,-0.9454837458359504
ACH-001765,-0.9656709933429294
