,CSTB (1476)
ACH-000004,-0.18001751917437134
ACH-000005,-0.23286753234144386
ACH-000007,0.21053087844651688
ACH-000009,0.05127812436681378
ACH-000011,-0.024964095483043944
ACH-000012,0.005787730771431964
ACH-000013,0.057863063815328325
ACH-000014,0.19409664001199006
ACH-000015,0.08850715882228483
ACH-000017,-0.055322431575917035
ACH-000018,-0.08477692817503743
ACH-000019,-0.09930133846022776
ACH-000021,0.0480418038665965
ACH-000022,0.01592590112504523
ACH-000025,0.2711435510780537
ACH-000028,-0.06391690536669653
ACH-000030,0.005528497552854073
ACH-000035,-0.08436037251527742
ACH-000036,-0.1103555628846722
ACH-000037,-0.14264363665210025
ACH-000039,0.07111006228992285
ACH-000040,0.07925251092985637
ACH-000041,-0.013378687708110858
ACH-000042,5.178695925576144e-05
ACH-000045,-0.022616178134569016
ACH-000047,0.07688099520894602
ACH-000052,-0.01462331554360134
ACH-000053,-0.07499034065419091
ACH-000054,0.1001890875453054
ACH-000055,0.07699620835129489
ACH-000060,0.0020573367097501886
ACH-000067,0.08993363661751305
ACH-000070,0.21415001371993175
ACH-000075,-0.021135253214226785
ACH-000078,0.08521680785075188
ACH-000082,0.007423428974385181
ACH-000085,0.18482001015017388
ACH-000086,-0.03592689577435068
ACH-000087,0.0012291728539186556
ACH-000092,-0.03848842462630533
ACH-000095,0.032346727862378126
ACH-000097,-0.07795965275955287
ACH-000098,-0.0021255970539124053
ACH-000099,-0.049255275865651614
ACH-000108,-0.06749450622207394
ACH-000113,-0.04367218769592194
ACH-000116,-0.08247427345323402
ACH-000118,0.049094100533469916
ACH-000120,-0.17937609442434904
ACH-000123,0.08749958200858539
ACH-000127,0.03281308271564977
ACH-000128,0.040457233472450435
ACH-000132,-0.12139722217072516
ACH-000133,0.0915210649502262
ACH-000137,0.047533184225207116
ACH-000138,0.15107101873747614
ACH-000142,0.01589209435097541
ACH-000143,-0.22365653076909425
ACH-000146,-0.08062017001150715
ACH-000148,0.04091870673469925
ACH-000150,-0.08481701094741774
ACH-000152,0.006456609653824903
ACH-000153,-0.20088998916359505
ACH-000159,-0.044625025078993706
ACH-000160,0.0537943370853936
ACH-000163,-0.003613095434477158
ACH-000167,0.05992334949233484
ACH-000168,0.08123445767962481
ACH-000169,0.06380730387255044
ACH-000178,-0.09133722506005974
ACH-000183,-0.011901895839561088
ACH-000188,0.023823200090974453
ACH-000189,0.1718056430550934
ACH-000190,0.006715013807167414
ACH-000198,0.04628990468260185
ACH-000203,-0.09099822199949227
ACH-000204,0.10594096874798883
ACH-000206,0.08804301404072816
ACH-000207,0.0048127597732897775
ACH-000208,0.055694643511978614
ACH-000210,-0.22388785151441298
ACH-000211,0.035957253440185626
ACH-000215,-0.01862204963647443
ACH-000221,-0.0601596371885557
ACH-000222,-0.16545177695853533
ACH-000223,0.07219092988606388
ACH-000226,0.010703972947437605
ACH-000227,0.08704048500039945
ACH-000228,-0.00827244874879233
ACH-000231,-0.1426587972101104
ACH-000232,0.09792181689424584
ACH-000233,-0.2470443196283
ACH-000234,0.02730425090011316
ACH-000235,0.0011393962076920155
ACH-000237,-0.11706735092187512
ACH-000238,-0.1719049039783235
ACH-000242,-0.11789989147802105
ACH-000243,-0.027172170084466284
ACH-000244,-0.1184770929877062
ACH-000246,0.08555564068400892
ACH-000248,0.24356067302839665
ACH-000250,-0.036797991652500535
ACH-000251,0.00922268984615411
ACH-000252,0.02823331072295457
ACH-000253,0.02145373457892304
ACH-000255,0.012484708459744032
ACH-000256,0.0680607186057318
ACH-000257,-0.3977766873574136
ACH-000258,-0.14049596628701558
ACH-000259,0.010702172508088723
ACH-000260,0.06158382780236296
ACH-000261,0.07055663337440192
ACH-000262,0.14264254367192716
ACH-000263,-0.14661019066674588
ACH-000264,-0.11726454821533172
ACH-000265,0.02197287650962667
ACH-000266,-0.07736716572192191
ACH-000272,-0.023608375038939776
ACH-000274,-0.01942944863799264
ACH-000277,-0.04168924703492551
ACH-000278,0.055590822344619324
ACH-000279,-0.1648993846028461
ACH-000280,-0.02625689620295269
ACH-000281,0.024696811463127737
ACH-000288,-0.11231859558613083
ACH-000291,0.02537378555370233
ACH-000293,-0.11261757982580295
ACH-000294,-0.007621824576293619
ACH-000295,-0.07105998147520247
ACH-000296,0.04476568535563783
ACH-000302,0.033139425412016636
ACH-000304,-0.057194138542142364
ACH-000307,-0.0618480172085698
ACH-000308,-0.009298883706915251
ACH-000310,-0.002251064571506836
ACH-000311,-0.031523554953837414
ACH-000312,0.03541010649119178
ACH-000315,-0.2957971347710886
ACH-000316,0.09875548738978167
ACH-000317,0.16670123780049848
ACH-000318,-0.11973447250392395
ACH-000319,0.07621213575654759
ACH-000320,-0.20113243570595216
ACH-000322,-0.12044888659630165
ACH-000323,-0.00661972126645234
ACH-000324,0.06533910401455871
ACH-000329,-0.05144794982957198
ACH-000330,0.014869907640762747
ACH-000331,0.030303222329072763
ACH-000332,-0.050389683138703935
ACH-000334,-0.2305284922622092
ACH-000335,0.05248618902003049
ACH-000336,-0.020904496748667047
ACH-000337,0.17522719077392468
ACH-000338,0.2023013675930356
ACH-000339,-0.26054586092598403
ACH-000341,0.035071527381855684
ACH-000348,-0.08519904195787542
ACH-000350,0.01211660637536615
ACH-000352,0.023397189774326987
ACH-000356,0.11463728031328953
ACH-000361,-0.12626425302334185
ACH-000362,0.07373150584952701
ACH-000363,-0.0978819376758883
ACH-000364,-0.2263784459930619
ACH-000365,-0.1698780692694613
ACH-000366,-0.01374420131128712
ACH-000368,-0.2773775768536709
ACH-000374,-0.07979608709920961
ACH-000375,-0.08171796390156601
ACH-000376,-0.11355120815958125
ACH-000381,0.15002213521550106
ACH-000383,-0.03197350481014461
ACH-000387,-0.11181551213261437
ACH-000389,-0.18642113542607885
ACH-000390,-0.034376121291129935
ACH-000393,0.026967658478429544
ACH-000395,0.040624848998222315
ACH-000396,0.01579490191589394
ACH-000397,-0.012093918295864708
ACH-000401,0.1371785583360858
ACH-000402,0.12456940820105265
ACH-000403,0.05716286936175355
ACH-000404,-0.03711957388326982
ACH-000406,0.046055014373072516
ACH-000407,-0.07982230042432327
ACH-000408,0.13028954212309468
ACH-000410,0.04913290589042717
ACH-000411,-0.03240943748543975
ACH-000414,-0.026143365750482445
ACH-000415,-0.19602304635165874
ACH-000416,-0.057763392572936785
ACH-000420,-0.14190647526943095
ACH-000421,0.06561206921455537
ACH-000424,0.053361242081956944
ACH-000425,0.07602748844946908
ACH-000426,-0.03114661629267485
ACH-000427,0.1094648691917011
ACH-000433,-0.08102461607594362
ACH-000435,-0.1612204566028952
ACH-000436,-0.030590324192444382
ACH-000444,0.103591739259966
ACH-000445,0.08228108581558634
ACH-000448,-0.0019135151737053574
ACH-000450,-0.03779141174661522
ACH-000452,-0.011206007473543441
ACH-000454,0.08668959295339061
ACH-000458,0.01637143824977866
ACH-000459,-0.07202797030101159
ACH-000460,-0.043844340579592564
ACH-000461,-0.02864679692677106
ACH-000463,-0.149060034545254
ACH-000464,-0.15775265443427658
ACH-000466,-0.0609160495487904
ACH-000467,-0.06666418090931199
ACH-000468,0.06657576909245473
ACH-000469,0.12212686724364832
ACH-000470,-0.06110855643064107
ACH-000471,-0.06806744110472968
ACH-000472,-0.005660993236770855
ACH-000473,-0.07704249414537015
ACH-000475,0.11066066093625866
ACH-000476,-0.04014760376937018
ACH-000477,-0.08519874324816971
ACH-000479,0.2277948301046201
ACH-000480,0.035732289582219065
ACH-000481,-0.01560318151967204
ACH-000483,-0.013668263719552144
ACH-000484,0.030933401444581336
ACH-000485,0.17119781997463704
ACH-000486,0.011327372590020195
ACH-000487,-0.3231279416176535
ACH-000488,0.0680047750662713
ACH-000490,0.037934374254543865
ACH-000491,0.08946631707221649
ACH-000495,-0.09793194712612943
ACH-000496,-0.039821923306652345
ACH-000499,0.03798214763694769
ACH-000500,0.41385684256175703
ACH-000502,-0.02692841476732951
ACH-000503,0.02933609852047365
ACH-000505,-0.020610007053375998
ACH-000507,0.04324949832334773
ACH-000510,0.10819250599226823
ACH-000511,-0.07668595916107011
ACH-000512,-0.256314167375758
ACH-000516,-0.11035395399873872
ACH-000517,0.03443245295450922
ACH-000518,0.06030840538099332
ACH-000520,-0.037537932554538266
ACH-000521,-0.05191394360155173
ACH-000522,0.005555297663682091
ACH-000524,-0.01861504974777227
ACH-000527,0.06553118975633321
ACH-000528,0.012114481347502972
ACH-000537,0.11936609731553675
ACH-000541,0.02406780754293365
ACH-000542,-0.051087219319833135
ACH-000544,0.055331316567707005
ACH-000545,-0.011548439510463549
ACH-000547,0.06960572153485893
ACH-000548,-0.010811050959961635
ACH-000549,-0.020523865719820827
ACH-000550,-0.036778584191119366
ACH-000552,0.10322458808692896
ACH-000556,-0.002780246995620657
ACH-000557,-0.05145766759706602
ACH-000569,-0.17708547425400453
ACH-000570,-0.07525915593140574
ACH-000571,-0.005144981253130614
ACH-000573,-0.1550649062127238
ACH-000576,0.004176012516860676
ACH-000579,-0.01797644090600379
ACH-000580,-0.12068029460858865
ACH-000584,-0.017558619752378078
ACH-000585,-0.029490360007316942
ACH-000588,-0.002078680921267275
ACH-000589,-0.022889688610547958
ACH-000591,-0.08212095341149714
ACH-000593,0.02932445343691995
ACH-000600,-0.13877298399136406
ACH-000601,-0.005985633761489282
ACH-000605,0.047495315721660894
ACH-000606,-0.043263552825661376
ACH-000608,-0.028682918525263532
ACH-000614,0.04137096406373415
ACH-000616,-0.04031029579156545
ACH-000618,-0.05503701158115309
ACH-000619,-0.09870866751939457
ACH-000620,-0.100586551977078
ACH-000621,-0.031700635059302616
ACH-000622,0.049797544611280616
ACH-000623,-0.041886054972562085
ACH-000624,0.09086551566801147
ACH-000627,-0.0009325618368218207
ACH-000630,0.012953304302463107
ACH-000631,-0.17160859214820126
ACH-000632,-0.03523940732818896
ACH-000633,-0.0321845325631486
ACH-000637,0.00978262192954212
ACH-000638,0.050330762579490027
ACH-000646,0.06739901289880944
ACH-000647,0.0658879193885445
ACH-000648,-0.058653823415567914
ACH-000649,-0.04501698082859633
ACH-000651,0.07059694380220248
ACH-000652,0.08296590673221589
ACH-000653,0.036660130735945
ACH-000657,0.0047839960639051386
ACH-000658,-0.06113730797254439
ACH-000661,-0.2669798777150745
ACH-000662,-0.00141374977304675
ACH-000663,-0.08753017565008771
ACH-000665,0.012341829809097938
ACH-000671,0.09079297698520253
ACH-000672,0.14268490327336342
ACH-000673,-0.028310987543437163
ACH-000676,0.02480126561813353
ACH-000677,0.02716058525529899
ACH-000681,0.02260235713054155
ACH-000683,0.07910449199445199
ACH-000684,0.02982025707484663
ACH-000688,-0.05925852294840396
ACH-000693,0.012065255634199726
ACH-000694,0.04339976962521461
ACH-000695,0.0378579489512291
ACH-000696,-0.04449076196548827
ACH-000697,-0.4141436240144342
ACH-000699,-0.06231345385690256
ACH-000701,-0.07183762348635167
ACH-000706,0.12146240748880607
ACH-000711,0.05568623046308086
ACH-000713,0.031931777840128656
ACH-000714,-0.1137853617927333
ACH-000718,-0.15193902769191275
ACH-000720,-0.04152478725624787
ACH-000721,-0.013376513531347679
ACH-000724,0.16685606460766386
ACH-000725,-0.026921183759515858
ACH-000732,0.21996332159950602
ACH-000734,0.02456490012746754
ACH-000735,0.039934535289558815
ACH-000736,0.1468628488782382
ACH-000738,0.07575500677791444
ACH-000746,-0.1096789805774913
ACH-000747,0.10130035926730002
