,ACVR2B (93)
ACH-000004,0.13610486370570454
ACH-000005,-0.12694817250191232
ACH-000007,-0.26166555394923696
ACH-000009,0.12955674044088733
ACH-000011,0.17376890928665698
ACH-000012,0.16230300216333704
ACH-000013,0.15756482161993834
ACH-000014,0.2885318990522764
ACH-000015,0.0921892119361728
ACH-000017,0.18444493340896292
ACH-000018,0.12032946706330215
ACH-000019,0.15830005008300502
ACH-000021,0.1846737064542392
ACH-000022,0.20518815065681406
ACH-000025,0.1733390894802493
ACH-000028,0.2759944248588775
ACH-000030,0.04811478297583007
ACH-000035,0.11835638817611698
ACH-000036,0.14820555328557342
ACH-000037,0.08322261378429609
ACH-000039,0.10650573237626423
ACH-000040,0.1174816140832691
ACH-000041,0.1742827434579563
ACH-000042,0.1342263410926776
ACH-000045,0.30172623591582104
ACH-000047,0.10600768076533308
ACH-000052,0.1052088716545477
ACH-000053,0.14620847808267393
ACH-000054,0.06511017870859283
ACH-000055,-0.3644509851976591
ACH-000060,0.1479171770608397
ACH-000067,0.005457321696888869
ACH-000070,-0.04163117185698323
ACH-000075,0.3897718869180101
ACH-000078,-0.1583263235445198
ACH-000082,0.3216925074349677
ACH-000085,0.22854400144217224
ACH-000086,0.0989499821451108
ACH-000087,0.37572000321535104
ACH-000092,0.1471741206001875
ACH-000095,-0.0050426774569087346
ACH-000097,0.1586164189261527
ACH-000098,0.14283728506236285
ACH-000099,0.04299366191186127
ACH-000108,0.10537761185947853
ACH-000113,0.06389420246637795
ACH-000116,0.13828215841370542
ACH-000118,0.2195180212119408
ACH-000120,0.31568294921057866
ACH-000123,-0.058734621931103626
ACH-000127,0.16062330929359445
ACH-000128,0.1391227813232717
ACH-000132,0.2002990170539518
ACH-000133,0.17496711024690906
ACH-000137,0.1608838340927803
ACH-000138,0.16123828146742425
ACH-000142,0.011726984033517084
ACH-000143,0.22771107611037586
ACH-000146,0.12259996936307775
ACH-000148,0.2634723943351396
ACH-000150,0.2550831934210178
ACH-000152,0.21819701413093087
ACH-000153,0.12219777168954833
ACH-000159,0.1833932688489008
ACH-000160,0.20516478228584212
ACH-000163,0.15104150572066016
ACH-000167,0.3321926796523097
ACH-000168,0.0653526956139479
ACH-000169,0.2500450512350943
ACH-000178,0.19120181498849304
ACH-000183,0.06686523795092293
ACH-000188,0.08978939020945559
ACH-000189,0.18513008617684634
ACH-000190,0.1939931753989514
ACH-000198,0.14132893758164128
ACH-000203,0.2499551035847461
ACH-000204,0.1658905794234117
ACH-000206,0.2331947262630963
ACH-000207,0.138286641879607
ACH-000208,0.1511632241462818
ACH-000210,0.4026553748025541
ACH-000211,0.037373899464423606
ACH-000215,0.12413396407059912
ACH-000221,0.0646130658022793
ACH-000222,0.01374356669763324
ACH-000223,0.19455662032928214
ACH-000226,0.1205917621377946
ACH-000227,0.003392015792467085
ACH-000228,-0.08957124605602211
ACH-000231,0.08449922212725614
ACH-000232,0.26082984999901426
ACH-000233,0.14352392662952285
ACH-000234,0.1770909727836658
ACH-000235,0.1506273780673096
ACH-000237,0.10910945462704663
ACH-000238,0.0932371254833536
ACH-000242,0.14037495877317613
ACH-000243,0.16380633985956264
ACH-000244,0.2383710216756507
ACH-000246,0.11983761196948202
ACH-000248,0.1099462866573851
ACH-000250,0.1694690961711994
ACH-000251,0.15793649635038334
ACH-000252,0.2866545475999478
ACH-000253,0.04177652609209204
ACH-000255,0.13912691692884907
ACH-000256,0.2116311538307396
ACH-000257,0.0487898317581616
ACH-000258,0.2511724511500134
ACH-000259,0.07690446078311332
ACH-000260,0.19231218619704127
ACH-000261,0.13016093722999347
ACH-000262,0.18315232080742716
ACH-000263,-0.05916153149715876
ACH-000264,0.16840926213447108
ACH-000265,0.06852755903189406
ACH-000266,0.1118561232482083
ACH-000272,0.05526718754863536
ACH-000274,0.05557342929114501
ACH-000277,0.19422520457318784
ACH-000278,0.09889186930015326
ACH-000279,0.13301513391762798
ACH-000280,0.06972006722821192
ACH-000281,0.028552801626435607
ACH-000288,0.20094280260677724
ACH-000291,0.24775899837857865
ACH-000293,0.2450525577953981
ACH-000294,0.15736524539658855
ACH-000295,0.3875381131138872
ACH-000296,0.007823920213653702
ACH-000302,0.0914372005804756
ACH-000304,0.003795198416848536
ACH-000307,0.08521992661374732
ACH-000308,0.22275297553557805
ACH-000310,0.004558829285795905
ACH-000311,0.1602142498983246
ACH-000312,0.15988162037090636
ACH-000315,0.0765675923867928
ACH-000316,0.15455623691507964
ACH-000317,0.11940008029087525
ACH-000318,0.16499026273463346
ACH-000319,0.11240454015545008
ACH-000320,0.07879034670151051
ACH-000322,0.2793532965445413
ACH-000323,0.015694105173572368
ACH-000324,0.10661070226378044
ACH-000329,0.15446790009201344
ACH-000330,0.21233044498101009
ACH-000331,0.06154052856627872
ACH-000332,0.1673033707877131
ACH-000334,0.20836674459019355
ACH-000335,0.18862668012301165
ACH-000336,0.02484296494575353
ACH-000337,0.0004601965256216496
ACH-000338,-0.08615230387745602
ACH-000339,0.1271096674341714
ACH-000341,0.21874623163581214
ACH-000348,0.15984128740574485
ACH-000350,0.15436734248905748
ACH-000352,0.2541265333196773
ACH-000356,0.14395685405656986
ACH-000361,0.16549752021255865
ACH-000362,0.07986125685840216
ACH-000363,0.12783240198878631
ACH-000364,0.2340215022941081
ACH-000365,0.12713919098437226
ACH-000366,0.04803590856003733
ACH-000368,0.059407937841400825
ACH-000374,0.09535189058430314
