,EVC2 (132884)
ACH-000004,0.19145574771470752
ACH-000005,0.25385514650619856
ACH-000007,0.3018107271814757
ACH-000009,0.11261201834602715
ACH-000011,0.1944301325566288
ACH-000012,0.1980683941359122
ACH-000013,0.290835089433208
ACH-000014,0.3089502459233648
ACH-000015,0.2535354658555093
ACH-000017,0.19202071037901103
ACH-000018,0.2291970984611679
ACH-000019,0.3088793275505394
ACH-000021,0.2824064653357459
ACH-000022,0.11458057147498382
ACH-000025,0.2657911850382616
ACH-000028,0.25144908511337344
ACH-000030,0.21621054904019216
ACH-000035,0.3356478454739809
ACH-000036,0.2643158030266076
ACH-000037,0.2432933789737557
ACH-000039,0.20667418464988535
ACH-000040,0.218654625756142
ACH-000041,0.1668470373635898
ACH-000042,0.1391345271386385
ACH-000045,0.17741751646413578
ACH-000047,0.2273182861356283
ACH-000052,0.3778758655749758
ACH-000053,0.16792560199449727
ACH-000054,0.263061394893859
ACH-000055,0.2074003564217452
ACH-000060,0.11915228453097572
ACH-000067,0.3932295088871047
ACH-000070,0.17862316305735035
ACH-000075,0.2970085020778549
ACH-000078,0.2272800005152175
ACH-000082,0.22277538478722986
ACH-000085,0.20563783714666584
ACH-000086,0.21820125681063535
ACH-000087,0.33142681517447103
ACH-000092,0.2782464433834534
ACH-000095,0.16918715198117662
ACH-000097,0.2269730642369545
ACH-000098,0.2906803312437959
ACH-000099,0.2060258010117744
ACH-000108,0.2932270625771536
ACH-000113,0.20530123079628976
ACH-000116,0.19540409071768147
ACH-000118,0.18930726012019589
ACH-000120,0.15121942240900269
ACH-000123,0.24701178608119825
ACH-000127,0.20866793406249004
ACH-000128,0.057886858263109124
ACH-000132,0.2572251936745467
ACH-000133,0.17723709989114994
ACH-000137,0.15687654793169864
ACH-000138,0.1597420303699906
ACH-000142,0.15816099430453062
ACH-000143,0.26920669845016765
ACH-000146,0.1403165354602319
ACH-000148,0.21824586271424734
ACH-000150,0.21691668464822456
ACH-000152,0.2654242390932686
ACH-000153,0.21684028202094646
ACH-000159,0.19809579489725887
ACH-000160,0.1805450969366432
ACH-000163,0.17511545845952314
ACH-000167,0.2404478262571509
ACH-000168,0.2466966289320633
ACH-000169,0.2465693099952855
ACH-000178,0.21292393203900767
ACH-000183,0.1996938266794507
ACH-000188,0.2536906203418558
ACH-000189,0.1909533884404817
ACH-000190,0.15252422248018074
ACH-000198,0.2597846993261977
ACH-000203,0.06418149244817532
ACH-000204,0.2778598030657451
ACH-000206,0.18469345711557794
ACH-000207,0.04791578228063866
ACH-000208,0.3248372527809684
ACH-000210,0.255763113501089
ACH-000211,0.2255713873425709
ACH-000215,0.2160061969275371
ACH-000221,0.20223014046493173
ACH-000222,0.19422498795358192
ACH-000223,0.1828142282387389
ACH-000226,0.14051758743008064
ACH-000227,0.21847446294708328
ACH-000228,0.13959159727195955
ACH-000231,0.240417831367535
ACH-000232,0.2216061426623311
ACH-000233,0.24328540965757275
ACH-000234,0.218489769271528
ACH-000235,0.17803459970990454
ACH-000237,0.17770812723781934
ACH-000238,0.22061831957546746
ACH-000242,-0.17639121923260634
ACH-000243,0.1973929936083246
ACH-000244,0.4656453830883314
ACH-000246,0.1971098602736877
ACH-000248,0.19875022224462288
ACH-000250,0.24116982299858716
ACH-000251,0.1692867765059779
ACH-000252,0.18285069720547734
ACH-000253,0.2670344101177796
ACH-000255,0.35268390301377983
ACH-000256,0.2831297188443949
ACH-000257,0.08102868880060968
ACH-000258,0.08563399712566866
ACH-000259,0.1898344564856421
ACH-000260,0.116084726981756
ACH-000261,0.2430830062348677
ACH-000262,0.2441821127085058
ACH-000263,-0.0026278615447665192
ACH-000264,0.2439528051209566
ACH-000265,0.27007836009449865
ACH-000266,0.1899704829815093
ACH-000272,0.14090605424139288
ACH-000274,0.17760253563431308
ACH-000277,0.3734401301220581
ACH-000278,0.20997034880190465
ACH-000279,0.21505869891052654
ACH-000280,0.22842917305975655
ACH-000281,0.16380415914841218
ACH-000288,0.2281666625059886
ACH-000291,0.2623954710755099
ACH-000293,0.3572447633563949
ACH-000294,0.029552830333395393
ACH-000295,0.2515448126688615
ACH-000296,0.35098296761115977
ACH-000302,0.21584027369118036
ACH-000304,0.3070658244891169
ACH-000307,0.2748847776159144
ACH-000308,0.17946737170941834
ACH-000310,0.1100216046075591
ACH-000311,0.2458932872290137
ACH-000312,0.2761119842283482
ACH-000315,0.3953132371611941
ACH-000316,0.19796655323549334
ACH-000317,0.21966920854864574
ACH-000318,0.21301658021087705
ACH-000319,0.2642884747067249
ACH-000320,0.3669785643457061
