,DBF4 (10926)
ACH-000424,-0.23799662374665875
ACH-000425,-0.496118667970632
ACH-000426,-0.6649990028791299
ACH-000427,-0.7064547518892959
ACH-000433,-0.4105716780949347
ACH-000435,-0.7624055691633441
ACH-000436,-0.15373119501875396
ACH-000444,-0.8806836506352287
ACH-000445,-0.5509641475721074
ACH-000448,-0.5310373488521866
ACH-000450,-0.6277137220683456
ACH-000452,-1.13902109250153
ACH-000454,-0.9700953788315452
ACH-000458,-0.5691167197661519
ACH-000459,-0.44041583641424537
ACH-000460,-0.7281051203188688
ACH-000461,-0.6379431649497528
ACH-000463,-0.4823739805665226
ACH-000464,-0.38722657269130906
ACH-000466,-0.5693905041441818
ACH-000467,-1.0692754233322466
ACH-000468,-0.4374734697989619
ACH-000469,-0.6992328933627906
ACH-000470,-1.2186515329281602
ACH-000471,-0.1582056669750031
ACH-000472,-0.5294612447092679
ACH-000473,-0.8364286730425782
ACH-000475,-0.4034792561453862
ACH-000476,-0.5645351454861001
ACH-000477,-0.6912989448008007
ACH-000479,-0.4746536564653086
ACH-000480,-0.62169729516018
ACH-000481,-0.9306679337616376
ACH-000483,-0.4003747173645731
ACH-000484,-0.7504564951347665
ACH-000485,-0.6814817562205139
ACH-000486,-0.5333092879269479
ACH-000487,-0.4014627618951112
ACH-000488,-0.6840523144400903
ACH-000490,-0.34921685846177225
ACH-000491,-0.7898689179676274
ACH-000495,-0.4937769812820915
ACH-000496,-0.5653790426413199
ACH-000499,-0.7416697531026029
ACH-000500,-0.8586423445219514
ACH-000502,-0.6177622222077704
ACH-000503,-0.22503267724852916
ACH-000505,-0.8977939893742866
ACH-000507,-0.7243117685750309
ACH-000510,-0.4086869164528253
ACH-000511,-0.9087033017038716
ACH-000512,-0.8509824266795617
ACH-000516,-0.42974022209959983
ACH-000517,-0.8023719337800471
ACH-000518,-0.9546220614033
ACH-000520,-0.5159132418180722
ACH-000521,-0.40421027619773603
ACH-000522,-0.537196949432131
ACH-000524,-0.3119125845860305
ACH-000527,-0.5833669556797083
ACH-000528,-0.40772189338459
ACH-000537,-0.6514038910369502
ACH-000541,-0.6361574953440928
ACH-000542,-0.9540195753684902
ACH-000544,-0.5679017462837467
ACH-000545,-0.4916297461352411
ACH-000547,-0.5355671173641029
ACH-000548,-0.3788450237515431
ACH-000549,-0.7397163159868085
ACH-000550,-0.615523149279371
ACH-000552,-0.8385916377548215
ACH-000556,-0.2390301957460311
ACH-000557,-0.4636183717193904
ACH-000569,-0.5243451413783684
ACH-000570,-0.5885030875291937
ACH-000571,-0.3637631642730207
ACH-000573,-0.4558745681619904
ACH-000576,-0.7061737694963174
ACH-000579,-0.6430646141995368
ACH-000580,-0.29571332403252504
ACH-000584,-0.5260646925820284
ACH-000585,-0.970828861331126
ACH-000588,-0.7236333715798786
ACH-000589,-0.4515188952458946
ACH-000591,-0.5866822070351579
ACH-000593,-0.6017930191888271
ACH-000600,-0.6713927370815477
ACH-000601,-0.3334993616590988
ACH-000605,-0.7173676145419794
ACH-000606,-0.6691752078396797
ACH-000608,-0.5431926615572935
ACH-000614,-0.4029710874188211
ACH-000616,-0.7007867065423381
ACH-000618,-0.9155547715610406
ACH-000619,-0.5770571968339789
ACH-000620,-0.8981760657782979
ACH-000621,-0.8048912683316902
ACH-000622,-0.7841062015210576
ACH-000623,-0.5262376754722954
ACH-000624,-0.5855933938539947
ACH-000627,-0.4884738858563281
ACH-000630,-0.6985400152875496
ACH-000631,-0.7055887662531138
ACH-000632,-0.31751759564305976
ACH-000633,-0.6323544862649343
ACH-000637,-0.7795536421996365
ACH-000638,-0.7593015088812786
ACH-000646,-0.6113404785696025
ACH-000647,-0.3947658520316851
ACH-000648,-0.5037223382846422
ACH-000649,-0.7284466158987948
ACH-000651,-0.7052604859973716
ACH-000652,-0.7448052236532222
ACH-000653,-0.8062308586560182
ACH-000657,-0.3620610128890403
ACH-000658,-0.6487676614316203
ACH-000661,-0.37277248448673933
ACH-000662,-0.4666726401652209
ACH-000663,-0.3137897761565856
ACH-000665,-0.6133528426066213
ACH-000671,-0.4343626579494025
ACH-000672,-0.35947957345665965
ACH-000673,-0.4674649489878509
ACH-000676,-0.2672241707593602
ACH-000677,-0.8834779486053375
ACH-000681,-0.3021289195405004
ACH-000683,-0.6076450076702147
ACH-000684,-0.5227260923466439
ACH-000688,-0.8075446243679606
ACH-000693,-0.8950051782817834
ACH-000694,-0.8162382158166023
ACH-000695,-0.8332566161236743
ACH-000696,-0.39730178249649095
ACH-000697,-0.7113695728104678
ACH-000699,-0.10115779644297196
ACH-000701,-0.4812275327317328
ACH-000706,-0.4023739810315075
ACH-000711,-0.721949591321567
ACH-000713,-0.1826025658574715
ACH-000714,-0.44790867143585467
ACH-000718,-0.5015883656824253
ACH-000720,-0.5366034470226918
ACH-000721,-0.69806492064068
ACH-000724,-0.4864048893523927
ACH-000725,-0.5439124500271072
ACH-000732,-0.37754008998264177
ACH-000734,-0.664037212052187
ACH-000735,-0.3597307015746977
ACH-000736,-0.7987276193713669
ACH-000738,-0.33302555438864684
ACH-000746,-0.9945256857663372
ACH-000747,-0.5068193266593103
ACH-000748,-0.2295496784300028
ACH-000753,-0.7595337346797736
ACH-000756,-0.03175491411329125
ACH-000757,-0.5931646582619501
ACH-000758,-0.3844748197123724
ACH-000760,-0.4700253711522343
ACH-000762,-0.6026699399351755
ACH-000763,-0.9554927210085992
ACH-000764,-0.7309945620922899
ACH-000765,-0.4246722850964429
ACH-000766,-0.3869824986311834
ACH-000767,-0.6648444201596447
ACH-000768,-0.6661320648873819
ACH-000769,-0.704376014063794
ACH-000770,-1.0704223179367698
ACH-000771,-0.7786375825046703
ACH-000773,-0.18158923039792169
ACH-000776,-0.4766904888700162
ACH-000777,-0.7385598614587686
ACH-000778,-0.3906079394017145
ACH-000781,-0.5636364761992515
ACH-000782,-0.4748388700859259
ACH-000783,-0.2287072937111105
ACH-000784,-0.5307604748178362
ACH-000785,-0.7521709004896763
ACH-000787,-0.747751215713947
ACH-000788,-0.2860190664439054
ACH-000791,-0.6161710877519622
ACH-000792,-0.6480092793184219
ACH-000794,-0.6348101488444399
ACH-000796,-0.5828879782839664
ACH-000798,-1.037976348616635
ACH-000799,-0.4462633430414822
ACH-000800,-1.0121124954484977
ACH-000802,-0.6754325240342208
ACH-000804,-0.6854991183165438
ACH-000805,-0.554587235769603
ACH-000809,-0.8377609724166863
ACH-000810,-0.8454700812578653
ACH-000811,-0.4644026426038434
ACH-000817,-0.7159818942319246
ACH-000819,-0.6868470977807807
ACH-000820,-0.5878931075223344
ACH-000821,-1.0756750617117865
ACH-000822,-0.2328302507359402
ACH-000823,-0.5449637329464045
ACH-000824,-0.276622380931256
ACH-000827,-0.4599619507676767
ACH-000829,-0.634454525233917
ACH-000831,-0.5380606308797243
ACH-000832,-0.3177313909158533
ACH-000833,-0.5202255070322739
ACH-000834,-0.5917697393242876
ACH-000835,-0.9906102367401584
ACH-000836,-0.8564838384344535
ACH-000837,-0.7687433469639027
ACH-000838,-0.3915800214889656
ACH-000839,-0.6652587022587959
ACH-000840,-0.5966986681821251
ACH-000841,-0.5349724784854578
ACH-000843,-1.0572870201735949
ACH-000846,-0.6018566538761132
ACH-000847,-0.6795027885123243
ACH-000848,-0.7662427652062338
ACH-000849,-0.3796423381075769
ACH-000851,-0.7229269513666575
ACH-000855,-0.9502858938365698
ACH-000856,-0.4194516362973454
ACH-000858,-0.6195217212151981
ACH-000859,-0.5635716640737489
ACH-000861,-0.6834429990179262
ACH-000862,-0.8621943895021603
ACH-000865,-0.7920224259282759
ACH-000866,-0.6761812984813294
ACH-000867,-0.3543899803383436
ACH-000869,-0.3929738532889477
ACH-000872,-0.4448644541553444
ACH-000873,-0.4517886699745993
ACH-000876,-0.4973934012049057
ACH-000878,-0.5784945861504178
ACH-000880,-0.4084013730985023
ACH-000881,-0.5824944746535403
ACH-000882,-0.6800249541145267
ACH-000884,-0.7473286625277333
ACH-000885,-0.5529578755402436
ACH-000887,-0.5312511393985047
ACH-000889,-0.4009054178417185
ACH-000896,-0.1976272816933989
ACH-000898,-0.6792863046658805
ACH-000900,-0.5457609982684751
ACH-000901,-0.5143218328960562
ACH-000905,-0.7716936045991106
ACH-000906,-0.8539760246646219
ACH-000907,-0.7417708559023577
ACH-000910,-0.17527994686638887
ACH-000911,-0.5120056485766257
ACH-000912,-0.8810389581292322
ACH-000913,-1.0729494540855866
ACH-000915,-0.8709385864128533
ACH-000916,-0.5678366921576959
ACH-000917,-0.998020839494134
ACH-000920,-0.7237979703747336
ACH-000921,-0.6325445997441325
ACH-000924,-0.5903289148688093
ACH-000926,-0.8497632619292862
ACH-000928,-0.6958223527439288
ACH-000929,-0.7241376800357876
ACH-000932,-0.390021006916995
ACH-000935,-0.5797122819733356
ACH-000936,-0.6441279177956507
ACH-000937,-0.5589563857811258
ACH-000938,-0.8204060650497608
ACH-000939,-0.4802281692001401
ACH-000941,-0.3274831088325564
ACH-000943,-0.3855985428497953
ACH-000946,-0.5186115747870963
ACH-000947,-0.2786953908127991
ACH-000948,-0.4598225592024647
ACH-000950,-0.4187482868565706
ACH-000953,-0.2583311604068032
ACH-000954,-0.5712907744381379
ACH-000957,-0.6582516644332049
ACH-000958,-0.630226554700681
ACH-000960,-0.6478713445383387
ACH-000963,-0.5379381745683178
ACH-000968,-0.2905489543683628
ACH-000969,-0.7468298458072056
ACH-000972,-0.3127035952966257
ACH-000973,-0.4883875014996241
ACH-000974,-0.4264808858257424
ACH-000978,-0.34662596573532944
ACH-000984,-0.423911671430166
ACH-000986,-0.663205127022708
ACH-000988,-0.22866778014304254
ACH-000993,-0.57004767621352
ACH-000994,-0.6481815798929461
ACH-000996,-0.8195292790816002
ACH-001001,-0.5670101215146897
ACH-001020,-0.4874652572073742
ACH-001028,-0.4597960012650657
ACH-001031,-0.6077153489625183
ACH-001038,-0.7632518818393748
ACH-001048,-0.5472681996938682
ACH-001050,-0.4554024699792229
ACH-001053,-0.7394466379499208
ACH-001054,-0.962897992594408
ACH-001061,-0.7463062523336057
ACH-001067,-0.6935152271308299
ACH-001075,-0.9748583745386766
ACH-001096,-0.9560810508976396
ACH-001111,-0.4052416753856979
ACH-001119,-0.5495171120832597
ACH-001128,-0.6497689862055779
ACH-001134,-0.580580236389047
ACH-001151,-0.5177098183915739
ACH-001163,-0.5357985941834966
ACH-001164,-0.7805710784209068
ACH-001183,-0.7167013527379162
ACH-001192,-0.6906040321143745
ACH-001193,-0.8289850427428724
ACH-001196,-1.067668195144457
ACH-001197,-0.6605381149654733
ACH-001205,-0.7877712043238612
ACH-001211,-0.5987844331786991
ACH-001212,-0.6938343624597326
ACH-001228,-0.5166707176290553
ACH-001232,-0.4771335503562098
ACH-001239,-0.3656841658878619
ACH-001270,-0.7758358591877609
ACH-001274,-0.4528322352511157
ACH-001275,-0.34212924849575205
ACH-001277,-0.6437244626061328
ACH-001278,-0.3803579442056598
ACH-001280,-0.3288541751085127
ACH-001283,-0.9447429303821376
ACH-001289,-0.5103923793377095
ACH-001300,-0.695816590786509
ACH-001301,-0.5983503366801549
ACH-001302,-0.2884136215801236
ACH-001306,-0.5842944705348768
ACH-001318,-0.3835910257021719
ACH-001322,-0.4662856602961866
ACH-001328,-0.7951994971033156
ACH-001332,-0.4501345465280716
ACH-001336,-0.6331748114704036
ACH-001346,-0.9332512400419668
ACH-001353,-0.7699993421033865
ACH-001354,-0.9037598457499078
ACH-001367,-0.15281377876789765
ACH-001368,-0.4048684015909498
ACH-001374,-0.3768466666249869
ACH-001377,-0.6308357792167537
ACH-001380,-0.5463231358612696
ACH-001391,-0.7993190647156432
ACH-001408,-0.8206243678275725
ACH-001430,-0.3884224692677708
ACH-001431,-0.6459861697157881
ACH-001450,-0.07781120997857051
ACH-001496,-0.8572142677063733
ACH-001500,-0.4380229195634625
ACH-001523,-0.4844499590457781
ACH-001532,-0.4167162134411579
ACH-001550,-0.91299571277521
ACH-001552,-0.6033684794896159
ACH-001554,-0.6588909808320415
ACH-001654,-0.4868892070878494
ACH-001735,-0.3890274562899368
ACH-001736,-0.8262688596604886
ACH-001737,-0.1707791914118108
ACH-001740,-0.6960833709344251
ACH-001745,-0.49726489965393605
ACH-001765,-0.6151341438145992
