,ADSS (159)
ACH-000312,-0.09440633177218256
ACH-000315,-0.7912230629633686
ACH-000316,-0.2645693015459744
ACH-000317,-0.6962440622552845
ACH-000318,-0.2541110121651799
ACH-000319,-0.2845370526658277
ACH-000320,-0.30202744645038265
ACH-000322,-0.3470452610621416
ACH-000323,-0.07636363052117237
ACH-000324,-0.1664996774983929
ACH-000329,-0.3164649946728409
ACH-000330,-0.6011248730719798
ACH-000331,0.037846544921648524
ACH-000332,-0.3069350915600933
ACH-000334,-0.8113737750663045
ACH-000335,-0.5856388796828275
ACH-000336,-0.30616557455251864
ACH-000337,-0.783277649851529
ACH-000338,-0.9075389902975066
ACH-000339,-0.8433994365022127
ACH-000341,-0.4665862303972665
ACH-000348,-0.3720384346425625
ACH-000350,-0.3704053162376438
ACH-000352,-0.7405875339731669
ACH-000356,-0.7479919927902688
ACH-000361,-0.2026272284577868
ACH-000362,-0.4923562882443228
ACH-000363,-0.811634513797369
ACH-000364,-0.2953969154523056
ACH-000365,-0.7534484725466558
ACH-000366,-0.11605216488536325
ACH-000368,-0.1988059342054079
ACH-000374,-0.01692012011772281
ACH-000375,-0.2530853273422552
ACH-000376,-0.15679931360082827
ACH-000381,-0.7469909389079135
ACH-000383,-0.7327040822310934
ACH-000387,-0.6298774736216991
ACH-000389,-0.11591749269257764
ACH-000390,-0.21346439461986616
ACH-000393,-0.42474037633116624
ACH-000395,-0.5972224439254561
ACH-000396,-0.5220522120392508
ACH-000397,-0.4507909150095517
ACH-000401,-0.6069041952748585
ACH-000402,-0.4162825061443508
ACH-000403,-0.3481772505878292
ACH-000404,-0.4927803504362295
ACH-000406,-0.7290246395919809
ACH-000407,-0.20384987335423208
ACH-000408,-0.03175663387819283
ACH-000410,-0.5620117317311045
ACH-000411,-0.7431326123389099
ACH-000414,-0.16041007269705448
ACH-000415,-0.20028876165060308
ACH-000416,-1.0161694169259203
ACH-000420,-0.2805121626654607
ACH-000421,-0.2987393239415881
ACH-000424,-0.2738501452435881
ACH-000425,-0.5341746665493449
ACH-000426,-1.021412724375129
ACH-000427,-0.2557242939528413
ACH-000433,-0.10632509159581677
ACH-000435,-0.7183579804738205
ACH-000436,-0.7493512712003687
ACH-000444,-0.19726476730374187
ACH-000445,-0.2586345562784255
ACH-000448,-0.4157753495600618
ACH-000450,-0.3692117658902889
ACH-000452,-0.1235176827213786
ACH-000454,-0.4399679451337297
ACH-000458,-0.3216032960620705
ACH-000459,-0.7521392062955597
ACH-000460,-0.76021344449289
ACH-000461,-0.21409856376994502
ACH-000463,-0.12205331986475355
ACH-000464,-0.2795165125838143
ACH-000466,-0.24782515138095115
ACH-000467,-0.6036271736099372
ACH-000468,-0.36036685609800606
ACH-000469,-0.1967722622918397
ACH-000470,-0.4798032948568799
ACH-000471,-0.6789477982425657
ACH-000472,-0.2855725764838193
ACH-000473,-0.09722636855678622
ACH-000475,-0.3353999299369512
ACH-000476,-0.4124753757342409
ACH-000477,-0.4042153069768186
ACH-000479,-0.24133070175431576
ACH-000480,0.00176084977798267
ACH-000481,-0.4322290735145456
ACH-000483,-0.279723061809175
ACH-000484,-0.6850419805008053
ACH-000485,-0.5708145839971446
ACH-000486,-0.2458944982331668
ACH-000487,-0.5158504799724343
ACH-000488,0.1293077454251393
ACH-000490,-0.09010118949168064
ACH-000491,-0.4339998479397098
ACH-000495,-0.31805905431007114
ACH-000496,-0.3810637518259837
ACH-000499,-0.33089638903061497
ACH-000500,-0.1035172163594754
ACH-000502,-0.5631252390416432
ACH-000503,-0.3429692135811086
ACH-000505,-0.4145828898962214
ACH-000507,-0.6362133047703776
ACH-000510,-0.16282534052761685
ACH-000511,-0.3091670541859839
ACH-000512,-0.35659795589858795
ACH-000516,-0.19547500115174388
ACH-000517,-0.5910765947671173
ACH-000518,-0.16376277058027391
ACH-000520,-0.3853692424790632
ACH-000521,-0.3799489848377327
ACH-000522,-0.8896347118118997
ACH-000524,-0.3516307261790369
ACH-000527,-0.15019816640651928
ACH-000528,-0.2376934691540145
ACH-000537,-0.43352772589625205
ACH-000541,-0.4982543951321681
ACH-000542,-0.13630843297962233
ACH-000544,-0.21681184112856966
ACH-000545,-0.2706242823776334
ACH-000547,-0.2141364294116174
ACH-000548,-0.5254245615758234
ACH-000549,-0.25676185288276965
ACH-000550,-0.5597566773847698
ACH-000552,-0.6700025141899283
ACH-000556,-0.3274775982307263
ACH-000557,-0.8205167694551131
ACH-000569,0.10753370736938604
ACH-000570,-0.1001554068487781
ACH-000571,-0.5877318246392138
ACH-000573,-0.4759326629848515
ACH-000576,-0.6614541869454472
ACH-000579,-0.4153504304291504
ACH-000580,-0.4670304391390602
ACH-000584,-0.5872303749553159
ACH-000585,-0.150379908610784
ACH-000588,-0.7015370225465295
ACH-000589,-0.03378260591093428
ACH-000591,-0.2560229023832721
ACH-000593,-0.3844721529675881
ACH-000600,-0.12799513777863142
ACH-000601,-0.5408427861944686
ACH-000605,-0.34340551987721385
ACH-000606,0.06912287514521619
ACH-000608,-0.4784776602948992
ACH-000614,-0.6068537917981907
ACH-000616,-0.4816812853284007
ACH-000618,-0.7497564277772221
ACH-000619,-0.29214305762536746
ACH-000620,-0.2579526836434999
ACH-000621,-0.35006490116645417
ACH-000622,0.3520140821117762
ACH-000623,-0.14656999760965572
ACH-000624,-0.7418791177784243
ACH-000627,-0.3647282114939319
ACH-000630,-0.11042991263189944
ACH-000631,-0.06468666378409142
ACH-000632,-0.10143722135578308
ACH-000633,-0.046749892824047255
ACH-000637,-0.11536638557137995
ACH-000638,-0.5394344392955013
ACH-000646,-0.6760443965184365
ACH-000647,-0.35676084389947565
ACH-000648,-0.5288434452270047
ACH-000649,-0.2714755814471225
ACH-000651,-0.20376608437961974
ACH-000652,-0.5455408262711182
ACH-000653,-0.7901305328343068
ACH-000657,-0.0604261203040928
ACH-000658,-0.7713648846945944
ACH-000661,-0.2416177030045025
ACH-000662,-0.2317931141894923
ACH-000663,-0.5458834676302334
ACH-000665,-0.2598339833252918
ACH-000671,-0.11904329152430185
ACH-000672,-0.1945485393689497
ACH-000673,-0.2407633938508267
ACH-000676,-0.523741168028355
ACH-000677,-0.5159710770388497
ACH-000681,-0.2876449148260776
ACH-000683,-0.30182172208805025
ACH-000684,-0.5841085602556013
ACH-000688,-0.21814310233390824
ACH-000693,-0.20649857408804306
ACH-000694,-0.1703722800729697
ACH-000695,-0.8706372343486999
ACH-000696,-0.3131897212175547
ACH-000697,-0.550113366300993
ACH-000699,-0.3628022218239623
ACH-000701,-0.5959574178721524
ACH-000706,-0.32679741623380565
ACH-000711,-0.5439504402790779
ACH-000713,-0.3941643017755633
ACH-000714,-0.4517454374190834
ACH-000718,-0.2633017590562754
ACH-000720,-0.28157447369221483
ACH-000721,-0.3906510410442449
ACH-000724,-0.2357264724411007
ACH-000725,-0.37734345754266657
ACH-000732,-0.17845869893416114
ACH-000734,-0.3226746905160563
ACH-000735,-0.4538835147380882
ACH-000736,-0.7393146977598894
ACH-000738,-0.05341777320364181
ACH-000746,-0.8125023937167096
ACH-000747,-0.5562016452856862
ACH-000748,-0.1646862607604107
ACH-000753,-0.6297153705959421
ACH-000756,-0.23097227306762574
ACH-000757,-0.2211968557987748
ACH-000758,-0.6629548078840781
ACH-000760,-0.5778452911559591
ACH-000762,-0.2579014448801787
ACH-000763,-1.047053103288214
ACH-000764,-0.4280037210896081
ACH-000765,-0.4956375458629694
ACH-000766,-0.4824951925155265
ACH-000767,-0.2337026708308891
ACH-000768,-0.7523300216283807
ACH-000769,-0.15218887410188056
ACH-000770,-0.6822057162270581
ACH-000771,-0.16949433784863716
ACH-000773,-0.7348723552819074
ACH-000776,-0.43803236983258703
ACH-000777,-0.2970026737086792
ACH-000778,-0.3987771148309919
ACH-000781,-0.40690515872844896
ACH-000782,-0.3549210269836198
ACH-000783,-0.43958158197804703
ACH-000784,-0.3245887450637421
ACH-000785,-0.5825927757805167
ACH-000787,-0.2861350744889427
ACH-000788,-0.1531392748445983
ACH-000791,-0.6153678090313766
ACH-000792,-0.13087700892728982
ACH-000794,-0.30135125886695835
ACH-000796,-0.7145940586550907
ACH-000798,-0.17981053029529911
ACH-000799,-0.3681884494759955
ACH-000800,-0.3247376292172998
ACH-000802,-0.028310208744082337
ACH-000804,-0.41548207542409626
ACH-000805,0.03462172758953057
ACH-000809,-0.15325774688415889
ACH-000810,-0.5129799880700833
ACH-000811,-0.18905254316851947
ACH-000817,-0.5753920576113469
ACH-000819,-0.2478459702009129
ACH-000820,-0.3335941632886951
ACH-000821,-0.6406330421213742
ACH-000822,-0.9070800343457914
ACH-000823,-0.047409019165397935
ACH-000824,-0.2419559039882597
ACH-000827,-0.05101113916798992
ACH-000829,-0.5554169514479504
ACH-000831,-0.2801859288893783
ACH-000832,-0.4134738858028273
ACH-000833,-0.4410869165099271
ACH-000834,-0.16305084412342205
ACH-000835,-0.4046667336517306
ACH-000836,-0.6056787833186161
ACH-000837,-0.5573888323965491
ACH-000838,-0.7859307708822777
ACH-000839,-0.06492848618919525
ACH-000840,-0.5032147589005468
ACH-000841,-0.6938006364775989
ACH-000843,-0.6068891436534902
ACH-000846,-0.2711811521560563
ACH-000847,0.03405903246087556
ACH-000848,-0.5495600296145832
ACH-000849,-0.6673040388848898
ACH-000851,-0.529401824535113
ACH-000855,-0.3485417392331788
ACH-000856,-0.4771762268459087
ACH-000858,-0.06401098163650322
ACH-000859,-0.5616715999102263
ACH-000861,-0.12150074254372052
ACH-000862,-0.14727537482883646
ACH-000865,-0.16161697680184628
ACH-000866,-0.3660883648320232
ACH-000867,-0.562159148708847
ACH-000869,-0.5903139385071975
ACH-000872,-0.7476317811476737
ACH-000873,-0.4187483824791038
ACH-000876,-0.5452318558352093
ACH-000878,-0.6847648960761835
ACH-000880,-0.3114163997587353
ACH-000881,-0.2967474074141708
ACH-000882,-0.6840697350949998
ACH-000884,-0.18480352417362045
ACH-000885,-0.18677058572872787
ACH-000887,-0.3004186709975113
ACH-000889,-0.3979182796576993
ACH-000896,-0.632352147146321
ACH-000898,-0.375190808073632
ACH-000900,-0.17101360403646526
ACH-000901,-0.32961867949389106
ACH-000905,-0.0951428883964892
ACH-000906,-0.20131103046955864
ACH-000907,-0.3200006656458413
ACH-000910,-0.3582144660426429
ACH-000911,-0.42523769832368735
ACH-000912,-0.4669756337626169
ACH-000913,-0.03500777251189405
ACH-000915,-0.29992248933303034
ACH-000916,-0.3992633216240189
ACH-000917,-0.4296696915595626
ACH-000920,-0.5210587186967339
ACH-000921,-0.6604781650831546
ACH-000924,-0.18734031047293387
ACH-000926,-0.5015399846222671
ACH-000928,-0.3991472958744586
ACH-000929,-0.2937517636969506
ACH-000932,-0.6030591876665269
ACH-000935,-0.25590980292152066
ACH-000936,-0.5273685135081073
ACH-000937,-0.911094560131692
ACH-000938,-0.7886428614128055
ACH-000939,-0.3056174363941772
ACH-000941,-0.4520961821866544
ACH-000943,-0.462454386381821
ACH-000946,-0.5617194256158284
ACH-000947,-0.2976836888171786
ACH-000948,-0.3518876811011487
ACH-000950,-0.2902075891958936
ACH-000953,-0.6847224951836526
ACH-000954,-0.2302968932068167
ACH-000957,-0.6401415923293919
ACH-000958,-0.3382881502183133
ACH-000960,-0.8118850054882105
ACH-000963,-0.06666565280279492
ACH-000968,-0.10929386747589664
ACH-000969,-0.679416649101148
ACH-000972,-0.21328329545240174
ACH-000973,-0.17501988454902942
ACH-000974,-0.4687995019412481
ACH-000978,-0.3088150852559685
ACH-000984,-0.14236940840072834
ACH-000986,-0.6425190231063479
ACH-000988,-0.2458441774055816
ACH-000993,-0.5204558462198752
ACH-000994,-0.2027208398439482
ACH-000996,-0.17138036886699462
ACH-001001,0.03817306775346197
ACH-001020,-0.5601634076859211
ACH-001028,-0.15103396366348765
ACH-001031,-0.11104774655574473
ACH-001038,-0.7466275134189941
ACH-001048,-0.6789207451029878
ACH-001050,-0.4969625092922424
ACH-001053,-0.5598759486473704
ACH-001054,-0.5933630687415846
ACH-001061,-0.3879434299012223
ACH-001067,-0.10059428546348724
ACH-001075,-0.1686990744891982
ACH-001096,-0.3298046698505863
ACH-001111,-0.6036774805667184
ACH-001119,-0.34243470275192656
ACH-001128,-0.4901073108492896
ACH-001134,-0.7468680466669152
ACH-001151,-0.7164262780653882
ACH-001163,-0.660039377865224
ACH-001164,-0.2779855220383448
ACH-001183,-0.14611286729273315
ACH-001192,-0.4899211676750875
ACH-001193,-0.2618447917023605
ACH-001196,-0.4745679038521552
ACH-001197,-0.17719764243830727
ACH-001205,-0.4252621691107056
ACH-001211,-0.4415718561738035
ACH-001212,-0.06457209043836783
ACH-001228,-0.4866036829673092
ACH-001232,-0.30331604232152337
ACH-001239,-0.11272634100403525
ACH-001270,-0.17707255960955992
ACH-001274,-0.443243980827365
ACH-001275,-0.09233843267905678
ACH-001277,-0.2836338938470434
ACH-001278,-0.3769127372475288
ACH-001280,-0.4100012122255093
ACH-001283,-0.2246433463912275
ACH-001289,-0.5716457217652395
ACH-001300,-0.0006825921663967132
ACH-001301,-0.05943531786089535
ACH-001302,-0.31655922591293584
ACH-001306,-0.3477745332191486
ACH-001318,-0.3403356370839208
ACH-001322,-0.07746222440185421
ACH-001328,-0.1445431013105871
ACH-001332,-0.20525351417837276
ACH-001336,-0.09307590578360322
ACH-001346,-0.15175735081786554
ACH-001353,-0.5515419349095145
ACH-001354,-0.9756698338500628
ACH-001367,-0.26322189846871274
ACH-001368,-0.8782194720165184
ACH-001374,-0.4905212011997068
ACH-001377,-0.1423429843730966
ACH-001380,-0.1843844557648251
ACH-001391,-0.6335762739375523
ACH-001408,-0.6419615779327659
ACH-001430,-0.1379404397828702
ACH-001431,-0.6755206904226783
ACH-001450,-0.6668822330537428
ACH-001496,-0.16220687634506842
ACH-001500,-0.26323069934751503
ACH-001523,-0.17121427955920282
ACH-001532,-0.008888377752789186
ACH-001550,-0.2797725794747481
ACH-001552,-0.3179244559582451
ACH-001554,-0.3668683318172688
ACH-001654,-0.12293155795039312
ACH-001735,-0.7274651712275019
ACH-001736,-0.8024187026936724
ACH-001737,-1.242536081356738
ACH-001740,-0.27324342926357986
ACH-001745,-0.4176692885038025
ACH-001765,-0.4570502595224823
