,OR5K3 (403277)
ACH-000004,-0.0022928064630002
ACH-000005,-0.12755942950367108
ACH-000007,-0.1353428966762859
ACH-000009,-0.14660179404397333
ACH-000011,-0.16868074690236334
ACH-000012,-0.15544421118096616
ACH-000013,-0.06138441720635762
ACH-000014,-0.2499994990580185
ACH-000015,-0.1015657651327681
ACH-000017,-0.3005290351578234
ACH-000018,-0.12836953143044194
ACH-000019,-0.3420954185198908
ACH-000021,-0.11404878415011675
ACH-000022,-0.16042406701220624
ACH-000025,-0.0882997746029513
ACH-000028,-0.3233807842082246
ACH-000030,-0.13054272319148433
ACH-000035,-0.18846553662036855
ACH-000036,-0.2576229938205548
ACH-000037,-0.17469206483959016
ACH-000039,-0.18126427868303288
ACH-000040,-0.4097169335432296
ACH-000041,-0.2051337864183359
ACH-000042,-0.15608681583136633
ACH-000045,-0.0767740582181937
ACH-000047,-0.214310862816368
ACH-000052,-0.13530212758178142
ACH-000053,-0.17002387548533
ACH-000054,-0.2678063294385846
ACH-000055,-0.33058042487288336
ACH-000060,-0.4803896985958642
ACH-000067,-0.267072348891638
ACH-000070,-0.13646316851049825
ACH-000075,0.025341221148522688
ACH-000078,-0.2842679356413538
ACH-000082,-0.09424950966690383
ACH-000085,-0.2852819565601666
ACH-000086,-0.20983911862781185
ACH-000087,-0.09246372149768277
ACH-000092,-0.20290019352178126
ACH-000095,-0.22915240139650725
ACH-000097,-0.3660292144196029
ACH-000098,-0.09050476939151253
ACH-000099,-0.09499548007413378
ACH-000108,-0.2717559403659455
ACH-000113,-0.2698488951856287
ACH-000116,-0.14915207229440902
ACH-000118,-0.2563638822635136
ACH-000120,-0.1414186723638959
ACH-000123,-0.10227323031460957
ACH-000127,-0.1980717773237005
ACH-000128,-0.35710429492241785
ACH-000132,-0.23444144644273365
ACH-000133,-0.1652941731074928
ACH-000137,-0.2291838982206477
ACH-000138,-0.2116113201945099
ACH-000142,-0.16463758224606234
ACH-000143,-0.2565823076253466
ACH-000146,-0.1723371895565776
ACH-000148,-0.08118224050057563
ACH-000150,-0.058645941824043986
ACH-000152,-0.2555110705120993
ACH-000153,-0.3137650131598767
ACH-000159,-0.26316832102459536
ACH-000160,-0.017548161094119438
ACH-000163,-0.3341155050674032
ACH-000167,-0.4183596445683597
ACH-000168,-0.14498261963126516
ACH-000169,-0.027568502098293642
ACH-000178,-0.20716516189631207
ACH-000183,-0.03410982762941018
ACH-000188,-0.1982224905638381
ACH-000189,-0.236942166630916
ACH-000190,-0.17627724017015914
ACH-000198,-0.16177198117253064
ACH-000203,0.14050869894561466
ACH-000204,-0.08070586087432836
ACH-000206,-0.2316131505885479
ACH-000207,-0.28913816386416835
ACH-000208,-0.1319091241057681
ACH-000210,-0.09829231573260816
ACH-000211,-0.3596298458732566
ACH-000215,-0.1731929214991263
ACH-000221,-0.15343666002913134
ACH-000222,-0.25009745370823666
ACH-000223,-0.08333467791396405
ACH-000226,-0.3230111149010134
ACH-000227,-0.22025056007764032
ACH-000228,-0.17644504217540571
ACH-000231,-0.25498859859485445
ACH-000232,-0.31224623938677504
ACH-000233,-0.1168329659989164
ACH-000234,-0.11602934072535526
ACH-000235,-0.2500125013111037
ACH-000237,-0.20108328414418447
ACH-000238,-0.058096587518206226
ACH-000242,-0.4348085960441128
ACH-000243,-0.14130662755241294
ACH-000244,-0.24705130296457625
ACH-000246,-0.11567477355884626
ACH-000248,-0.2025699114530804
ACH-000250,-0.1960270114213742
ACH-000251,-0.1818291051472868
ACH-000252,-0.35007868927934604
ACH-000253,-0.22917802668208545
ACH-000255,-0.024109136834158586
ACH-000256,0.027591150717413124
ACH-000257,-0.1371991807470103
ACH-000258,-0.23365099315469304
ACH-000259,-0.1903408891131732
ACH-000260,-0.2090085505437253
ACH-000261,-0.3243936774740957
ACH-000262,-0.4087072194353823
ACH-000263,-0.286971365274216
ACH-000264,-0.2839692808950871
ACH-000265,-0.1157749254365306
ACH-000266,-0.07971943837410676
ACH-000272,-0.35094676464695435
ACH-000274,-0.32675244047987634
ACH-000277,-0.21277206917416772
ACH-000278,-0.07477200752287856
ACH-000279,-0.11444614704877352
ACH-000280,-0.11018276012757128
ACH-000281,-0.2769429280279972
ACH-000288,-0.1497095827225502
ACH-000291,-0.2142370343687576
ACH-000293,-0.1572149648985322
ACH-000294,-0.12952665987391399
ACH-000295,-0.3530986472952155
ACH-000296,-0.1751530941095009
ACH-000302,-0.2914326276722648
ACH-000304,0.03282550660792198
ACH-000307,-0.25319865043405443
ACH-000308,-0.04365024156161548
ACH-000310,-0.2871337641132214
ACH-000311,-0.11588598073460706
ACH-000312,-0.10198084232327136
ACH-000315,-0.052881658900945885
ACH-000316,-0.19385005803543964
ACH-000317,-0.24365866461258584
ACH-000318,-0.15988288129432598
ACH-000319,-0.17612990203671655
ACH-000320,-0.1838352651231483
ACH-000322,-0.3027291795456706
ACH-000323,-0.2633104046449937
ACH-000324,-0.2208174979687779
ACH-000329,-0.2365380512876629
ACH-000330,-0.0967180651973447
ACH-000331,-0.3454705074344339
ACH-000332,-0.2084654009045491
ACH-000334,-0.2583839809286492
ACH-000335,0.03983611368880763
ACH-000336,0.06069337609127407
ACH-000337,-0.3837086780635536
ACH-000338,-0.04928060841852582
ACH-000339,-0.2482611398461945
ACH-000341,-0.379827007150039
ACH-000348,-0.17413158253052605
ACH-000350,-0.18319831251928573
ACH-000352,-0.24460772712494494
ACH-000356,-0.21402325475779532
ACH-000361,-0.27482639030552264
ACH-000362,-0.2465731618358017
ACH-000363,-0.28502286638614005
ACH-000364,-0.2532901544665416
ACH-000365,-0.1734805639523483
ACH-000366,-0.25401321250918885
ACH-000368,-0.3553578881398426
ACH-000374,-0.16864275722441133
ACH-000375,-0.1861346246752942
ACH-000376,-0.2358177807569873
ACH-000381,-0.10605752686105074
ACH-000383,-0.19276028388456315
ACH-000387,-0.08593993214564677
ACH-000389,-0.2285993372503453
ACH-000390,-0.17288121494310388
ACH-000393,-0.3352629397872293
ACH-000395,-0.1986631546546403
ACH-000396,-0.24749970100657026
ACH-000397,-0.3836549513974812
ACH-000401,-0.30683761207157617
ACH-000402,-0.21151512775174924
ACH-000403,-0.3362265825056733
ACH-000404,0.06625687176110345
ACH-000406,-0.21304079733185888
ACH-000407,-0.206675435848402
ACH-000408,-0.13219393779452251
ACH-000410,-0.11742705491154334
ACH-000411,-0.3068764783347956
ACH-000414,-0.2623813926079781
ACH-000415,-0.10646831416051007
