,NEUROG1 (4762)
ACH-000004,0.01755339987718071
ACH-000005,-0.1931762296837181
ACH-000007,0.05045910753428765
ACH-000009,0.0132021666606064
ACH-000011,-0.1180760704771139
ACH-000012,-0.02059492133801189
ACH-000013,0.12333813059060116
ACH-000014,0.019884483604450342
ACH-000015,-0.04916613095720547
ACH-000017,0.09007238417444574
ACH-000018,0.015128807150089362
ACH-000019,0.04623104516192991
ACH-000021,0.03656675357549425
ACH-000022,-0.011651507647668126
ACH-000025,0.1570054630210043
ACH-000028,0.0697399394717484
ACH-000030,-0.01924957666573602
ACH-000035,0.02842648948063864
ACH-000036,-0.0057826017456289545
ACH-000037,0.09421344393285963
ACH-000039,-0.2264307498148985
ACH-000040,0.0
ACH-000041,0.07164395750031524
ACH-000042,0.026725780128364685
ACH-000045,-0.03989170505883138
ACH-000047,0.03659626490915115
ACH-000052,-0.10288197924866373
ACH-000053,0.05796412753690624
ACH-000054,-0.016264342504863298
ACH-000055,-0.7042154309883351
ACH-000060,-0.02200758612605944
ACH-000067,0.11004413115700272
ACH-000070,0.17271320602985993
ACH-000075,0.057623184838945476
ACH-000078,-0.04989446850834196
ACH-000082,0.11074222948692876
ACH-000085,-0.1245187641628454
ACH-000086,-0.04190247519586941
ACH-000087,0.09819642368863472
ACH-000092,0.11121858401932633
ACH-000095,-0.34858531903572504
ACH-000097,0.027824169164959632
ACH-000098,0.033455444666139665
ACH-000099,0.010423843346672934
ACH-000108,0.10310855600675016
ACH-000113,-0.09077657111096968
ACH-000116,0.024235045431637268
ACH-000118,0.0522193253579399
ACH-000120,0.19871323057527365
ACH-000123,-0.008864550787873867
ACH-000127,0.0069491198379208075
ACH-000128,0.08513465913594223
ACH-000132,0.15117603733492666
ACH-000133,0.015274724250264719
ACH-000137,0.11786565608890613
ACH-000138,-0.027904465158523743
ACH-000142,0.2331108182313674
ACH-000143,-0.011885634123673295
ACH-000146,0.0368415757090637
ACH-000148,0.07191447835757978
ACH-000150,-0.331866251434974
ACH-000152,-0.037902086172327605
ACH-000153,-0.17348382559842132
ACH-000159,0.003958399776518342
ACH-000160,0.3491391462297101
ACH-000163,0.15176762232799454
ACH-000167,0.661350680019603
