,GEMIN4 (50628)
ACH-000004,-0.7149518555069979
ACH-000005,-0.7792937898732414
ACH-000007,-0.8042788018751068
ACH-000009,-0.8592066266942537
ACH-000011,-0.6295552178187709
ACH-000012,-0.6578475083407382
ACH-000013,-1.0072171625598385
ACH-000014,-0.6419366443897929
ACH-000015,-0.7971640252634565
ACH-000017,-1.0491800033975551
ACH-000018,-0.6696807824007299
ACH-000019,-0.4772105003935104
ACH-000021,-0.5913522705130354
ACH-000022,-0.8088653018567146
ACH-000025,-0.5180284567608644
ACH-000028,-0.6484549172732991
ACH-000030,-0.5192232879846918
ACH-000035,-0.8506138333511475
ACH-000036,-0.4962870837548922
ACH-000037,-0.8042327898805406
ACH-000039,-0.8222494332965793
ACH-000040,-0.9032144336585812
ACH-000041,-0.7807666153047298
ACH-000042,-0.8308612174165855
ACH-000045,-0.6979628034344437
ACH-000047,-0.7389334672252776
ACH-000052,-0.8735704174642933
ACH-000053,-0.6126019437161121
ACH-000054,-0.3876354685502137
ACH-000055,-0.9510656417264504
ACH-000060,-0.9223771024168992
ACH-000067,-0.7796397978003832
ACH-000070,-0.39030894003752775
ACH-000075,-0.9658030939717254
ACH-000078,-0.7301258362526872
ACH-000082,-0.6517087261225644
ACH-000085,-0.9856189684334234
ACH-000086,-0.644008987225315
ACH-000087,-0.6358520049026979
ACH-000092,-0.3530716463044733
ACH-000095,-0.4343022693574214
ACH-000097,-0.68986569912793
ACH-000098,-0.7264804839917314
ACH-000099,-0.5742525540918045
ACH-000108,-0.8447157992353332
ACH-000113,-0.4765990220943228
ACH-000116,-0.8763350008473109
ACH-000118,-0.8743860702087578
ACH-000120,-0.6976812770705616
ACH-000123,-0.4581313705332468
ACH-000127,-0.5631477973704048
ACH-000128,-0.6435463107630001
ACH-000132,-0.7126346586909138
ACH-000133,-0.9113261140075984
ACH-000137,-0.9006712815276781
ACH-000138,-0.7453408632606167
ACH-000142,-0.8647107981281086
ACH-000143,-0.8116727909944876
ACH-000146,-0.9125069303456416
ACH-000148,-0.5530317695227959
ACH-000150,-0.5255741359569218
ACH-000152,-0.8558448948040558
ACH-000153,-0.8092779252045178
ACH-000159,-0.617339966817458
ACH-000160,-0.6774542991477751
ACH-000163,-0.7860299332963729
ACH-000167,-0.6625670978265188
ACH-000168,-0.9516521579107158
ACH-000169,-0.7234315766343856
ACH-000178,-0.6766132470570864
