,TBC1D22B (55633)
ACH-000310,-0.1104440100446678
ACH-000311,-0.13956569067304914
ACH-000312,-0.18001211982243032
ACH-000315,0.12325476238132442
ACH-000316,-0.3163856925778089
ACH-000317,-0.2441614088306412
ACH-000318,-0.26727906495004555
ACH-000319,-0.16503575823000413
ACH-000320,-0.2362051739685556
ACH-000322,-0.2266155849083832
ACH-000323,-0.20962476665479945
ACH-000324,-0.19723493821582935
ACH-000329,-0.19374663918732
ACH-000330,-0.31536098355101555
ACH-000331,-0.2154603259963011
ACH-000332,-0.24614826209235866
ACH-000334,-0.2460650678960556
ACH-000335,-0.2832413770989008
ACH-000336,-0.1970406753486012
ACH-000337,-0.4818946991522301
ACH-000338,0.0003157041431831108
ACH-000339,-0.1808920376229258
ACH-000341,-0.4727429203197189
ACH-000348,-0.14848887900772326
ACH-000350,-0.17254815644441393
ACH-000352,-0.18842116524620414
ACH-000356,-0.2405505670323284
ACH-000361,-0.1768259830240665
ACH-000362,-0.2960669035692208
ACH-000363,-0.09146417269615828
ACH-000364,-0.18473024117661255
ACH-000365,-0.20439532715404787
ACH-000366,-0.11772834148337535
ACH-000368,-0.14426094130344866
ACH-000374,-0.4067881911333176
ACH-000375,-0.22445151139572567
ACH-000376,-0.3196836635437418
ACH-000381,-0.1698696131744474
ACH-000383,-0.3067659893018263
ACH-000387,-0.2398915840023591
ACH-000389,0.0748110769336392
ACH-000390,-0.3132587998391435
ACH-000393,-0.4559318205742087
ACH-000395,-0.2397831517979216
ACH-000396,-0.2797301485084295
ACH-000397,-0.2756276770659314
ACH-000401,-0.020234740034962898
ACH-000402,0.1114552622407951
ACH-000403,-0.2358521221199397
ACH-000404,-0.034683133303556456
ACH-000406,-0.18376834939009493
ACH-000407,-0.189899482744062
ACH-000408,-0.4259155737023948
ACH-000410,-0.23886509271804546
ACH-000411,-0.04524816891991842
ACH-000414,-0.2672403268030793
ACH-000415,-0.20486944674371488
ACH-000416,-0.25093965498864185
ACH-000420,-0.24574099929246
ACH-000421,-0.11500287383892148
ACH-000424,-0.17949998553059876
ACH-000425,-0.1465913121364512
ACH-000426,-0.18767417497323136
ACH-000427,-0.3170683883581556
ACH-000433,-0.2400263557724366
ACH-000435,-0.25443377752216323
ACH-000436,-0.2992163926326549
ACH-000444,-0.3387029060942309
ACH-000445,-0.3236692609959811
ACH-000448,-0.2263068538779483
ACH-000450,-0.05184019239006488
ACH-000452,-0.2595416866283945
ACH-000454,-0.2825471370837979
ACH-000458,-0.2971524556901585
ACH-000459,-0.12947651970545768
ACH-000460,-0.2426342730409957
ACH-000461,-0.3834781433169012
ACH-000463,-0.09749398397721667
ACH-000464,-0.2188597090218136
ACH-000466,-0.2760165040042661
ACH-000467,-0.17999760022577185
ACH-000468,0.029224898945308695
ACH-000469,-0.28439229417872786
ACH-000470,-0.2346743750622185
ACH-000471,-0.14457338850899745
ACH-000472,-0.18333057421131346
ACH-000473,-0.18329885401222626
ACH-000475,-0.2608138363749544
ACH-000476,-0.10371987902231143
ACH-000477,-0.2258624903115833
ACH-000479,-0.14362158161509014
ACH-000480,-0.2291821559386457
ACH-000481,-0.23253007629738184
ACH-000483,-0.17022872880174475
ACH-000484,-0.14247728794648046
ACH-000485,-0.16881902717021832
ACH-000486,-0.2177622631827464
ACH-000487,-0.06944534180361446
ACH-000488,-0.21085321272581534
ACH-000490,-0.11166950111166693
ACH-000491,-0.2993875527260453
ACH-000495,-0.07324718675103216
ACH-000496,-0.2460955885964412
ACH-000499,-0.16126010029722995
ACH-000500,-0.4877072393651394
ACH-000502,-0.34889519317821444
ACH-000503,-0.00525369506113792
ACH-000505,-0.2705285991899481
ACH-000507,-0.10945538258523936
ACH-000510,-0.17460904718508896
ACH-000511,-0.2779169427843056
ACH-000512,-0.2742722864035916
ACH-000516,-0.13698851597181988
ACH-000517,-0.26704962369527524
ACH-000518,-0.3661325557713124
ACH-000520,-0.2461973921487179
ACH-000521,-0.2410063303741225
ACH-000522,-0.13235876668989793
ACH-000524,-0.35953116552368763
ACH-000527,-0.2505260824755394
ACH-000528,-0.2878356336003792
ACH-000537,-0.2513724690601433
ACH-000541,0.21023216062659925
ACH-000542,-0.1573448714920814
ACH-000544,-0.10823939025860994
ACH-000545,-0.27436896695999674
ACH-000547,-0.11822088210359542
ACH-000548,-0.31851024627859165
ACH-000549,-0.058676558792778874
ACH-000550,-0.3359298326732182
ACH-000552,-0.1254401886298298
ACH-000556,-0.23513609284685555
ACH-000557,-0.1090636554372158
ACH-000569,-0.3401737530269352
ACH-000570,-0.2446243735251369
ACH-000571,-0.2104403874161984
ACH-000573,-0.15808028769091198
ACH-000576,-0.51672718977749
ACH-000579,-0.22792540847013096
ACH-000580,-0.043133563816127145
ACH-000584,-0.3231650299836748
ACH-000585,-0.3093948505790229
ACH-000588,-0.29959148879864456
ACH-000589,-0.1884267845105317
ACH-000591,-0.3918634171811626
ACH-000593,-0.17699698001474745
ACH-000600,-0.2813142694435685
ACH-000601,-0.22328513505280204
ACH-000605,-0.21564464128090455
ACH-000606,-0.3048961087500052
ACH-000608,-0.2641512507466123
ACH-000614,-0.04201958926252483
ACH-000616,-0.18279142505546644
ACH-000618,-0.2950783089868469
ACH-000619,-0.2576883136240009
ACH-000620,-0.20529547408771434
ACH-000621,-0.3494071163514224
ACH-000622,-0.15545213700187469
ACH-000623,-0.22541197647936576
ACH-000624,-0.20013416485858568
ACH-000627,-0.08768299988181755
ACH-000630,-0.2825678384191792
ACH-000631,-0.24267571773728303
ACH-000632,0.0042305689672825055
ACH-000633,-0.2349666230943358
ACH-000637,-0.3541751382305905
ACH-000638,-0.18388406513390712
ACH-000646,-0.31287512068946555
ACH-000647,-0.3123128462226379
ACH-000648,-0.2357407224400109
ACH-000649,-0.22144345945480004
ACH-000651,-0.03323305089587288
ACH-000652,-0.22505712898299102
ACH-000653,-0.2265480001270789
ACH-000657,-0.1774099903233526
ACH-000658,-0.1756945515093318
ACH-000661,-0.06908844166834019
ACH-000662,0.02687936769307327
ACH-000663,-0.2694953702192398
ACH-000665,-0.3416697805411747
ACH-000671,-0.2324912551457689
ACH-000672,-0.3332926478632469
ACH-000673,-0.2821830315153273
ACH-000676,-0.12238242483721785
ACH-000677,-0.07645515364703145
ACH-000681,-0.17079794298960774
ACH-000683,-0.3213374195118362
ACH-000684,-0.2667578342801429
ACH-000688,-0.3358591225337996
ACH-000693,-0.16293765785561726
ACH-000694,-0.1808345506010808
ACH-000695,-0.08735005284070313
ACH-000696,-0.1656184911980748
ACH-000697,-0.22582717205105865
ACH-000699,-0.2479071529372307
ACH-000701,-0.2959463984221701
ACH-000706,-0.1964927980031657
ACH-000711,-0.26217968671376785
ACH-000713,-0.3599557885932658
ACH-000714,-0.29554799048467595
ACH-000718,-0.14254000327671693
ACH-000720,-0.3402544853226889
ACH-000721,-0.2540220433334541
ACH-000724,-0.18093131800884366
ACH-000725,-0.19163360659636686
ACH-000732,-0.2243248396082815
ACH-000734,-0.3007877903825931
ACH-000735,-0.21127209572786268
ACH-000736,-0.3777946590222626
ACH-000738,-0.26755177478029823
ACH-000746,-0.10843513984940896
ACH-000747,-0.11214424292482528
ACH-000748,-0.2331224406957185
ACH-000753,-0.2933284139942776
ACH-000756,-0.2493104887803177
ACH-000757,-0.11721095389524165
ACH-000758,-0.14437602819809545
ACH-000760,-0.2306835649855757
ACH-000762,-0.3150683613895345
ACH-000763,-0.13656742489912524
ACH-000764,-0.3673386404660852
ACH-000765,-0.14701293330132467
ACH-000766,-0.18112077392141454
ACH-000767,-0.1490997190492518
ACH-000768,-0.29747324324057706
ACH-000769,-0.06412954861911005
ACH-000770,-0.11383346903608405
ACH-000771,-0.2556995370177648
ACH-000773,-0.2938704899151139
ACH-000776,-0.15138441755759588
ACH-000777,-0.2320919492220477
ACH-000778,-0.1784280260468424
ACH-000781,-0.2825323219494207
ACH-000782,-0.05004559613035435
ACH-000783,-0.4129512322086112
ACH-000784,-0.17063210761029848
ACH-000785,-0.25380223157312404
ACH-000787,-0.2394495264365821
ACH-000788,-0.1473829230970074
ACH-000791,-0.22201003471596545
ACH-000792,-0.14168953565376408
ACH-000794,-0.2988691816596388
ACH-000796,-0.2697812248177647
ACH-000798,-0.1320837261243711
ACH-000799,-0.3279872038178749
ACH-000800,-0.3021337274905136
ACH-000802,-0.32321226972937145
ACH-000804,-0.08130132224486332
ACH-000805,-0.13413361904258667
ACH-000809,-0.10110657908088486
ACH-000810,-0.14502993402945305
ACH-000811,-0.21228690160844604
ACH-000817,-0.2840502119798155
ACH-000819,-0.09713069353035182
ACH-000820,0.04132299586762386
ACH-000821,-0.1294277626747158
ACH-000822,-0.22545968818301984
ACH-000823,-0.10807230749347273
ACH-000824,-0.2039711344217199
ACH-000827,-0.2309144044622618
ACH-000829,-0.2332189054866443
ACH-000831,-0.26855300886500866
ACH-000832,-0.1809546753223068
ACH-000833,-0.3543693501788421
ACH-000834,-0.2575200143413306
ACH-000835,-0.20726514371326227
ACH-000836,-0.061551137011634685
ACH-000837,-0.2809845650111455
ACH-000838,-0.0953219942854664
ACH-000839,-0.3155846105233289
ACH-000840,-0.22537368798464374
ACH-000841,-0.3059547106767706
ACH-000843,-0.20347409401663225
ACH-000846,-0.23242308077336035
ACH-000847,-0.1089038685445479
ACH-000848,-0.2147835843449492
ACH-000849,-0.1396871698671217
ACH-000851,-0.3459696727119844
ACH-000855,-0.208116712691686
ACH-000856,0.023561867207304608
ACH-000858,-0.056227781575208864
ACH-000859,-0.15578635618377254
ACH-000861,-0.2938441289848861
ACH-000862,-0.15699205795204887
ACH-000865,-0.18196918755092525
ACH-000866,-0.2015092200136748
ACH-000867,-0.26192227696332804
ACH-000869,-0.2075464073321698
ACH-000872,-0.2168130785234948
ACH-000873,-0.236241008840172
ACH-000876,-0.22871049221626785
ACH-000878,-0.03943312309689645
ACH-000880,-0.2255808312484285
ACH-000881,-0.16907289547736706
ACH-000882,-0.2205906023098216
ACH-000884,-0.14106646298026135
ACH-000885,-0.14717043698061333
ACH-000887,-0.1798150343361287
ACH-000889,-0.2347991636117279
ACH-000896,-0.1524844789145486
ACH-000898,-0.04548505902748935
ACH-000900,-0.5145886541882801
ACH-000901,-0.18510035104746195
ACH-000905,-0.17554064375612982
ACH-000906,-0.27466620449014423
ACH-000907,-0.2498797147296109
ACH-000910,-0.25166234647071184
ACH-000911,-0.20848137840674547
ACH-000912,-0.16190378793630808
ACH-000913,-0.31950420056674456
ACH-000915,-0.22280837072066115
ACH-000916,-0.27610024568282504
ACH-000917,-0.2707996812514842
ACH-000920,-0.18632168109565647
ACH-000921,-0.073331605251767
ACH-000924,-0.21411773822869493
ACH-000926,-0.08373962098078122
ACH-000928,-0.4059404572431364
ACH-000929,-0.2267748852564989
ACH-000932,-0.1603094956302024
ACH-000935,-0.1624222503266053
ACH-000936,-0.16961991000570684
ACH-000937,-0.2364152437326937
ACH-000938,-0.0983533499352576
ACH-000939,-0.16650360746744955
ACH-000941,-0.4655367837623109
ACH-000943,-0.18664874382687216
ACH-000946,-0.31670345265943106
ACH-000947,-0.2337480549343948
ACH-000948,-0.2099885630671163
ACH-000950,0.016897018389373554
ACH-000953,-0.14849557756633136
ACH-000954,-0.43066775638085053
ACH-000957,-0.19728313230323166
ACH-000958,-0.12488105727445654
ACH-000960,-0.15348641136535038
ACH-000963,-0.13814146488606138
ACH-000968,-0.1795994120748681
ACH-000969,-0.03198702652197872
ACH-000972,-0.23859905913537865
ACH-000973,-0.2988084700589368
ACH-000974,-0.14163107387705515
ACH-000978,-0.3817794138368123
ACH-000984,-0.18048580705699796
ACH-000986,-0.280826750619806
ACH-000988,-0.2801120260771922
ACH-000993,-0.3116517179971953
ACH-000994,-0.09456589897454512
ACH-000996,-0.4620447009303323
ACH-001001,-0.3223090607603847
ACH-001020,0.11620915034418462
ACH-001028,-0.1943958795825912
ACH-001031,-0.16663993627485427
ACH-001038,-0.2250831894206874
ACH-001048,-0.2846441583758219
ACH-001050,-0.29302444101850084
ACH-001053,-0.17613124563226698
ACH-001054,-0.20736356293344668
ACH-001061,-0.17315330812757493
ACH-001067,-0.15060310875571795
ACH-001075,-0.4239673247855744
ACH-001096,-0.13011555276730144
ACH-001111,-0.06410393206148489
ACH-001119,-0.2999900886126348
ACH-001128,-0.2174337701701337
ACH-001134,-0.04414095075611031
ACH-001151,-0.2691037060788339
ACH-001163,-0.2734764623842526
ACH-001164,-0.2587219557616717
ACH-001183,-0.2602195481710945
ACH-001192,-0.17206357432358454
ACH-001193,-0.16176234753645044
ACH-001196,-0.2872124727267089
ACH-001197,-0.4123639923899264
ACH-001205,-0.2360293320028145
ACH-001211,-0.1306624518179054
ACH-001212,-0.30238656153341376
ACH-001228,-0.2682975069189909
ACH-001232,-0.062157332898709824
ACH-001239,-0.18829595643874136
ACH-001270,-0.4062611061231426
ACH-001274,-0.3622043236959808
ACH-001275,-0.14800926214930668
ACH-001277,-0.3410098719969923
ACH-001278,-0.1535899674122806
ACH-001280,-0.2879346943245489
ACH-001283,-0.3054876234104442
ACH-001289,-0.28562977753405605
ACH-001300,-0.18668487527047295
ACH-001301,-0.2555520954013681
ACH-001302,-0.4834527808687749
ACH-001306,-0.13703844864726028
ACH-001318,-0.2409437119478983
ACH-001322,-0.4202903043803433
ACH-001328,-0.2815932223695141
ACH-001332,-0.04507314440643001
ACH-001336,-0.2892601076720384
ACH-001346,-0.24393257348890016
ACH-001353,-0.4793013759058979
ACH-001354,-0.00987979504550422
ACH-001367,-0.04935233984535028
ACH-001368,-0.2311942572034683
ACH-001374,-0.4915226264329044
ACH-001377,-0.12519013824361253
ACH-001380,-0.20628656805336645
ACH-001391,-0.17489957256467006
ACH-001408,-0.26622348617944724
ACH-001430,-0.3362617665391713
ACH-001431,-0.2350165799967291
ACH-001450,0.106502239316127
ACH-001496,-0.2771448621738634
ACH-001500,-0.1037640886185668
ACH-001523,-0.3224334192597533
ACH-001532,-0.4433065882854578
ACH-001550,-0.14802336271907754
ACH-001552,-0.17069994096913513
ACH-001554,-0.3381591701493508
ACH-001654,-0.21987510248184255
ACH-001735,-0.044940453079239814
ACH-001736,0.0032186015340278057
ACH-001737,-0.615070882032054
ACH-001740,-0.3203977420653514
ACH-001745,-0.18118959818258398
ACH-001765,-0.398312418849688
