,PNPLA7 (375775)
ACH-000004,-0.08467233004991373
ACH-000005,-0.025291360085714056
ACH-000007,-0.2208105869931872
ACH-000009,-0.21639841420796066
ACH-000011,-0.2024304080482715
ACH-000012,-0.10641855492095208
ACH-000013,-0.15088405788957773
ACH-000014,-0.02062397414129484
ACH-000015,-0.14211252442256936
ACH-000017,-0.19982794820393535
ACH-000018,-0.09567235981191692
ACH-000019,-0.0981665717792255
ACH-000021,-0.09574733877717953
ACH-000022,-0.2341839029297205
ACH-000025,-0.0020850842722001978
ACH-000028,0.04186168896382108
ACH-000030,-0.07384375068910261
ACH-000035,0.018642524780785003
ACH-000036,-0.2772766054814039
ACH-000037,-0.05302271054463337
ACH-000039,-0.013810437118387165
ACH-000040,-0.035561468849030865
ACH-000041,-0.0852332388309226
ACH-000042,-0.24683183945174106
ACH-000045,-0.001470889742940764
ACH-000047,-0.06619998777180525
ACH-000052,-0.14825555640587007
ACH-000053,-0.051417580093719
ACH-000054,-0.06192973304354499
ACH-000055,-0.2376390862452839
ACH-000060,-0.10256130889754493
ACH-000067,-0.15271463933712845
ACH-000070,-0.0440715484885248
ACH-000075,0.12708331153029018
ACH-000078,-0.041807417134012204
ACH-000082,0.08171054122970257
ACH-000085,-0.19955075458156352
ACH-000086,-0.06546951234394317
ACH-000087,-0.3789933757344811
ACH-000092,-0.09934054336422646
ACH-000095,-0.03623278021262087
ACH-000097,-0.0998331626917082
ACH-000098,0.02173844940072933
ACH-000099,-0.15310779342264766
ACH-000108,-0.14590103404014235
ACH-000113,-0.05163810152768805
ACH-000116,-0.05226174926828723
ACH-000118,-0.12256048251804268
ACH-000120,0.016660160059634485
ACH-000123,-0.060324376087819785
ACH-000127,-0.027410745015752525
ACH-000128,-0.24086495316758705
ACH-000132,-0.046594649300146083
ACH-000133,0.08681125025482572
ACH-000137,-0.07834499715897224
ACH-000138,-0.2204476366985084
ACH-000142,-0.08440602584882938
ACH-000143,0.05504016495170928
ACH-000146,0.05023248658401129
ACH-000148,-0.14141567975908512
ACH-000150,0.08443914723949113
ACH-000152,0.054373418417588734
ACH-000153,-0.06906669063351435
ACH-000159,-0.010393439749401876
ACH-000160,-0.058529184920707474
ACH-000163,-0.11561550463408984
ACH-000167,0.0747351442360878
ACH-000168,-0.18218791808105592
ACH-000169,-0.0708011490588905
ACH-000178,-0.05820230640900208
ACH-000183,-0.22319259525481108
ACH-000188,-0.09438944496922064
ACH-000189,-0.3307442999042329
ACH-000190,0.18783760029590332
ACH-000198,-0.03876670399734045
ACH-000203,0.08296976336411736
ACH-000204,-0.3625489221744948
ACH-000206,-0.02032113320502585
ACH-000207,-0.20631801710545425
ACH-000208,-0.6715636531479708
ACH-000210,0.18958523765083765
ACH-000211,-0.002938773880444313
ACH-000215,-0.04084192345759528
ACH-000221,0.07970779340612756
ACH-000222,-0.04025399786001343
ACH-000223,-0.08120255218547169
ACH-000226,-0.07852852002047529
ACH-000227,0.00408277756816449
ACH-000228,-0.06005572375487519
ACH-000231,0.019594378627214158
ACH-000232,-0.10118347017385512
ACH-000233,-0.06992168380667667
ACH-000234,-0.07242165900980907
ACH-000235,-0.07080393215909746
ACH-000237,-0.09196632140908696
ACH-000238,-0.06287212581781138
ACH-000242,-0.045231158666429884
ACH-000243,-0.023702045912949818
ACH-000244,-0.024310683500627983
ACH-000246,-0.14867170313657585
ACH-000248,-0.10360733515314707
ACH-000250,-0.20097011523612404
ACH-000251,-0.11403109063096327
ACH-000252,0.023330473991087047
ACH-000253,-0.10635767660755603
ACH-000255,-0.04786097277559527
ACH-000256,-0.013647663901197876
ACH-000257,0.034755072519671235
ACH-000258,-0.1163181398678254
ACH-000259,-0.08341167244948261
ACH-000260,-0.06952150208067502
ACH-000261,-0.06493525909462057
ACH-000262,-0.4319194226225078
ACH-000263,-0.1773543161867912
ACH-000264,-0.059050089913144525
ACH-000265,-0.035994522762538984
ACH-000266,-0.13259459551773287
ACH-000272,-0.1151141819590133
ACH-000274,-0.07237611413584195
ACH-000277,-0.21274821827000584
ACH-000278,0.037237732173012766
ACH-000279,-0.22131926818333772
ACH-000280,-0.09122242275720074
ACH-000281,-0.09224054969814023
ACH-000288,0.04931696654193461
ACH-000291,0.027863138146452842
ACH-000293,0.05137984261871752
ACH-000294,-0.002344604342389973
ACH-000295,-0.175509667415384
ACH-000296,-0.17186645847191848
ACH-000302,-0.08002840762921773
ACH-000304,0.17923770826954
ACH-000307,-0.1227888994520994
ACH-000308,-0.043021066870323664
ACH-000310,0.1466898660667856
ACH-000311,-0.306423156569463
ACH-000312,-0.0643113558704826
ACH-000315,0.15546708943701792
ACH-000316,-0.18292198930280146
ACH-000317,0.024982798445472482
ACH-000318,-0.0002581329078926576
ACH-000319,0.016884978311240664
ACH-000320,-0.2543059409081078
ACH-000322,0.043165053696633725
ACH-000323,0.10851151733661568
ACH-000324,-0.1482735114093566
ACH-000329,-0.06676638212322873
ACH-000330,-0.04654697268005038
ACH-000331,-0.19241689789538216
ACH-000332,-0.19456915517486856
ACH-000334,-0.3355642041756384
ACH-000335,0.0499787582470988
ACH-000336,-0.17870837794308872
ACH-000337,-0.12091086221986826
ACH-000338,-0.3400002309663205
ACH-000339,-0.051195945091603585
ACH-000341,0.15279927373838684
ACH-000348,-0.07594560875860905
ACH-000350,-0.09077180468388636
ACH-000352,-0.16256587438492673
ACH-000356,-0.08962514737447462
ACH-000361,-0.057704692866817224
ACH-000362,0.003054709858531587
ACH-000363,-0.04016386300309744
ACH-000364,0.044926699690148994
ACH-000365,-0.21366088685171566
ACH-000366,-0.2523734957531635
ACH-000368,-0.30646075653834715
ACH-000374,-0.013298005107567169
ACH-000375,-0.2836216342495597
ACH-000376,-0.042345275560013225
ACH-000381,-0.062285782975002875
ACH-000383,-0.05020349501057459
ACH-000387,-0.011294119036235385
ACH-000389,-0.19237995195051535
ACH-000390,-0.09000396702911903
ACH-000393,-0.0835314743673262
ACH-000395,-0.041881934263026006
ACH-000396,-0.03560716522343094
ACH-000397,-0.11160250684215132
ACH-000401,0.007895583954257969
ACH-000402,0.06569395457078285
ACH-000403,0.003489119421707833
ACH-000404,-0.07805579005904062
ACH-000406,-0.05659162082102066
ACH-000407,-0.00038700858356099905
ACH-000408,-0.06694052831342763
ACH-000410,0.0469726612474116
ACH-000411,-0.10698675837086344
ACH-000414,-0.12315277976983235
ACH-000415,0.035984638417906306
ACH-000416,-0.11296710853800784
ACH-000420,-0.008450388116638709
ACH-000421,-0.08821740704024449
ACH-000424,-0.0692152124989823
ACH-000425,-0.08267034677281923
ACH-000426,-0.17593286972902475
ACH-000427,-0.04831758300676894
ACH-000433,-0.11397478848934985
ACH-000435,0.18389148655477144
ACH-000436,-0.0882813613083567
ACH-000444,-0.2880472753698191
ACH-000445,0.042696517427713056
ACH-000448,-0.17930761428961012
ACH-000450,0.03934669692747221
ACH-000452,0.004763529766924384
ACH-000454,0.02522536645685523
ACH-000458,-0.1675999507188861
ACH-000459,0.11542531879384027
ACH-000460,-0.07966236201039564
ACH-000461,-0.14720526155303693
ACH-000463,-0.06854714702986266
ACH-000464,-0.17465664834056194
ACH-000466,-0.09471654701779818
ACH-000467,-0.048263998252002914
ACH-000468,-0.1650012768351603
ACH-000469,-0.1103793249422915
ACH-000470,-0.15720559304421802
ACH-000471,-0.06334644265378006
ACH-000472,-0.031064613630319888
ACH-000473,-0.036901543394136135
ACH-000475,-0.10634824697882267
ACH-000476,-0.020534895822673527
ACH-000477,0.060753389784071424
ACH-000479,0.4794514283527821
ACH-000480,-0.19780978288387746
ACH-000481,0.0709209642425467
ACH-000483,0.1507824074572953
ACH-000484,-0.16812077755589322
ACH-000485,-0.03425357949382804
ACH-000486,-0.05728430897432174
ACH-000487,-0.044562281133909185
ACH-000488,-0.060923547010097515
ACH-000490,-0.22938703358886156
ACH-000491,-0.07799858580200261
ACH-000495,-0.025232242246329573
ACH-000496,-0.12888820918226712
ACH-000499,0.06280651617954736
ACH-000500,0.026507127016824984
ACH-000502,-0.1275246601651901
ACH-000503,0.1495872773062788
ACH-000505,-0.08368460729029024
ACH-000507,-0.14426116705881195
ACH-000510,-0.03786285115558252
ACH-000511,-0.0927039512222585
ACH-000512,-0.24473974951804994
ACH-000516,-0.1611180296685342
ACH-000517,-0.07424932569557861
ACH-000518,-0.18318646010503128
ACH-000520,-0.16915976836631885
ACH-000521,-0.14036808337247206
ACH-000522,-0.023259930016798217
ACH-000524,-0.08222278110796102
ACH-000527,-0.14245933735517413
ACH-000528,-0.06879919235008151
ACH-000537,-0.17451830646887218
ACH-000541,-0.2093885787760365
ACH-000542,-0.1107819343399302
ACH-000544,-0.07302642613014472
ACH-000545,-0.08967277506908693
ACH-000547,-0.05529076424259035
ACH-000548,-0.02808466052439702
ACH-000549,-0.16205688123050305
ACH-000550,-0.10028867665037264
ACH-000552,-0.08861380279119532
ACH-000556,-0.04705079617724544
ACH-000557,-0.04813363319209975
ACH-000569,0.09126841533165647
ACH-000570,-0.2309517539034269
ACH-000571,0.0016352183483306212
ACH-000573,-0.04717126463787846
ACH-000576,0.03246361779231578
ACH-000579,0.13246117253744175
ACH-000580,-0.08029800804979473
ACH-000584,-0.07095387789114467
ACH-000585,-0.06920951866156752
ACH-000588,0.05945998023653078
ACH-000589,0.00739199930086502
ACH-000591,-0.1089958218765139
ACH-000593,-0.2308039480512956
ACH-000600,-0.13891520883114544
ACH-000601,-0.11327364614075115
ACH-000605,-0.0676725991308046
ACH-000606,-0.15418609081275894
ACH-000608,-0.021003016560478226
ACH-000614,-0.16489645804035213
ACH-000616,-0.07750840317521837
ACH-000618,-0.011306688034631852
ACH-000619,-0.3055250138849229
ACH-000620,-0.10383026432026353
ACH-000621,0.01997695073053656
ACH-000622,-0.16321895394623992
ACH-000623,0.0845450039286867
ACH-000624,-0.073099536423087
ACH-000627,0.050631499481089665
ACH-000630,0.021676637178061915
ACH-000631,-0.2685903119381089
ACH-000632,-0.005073004347947554
ACH-000633,-0.04097738488463283
ACH-000637,0.002482853294664024
ACH-000638,-0.09090195809477336
ACH-000646,-0.22200080042300574
ACH-000647,-0.06746238675863905
ACH-000648,-0.14268155469136884
ACH-000649,-0.035097092116236336
ACH-000651,-0.10495560027452328
ACH-000652,-0.007547168362487139
ACH-000653,-0.1277902894524194
ACH-000657,-0.15689346507871516
ACH-000658,-0.16330612740895487
ACH-000661,-0.08086003449376725
ACH-000662,0.22752146280729674
ACH-000663,-0.19905187051985515
ACH-000665,0.006072913342275449
ACH-000671,-0.029431726357974
ACH-000672,0.006764241420170184
ACH-000673,-0.07224695182710365
ACH-000676,-0.06021425282690152
ACH-000677,-0.06267540973970016
ACH-000681,-0.15294657374492965
ACH-000683,-0.14299737235013776
ACH-000684,-0.058594742929244076
ACH-000688,-0.17285464711803214
ACH-000693,-0.1215987426429948
ACH-000694,-0.07215301233215432
ACH-000695,-0.011884211489383088
ACH-000696,-0.07669496593702495
ACH-000697,-0.15483331690611415
ACH-000699,-0.060325888936320224
ACH-000701,-0.21290420969480556
ACH-000706,0.05396725263971069
ACH-000711,0.03665993249724496
ACH-000713,-0.019094403898732917
ACH-000714,0.07221118674376895
ACH-000718,-0.2062016980741932
ACH-000720,-0.2481837058199544
ACH-000721,-0.103532026582856
ACH-000724,-0.15346311570878585
ACH-000725,-0.005226592055160765
ACH-000732,-0.1495760045801781
ACH-000734,-0.07691470173982264
ACH-000735,-0.20561972574687853
ACH-000736,0.12412722104750942
ACH-000738,-0.041105185530522864
ACH-000746,-0.105234326976094
ACH-000747,0.06625994663504453
ACH-000748,-0.21341354509638294
ACH-000753,-0.04915278567922292
ACH-000756,-0.09003107701436172
ACH-000757,-0.11861591012527307
ACH-000758,0.054847003621068695
ACH-000760,-0.12096978061800112
ACH-000762,-0.08766939569276205
ACH-000763,-0.035288812801660616
ACH-000764,-0.20437892314195755
ACH-000765,-0.1498560874619639
ACH-000766,0.02607910163010476
ACH-000767,-0.0726117650723231
ACH-000768,-0.013915261923457592
ACH-000769,0.14079438164034444
ACH-000770,0.013712665726442952
ACH-000771,-0.19513345314593086
ACH-000773,-0.01924381144804812
ACH-000776,0.10680354228602293
ACH-000777,-0.18239297155969933
ACH-000778,-0.021044886039562727
ACH-000781,-0.14000601456212886
ACH-000782,0.16899432256687488
ACH-000783,-0.2151471616318976
ACH-000784,-0.12513137329544738
ACH-000785,-0.21328025355400526
ACH-000787,-0.07885226120209207
ACH-000788,-0.016098159860982574
ACH-000791,-0.13668280089350365
ACH-000792,-0.029685732743428818
ACH-000794,-0.10977613440466608
ACH-000796,-0.09346169268129996
ACH-000798,-0.3567367146022201
ACH-000799,-0.23572613716176385
ACH-000800,-0.16174674913650655
ACH-000802,-0.11934436309013753
ACH-000804,0.16951606372551975
ACH-000805,-0.288257376447138
ACH-000809,-0.15548309994901025
ACH-000810,-0.045881212634237584
ACH-000811,-0.1198231306135332
ACH-000817,0.019311721506983518
ACH-000819,-0.02028043886821916
ACH-000820,0.00456101911718358
ACH-000821,-0.37408876905515226
ACH-000822,-0.0867731413850879
ACH-000823,-0.052607831076260665
ACH-000824,-0.12203041273783828
ACH-000827,-0.08345252332921224
ACH-000829,-0.09835469321155428
ACH-000831,0.01755679448911969
ACH-000832,0.01232478642165157
ACH-000833,-0.23294379380905614
ACH-000834,-0.09847215841291533
ACH-000835,-0.2131737494305629
ACH-000836,-0.020417523101556062
ACH-000837,-0.13001934674150958
ACH-000838,0.10660066342700206
ACH-000839,-0.179828608225707
ACH-000840,-0.2495675017757228
ACH-000841,-0.033973060570131025
ACH-000843,0.17080028051082669
ACH-000846,-0.09124673273483387
ACH-000847,-0.09786101036747176
ACH-000848,-0.19875626943969416
ACH-000849,-0.09967177656719013
ACH-000851,0.04866008020037203
ACH-000855,0.2319555736306299
ACH-000856,-0.056334708827663775
ACH-000858,-0.13187681994232214
ACH-000859,0.09043362174910896
ACH-000861,-0.01524682335492008
ACH-000862,-0.008527701005199662
ACH-000865,-0.1762276311954242
ACH-000866,-0.061031940654297484
ACH-000867,-0.04735697417168225
ACH-000869,-0.09827569700756067
ACH-000872,-0.015081664807450771
ACH-000873,-0.047009850139353784
ACH-000876,-0.033703724404449735
ACH-000878,-0.4591632438947723
ACH-000880,0.06108007759418967
ACH-000881,0.042122230572103264
ACH-000882,-0.1066884202222116
ACH-000884,-0.13033935059368873
ACH-000885,-0.19180618433960492
ACH-000887,-0.12390945065973738
ACH-000889,-0.1935899049339206
ACH-000896,-0.01813132582624577
ACH-000898,-0.05963867094893095
ACH-000900,-0.08478557890808704
ACH-000901,-0.034250973741596386
ACH-000905,-0.0256864191928502
ACH-000906,-0.0712849707726407
ACH-000907,-0.1970288541530509
ACH-000910,-0.23977291824730365
ACH-000911,-0.11389918141679994
ACH-000912,-0.06287149488233726
ACH-000913,-0.11830149092474422
ACH-000915,-0.04111099022672888
ACH-000916,-0.2229581872129752
ACH-000917,0.07729064742183785
ACH-000920,-0.4589748973982445
ACH-000921,-0.305863698450419
ACH-000924,-0.0474989170594034
ACH-000926,-0.07680278259698183
ACH-000928,-0.2962614016268716
ACH-000929,-0.11433506150780193
ACH-000932,0.04326816972736447
ACH-000935,0.10869791118733484
ACH-000936,-0.2384677313047233
ACH-000937,-0.10906789237078293
ACH-000938,-0.029919498879110464
ACH-000939,-0.169425869174201
ACH-000941,-0.02458483753794612
ACH-000943,-0.04865956156426005
ACH-000946,-0.0998517517802472
ACH-000947,-0.13778544752881375
ACH-000948,-0.17887650686272846
ACH-000950,-0.2348159364976283
ACH-000953,-0.07102431106042485
ACH-000954,-0.21440764484887398
ACH-000957,-0.12038389123786668
ACH-000958,0.17329034159919754
ACH-000960,-0.09102683615215083
ACH-000963,-0.0460058410800809
ACH-000968,-0.1271335501986463
ACH-000969,0.32136101871396305
ACH-000972,-0.11341280228895136
ACH-000973,-0.004791994947785021
ACH-000974,-0.11229885243021176
ACH-000978,0.0791080570164283
ACH-000984,-0.19131754326111147
ACH-000986,-0.04113135380597455
ACH-000988,0.014226814995629163
ACH-000993,-0.07913422456598135
ACH-000994,-0.11949877342262558
ACH-000996,-0.19104697342104016
ACH-001001,-0.052827193617895694
ACH-001020,-0.05152680485756087
ACH-001028,-0.05346967276069279
ACH-001031,-0.10768819802950756
ACH-001038,-0.025930728004310927
ACH-001048,-0.11371986699028222
ACH-001050,-0.052320532470768136
ACH-001053,-0.16103281406477174
ACH-001054,-0.08164158281964384
ACH-001061,0.1255127971733121
ACH-001067,-0.0021921777036077355
ACH-001075,-0.13557723104449915
ACH-001096,-0.06288805558922053
ACH-001111,-0.14353416356024454
ACH-001119,-0.08849889247088331
ACH-001128,-0.10686996983311384
ACH-001134,-0.1594836057247204
ACH-001151,-0.11747754397883685
ACH-001163,-0.07021027934014604
ACH-001164,-0.2881915768928453
ACH-001183,0.01126233631563368
ACH-001192,-0.07213557635824704
ACH-001193,-0.2287958882070581
ACH-001196,-0.06630470922240779
ACH-001197,0.024983423259563837
ACH-001205,-0.0109685049637806
ACH-001211,-0.11461040619038172
ACH-001212,0.20075439843150486
ACH-001228,-0.3522277696150237
ACH-001232,-0.076534127063881
ACH-001239,-0.03446666518089839
ACH-001270,-0.3321613012273051
ACH-001274,-0.171572319951586
ACH-001275,-0.0251015301249696
ACH-001277,-0.008995544341235995
ACH-001278,-0.19916428861037647
ACH-001280,-0.006060239791371921
ACH-001283,-0.09673573058114214
ACH-001289,-0.01204435624019523
ACH-001300,0.02481439442367431
ACH-001301,0.07995723578700213
ACH-001302,-0.06486350687904589
ACH-001306,0.05411648781778383
ACH-001318,-0.08330507505648023
ACH-001322,-0.154218174132837
ACH-001328,-0.14799308870051608
ACH-001332,0.33519914466276385
ACH-001336,0.033568542385144576
