,RHCE (6006)
ACH-000004,-0.011812646265598718
ACH-000005,-0.3110114027929373
ACH-000007,0.09147892929504348
ACH-000009,0.06012935606450559
ACH-000011,0.07850994976930965
ACH-000012,0.08427203569451304
ACH-000013,0.07413586026834337
ACH-000014,0.2685237006756313
ACH-000015,0.13782888385123346
ACH-000017,0.1765214758455375
ACH-000018,0.1609796278324601
ACH-000019,0.11625700112027765
ACH-000021,0.09450612214040728
ACH-000022,0.0749895118347892
ACH-000025,0.1755334074936886
ACH-000028,0.13948564211167522
ACH-000030,0.17518321239462492
ACH-000035,0.12737709038627915
ACH-000036,0.03470752058241701
ACH-000037,0.19567417091092865
ACH-000039,0.07723143722681222
ACH-000040,-0.01782034511901136
ACH-000041,0.14502965529690492
ACH-000042,0.1287122614619969
ACH-000045,0.11967641511786692
ACH-000047,0.0393649824731898
ACH-000052,0.19618039605868048
ACH-000053,0.1152173381834042
ACH-000054,0.13635535307820315
ACH-000055,0.08021392248037942
ACH-000060,0.080001998150899
ACH-000067,-0.058403417740822874
ACH-000070,0.18124967527410574
ACH-000075,0.2705307891871544
ACH-000078,0.10040001995448787
ACH-000082,0.16183435174429026
ACH-000085,-0.02343728759118873
ACH-000086,0.16923358216957313
ACH-000087,0.4869980225295996
ACH-000092,-0.0673866501558261
ACH-000095,0.10953631188296244
ACH-000097,0.10128132409145199
ACH-000098,0.04319263849265106
ACH-000099,0.05210054536258639
ACH-000108,0.08029818396318505
ACH-000113,0.07370000063357471
ACH-000116,0.10454572922821302
ACH-000118,0.1547152590561518
ACH-000120,0.2645210377825846
ACH-000123,0.1540416183398538
ACH-000127,0.12385712903785233
ACH-000128,0.0756716094511832
ACH-000132,0.03721604160008826
ACH-000133,0.1430289642290447
ACH-000137,-0.02097534931706592
ACH-000138,0.16392416624676828
ACH-000142,0.1465725518832535
ACH-000143,0.16388074517336831
ACH-000146,0.11005857012476447
ACH-000148,0.20822446908097367
ACH-000150,-0.05083173519636409
ACH-000152,0.07673259300423857
ACH-000153,0.13388562756507105
ACH-000159,0.25142377504982666
ACH-000160,0.060753665199062584
ACH-000163,0.14464761795907127
ACH-000167,0.25845197880609644
ACH-000168,0.017181118608480102
ACH-000169,0.08960575647051967
ACH-000178,0.10678345143947522
ACH-000183,0.05232639109852135
ACH-000188,0.033239423207349114
ACH-000189,0.049322506503009116
ACH-000190,0.14034219288205094
ACH-000198,0.1764461419411294
ACH-000203,-0.4422914917287806
ACH-000204,0.16368603688016872
ACH-000206,0.1776736377234414
ACH-000207,0.16152101932491328
ACH-000208,0.07030746705355959
ACH-000210,0.24148280178809706
ACH-000211,0.2113185352198529
ACH-000215,0.18927872030965812
ACH-000221,0.21381584808937484
ACH-000222,0.15665125503111413
ACH-000223,0.12940373823016685
ACH-000226,0.2463413383016367
ACH-000227,0.18784995451074205
ACH-000228,0.09661660691046764
ACH-000231,0.17430021796891032
ACH-000232,0.27320775813445564
ACH-000233,0.2383533378035819
ACH-000234,0.06907670680298221
ACH-000235,0.08763712572748307
ACH-000237,0.1683024617725238
ACH-000238,0.1338385512708362
ACH-000242,0.15275466693179113
ACH-000243,0.09650267613928493
ACH-000244,0.2257111370327201
ACH-000246,0.0963771158237935
ACH-000248,0.13668149802869065
ACH-000250,0.14216125686257175
ACH-000251,0.3225575451203566
ACH-000252,0.006076656657891542
ACH-000253,0.2259448002326972
ACH-000255,0.07539985079230997
ACH-000256,0.1665231298286733
ACH-000257,0.3242431068139583
ACH-000258,0.2945805460116537
ACH-000259,0.21532197460503852
ACH-000260,0.0615910609785016
ACH-000261,0.0859143363821892
ACH-000262,0.21443123113165974
ACH-000263,0.204975728450472
ACH-000264,0.04985676001248345
ACH-000265,0.12545470918067936
ACH-000266,0.1931276596703144
ACH-000272,0.10149847970013813
ACH-000274,0.04753456534461445
ACH-000277,0.06682239696783232
ACH-000278,0.16758188903024995
ACH-000279,0.09675893678887416
ACH-000280,0.1286268111665121
ACH-000281,0.2787266047378929
ACH-000288,0.09473991516323713
ACH-000291,0.1828070132048886
ACH-000293,0.08602821387709589
ACH-000294,0.15949307879645755
ACH-000295,0.3576674094220687
ACH-000296,0.3638628924317553
ACH-000302,0.13147884156302073
ACH-000304,0.059027605335280335
ACH-000307,0.14894202887408764
ACH-000308,0.16823822379526945
ACH-000310,0.07639976269419038
ACH-000311,0.2041345190719672
ACH-000312,-0.002642792943474267
ACH-000315,0.27994873105641865
ACH-000316,-0.015499364096687259
ACH-000317,0.07429356034322868
ACH-000318,0.07923607033533832
ACH-000319,0.09209949776502864
ACH-000320,0.1362532781517854
ACH-000322,0.3149901789744595
ACH-000323,0.12768374393131707
ACH-000324,0.08571962322333877
ACH-000329,0.15547316251877896
ACH-000330,0.13038458467392608
ACH-000331,0.18268015385313052
ACH-000332,0.07583285837930154
ACH-000334,0.20118278943962667
ACH-000335,0.3573579966360518
ACH-000336,-0.16477892248993165
ACH-000337,-0.0038929680702610506
ACH-000338,-0.1546166685040722
ACH-000339,0.11449032987944895
ACH-000341,-0.013204440888794834
ACH-000348,0.1686117234213421
ACH-000350,-0.0021385661143324105
ACH-000352,-0.017575676502587432
ACH-000356,0.05380431319049466
ACH-000361,-0.03631078747878239
ACH-000362,0.09667759169235016
ACH-000363,0.15154681312858162
ACH-000364,0.2375672983156139
ACH-000365,0.24747439456341674
ACH-000366,0.2210780928999181
ACH-000368,0.014270468236408684
ACH-000374,0.09156673152042598
ACH-000375,0.11777072696186502
ACH-000376,0.08690079380970404
ACH-000381,0.10164917102817274
ACH-000383,0.10442296483908386
ACH-000387,0.18268907252400512
ACH-000389,0.10003704518084584
ACH-000390,0.05149779439444896
ACH-000393,0.0430178219518841
ACH-000395,0.060566174148951636
ACH-000396,0.5012039374069235
ACH-000397,0.11541784764672325
ACH-000401,0.20110114381850025
ACH-000402,0.10474329771814364
ACH-000403,0.09615366244069487
ACH-000404,-0.03463953318044677
ACH-000406,0.14709764234881972
ACH-000407,0.2280034069669098
ACH-000408,0.18485405425362614
ACH-000410,0.18933118925583334
ACH-000411,0.017952767581344842
ACH-000414,0.09543865736680704
ACH-000415,0.050296564539702465
ACH-000416,0.1791646867584133
ACH-000420,0.1874325220228758
ACH-000421,0.07630265007360829
ACH-000424,0.18817833294813197
ACH-000425,0.15112764118439248
ACH-000426,0.07913752360431747
ACH-000427,-0.011243141967609288
ACH-000433,0.06535927027409802
ACH-000435,0.08368325331433499
ACH-000436,0.026494052204257545
ACH-000444,0.13911095584222327
ACH-000445,0.06924220389197985
ACH-000448,0.1688384831684431
ACH-000450,0.23975512047022746
ACH-000452,0.15078466781801295
ACH-000454,0.031826528997260364
ACH-000458,0.13046913942679764
ACH-000459,0.1009479832315328
ACH-000460,0.13650955723528266
ACH-000461,0.2546701187710113
ACH-000463,0.07601413800340484
ACH-000464,0.257892382998773
ACH-000466,-0.016098358411729945
ACH-000467,0.09471010719030268
ACH-000468,0.11694698891906502
ACH-000469,0.10154484528937624
ACH-000470,0.2451398331045664
ACH-000471,0.14280976021283814
ACH-000472,0.21844755817828976
ACH-000473,0.047201104385728304
ACH-000475,0.15879095905531854
ACH-000476,0.12035588896109795
ACH-000477,0.1945350321353802
ACH-000479,0.03934893093140356
ACH-000480,0.2300569572038844
ACH-000481,0.15588017480788113
ACH-000483,0.13946002311924294
ACH-000484,0.3334569128482097
ACH-000485,0.3052574000709033
ACH-000486,-0.03198517618200093
ACH-000487,0.0952227955683868
ACH-000488,0.16119493215517686
ACH-000490,0.2767990219938565
ACH-000491,0.21058243678688965
ACH-000495,0.24791000405245756
ACH-000496,0.036249421923457266
ACH-000499,-0.04562218064004555
ACH-000500,0.2908177544566531
ACH-000502,0.1293219098657791
ACH-000503,-0.052863045840898695
ACH-000505,0.08383465404891395
ACH-000507,0.020421496536225433
ACH-000510,0.10842227038919228
ACH-000511,0.023769457358203343
ACH-000512,0.18249688443357434
ACH-000516,0.1611629387101298
ACH-000517,0.1535688377882336
ACH-000518,0.13746980187751418
ACH-000520,-0.059035439051808615
ACH-000521,0.09845456348600104
ACH-000522,0.06540560379838191
ACH-000524,0.07994741447941736
ACH-000527,0.11699419920344944
ACH-000528,0.1772480416408647
ACH-000537,0.1599382198362135
ACH-000541,0.07569633871920918
ACH-000542,0.13300137451908875
ACH-000544,0.02259444770484781
ACH-000545,0.152251356899294
ACH-000547,0.12907771822891406
ACH-000548,0.13389347572521745
ACH-000549,0.011154867488969092
ACH-000550,0.09689411858512036
ACH-000552,0.168906846340291
ACH-000556,0.22004432231497129
ACH-000557,0.18025786517631148
ACH-000569,0.16725454058814168
ACH-000570,0.2379019183295348
ACH-000571,0.24215307698858385
ACH-000573,0.1266659756499282
