,PDCD6 (10016)
ACH-000004,-0.5065504320436146
ACH-000005,-0.6020826099578352
ACH-000007,-0.6341818121933932
ACH-000009,-0.6453015937557821
ACH-000011,-0.6136105959185079
ACH-000012,-0.3392780861396378
ACH-000013,-0.2427229574730205
ACH-000014,-0.40984380060227504
ACH-000015,-0.33815275745936624
ACH-000017,-0.644872740706806
ACH-000018,-0.4146741439283905
ACH-000019,-0.2701303928160866
ACH-000021,-0.5237446287279696
ACH-000022,-0.5594200949850164
ACH-000025,-0.6070830129153908
ACH-000028,-0.5412854303921649
ACH-000030,-0.5949653251413445
ACH-000035,-0.2704143836739155
ACH-000036,-0.6026688313112543
ACH-000037,-0.5236880083032642
ACH-000039,-0.5598974764642359
ACH-000040,-0.5830496627378198
ACH-000041,-0.4128705405836271
ACH-000042,-0.7570469729283342
ACH-000045,-0.3636763240156965
ACH-000047,-0.4170669060356621
ACH-000052,-0.2928334366024176
ACH-000053,-0.6186685846293248
ACH-000054,-0.4458902363939163
ACH-000055,-0.4630826887848056
ACH-000060,-0.4428288314688046
ACH-000067,-0.5098405011162945
ACH-000070,-0.5330328366470389
ACH-000075,-0.5224581861984161
ACH-000078,-0.5945530783475677
ACH-000082,-0.43253075028388827
ACH-000085,-0.4596509705977093
ACH-000086,-0.3580712884594444
ACH-000087,-0.5208121780510544
ACH-000092,-0.401624746381051
ACH-000095,-0.8106926405972066
ACH-000097,-0.5712808910740844
ACH-000098,-0.3308306751637283
ACH-000099,-0.6025490753512004
ACH-000108,-0.7153759170954719
ACH-000113,-0.6982930691415656
ACH-000116,-0.444754149408612
ACH-000118,-0.2937490732433244
ACH-000120,-0.4619521087656147
ACH-000123,-0.42600047797804375
ACH-000127,-0.6823318476891899
ACH-000128,-0.4618943567965614
ACH-000132,-0.6340262972952413
ACH-000133,-0.5601407663139775
ACH-000137,-0.34071909717375903
ACH-000138,-0.5527128754872268
ACH-000142,-0.5350464094043078
ACH-000143,-0.4588992808264153
ACH-000146,-0.6144849735100729
ACH-000148,-0.5099903834354365
ACH-000150,-0.4672566658848957
ACH-000152,-0.5030809314081492
ACH-000153,-0.603033778328839
ACH-000159,-0.3775677933415713
ACH-000160,-0.6469443141973871
ACH-000163,-0.4880009194615484
ACH-000167,-0.4497367345717566
ACH-000168,-0.6460408758211138
ACH-000169,-0.430437207678639
ACH-000178,-0.4741898120286841
ACH-000183,-0.6402950882358328
ACH-000188,-0.4502932498882357
ACH-000189,-0.6030187199115322
ACH-000190,-0.3607581170419759
ACH-000198,-0.5750360385941344
ACH-000203,-0.8380339369357006
ACH-000204,-0.5598663528382015
ACH-000206,-0.5821140429448542
ACH-000207,-0.7847218937846397
ACH-000208,-0.4274706931741308
ACH-000210,-0.05403551937545484
ACH-000211,-0.4504750714420566
ACH-000215,-0.44974496571338296
ACH-000221,-0.15377647871849404
ACH-000222,-0.7468851471827859
ACH-000223,-0.6319369985822815
ACH-000226,-0.3965080173592588
ACH-000227,-0.391268379795789
ACH-000228,-0.5168998874076167
ACH-000231,-0.38722287651671855
ACH-000232,-0.7547247257452455
ACH-000233,-0.4957939711411979
ACH-000234,-0.7103737764314161
ACH-000235,-0.5534333093846919
ACH-000237,-0.5607770713956899
ACH-000238,-0.8161772004197878
ACH-000242,-0.4253691454453468
ACH-000243,-0.4268306340051489
ACH-000244,-0.5393124281292784
ACH-000246,-0.5319166737493206
ACH-000248,-0.4438378958371828
ACH-000250,-0.552141598519504
ACH-000251,-0.7674176695568764
ACH-000252,-0.5023044385871681
ACH-000253,-0.8181666731611836
ACH-000255,-0.34171847440171754
ACH-000256,-0.5984083660292118
ACH-000257,-0.7078746758189929
ACH-000258,-0.4915945754357666
ACH-000259,-0.6012439455465741
ACH-000260,-0.5013315416519207
ACH-000261,-0.5900211605804271
ACH-000262,-0.6424150710328002
ACH-000263,-0.39419804201698505
ACH-000264,-0.44978607530315295
ACH-000265,-0.22093999539352985
ACH-000266,-0.6420667441125586
ACH-000272,-0.5268147624238068
ACH-000274,-0.5849486002734909
ACH-000277,-0.6076973417566328
ACH-000278,-0.4785885683582092
ACH-000279,-0.5612341974361702
ACH-000280,-0.5578006192326133
ACH-000281,-0.5547938076666584
ACH-000288,-0.6599044755877996
ACH-000291,-0.32997157581590464
ACH-000293,-0.5034622345092378
ACH-000294,-0.7880058756198439
ACH-000295,-0.7632123730681536
ACH-000296,-0.5743788928521016
ACH-000302,-0.27956379271072823
ACH-000304,-0.6391074663762573
ACH-000307,-0.5159816622382232
ACH-000308,-1.0434406362964508
ACH-000310,-0.6338153325709165
ACH-000311,-0.5658941337482738
ACH-000312,-0.5817886001389081
ACH-000315,-0.3924094592872128
ACH-000316,-0.6155779488432983
ACH-000317,-0.47529565649227
ACH-000318,-0.4113448354397519
ACH-000319,-0.5798454369516769
