,DNTT (1791)
ACH-000004,0.11306655877235268
ACH-000005,0.21450676966972126
ACH-000007,0.2222421751556576
ACH-000009,0.09991286620387696
ACH-000011,-0.06962672890060155
ACH-000012,0.03375810516118919
ACH-000013,0.03561450256217935
ACH-000014,0.014978419268299294
ACH-000015,-0.031178680832507105
ACH-000017,0.11851795438598713
ACH-000018,0.09761465078590527
ACH-000019,-0.0010920895004442352
ACH-000021,0.04913276784885568
ACH-000022,0.0945475583383697
ACH-000025,0.026231968104614086
ACH-000028,0.08841257770839375
ACH-000030,0.0007726947667959599
ACH-000035,0.08312228013654642
ACH-000036,0.12940631591436566
ACH-000037,-0.1151214250236835
ACH-000039,0.038274544570771535
ACH-000040,0.03288889417332466
ACH-000041,-0.03876025502430827
ACH-000042,-0.037942933728310514
ACH-000045,0.019185385972945262
ACH-000047,0.03512570583360113
ACH-000052,-0.08986363534695524
ACH-000053,0.06479464073614426
ACH-000054,-0.012387593749593615
ACH-000055,0.06414915403424208
ACH-000060,-0.13470018670863915
ACH-000067,-0.0164068094166614
ACH-000070,0.1322217006519237
ACH-000075,0.2431950460219973
ACH-000078,-0.08492984092218224
ACH-000082,0.031448830350198534
ACH-000085,0.07435389336167943
ACH-000086,0.06704536459949864
ACH-000087,0.21110571038868547
ACH-000092,0.0959082787359037
ACH-000095,0.05933371509313426
ACH-000097,0.02445398150357164
ACH-000098,0.06670096707237927
ACH-000099,0.014890923422539566
ACH-000108,-0.016318592908063485
ACH-000113,0.06517813039707611
ACH-000116,-7.847043270030918e-05
ACH-000118,0.001931126993367168
ACH-000120,0.0812848251753517
ACH-000123,-0.0009043408850700807
ACH-000127,0.007528193319141564
ACH-000128,0.20715922069281
ACH-000132,-0.0505860476154886
ACH-000133,-0.0465730242592069
ACH-000137,-0.02268657090756701
ACH-000138,0.0916889989342334
ACH-000142,0.14400469864836135
ACH-000143,-0.023369577566181483
ACH-000146,0.01924300611467916
ACH-000148,-0.09870645677953613
ACH-000150,0.06350634830254487
ACH-000152,-0.05941854471865018
ACH-000153,0.1144244343094932
ACH-000159,0.010240487790952985
ACH-000160,0.007342238915289977
ACH-000163,-0.058425759411155236
ACH-000167,-0.2746495849058471
ACH-000168,0.024308335560305285
ACH-000169,-0.08354949674910425
ACH-000178,0.11752846700673897
ACH-000183,0.03817769055149713
