,COMP (1311)
ACH-000004,0.08512758798905436
ACH-000005,-0.019893627579086016
ACH-000007,-0.09722330350929824
ACH-000009,0.2564437177977512
ACH-000011,0.015893171320510525
ACH-000012,0.054691345255357585
ACH-000013,-0.015043897680019827
ACH-000014,0.10898098153346736
ACH-000015,-0.05323852829541927
ACH-000017,0.031232729421719414
ACH-000018,-0.07595076135741283
ACH-000019,-0.042068434369710084
ACH-000021,0.02756884205429494
ACH-000022,-0.054216686925064456
ACH-000025,0.09146954958751008
ACH-000028,-0.11709179401714062
ACH-000030,-0.0845704729176959
ACH-000035,0.10425356381984366
ACH-000036,-0.10623521062835876
ACH-000037,0.048717521332849366
ACH-000039,0.09508440775530444
ACH-000040,0.1080140702799173
ACH-000041,0.02582921901298621
ACH-000042,-0.055815510206065407
ACH-000045,0.018888464642281368
ACH-000047,-0.07212682334229509
ACH-000052,-0.1753678390681171
ACH-000053,0.09473498952751257
ACH-000054,-0.09771009958917533
ACH-000055,0.01255966927949931
ACH-000060,-0.1131043038459038
ACH-000067,0.006939287373617488
ACH-000070,-0.04298541918859728
ACH-000075,0.04577447893681698
ACH-000078,0.039495065798020014
ACH-000082,-0.029508440727142888
ACH-000085,0.11776542860795475
ACH-000086,-0.0784767142858777
ACH-000087,0.09982914228768976
ACH-000092,-0.02847530044788204
ACH-000095,0.054457482804164986
ACH-000097,0.022586425615435803
ACH-000098,-0.07275592552450079
ACH-000099,0.20313601651174404
ACH-000108,-0.04421836351927683
ACH-000113,0.06704460485431654
ACH-000116,-0.07118136518215977
ACH-000118,0.04808127506042456
ACH-000120,-0.1706207506260188
ACH-000123,0.011707180772036148
ACH-000127,-0.006508954653058316
ACH-000128,-0.2330720920236344
ACH-000132,0.026716902580117483
ACH-000133,0.04969513994496174
ACH-000137,0.03723083340845351
ACH-000138,-0.014034441672236744
ACH-000142,-0.03444874557692923
ACH-000143,0.27104514367846194
ACH-000146,-0.007878773776753854
ACH-000148,0.17765464784198454
