,SGOL1 (151648)
ACH-000374,-0.9536025810524432
ACH-000375,-0.4616654927917896
ACH-000376,-0.7638260989142669
ACH-000381,-0.7833660550299898
ACH-000383,-0.7586070139026462
ACH-000387,-0.8211858852968926
ACH-000389,-1.2075623840049723
ACH-000390,-1.187358764171336
ACH-000393,-0.9753583988458588
ACH-000395,-0.5548461394229565
ACH-000396,-1.0711366026133764
ACH-000397,-0.8538170698010955
ACH-000401,-0.8395339369712269
ACH-000402,-1.0249053417459704
ACH-000403,-0.9233657931638268
ACH-000404,-0.7402052139202593
ACH-000406,-0.6010242998135609
ACH-000407,-0.927132212874766
ACH-000408,-0.9553076332415074
ACH-000410,-0.6802991682635192
ACH-000411,-1.0296877781517522
ACH-000414,-0.6536099488410497
ACH-000415,-0.6385824490244756
ACH-000416,-0.6703626706461278
ACH-000420,-0.8821464659380746
ACH-000421,-0.8516670863955164
ACH-000424,-0.7836041072379442
ACH-000425,-0.6213197404350752
ACH-000426,-0.45840841291660495
ACH-000427,-0.7765178469344264
ACH-000433,-0.8434980917750159
ACH-000435,-0.4629685210342583
ACH-000436,-0.6040365092195048
ACH-000444,-0.8540482220448095
ACH-000445,-0.8054841426375539
ACH-000448,-0.9238106717084388
ACH-000450,-0.8239434249567403
ACH-000452,-0.8715573261148001
ACH-000454,-0.6790908740880163
ACH-000458,-0.9002792367487071
ACH-000459,-0.404231948331801
ACH-000460,-0.9021683354590424
ACH-000461,-0.7862906804959587
ACH-000463,-0.9963563815988811
ACH-000464,-0.9037068913666948
ACH-000466,-1.0667383082926254
ACH-000467,-0.7990386929054006
ACH-000468,-0.35587518858620304
ACH-000469,-0.7041867537018258
ACH-000470,-0.6775066735311076
ACH-000471,-0.9526966513205962
ACH-000472,-0.6812752097376188
ACH-000473,-0.6048037012062089
ACH-000475,-0.93976784455157
ACH-000476,-0.9748614542801872
ACH-000477,-0.8374283440786409
ACH-000479,-1.0515531768267556
ACH-000480,-0.4446373716144228
ACH-000481,-1.0493291693889508
ACH-000483,-0.5801089369915119
ACH-000484,-1.2294692612745748
ACH-000485,-0.3409202906210018
ACH-000486,-0.7208574813481864
ACH-000487,-0.8768449382689971
ACH-000488,-0.78644121295276
ACH-000490,-0.5643537876045545
ACH-000491,-0.7053771135746134
ACH-000495,-0.7318338281058305
ACH-000496,-0.7377312922753089
ACH-000499,-1.1433224925632524
ACH-000500,-0.6524253809304588
ACH-000502,-1.0752431094988346
ACH-000503,-0.5363542414154628
ACH-000505,-0.6949017438374335
ACH-000507,-0.8360626035598272
ACH-000510,-0.8670374181975157
ACH-000511,-0.7598124482035404
ACH-000512,-0.3350866587564131
ACH-000516,-0.9737041822729926
ACH-000517,-1.166386227821039
ACH-000518,-1.0140396644886702
ACH-000520,-0.9387130935773712
ACH-000521,-1.0769155829645023
ACH-000522,-0.571012298243653
ACH-000524,-0.9100216887981601
ACH-000527,-0.8949317279598673
ACH-000528,-0.9186709684401512
ACH-000537,-0.8151345732145482
ACH-000541,-0.8516057816832716
ACH-000542,-0.5696856421807146
ACH-000544,-0.6530969210146778
ACH-000545,-0.9825452305823448
ACH-000547,-0.7253437266946199
ACH-000548,-0.8158890647503154
ACH-000549,-1.066792191071119
ACH-000550,-1.015066193875972
ACH-000552,-1.0075455329037233
ACH-000556,-0.9003014372534651
ACH-000557,-0.6210689234589192
ACH-000569,-0.9613620242320198
ACH-000570,-1.0129184086631695
ACH-000571,-0.5577063584112415
ACH-000573,-0.5452049007748262
ACH-000576,-0.3918294558776709
ACH-000579,-0.5803787514653767
ACH-000580,-0.8010412815440029
ACH-000584,-0.5835788447868534
ACH-000585,-0.8585556061595372
ACH-000588,-0.6272433835202952
ACH-000589,-0.9284230656012264
ACH-000591,-0.8626868759091253
ACH-000593,-0.7511222594837588
ACH-000600,-0.7308508979772407
ACH-000601,-1.0640777170825568
ACH-000605,-0.6560718329619895
ACH-000606,-0.8749099688266165
ACH-000608,-0.8257857276905876
ACH-000614,-0.5398372266944883
ACH-000616,-0.963136335944068
ACH-000618,-0.708556736595407
ACH-000619,-0.9317672115527836
ACH-000620,-0.695561057133303
ACH-000621,-0.7834323589908144
ACH-000622,-0.8851327746284333
ACH-000623,-0.8888910808503403
ACH-000624,-0.7744860659969948
ACH-000627,-0.9473931746109592
ACH-000630,-0.7526766743756489
ACH-000631,-0.8529054763688375
ACH-000632,-0.7119879196105958
ACH-000633,-0.5592445625125045
ACH-000637,-0.8453787265275194
ACH-000638,-0.7852551992851053
ACH-000646,-0.5499473601224112
ACH-000647,-0.6363086439013531
ACH-000648,-1.0169899096653907
ACH-000649,-0.8371172944671961
ACH-000651,-0.9209186126373564
ACH-000652,-0.7825295248012808
ACH-000653,-0.6634935133076192
ACH-000657,-0.8222869884490439
ACH-000658,-0.3688064806118294
ACH-000661,-0.7439431506695726
ACH-000662,-1.0040590241807779
ACH-000663,-0.6055421971646071
ACH-000665,-0.8395795032559494
ACH-000671,-0.4635662484066492
ACH-000672,-0.31819168079085697
ACH-000673,-0.9345965269594674
ACH-000676,-0.6739340050707402
ACH-000677,-0.3599480836438201
ACH-000681,-0.15578534587701473
ACH-000683,-0.20669054038012466
ACH-000684,-0.7264447569990259
ACH-000688,-1.0500186769428967
ACH-000693,-0.586390196087388
ACH-000694,-0.8267161303672939
ACH-000695,-0.8448544190252286
ACH-000696,-0.9708009735614452
ACH-000697,-0.8503588041120841
ACH-000699,-0.9004178932183979
ACH-000701,-0.6468503310568622
ACH-000706,-0.8809122883211457
ACH-000711,-0.8258128705229562
ACH-000713,-0.688266833867639
ACH-000714,-0.6522142199998011
ACH-000718,-0.7238234602950998
ACH-000720,-0.839908916405733
ACH-000721,-0.9501617412346692
ACH-000724,-0.5210696983609776
ACH-000725,-0.5202553014203555
ACH-000732,-0.9884734873441792
ACH-000734,-0.7269595806196519
ACH-000735,-0.9050535071930156
ACH-000736,-0.9466370494095186
ACH-000738,-0.6845010716307395
ACH-000746,-0.41326237075284455
ACH-000747,-0.8019690472431116
ACH-000748,-0.8153492680800436
ACH-000753,-0.5394985487763342
ACH-000756,-1.0467602906115634
ACH-000757,-0.6972389353131984
ACH-000758,-0.9751644256345174
ACH-000760,-0.7214535847418506
ACH-000762,-1.023330126096654
ACH-000763,-0.8888031234676421
ACH-000764,-1.0073374282260543
ACH-000765,-0.7548747072849027
ACH-000766,-1.039101651766869
ACH-000767,-0.7159194491673239
ACH-000768,-0.6321994413456317
ACH-000769,-0.7146614352051643
ACH-000770,-0.7643249328399921
ACH-000771,-0.9828570985097428
ACH-000773,-0.5723466983357448
ACH-000776,-0.707297234175911
ACH-000777,-1.0757352075598607
ACH-000778,-1.0842070262625023
ACH-000781,-0.7979226945214509
ACH-000782,-0.6480627563164296
ACH-000783,-1.1154011733430438
ACH-000784,-0.5942589607103926
ACH-000785,-0.8891238501431882
ACH-000787,-0.6528375682608858
ACH-000788,-0.6264116036523452
ACH-000791,-0.982376180354282
ACH-000792,-0.8413365107895664
ACH-000794,-0.8651628055483831
ACH-000796,-1.1053930343759668
ACH-000798,-0.7018396586632597
ACH-000799,-1.0489366428724052
ACH-000800,-0.8978531589737346
ACH-000802,-0.8420308708887606
ACH-000804,-0.486627785342577
ACH-000805,-0.6633182142101702
ACH-000809,-0.4534684469248492
ACH-000810,-0.6460517073560429
ACH-000811,-1.1776048029165762
ACH-000817,-0.5192880758338319
ACH-000819,-0.8074147929237022
ACH-000820,-0.9857987220386636
ACH-000821,-0.4509344384934776
ACH-000822,-0.8769618999765711
ACH-000823,-0.6283331307875596
ACH-000824,-0.3644771463892925
ACH-000827,-0.7271961112574418
ACH-000829,-0.7013816745076757
ACH-000831,-0.929887069661386
ACH-000832,-0.883456645261409
ACH-000833,-0.6651367217041577
ACH-000834,-0.6848119469190277
ACH-000835,-0.9076653427648572
ACH-000836,-1.1572432863337734
ACH-000837,-0.9199863027892826
ACH-000838,-0.30649890005711106
ACH-000839,-0.8934630190235454
ACH-000840,-0.8921661924309819
ACH-000841,-0.7608234073114263
ACH-000843,-0.7521582982259415
ACH-000846,-0.8002796290055417
ACH-000847,-0.7416317293323776
ACH-000848,-0.9860695444441059
ACH-000849,-0.8543416067621079
ACH-000851,-0.924302268374529
ACH-000855,-0.4881402705889021
ACH-000856,-0.6025244403015974
ACH-000858,-0.7556497322406068
ACH-000859,-0.7807018701268891
ACH-000861,-0.8608732324626321
ACH-000862,-0.8839854209620738
ACH-000865,-0.6345235931415273
ACH-000866,-0.6027414072966797
ACH-000867,-1.006222973190677
ACH-000869,-0.6556913494473974
ACH-000872,-0.9420042479506626
ACH-000873,-0.7684862862870933
ACH-000876,-0.7250999233144574
ACH-000878,-1.2413527039354657
ACH-000880,-0.7974673986950682
ACH-000881,-0.5466908781090143
ACH-000882,-0.777744127033753
ACH-000884,-0.7730972348813493
ACH-000885,-0.8352570266801663
ACH-000887,-0.8045213484212036
ACH-000889,-0.574773139504885
ACH-000896,-0.8008280064345618
ACH-000898,-0.485666231856747
ACH-000900,-0.9933001056464128
ACH-000901,-0.8273374267035734
ACH-000905,-0.8900947297420962
ACH-000906,-0.7286106031121479
ACH-000907,-0.7053792513232897
ACH-000910,-0.6858083242697077
ACH-000911,-0.5853027390963201
ACH-000912,-1.006392448607287
ACH-000913,-0.6607647239306179
ACH-000915,-0.6011996477179821
ACH-000916,-1.0780505004067935
ACH-000917,-0.8444972439805781
ACH-000920,-0.9027878568838146
ACH-000921,-1.0082776555594677
ACH-000924,-0.9303042954002072
ACH-000926,-0.5937037176396001
ACH-000928,-0.8692033001830786
ACH-000929,-0.581249969647461
ACH-000932,-0.5990547044144379
ACH-000935,-0.6251365428475697
ACH-000936,-0.4265264549842408
ACH-000937,-0.3097704827281344
ACH-000938,-0.3070117008777539
ACH-000939,-0.5962215480322636
ACH-000941,-0.7691183642882091
ACH-000943,-0.8042041407966202
ACH-000946,-0.7073036274164237
ACH-000947,-0.7337563328643055
ACH-000948,-0.6899711048125853
ACH-000950,-0.5736070342416303
ACH-000953,0.07385718035884163
ACH-000954,-0.9592548158722844
ACH-000957,-0.6732992216083385
ACH-000958,-0.8770267624114544
ACH-000960,-0.7176289901633113
ACH-000963,-0.6251350244682289
ACH-000968,-0.3820372400112812
ACH-000969,-0.5512832352700388
ACH-000972,-0.9644441916746104
ACH-000973,-0.8029265874844816
ACH-000974,-0.7764077357243931
ACH-000978,-0.7413048196677821
ACH-000984,-0.5312221583876232
ACH-000986,-0.5757623522416326
ACH-000988,-0.4761778430300009
ACH-000993,-0.9069673151878748
ACH-000994,-0.7766002349235978
ACH-000996,-0.7206835051173857
ACH-001001,-0.7113504633033498
ACH-001020,-0.8162299773477144
ACH-001028,-0.8821986235897492
ACH-001031,-0.8531566352739347
ACH-001038,-0.6867123108187373
ACH-001048,-1.1018762769730168
ACH-001050,-0.6056645885645293
ACH-001053,-0.6835255083901184
ACH-001054,-0.7419023210177896
ACH-001061,-0.6720081135300509
ACH-001067,-0.857335737090519
ACH-001075,-0.7140723455659763
ACH-001096,-0.4630580556300592
ACH-001111,-0.9409938899561666
ACH-001119,-0.8189641323784735
ACH-001128,-0.8892932539633931
ACH-001134,-0.5857767042308455
ACH-001151,-0.7527208601986841
ACH-001163,-0.6533073364674977
ACH-001164,-0.5479046156108803
ACH-001183,-0.8462971429680806
ACH-001192,-0.7946648146983425
ACH-001193,-1.1524538072339374
ACH-001196,-0.8195081134353572
ACH-001197,-0.8634931283115528
ACH-001205,-0.9326439032790612
ACH-001211,-0.9106832557669828
ACH-001212,-0.9112940476049628
ACH-001228,-0.8715999126175296
ACH-001232,-0.634722952043566
ACH-001239,-0.4783328376135912
ACH-001270,-0.7905534240245137
ACH-001274,-0.9282569776830076
ACH-001275,-0.4938851068825118
ACH-001277,-1.0171372961081138
ACH-001278,-0.8183748599022651
ACH-001280,-0.6151878755590716
ACH-001283,-0.4603100972895021
ACH-001289,-0.7851072005130242
ACH-001300,-0.43400460751673053
ACH-001301,-0.8786269381847327
ACH-001302,-0.6487795445846773
ACH-001306,-0.7712171173749053
ACH-001318,-0.6601571642403341
ACH-001322,-0.9389555892783348
ACH-001328,-1.1073125629812923
ACH-001332,-0.6208803151240233
ACH-001336,-0.9616709355335064
ACH-001346,-0.869451137120715
ACH-001353,-0.7196282256311092
ACH-001354,-1.4080257850422595
ACH-001367,-0.6199913306504389
ACH-001368,-0.8868487266575241
ACH-001374,-0.4994038977448885
ACH-001377,-0.6741651530972605
ACH-001380,-1.1465509847371178
ACH-001391,-0.8090830081531474
ACH-001408,-0.6663884420432987
ACH-001430,-0.7008400104580982
ACH-001431,-0.5448989788378675
ACH-001450,-0.7982521176402387
ACH-001496,-0.5280060747827806
ACH-001500,-0.980368912578324
ACH-001523,-0.8590021787328886
ACH-001532,-0.7869737703176337
ACH-001550,-0.7860685953779096
ACH-001552,-0.7856273892753719
ACH-001554,-0.7811564269928973
ACH-001654,-0.975754970290854
ACH-001735,-0.30271267762287635
ACH-001736,-0.5079402547825175
ACH-001737,-1.1312765173721329
ACH-001740,-0.7743208704303972
ACH-001745,-0.8029188464895062
ACH-001765,-0.7037848313697537
