,TMUB2 (79089)
ACH-000004,-0.13864920622696705
ACH-000005,-0.2647579622647882
ACH-000007,-0.03126403062521272
ACH-000009,-0.28111620901502804
ACH-000011,-0.13959265068268828
ACH-000012,-0.21315718915583856
ACH-000013,-0.09145852009419833
ACH-000014,-0.30352101193547365
ACH-000015,-0.11719484362451675
ACH-000017,-0.10062682314864067
ACH-000018,-0.19662075141263108
ACH-000019,0.07828969303457335
ACH-000021,0.02132631069210049
ACH-000022,-0.08406523036583917
ACH-000025,-0.09800771801388428
ACH-000028,-0.1391201862009159
ACH-000030,-0.1055457758791818
ACH-000035,-0.17812950286346307
ACH-000036,-0.2373317188292849
ACH-000037,0.05104017112656049
ACH-000039,-0.08826829343142666
ACH-000040,-0.14238630688414133
ACH-000041,-0.2422788438030542
ACH-000042,-0.1884377036495248
ACH-000045,-0.32100131467248266
ACH-000047,-0.02625538967820251
ACH-000052,-0.1571966098033978
ACH-000053,-0.02156471765094417
ACH-000054,-0.09380632974492464
ACH-000055,0.017148053262357854
ACH-000060,-0.1520142493753021
ACH-000067,-0.4342940221729241
ACH-000070,0.1772408901055976
ACH-000075,-0.21693571926526986
ACH-000078,-0.012205218831476258
ACH-000082,-0.09078981262972713
ACH-000085,-0.02343112301957749
ACH-000086,-0.14960412737935844
ACH-000087,0.10748324531803764
ACH-000092,-0.1803270843048516
ACH-000095,-0.233541428528222
ACH-000097,-0.11256557533915196
ACH-000098,-0.1762215045843593
ACH-000099,-0.16595810567853006
ACH-000108,-0.014685050197408303
ACH-000113,-0.18082602209628304
ACH-000116,-0.17542262417040047
ACH-000118,-0.05137205389952917
ACH-000120,-0.20908061547439827
ACH-000123,-0.176079400269618
ACH-000127,-0.11672135422070105
ACH-000128,-0.26130876841839
ACH-000132,-0.1989580295720004
ACH-000133,-0.13737463498359426
ACH-000137,0.0004115224386613852
ACH-000138,-0.34862646980462786
ACH-000142,-0.1166914141648282
ACH-000143,-0.1402534796284756
ACH-000146,-0.05811265215804438
ACH-000148,-0.05347557514421119
ACH-000150,-0.19128873795232496
ACH-000152,-0.14196354796347696
ACH-000153,-0.00045917911512836907
ACH-000159,-0.03809281150944442
ACH-000160,-0.08299470746708207
ACH-000163,-0.1801714547943476
ACH-000167,0.18573016934969788
ACH-000168,-0.2090039662194776
ACH-000169,-0.10648227038123158
ACH-000178,-0.03374045232345023
ACH-000183,-0.09101112992151247
ACH-000188,-0.0487466623362031
ACH-000189,-0.1151721573053428
ACH-000190,-0.14835065200876438
ACH-000198,-0.1606110186913822
ACH-000203,-0.4510099959143638
ACH-000204,-0.16139330970192406
ACH-000206,-0.17286592601456766
ACH-000207,-0.15494212533833454
ACH-000208,0.08676758670194214
ACH-000210,-0.2402933178478849
ACH-000211,-0.1381164787717089
ACH-000215,-0.060750443233734665
ACH-000221,-0.09269544093413447
ACH-000222,-0.008349760991860687
ACH-000223,-0.11525580117131155
ACH-000226,-0.100434591969031
ACH-000227,-0.1615330105222149
ACH-000228,-0.19132796475344804
ACH-000231,-0.07803090561546265
ACH-000232,-0.09481742100002163
ACH-000233,0.012623136046269905
ACH-000234,-0.17736104036961484
ACH-000235,-0.1675019679456928
ACH-000237,-0.027810907969663724
ACH-000238,-0.19925770094084488
ACH-000242,-0.27957279309738764
ACH-000243,-0.12016100051682273
ACH-000244,-0.014620046499113762
ACH-000246,-0.056772504782418076
ACH-000248,0.003891941500594869
ACH-000250,-0.2497669566528187
ACH-000251,-0.1837711694818188
ACH-000252,-0.04377859887727186
ACH-000253,-0.11445052534259685
ACH-000255,-0.08793781748056713
ACH-000256,-0.09989193459855933
ACH-000257,-0.0052691372778605645
ACH-000258,0.03433582518251495
ACH-000259,-0.18330323322680514
ACH-000260,-0.10693661183744008
ACH-000261,-0.017076285889817956
ACH-000262,-0.12600556043370378
ACH-000263,0.02215489866450647
ACH-000264,-0.11717172134619055
ACH-000265,-0.10443411730389364
ACH-000266,-0.08875724661031575
ACH-000272,-0.10487180122720126
