,SCN1B (6324)
ACH-000004,-0.22094540666635476
ACH-000005,0.06425109184220378
ACH-000007,-0.289917120040778
ACH-000009,-0.24709647979811702
ACH-000011,-0.19452485577243567
ACH-000012,-0.22361373334730664
ACH-000013,-0.2846553460484678
ACH-000014,-0.09849600326964653
ACH-000015,-0.16538967108491928
ACH-000017,-0.023330301520491856
ACH-000018,-0.037197503446077564
ACH-000019,-0.2538378824311661
ACH-000021,-0.1756426672313251
ACH-000022,-0.1729158637778257
ACH-000025,-0.029869071909192312
ACH-000028,-0.31818551432266434
ACH-000030,-0.2313507107137416
ACH-000035,-0.24151532215706176
ACH-000036,-0.08641781623567549
ACH-000037,-0.11167809005040873
ACH-000039,-0.2700764179665429
ACH-000040,-0.19119689594856054
ACH-000041,-0.003264150786623167
ACH-000042,-0.020756714088479882
ACH-000045,-0.0535887830381686
ACH-000047,-0.1518195291573379
ACH-000052,-0.15434199840654736
ACH-000053,-0.1321980878645206
ACH-000054,-0.12181276307448352
ACH-000055,0.05340973874579358
ACH-000060,-0.1285056324389207
ACH-000067,-0.09189505372256322
ACH-000070,0.11191215855717647
ACH-000075,-0.037091130549530886
ACH-000078,-0.041732116908260106
ACH-000082,-0.15413017829750328
ACH-000085,0.06992925958583714
ACH-000086,-0.1281568316186778
ACH-000087,-0.077636452870308
ACH-000092,-0.1751573179128393
ACH-000095,-0.1004411597791493
ACH-000097,-0.21897170449315
ACH-000098,-0.18861193566078024
ACH-000099,-0.09523741381725527
ACH-000108,-0.10912655836563273
ACH-000113,0.07564733227717174
ACH-000116,-0.1321434574530627
ACH-000118,-0.040557514703369116
ACH-000120,-0.12696037460581458
ACH-000123,-0.0845157923005238
ACH-000127,-0.10546245756724444
ACH-000128,-0.007762778584348527
ACH-000132,0.0612747272146635
ACH-000133,-0.25375550635238786
ACH-000137,-0.3302364288520913
ACH-000138,-0.04837326187565349
ACH-000142,-0.29623026222394017
ACH-000143,-0.17740057604637038
ACH-000146,-0.09103852877703612
ACH-000148,-0.034554423991262184
ACH-000150,0.08411316467941378
