,DAZAP1 (26528)
ACH-000329,-0.12346724477553753
ACH-000330,-0.29132572362079495
ACH-000331,-0.3820380672759881
ACH-000332,-0.05285389004679248
ACH-000334,-0.4641917420669682
ACH-000335,-0.2776614421750145
ACH-000336,-0.3375332726796475
ACH-000337,-0.392687580912136
ACH-000338,0.11258548381176277
ACH-000339,-0.23724699697173876
ACH-000341,-0.3972891108122297
ACH-000348,-0.32342271570169545
ACH-000350,-0.0620367691572018
ACH-000352,-0.5477015625723511
ACH-000356,-0.15053633404851624
ACH-000361,-0.8110928775792435
ACH-000362,-0.4593925729639871
ACH-000363,-0.13218651883651933
ACH-000364,-0.2426453166366544
ACH-000365,-0.3420818558151789
ACH-000366,-0.6457879048279409
ACH-000368,-0.4446499838285683
ACH-000374,0.2492408490140063
ACH-000375,-0.36717933033528377
ACH-000376,0.1150406360105906
ACH-000381,-0.25752952808894697
ACH-000383,-0.2930879585989845
ACH-000387,-0.2262086999794973
ACH-000389,-0.3041366666405363
ACH-000390,-0.4658747609876927
ACH-000393,-0.34229762087082083
ACH-000395,-0.14423581525970364
ACH-000396,-0.023728936863740474
ACH-000397,-0.5254057931381458
ACH-000401,-0.4992791528803376
ACH-000402,-0.0065971085759683615
ACH-000403,-0.32889863995277674
ACH-000404,-0.07760057729457193
ACH-000406,-0.5081633617991883
ACH-000407,-0.330332848444516
ACH-000408,-0.18415799606773312
ACH-000410,-0.29027361038315463
ACH-000411,-0.5206365323081734
ACH-000414,-0.1802975702643188
ACH-000415,-0.2501542321601046
ACH-000416,-0.07476065143037114
ACH-000420,-0.12864475458465066
ACH-000421,-0.586298338048491
ACH-000424,-0.3603578673172163
ACH-000425,-0.28093198663237484
ACH-000426,-0.1508610890235905
ACH-000427,-0.257881214494167
ACH-000433,-0.22539422909386905
ACH-000435,-0.15198462073507235
ACH-000436,-0.34916206453555765
ACH-000444,-0.26250766570980305
ACH-000445,-0.4760549636196394
ACH-000448,-0.4793404139388603
ACH-000450,0.2527324301303112
ACH-000452,-0.006911171368083434
ACH-000454,-0.465426349071935
ACH-000458,-0.1890468365477805
ACH-000459,-0.595649992856443
ACH-000460,-0.2805861055133629
ACH-000461,-0.2326385154739516
ACH-000463,-0.17937943248238206
ACH-000464,-0.30148218632652685
ACH-000466,-0.15566086510143798
ACH-000467,-0.3829828682045596
ACH-000468,-0.6204120890843448
ACH-000469,-0.17366216388234956
ACH-000470,0.046087525288190136
ACH-000471,-0.3815876246561734
ACH-000472,-0.24039526994756805
ACH-000473,-0.2794157168081012
ACH-000475,-0.3768886515721405
ACH-000476,-0.1284938902619265
ACH-000477,-0.3372745502904149
ACH-000479,-0.18245118386062914
ACH-000480,-0.4404173446949179
ACH-000481,-0.08574528916192613
ACH-000483,-0.2237500411105774
ACH-000484,-0.4183665419373675
ACH-000485,-0.2300195598456893
ACH-000486,-0.2671396231866846
ACH-000487,-0.5066608073240582
ACH-000488,-0.3842964280895807
ACH-000490,-0.3463413486631344
ACH-000491,-0.2037201515008117
ACH-000495,-0.15588865192817494
ACH-000496,-0.2986028781971051
ACH-000499,-0.326991479960281
ACH-000500,-0.2989356393448923
ACH-000502,-0.39845263843667067
ACH-000503,-0.21315569387304584
ACH-000505,-0.4781479729187824
ACH-000507,-0.3496558431594811
ACH-000510,-0.30771686413300303
ACH-000511,-0.2907632056679988
ACH-000512,-0.6986010054805237
ACH-000516,-0.3200332588606605
ACH-000517,-0.3468228812415386
ACH-000518,0.01760221573677846
ACH-000520,0.037888449076267636
ACH-000521,-0.2727343074402881
ACH-000522,-0.4794256836751292
ACH-000524,-0.1520968443762038
ACH-000527,-0.3581053322333513
ACH-000528,-0.11643237191685644
ACH-000537,-0.23551853521127475
ACH-000541,-0.4013412912950274
ACH-000542,-0.0907640614854733
ACH-000544,-0.2445198762067056
ACH-000545,-0.11565611693176488
ACH-000547,-0.4561672403437592
ACH-000548,-0.227944339616114
ACH-000549,-0.22125767538996127
ACH-000550,-0.1156259972442294
ACH-000552,-0.2401376099468565
ACH-000556,-0.20698045635673776
ACH-000557,-0.6560690456057046
ACH-000569,-0.18731157348685976
ACH-000570,0.03293754547178755
ACH-000571,-0.1569976721150275
ACH-000573,-0.2205950044529008
ACH-000576,-0.08850407196543257
ACH-000579,-0.05087043436842218
ACH-000580,-0.38413306278556864
ACH-000584,-0.4367102863193133
ACH-000585,-0.9865152724738694
ACH-000588,-0.33788015448523023
ACH-000589,-0.0924201270978984
ACH-000591,-0.32797853102349106
ACH-000593,-0.2270767833933873
ACH-000600,-0.4032617068011917
ACH-000601,-0.4059386114406041
ACH-000605,0.07184112375477356
ACH-000606,-0.06256230419464713
ACH-000608,-0.3931595065309821
ACH-000614,-0.3661108717729928
ACH-000616,-0.1449329327437497
ACH-000618,-0.3110017058199287
ACH-000619,-0.3691712440859092
ACH-000620,-0.3499126397108648
ACH-000621,-0.3293467730773957
ACH-000622,-0.2188221166077314
ACH-000623,-0.5195145286369556
ACH-000624,-0.3156196358667296
ACH-000627,-0.3088477606862057
ACH-000630,-0.050303213499878416
ACH-000631,-0.6243570112191518
ACH-000632,-0.21588822010795264
ACH-000633,-0.493130584489328
ACH-000637,-0.06071693635928568
ACH-000638,-0.6605382832600699
ACH-000646,-0.19758194824834735
ACH-000647,-0.1744689751014724
ACH-000648,-0.4317263108775659
ACH-000649,-0.3759602382881188
ACH-000651,-0.1824757932327319
ACH-000652,-0.1416593707802478
ACH-000653,-0.19165984436144629
ACH-000657,-0.13310938948049048
ACH-000658,-0.3358269147315472
ACH-000661,-0.3814257558133125
ACH-000662,-0.0217766126823232
ACH-000663,-0.3172679921580295
ACH-000665,-0.3519212492746126
ACH-000671,-0.2863352030157973
ACH-000672,-0.10789540053617512
ACH-000673,-0.14993667580746467
ACH-000676,-0.08204774757947571
ACH-000677,-0.16834475358768114
ACH-000681,-0.3630331218856289
ACH-000683,-0.2880244180398084
ACH-000684,-0.4282543868742611
ACH-000688,-0.02867084441940629
ACH-000693,-0.2822287390248402
ACH-000694,-0.20014707572012352
ACH-000695,-0.26548089871896946
ACH-000696,-0.3670022125026245
ACH-000697,-0.4741052403270706
ACH-000699,-0.3477598558210249
ACH-000701,-0.16097229018653575
ACH-000706,-0.18892850707159756
ACH-000711,-0.12361089511932505
ACH-000713,-0.007932147302557884
ACH-000714,-0.3484408230705288
ACH-000718,-0.2599601281307365
ACH-000720,-0.1834884031135252
ACH-000721,-0.01976572263652551
ACH-000724,0.011371952372948071
ACH-000725,-0.24296106616100505
ACH-000732,-0.2424929524751657
ACH-000734,-0.31604586555100245
ACH-000735,-0.42948082574080254
ACH-000736,-0.07829435593822351
ACH-000738,-0.3516516677337176
ACH-000746,-0.31057983804075256
ACH-000747,-0.5231273842612084
ACH-000748,-0.3765392848982263
ACH-000753,-0.274956342677142
ACH-000756,-0.2998467676655472
ACH-000757,-0.2470726869230853
ACH-000758,-0.3285635098706169
ACH-000760,-0.464206000843599
ACH-000762,-0.15989921603921545
ACH-000763,-0.21007179271105414
ACH-000764,-0.3145443429302626
ACH-000765,-0.4003293384797513
ACH-000766,0.046535562836732235
ACH-000767,-0.11066938728197023
ACH-000768,-0.4049947241714241
ACH-000769,-0.19388623516317333
ACH-000770,0.0419850124959549
ACH-000771,-0.1148490104064538
ACH-000773,-0.3785649280227829
ACH-000776,-0.1857149456564404
ACH-000777,-0.08749300029005355
ACH-000778,-0.33108842581421183
ACH-000781,-0.3446382325093558
ACH-000782,-0.4878881631213498
ACH-000783,-0.2728685887206861
ACH-000784,-0.4464544448130552
ACH-000785,-0.1701005855203865
ACH-000787,-0.3060928543389397
ACH-000788,-0.1699113234630978
ACH-000791,-0.3648848257309088
ACH-000792,-0.5615959237093435
ACH-000794,-0.1726953544716244
ACH-000796,-0.2380465798197494
ACH-000798,-0.11416579448677422
ACH-000799,-0.1643028093668941
ACH-000800,-0.4484951967552938
ACH-000802,-0.4368971152341692
ACH-000804,-0.3000134591488134
ACH-000805,-0.5856652474369461
ACH-000809,-0.1836470284853178
ACH-000810,-0.012721197328334809
ACH-000811,-0.2568063080799653
ACH-000817,-0.5188291668597379
ACH-000819,-0.34343016206771443
ACH-000820,0.07359794017518531
ACH-000821,-0.5320995944467036
ACH-000822,-0.411875370135552
ACH-000823,-0.2575951078012042
ACH-000824,-0.06682135120737709
ACH-000827,-0.26703180966492457
ACH-000829,0.018982582978286432
ACH-000831,-0.3736780970846266
ACH-000832,-0.2603880263131609
ACH-000833,-0.3674252101426925
ACH-000834,-0.441842441602241
ACH-000835,-0.25920465147598104
ACH-000836,-0.2002262092216678
ACH-000837,-0.2342426516010281
ACH-000838,-0.3708348513889684
ACH-000839,-0.2977189642165873
ACH-000840,-0.12939566362345986
ACH-000841,-0.2676782283176369
ACH-000843,-0.2850620219087975
ACH-000846,-0.1685975500849131
ACH-000847,-0.33925781328604965
ACH-000848,-0.04175672305116777
ACH-000849,-0.09171468948087656
ACH-000851,-0.2027647338533656
ACH-000855,-0.1933189157115288
ACH-000856,0.021505400034412217
ACH-000858,-0.1712623081994884
ACH-000859,-0.3657145433701723
ACH-000861,-0.2479113983124699
ACH-000862,0.007612148045114556
ACH-000865,-0.07901922838371603
ACH-000866,-0.07396105839435793
ACH-000867,-0.1725690403253274
ACH-000869,-0.24255048798735526
ACH-000872,-0.20877750955908936
ACH-000873,-0.4591219056099512
ACH-000876,-0.3853327058902993
ACH-000878,-0.08341251541286288
ACH-000880,-0.3905846694515915
ACH-000881,-0.355912936974876
ACH-000882,-0.44881676833459816
ACH-000884,-0.29692097273595885
ACH-000885,-0.1392310316284935
ACH-000887,-0.22423985017118755
ACH-000889,-0.2541846970920528
ACH-000896,-0.35863849732341085
ACH-000898,-0.5820172484578311
ACH-000900,-0.1869736616137697
ACH-000901,-0.18700337594839206
ACH-000905,-0.2605009279818007
ACH-000906,-0.1354392115166757
ACH-000907,-0.3846488007334674
ACH-000910,-0.23998292471882465
ACH-000911,-0.1644973929024578
ACH-000912,-0.42719765429416817
ACH-000913,-0.17188106587965554
ACH-000915,-0.1511015509372979
ACH-000916,-0.2073993637387225
ACH-000917,-0.3422471425529437
ACH-000920,0.027314151610484595
ACH-000921,-0.020501553110794598
ACH-000924,-0.06678465057063564
ACH-000926,-0.2621317531126612
ACH-000928,-0.31630291811395106
ACH-000929,-0.20017234196004144
ACH-000932,-0.7445401560712794
ACH-000935,-0.4018096607094178
ACH-000936,-0.13103386783672855
ACH-000937,-0.4840646305125626
ACH-000938,0.05016592759269401
ACH-000939,-0.6101760470987717
ACH-000941,-0.31732943786677936
ACH-000943,-0.4196086027165513
ACH-000946,-0.2273036400184425
ACH-000947,-0.3039115268555028
ACH-000948,-0.2596479101287997
ACH-000950,-0.4184435983613444
ACH-000953,-0.1304739111363651
ACH-000954,0.0816267023118728
ACH-000957,-0.2565050564692448
ACH-000958,-0.14817141939975811
ACH-000960,-0.18461386750632647
ACH-000963,-0.17647417567506948
ACH-000968,-0.2757843052257135
ACH-000969,0.14635772891533466
ACH-000972,-0.3526250290656661
ACH-000973,-0.17343556313763828
ACH-000974,-0.3503200115641397
ACH-000978,-0.3182127801569987
ACH-000984,-0.3814463912721506
ACH-000986,-0.2749021866307452
ACH-000988,-0.13496061805977044
ACH-000993,-0.42209958996343583
ACH-000994,-0.3665411063295057
ACH-000996,-0.2362356701264843
ACH-001001,-0.1947934806565076
ACH-001020,-0.12672833657319546
ACH-001028,-0.23945050417725425
ACH-001031,-0.1820091420665356
ACH-001038,-0.3130854091193901
ACH-001048,-0.10782996415011924
ACH-001050,-0.2975235477131093
ACH-001053,-0.2505745325471439
ACH-001054,-0.25757931426216
ACH-001061,-0.08290580162525261
ACH-001067,-0.28120512572868683
ACH-001075,-0.3900969266969303
ACH-001096,-0.2504111257024641
ACH-001111,-0.3373611441879541
ACH-001119,-0.3763480676823345
ACH-001128,-0.3919116145012262
ACH-001134,-0.7940508458704599
ACH-001151,-0.23208326301718885
ACH-001163,-0.2640868224088856
ACH-001164,-0.33594727575792044
ACH-001183,-0.318034495391719
ACH-001192,-0.2507673098646332
ACH-001193,-0.6811143006201624
ACH-001196,-0.19460272333899406
ACH-001197,-0.12996824703805385
ACH-001205,-0.2530073715610242
ACH-001211,-0.4150796462307161
ACH-001212,-0.6673829684725356
ACH-001228,-0.5886109928344632
ACH-001232,-0.10411067838347822
ACH-001239,-0.4989432146458772
ACH-001270,-0.1410620900569384
ACH-001274,0.07443396826144898
ACH-001275,-0.2630451226136771
ACH-001277,-0.19809791980956426
ACH-001278,-0.3296274180675862
ACH-001280,-0.4026132363095076
ACH-001283,-0.0629896913284871
ACH-001289,-0.06473499025315027
ACH-001300,-0.11878751337857625
ACH-001301,-0.17471501639924214
ACH-001302,-0.5997785549342157
ACH-001306,-0.4144668986497964
ACH-001318,-0.4648715160624731
ACH-001322,-0.26802432248887115
ACH-001328,0.009491894161773623
ACH-001332,-0.2580484906627532
ACH-001336,-0.14916463213955294
ACH-001346,-0.1923727451806509
ACH-001353,-0.3208830389489193
ACH-001354,-0.18951391854384936
ACH-001367,-0.499695572513441
ACH-001368,-0.4210450536873874
ACH-001374,-0.5132799501861539
ACH-001377,-0.271000837524724
ACH-001380,-0.5663155219722643
ACH-001391,-0.1385070546740334
ACH-001408,-0.20298622066513694
ACH-001430,-0.046218566784107434
ACH-001431,-0.4763757367465338
ACH-001450,0.2257652350824557
ACH-001496,-0.2405694943976405
ACH-001500,-0.5162458852666638
ACH-001523,-0.14507217512862658
ACH-001532,-0.4826448583884041
ACH-001550,-0.13115451386431554
ACH-001552,-0.10717975227286816
ACH-001554,-0.1976391113036419
ACH-001654,-0.14083406971667178
ACH-001735,-0.3376704553095988
ACH-001736,-0.5415879341146563
ACH-001737,-0.17197885412023695
ACH-001740,-0.5933051450691791
ACH-001745,-0.6485998664667152
ACH-001765,-0.26793340119509196
