,IDO1 (3620)
ACH-000004,-0.03537251938411013
ACH-000005,0.2951760559637608
ACH-000007,0.06960702145538059
ACH-000009,0.14439846566716288
ACH-000011,0.07069014787186535
ACH-000012,0.15036863589788807
ACH-000013,0.09090460129667344
ACH-000014,0.18619638056751692
ACH-000015,0.15284014339194352
ACH-000017,0.0871888661768453
ACH-000018,0.0911556095416432
ACH-000019,0.27209043795444315
ACH-000021,0.0791142528315123
ACH-000022,0.1690459464868789
ACH-000025,0.16596219808881005
ACH-000028,-0.0554872551315965
ACH-000030,0.1093119598025016
ACH-000035,-0.030219953173801238
ACH-000036,-0.07195194419236724
ACH-000037,0.18829348715294075
ACH-000039,0.13102244106100466
ACH-000040,0.03298458730226084
ACH-000041,0.12839803885425086
ACH-000042,0.10617058248897213
ACH-000045,0.15164558773228373
ACH-000047,0.2537451035409973
ACH-000052,0.2622369666623984
ACH-000053,0.1986406082107371
ACH-000054,0.2832934403897278
ACH-000055,-0.04617809550446685
ACH-000060,0.015440707114066166
ACH-000067,0.19301183216146564
ACH-000070,0.014477400909061924
ACH-000075,0.28707667795969616
ACH-000078,0.1234166366560293
ACH-000082,0.24614686592084084
ACH-000085,-0.023858806584610998
ACH-000086,0.12359345619254992
ACH-000087,0.06982381304243951
ACH-000092,0.1849639393289733
ACH-000095,0.15244175170624022
ACH-000097,0.09968717190066397
ACH-000098,0.19927115755827454
ACH-000099,-0.0017952732945088023
ACH-000108,0.2121604432815484
ACH-000113,0.14662213035040492
ACH-000116,0.20736643886650533
ACH-000118,0.14908477081437232
ACH-000120,0.22112940354270436
ACH-000123,0.09375656672913593
ACH-000127,0.13192812865559256
ACH-000128,0.09944685290288416
ACH-000132,0.11553884590010713
ACH-000133,0.10535206514871504
ACH-000137,-0.10310908708041504
ACH-000138,0.14862837713546806
ACH-000142,0.21406754640492606
ACH-000143,-0.022213818995104797
ACH-000146,0.08252414205349491
ACH-000148,0.2255270718984836
ACH-000150,-0.22498225524981294
ACH-000152,0.15109769761241715
ACH-000153,0.10848811298781642
ACH-000159,0.1236079664431598
ACH-000160,0.493692229996396
ACH-000163,0.12964999212550704
ACH-000167,1.324831793096645
ACH-000168,0.14175882061092648
ACH-000169,0.06465135314324233
ACH-000178,0.10822404462154207
ACH-000183,0.010382141511195904
ACH-000188,0.04516837426355679
ACH-000189,0.1624227538968392
ACH-000190,0.4744180789426503
ACH-000198,0.1007509477253335
ACH-000203,0.39845276425406256
ACH-000204,0.13709358667683036
ACH-000206,0.17711857459901312
ACH-000207,-0.040906942719729104
ACH-000208,0.23034031162762905
ACH-000210,-0.2099757565083082
ACH-000211,0.1441744614307735
ACH-000215,0.09856634684249263
ACH-000221,0.059130033227246324
ACH-000222,0.4035579019569829
ACH-000223,0.1892352892018085
ACH-000226,0.029196563797322387
ACH-000227,0.1102640329950771
ACH-000228,0.07651597675219678
ACH-000231,0.0925839523330778
ACH-000232,0.0995345131509738
ACH-000233,0.00027610017667029026
ACH-000234,0.19622949293912129
ACH-000235,0.2302039273853345
ACH-000237,0.19147432574804946
ACH-000238,0.03946573661129727
ACH-000242,-0.03997968397579036
ACH-000243,0.1132430690693474
ACH-000244,-0.13496460640297211
ACH-000246,0.04760234151485356
ACH-000248,0.00987402081603162
ACH-000250,0.08485303362540343
ACH-000251,-0.02649758077021069
ACH-000252,0.2277886766962899
ACH-000253,0.1996454890294832
ACH-000255,-0.004617032083025992
ACH-000256,0.092839442731528
ACH-000257,0.025582214327768332
ACH-000258,0.0947582085792398
ACH-000259,0.2469320258937953
ACH-000260,0.2411570003264495
ACH-000261,0.09826196185785777
ACH-000262,0.09377137797957556
ACH-000263,0.2710044616672951
ACH-000264,0.11783260079344365
ACH-000265,-0.09072774351545096
ACH-000266,0.1888021674276384
ACH-000272,0.26769932069715346
ACH-000274,0.1070116358480654
ACH-000277,0.3422686583143249
ACH-000278,0.2511937418328656
ACH-000279,0.17626535950061822
ACH-000280,0.0619284743007142
ACH-000281,0.17081483380981294
ACH-000288,0.2763712420332524
ACH-000291,0.2381752979831041
ACH-000293,0.054120568397891686
ACH-000294,0.04472755791668832
ACH-000295,0.031965397304170966
ACH-000296,-0.16098362614262424
ACH-000302,0.10058007131623252
ACH-000304,-0.061660358447131934
ACH-000307,0.06755882853447215
ACH-000308,0.15605647990800825
ACH-000310,0.12111150077388333
ACH-000311,0.2387847568110784
ACH-000312,0.15344417350037462
ACH-000315,-0.04572211462258413
ACH-000316,0.1466466994800852
ACH-000317,0.13562301324250048
ACH-000318,0.3399333695563965
ACH-000319,0.035045251166711304
ACH-000320,0.2868781958881416
ACH-000322,0.13400236457681206
ACH-000323,-0.04892201881971772
ACH-000324,0.05277989166252785
ACH-000329,0.17105596801923476
ACH-000330,0.1341897415570234
ACH-000331,-0.012230270972782216
ACH-000332,0.06909586412462865
ACH-000334,-0.1213433310473276
ACH-000335,0.11330383905219538
ACH-000336,0.10229590733651296
ACH-000337,0.2930428505579753
ACH-000338,-0.07412921625729818
ACH-000339,0.06934432663082281
ACH-000341,0.23264848331865146
ACH-000348,0.08018363603668974
ACH-000350,0.1770740783125367
ACH-000352,0.002009722161705198
ACH-000356,0.2916545451317631
ACH-000361,0.14472239208110152
ACH-000362,0.09483582290388996
ACH-000363,0.02462790229038016
ACH-000364,0.3053479298656536
ACH-000365,0.09996288770536868
ACH-000366,0.1719045617770946
ACH-000368,0.2922278356354183
ACH-000374,0.11356085002317695
ACH-000375,0.16166401166342306
ACH-000376,0.21698158879314544
ACH-000381,0.15858840311404973
ACH-000383,0.18577628614042885
ACH-000387,0.187695630279266
ACH-000389,0.037216897842120386
ACH-000390,0.10828535509747003
ACH-000393,-0.0504742886225015
ACH-000395,0.03178512674269487
ACH-000396,-0.06878291377614845
ACH-000397,0.15037473004551352
ACH-000401,0.20479110788687066
ACH-000402,-0.052077940141012816
ACH-000403,0.19987150636820067
ACH-000404,0.07708479475896526
ACH-000406,0.2284308752314795
ACH-000407,0.14911848023062427
ACH-000408,0.19161616985594587
ACH-000410,0.014767308122771168
ACH-000411,0.05773891179511224
ACH-000414,0.08287638638814779
ACH-000415,0.14983700894664148
ACH-000416,0.16924704428042955
ACH-000420,0.032338493460697185
ACH-000421,0.15053817535982916
ACH-000424,0.24226813595614616
ACH-000425,0.31282802527704634
ACH-000426,0.13603093533491822
ACH-000427,0.1305197485281826
ACH-000433,0.17705527971406515
ACH-000435,0.2884677735109071
ACH-000436,0.1085427541482822
ACH-000444,0.1555879945386987
ACH-000445,0.19274179169001504
ACH-000448,0.15537453764312542
ACH-000450,0.2822531837832686
ACH-000452,0.13855697458889604
ACH-000454,0.1023373818627546
ACH-000458,0.17858857305947526
ACH-000459,0.1976789447202684
ACH-000460,0.27072669683134193
ACH-000461,-0.0001574959515484135
ACH-000463,0.10690126608593233
ACH-000464,0.11329069030716048
ACH-000466,0.1841379043802092
ACH-000467,0.16051790533006305
ACH-000468,0.2896863415718472
ACH-000469,0.11879725331343816
ACH-000470,0.1138299067008334
ACH-000471,0.10317731966522116
ACH-000472,0.14815981950101492
ACH-000473,0.3219846372972813
ACH-000475,0.09382440967099424
ACH-000476,0.1176458560053456
ACH-000477,0.061471615163956335
ACH-000479,-0.017562636678036155
ACH-000480,0.19394357134713394
ACH-000481,0.1893591365866779
ACH-000483,0.15473304585186534
ACH-000484,0.17531834942906527
ACH-000485,0.10410339007296744
ACH-000486,0.07950509196795846
ACH-000487,0.017954054623221978
ACH-000488,0.1818156324866743
ACH-000490,0.027045572927076482
ACH-000491,0.15600026749256554
ACH-000495,0.1660921965786615
ACH-000496,0.23237860115467465
ACH-000499,0.15448701350287866
ACH-000500,-0.1313708387589689
ACH-000502,0.17709134531577794
ACH-000503,0.34464586716214196
ACH-000505,0.06965234118150583
ACH-000507,0.13176804519241594
ACH-000510,0.15898007187533675
ACH-000511,-0.0056587060888474115
ACH-000512,0.2210132257691436
ACH-000516,0.018077044600596438
ACH-000517,0.08469177236603231
ACH-000518,0.19012176044191814
ACH-000520,0.17272661822444668
ACH-000521,0.08018154569596682
ACH-000522,0.10389492801144222
ACH-000524,0.06643339271208616
ACH-000527,0.10589740124457107
ACH-000528,0.13853221874669394
ACH-000537,0.031850592803949404
ACH-000541,0.2041054638951434
ACH-000542,0.14767577225763484
ACH-000544,0.02280586510636083
ACH-000545,0.3521444060563417
ACH-000547,-0.096413375427092
ACH-000548,0.11114320586579132
ACH-000549,0.05037945667598217
ACH-000550,0.2765413256638338
ACH-000552,0.0599604577913808
ACH-000556,0.04191511829070041
ACH-000557,-0.11166631239074352
ACH-000569,0.06618173128738222
ACH-000570,0.23765526447861984
ACH-000571,0.18233083344597745
ACH-000573,0.11366639487009587
ACH-000576,-0.12972900793268005
ACH-000579,-0.10610428804972744
ACH-000580,0.02511804870684345
ACH-000584,0.17619951652502588
ACH-000585,0.1600461551679566
ACH-000588,0.0836421067035935
ACH-000589,0.2404406110576297
ACH-000591,-0.0036538226420684346
