,TAMM41 (132001)
ACH-000334,-0.7231997668765939
ACH-000335,-1.1096282816136926
ACH-000336,-1.4053295286513932
ACH-000337,-1.1381974193881703
ACH-000338,-0.7156838075422375
ACH-000339,-0.9294208121570944
ACH-000341,-0.7390138126900063
ACH-000348,-0.6879128051128335
ACH-000350,-0.6794835086599593
ACH-000352,-0.9989776740000316
ACH-000356,-1.2055145242072196
ACH-000361,-1.116554181689121
ACH-000362,-0.9855554277611114
ACH-000363,-0.4383823167285959
ACH-000364,-1.1447310619519449
ACH-000365,-1.0000337018071304
ACH-000366,-1.041793262611282
ACH-000368,-1.0526524860654864
ACH-000374,-1.1918402445435452
ACH-000375,-1.0189045596470936
ACH-000376,-1.1710513008041954
ACH-000381,-1.1872456441410444
ACH-000383,-0.7778875693177684
ACH-000387,-1.0991310957706175
ACH-000389,-0.9401184848447984
ACH-000390,-0.8241885902614492
ACH-000393,-0.833627276921195
ACH-000395,-0.7490736738151998
ACH-000396,-0.8307110387118264
ACH-000397,-0.6919279582046871
ACH-000401,-1.132443787779129
ACH-000402,-1.2057303508353523
ACH-000403,-0.5498740225739996
ACH-000404,-1.4215766865819683
ACH-000406,-1.0965381238585707
ACH-000407,-1.0137291417196288
ACH-000408,-1.4879739302302044
ACH-000410,-1.2763438669048746
ACH-000411,-1.1952255229393127
ACH-000414,-1.1529749206806068
ACH-000415,-1.4014667500253837
ACH-000416,-0.4847935751389461
ACH-000420,-0.9795009177801468
ACH-000421,-1.1250513518431322
ACH-000424,-1.1351989868789774
ACH-000425,-0.8284076313468485
ACH-000426,-0.7390994503178627
ACH-000427,-0.5445693998162191
ACH-000433,-0.8072672890824101
ACH-000435,-1.0134819790462632
ACH-000436,-0.5611301298777404
ACH-000444,-0.9940703726012422
ACH-000445,-1.043294868819736
ACH-000448,-0.8728322186000452
ACH-000450,-1.0520060418969608
ACH-000452,-1.307671957692104
ACH-000454,-1.3633505273076048
ACH-000458,-1.2844525270826983
ACH-000459,-1.6242112400966957
ACH-000460,-0.9439771362273436
ACH-000461,-0.942314395216298
ACH-000463,-1.2060609382713705
ACH-000464,-0.8582577824343688
ACH-000466,-1.5741641575681795
ACH-000467,-0.9198549994960432
ACH-000468,-1.0171905464037787
ACH-000469,-1.1081183316799177
ACH-000470,-0.6492668829549776
ACH-000471,-1.1449727698995154
ACH-000472,-0.6870426235125083
ACH-000473,-1.4873340762976182
ACH-000475,-1.0070181553704112
ACH-000476,-0.9911064934546482
ACH-000477,-1.1257067051492544
ACH-000479,-1.0869438111655612
ACH-000480,-1.4055665634982064
ACH-000481,-0.8464304796414855
ACH-000483,-1.1224124103606383
ACH-000484,-0.8824999585160381
ACH-000485,-0.6595880472408712
ACH-000486,-0.9548715447422932
ACH-000487,-0.9849678885473916
ACH-000488,-0.7213108393421482
ACH-000490,-1.180902286105018
ACH-000491,-1.0104614266425698
ACH-000495,-0.6005300816128156
ACH-000496,-1.0889429281919107
ACH-000499,-1.2789216411105866
ACH-000500,-0.3896789685977218
ACH-000502,-1.1650023181287843
ACH-000503,-1.3192151472118478
ACH-000505,-0.7787152262860124
ACH-000507,-0.8708116751367119
ACH-000510,-1.0309105853989056
ACH-000511,-1.0927110170543115
ACH-000512,-0.7509562519729855
ACH-000516,-0.8482147961458202
ACH-000517,-0.6228524606095254
ACH-000518,-1.5561019919244006
ACH-000520,-0.8483455423945393
ACH-000521,-1.1752009374712096
ACH-000522,-1.054406957345278
ACH-000524,-1.0233945926637873
ACH-000527,-0.9308200848272808
ACH-000528,-0.7446487117651788
ACH-000537,-1.2091159533735945
ACH-000541,-0.7152953371942867
ACH-000542,-0.9718184797651672
ACH-000544,-1.1756974260378832
ACH-000545,-1.0444189774853616
ACH-000547,-1.566923256056616
ACH-000548,-0.8506436630136457
ACH-000549,-1.0196819688731644
ACH-000550,-0.9992637676952418
ACH-000552,-1.159515543823895
ACH-000556,-0.9611768005031746
ACH-000557,-0.6315453684048452
ACH-000569,-0.4986670522373558
ACH-000570,-1.1752886956576536
ACH-000571,-0.8232301792703893
ACH-000573,-0.9488091418612276
ACH-000576,-0.7591608951905247
ACH-000579,-1.2336249340540952
ACH-000580,-0.8260234563082629
ACH-000584,-0.9847774178752242
ACH-000585,-0.9279665074671436
ACH-000588,-1.3089654613483972
ACH-000589,-1.0528441259825574
ACH-000591,-1.2791558706693098
ACH-000593,-1.3438861656191814
ACH-000600,-0.9686562293878777
ACH-000601,-0.8778444393479762
ACH-000605,-1.0503228294288958
ACH-000606,-1.0573572956816633
ACH-000608,-0.8318938264294062
ACH-000614,-1.1287890295501108
ACH-000616,-1.2509781401147886
ACH-000618,-1.2198027318269593
ACH-000619,-1.0789018906310297
ACH-000620,-1.02625591630266
ACH-000621,-0.8041406320916986
ACH-000622,-0.6847548733490687
ACH-000623,-0.9321559094894292
ACH-000624,-1.03097261917547
ACH-000627,-1.1526051576455545
ACH-000630,-1.1284701872129121
ACH-000631,-0.9891850727832734
ACH-000632,-1.1989665947958048
ACH-000633,-0.9760927683833992
ACH-000637,-1.2239352084504989
ACH-000638,-1.0568705777625993
ACH-000646,-0.540942531940137
ACH-000647,-1.0070598581736618
ACH-000648,-1.2994483553871898
ACH-000649,-1.188214972692989
ACH-000651,-1.1807911512650648
ACH-000652,-1.6382987364146169
ACH-000653,-0.7811761082697709
ACH-000657,-0.8107257666788484
ACH-000658,-0.5891155472493262
ACH-000661,-1.1050347772186233
ACH-000662,-0.5507544003530217
ACH-000663,-0.9247043260934128
ACH-000665,-0.8439063596168102
ACH-000671,-1.1275363105591676
ACH-000672,-0.8470332256091708
ACH-000673,-0.5188705482608197
ACH-000676,-1.059162440088224
ACH-000677,-0.7749674329325492
ACH-000681,-1.1823353255518312
ACH-000683,-0.7023171966637991
ACH-000684,-1.117116740547047
ACH-000688,-1.0511061683489855
ACH-000693,-1.1609898344474543
ACH-000694,-1.251008051357548
ACH-000695,-1.1926046915514736
ACH-000696,-0.9814467135151976
ACH-000697,-0.7457302901542818
ACH-000699,-0.7638357579219803
ACH-000701,-0.8150960876079837
ACH-000706,-1.5024295420735514
ACH-000711,-0.7234992548897207
ACH-000713,-0.995732184993578
ACH-000714,-0.8861636087917079
ACH-000718,-0.9245954994657994
ACH-000720,-1.2355024193532649
ACH-000721,-1.167356890914213
ACH-000724,-0.5559181704243661
ACH-000725,-0.7024006859436754
ACH-000732,-1.099932874057605
ACH-000734,-0.9420816681822276
ACH-000735,-0.9952580253694302
ACH-000736,-0.900924669911724
ACH-000738,-0.9917486442752408
ACH-000746,-0.9182275921000432
ACH-000747,-1.0439708687879474
ACH-000748,-1.017987543372494
ACH-000753,-1.243994096401002
ACH-000756,-0.999191004175505
ACH-000757,-0.640497484860141
ACH-000758,-1.0074615331416517
ACH-000760,-1.1089754669509186
ACH-000762,-1.5966259049152824
ACH-000763,-0.626261014505106
ACH-000764,-1.1347087794564814
ACH-000765,-1.5142216120614014
ACH-000766,-1.2495632248301705
ACH-000767,-0.5966507715384457
ACH-000768,-1.1246067350300302
ACH-000769,-1.0990045169171938
ACH-000770,-1.1783264194519791
ACH-000771,-1.262720757136081
ACH-000773,-1.0562022138215377
ACH-000776,-1.0116515228634686
ACH-000777,-1.5435137808427468
ACH-000778,-1.6043945598041007
ACH-000781,-1.482815483660642
ACH-000782,-0.9775310833625436
ACH-000783,-0.5464702976119529
ACH-000784,-1.1185049432404628
ACH-000785,-1.0780707259500075
ACH-000787,-1.0757136102962177
ACH-000788,-1.247618094889863
ACH-000791,-1.1245785743121322
ACH-000792,-1.1974230518882776
ACH-000794,-1.2133467145473853
ACH-000796,-0.7170485482585577
ACH-000798,-0.8059596453098635
ACH-000799,-0.4714714303550878
ACH-000800,-0.8952368376327706
ACH-000802,-1.1091804721323302
ACH-000804,-1.3072686674566747
ACH-000805,-1.1296970377333202
ACH-000809,-1.0660984227703798
ACH-000810,-1.0314842537321756
ACH-000811,-0.6678018704756796
ACH-000817,-1.2626737407815731
ACH-000819,-1.3120996326397476
ACH-000820,-0.9330464124742052
ACH-000821,-0.8319876762752727
ACH-000822,-0.6434296624089109
ACH-000823,-1.1932638722747628
ACH-000824,-0.7422754969664777
ACH-000827,-0.8655366911779455
ACH-000829,-0.9000876711265352
ACH-000831,-1.171635247764233
ACH-000832,-1.337630970929809
ACH-000833,-1.3619952576489909
ACH-000834,-1.0980807443672838
ACH-000835,-1.2539379716953163
ACH-000836,-1.225987200089085
ACH-000837,-1.220816820112696
ACH-000838,-0.8821455650063377
ACH-000839,-0.8130417902637049
ACH-000840,-0.8030256684838001
ACH-000841,-1.0450680603627085
ACH-000843,-1.5137930872648453
ACH-000846,-0.9999091498474904
ACH-000847,-1.301410022291111
ACH-000848,-1.2398847816663467
ACH-000849,-1.306810079971285
ACH-000851,-0.7880986782971068
ACH-000855,-1.5153576471066132
ACH-000856,-0.9504966423259096
ACH-000858,-1.1549708931305565
ACH-000859,-1.168583232652914
ACH-000861,-1.0092276318718425
ACH-000862,-1.20391006621372
ACH-000865,-1.2723347503631524
ACH-000866,-1.0107287260509379
ACH-000867,-1.05331260329124
ACH-000869,-1.0820609006447781
ACH-000872,-1.2921370876673783
ACH-000873,-1.1593855304888063
ACH-000876,-1.3035275373281423
ACH-000878,-1.095442885507856
ACH-000880,-1.0956705717645732
ACH-000881,-1.1939242124258342
ACH-000882,-1.1474312161693248
ACH-000884,-1.135724451666747
ACH-000885,-0.8955863634316819
ACH-000887,-0.9290322810884976
ACH-000889,-1.0867370701429766
ACH-000896,-1.0047595434887084
ACH-000898,-0.4430892853696389
ACH-000900,-0.8199779701370866
ACH-000901,-0.8667400914665115
ACH-000905,-0.7977115968683528
ACH-000906,-0.9563772292133804
ACH-000907,-1.0933830988409532
ACH-000910,-1.3577971328569676
ACH-000911,-0.9223656638892428
ACH-000912,-1.309704147709669
ACH-000913,-1.0313218926438763
ACH-000915,-1.1967254095084858
ACH-000916,-1.2817462578533203
ACH-000917,-1.2724221368837247
ACH-000920,-0.9821616564385828
ACH-000921,-0.924716352672512
ACH-000924,-1.172332652169744
ACH-000926,-0.742540655075214
ACH-000928,-0.8053741840762736
ACH-000929,-1.1873729793615415
ACH-000932,-0.8387361814461927
ACH-000935,-1.1846093694485451
ACH-000936,-1.1492853921962063
ACH-000937,-1.1126562065071226
ACH-000938,-0.7718034002266964
ACH-000939,-1.2347489840052324
ACH-000941,-0.9079146875954552
ACH-000943,-1.0767002504108143
ACH-000946,-0.7791916156878279
ACH-000947,-1.1721839153271272
ACH-000948,-1.1534724923794426
ACH-000950,-1.3777201285702343
ACH-000953,-0.700181655916484
ACH-000954,-1.1246395886360878
ACH-000957,-0.9902477353495054
ACH-000958,-0.7701514067137584
ACH-000960,-0.9397674920875704
ACH-000963,-0.6684130671331172
ACH-000968,-1.0805819331201956
ACH-000969,-0.5994760810122353
ACH-000972,-0.5753076249139897
ACH-000973,-0.8666531185726899
ACH-000974,-0.7826349097676272
ACH-000978,-1.3319991647157718
ACH-000984,-0.7172869137556003
ACH-000986,-0.8676081355195867
ACH-000988,-1.3502108516309643
ACH-000993,-0.6204766091184591
ACH-000994,-1.1964674612980974
ACH-000996,-0.5253319613057016
ACH-001001,-0.9279573392471976
ACH-001020,-0.96882738295466
ACH-001028,-0.9807308536949878
ACH-001031,-0.7263173072504426
ACH-001038,-0.6061527217914031
ACH-001048,-1.052230053297578
ACH-001050,-0.7939694390243357
ACH-001053,-1.3369367071416864
ACH-001054,-1.0606490586433608
ACH-001061,-1.0559433616959908
ACH-001067,-0.7592223476923367
ACH-001075,-1.0441442290235958
ACH-001096,-1.0592805031456936
ACH-001111,-0.9497797587516691
ACH-001119,-0.9778040461060928
ACH-001128,-0.4362416481739631
ACH-001134,-0.5346698257738767
ACH-001151,-1.2062840888518551
ACH-001163,-0.9977170555465451
ACH-001164,-1.1671357888755909
ACH-001183,-1.2165073244599125
ACH-001192,-1.2618309472659874
ACH-001193,-1.4578949629317275
ACH-001196,-1.251510241459061
ACH-001197,-0.8938378294704817
ACH-001205,-0.9281802592580932
ACH-001211,-0.7551284912524385
ACH-001212,-0.8992882016888687
ACH-001228,-0.9041749959693112
ACH-001232,-0.9294800028629692
ACH-001239,-1.2433810695600471
ACH-001270,-1.1393700852926836
ACH-001274,-1.0761207401277508
ACH-001275,-1.0680612213632232
ACH-001277,-0.7462063288138608
ACH-001278,-1.0162673780918383
ACH-001280,-0.5485895658863377
ACH-001283,-1.0540510551680835
ACH-001289,-0.8815137771195328
ACH-001300,-1.0117425383380791
ACH-001301,-0.6525578747761612
ACH-001302,-0.6430982811612327
ACH-001306,-0.9357781968842106
ACH-001318,-1.552672862284593
ACH-001322,-1.0001258092633891
ACH-001328,-1.1281567573763278
ACH-001332,-1.3245935930825945
ACH-001336,-1.1799667834137484
ACH-001346,-0.9180881521123938
ACH-001353,-0.7287538308841037
ACH-001354,-1.3338513701612764
ACH-001367,-1.1645298520916658
ACH-001368,-1.0024508293894412
ACH-001374,-0.7776627788926326
ACH-001377,-0.9928164125286162
ACH-001380,-0.9828021404630995
ACH-001391,-0.5024100936769468
ACH-001408,-1.3339967184554984
ACH-001430,-0.7736662671399585
ACH-001431,-1.1416187263474709
ACH-001450,-1.24302463732094
ACH-001496,-1.1958194115011591
ACH-001500,-0.9873711546159496
ACH-001523,-1.3677074113120369
ACH-001532,-0.8606577329783524
ACH-001550,-1.022629568965538
ACH-001552,-0.8233573738482406
ACH-001554,-1.0913704618143296
ACH-001654,-1.2813855744263225
ACH-001735,-1.0421705504559649
ACH-001736,-0.7325011073663126
ACH-001737,-1.324940799499065
ACH-001740,-0.9248044913669656
ACH-001745,-0.8879698025397186
ACH-001765,-0.7700720924475637
