,NUBPL (80224)
ACH-000208,-0.14278330644220386
ACH-000210,-0.13171475925574402
ACH-000211,-0.2092764411531463
ACH-000215,-0.3521253712776432
ACH-000221,-0.35599865912161216
ACH-000222,-0.2870142588851773
ACH-000223,-0.2869794985615837
ACH-000226,-0.21245236077938914
ACH-000227,-0.3161549839735568
ACH-000228,-0.2089154422936191
ACH-000231,-0.12416392477747352
ACH-000232,-0.31504938018917883
ACH-000233,-0.19081520435202445
ACH-000234,-0.20932367470692012
ACH-000235,-0.17129871890698853
ACH-000237,-0.15432435326326388
ACH-000238,-0.21995717249791652
ACH-000242,-0.08359229092227162
ACH-000243,-0.21394136329777866
ACH-000244,-0.3702938559082982
ACH-000246,-0.5240642984146751
ACH-000248,-0.05761054682502064
ACH-000250,-0.09421848079264744
ACH-000251,-0.136461921649699
ACH-000252,-0.2334421715628873
ACH-000253,-0.1361926994067056
ACH-000255,-0.17961974597916494
ACH-000256,-0.20955259331773174
ACH-000257,-0.5174096503471923
ACH-000258,-0.2637663813747399
ACH-000259,-0.28284936166377417
ACH-000260,-0.2441000808446217
ACH-000261,-0.17486456705479114
ACH-000262,-0.19957377132984044
ACH-000263,-0.12384797548685612
ACH-000264,-0.2535499942167204
ACH-000265,-0.4328189161894064
ACH-000266,-0.2329996334734276
ACH-000272,-0.2937690509858049
ACH-000274,-0.11071512252196176
ACH-000277,-0.2438797744477503
ACH-000278,-0.18192260959196907
ACH-000279,-0.32960254985269594
ACH-000280,-0.2596765009647642
ACH-000281,-0.2015151009804617
ACH-000288,-0.34160217887316346
ACH-000291,-0.32561019956957643
ACH-000293,-0.17454556747685632
ACH-000294,-0.031206237689222382
ACH-000295,-0.3142262578801365
ACH-000296,-0.20765829216497186
ACH-000302,-0.1923324284369308
ACH-000304,-0.26516668573655616
ACH-000307,-0.11896988975596245
ACH-000308,-0.19768766169941585
ACH-000310,-0.13406162368752728
ACH-000311,-0.11859790639445356
ACH-000312,-0.2560197449439711
ACH-000315,-0.10614104839248246
ACH-000316,-0.08981853329414327
ACH-000317,-0.6841930390055464
ACH-000318,-0.058591008849828735
ACH-000319,-0.2533975183658857
ACH-000320,-0.14706892492353346
ACH-000322,0.04314353554616132
ACH-000323,-0.3191735084449612
ACH-000324,-0.03854709421189837
ACH-000329,-0.3517316119138294
ACH-000330,-0.25158262299399176
ACH-000331,-0.07652745451776317
ACH-000332,-0.10143554260139297
ACH-000334,-0.3519067297270443
ACH-000335,-0.2538541973842339
ACH-000336,-0.15477651746724275
ACH-000337,-0.3026096901132524
ACH-000338,-0.24147555695029946
ACH-000339,-0.2171131527185354
ACH-000341,-0.2040912149989132
ACH-000348,-0.2792382162494035
ACH-000350,-0.25644840723717344
ACH-000352,-0.18271052797429965
ACH-000356,-0.08119074394012307
ACH-000361,-0.14394902164466009
ACH-000362,-0.25029498753112794
ACH-000363,-0.2078689849025504
ACH-000364,-0.37534108453947773
ACH-000365,-0.22832184152084584
ACH-000366,-0.1890386071567013
ACH-000368,-0.356701920634902
ACH-000374,-0.5037310320382588
ACH-000375,-0.30069118237403464
ACH-000376,-0.5031101258017004
ACH-000381,-0.17551496388335275
ACH-000383,-0.24736958742393836
ACH-000387,-0.06618952587979915
ACH-000389,-0.09674381109239916
ACH-000390,-0.3133059878824906
ACH-000393,-0.31422427990252305
ACH-000395,-0.09489785127801922
ACH-000396,-0.17484569711782355
ACH-000397,-0.22711513135222736
ACH-000401,-0.20950149514921731
ACH-000402,-0.23627183236284435
ACH-000403,-0.2699803930510013
ACH-000404,-0.3611844249912482
ACH-000406,-0.2988615893441466
ACH-000407,-0.24764584399478454
ACH-000408,-0.19329035454807347
ACH-000410,-0.23710655424549776
ACH-000411,-0.2651646439032038
ACH-000414,-0.12079883124648025
ACH-000415,-0.2156093592035752
ACH-000416,-0.1757805611553056
ACH-000420,-0.22813970104915385
ACH-000421,-0.11160060360971258
ACH-000424,-0.25688425265327497
ACH-000425,-0.21768823562211526
ACH-000426,-0.010559074803382822
ACH-000427,-0.3315939873215096
ACH-000433,-0.2689170810376398
ACH-000435,-0.1630856606935928
ACH-000436,-0.1204636217877752
ACH-000444,-0.219460382200494
ACH-000445,-0.2658306698648221
ACH-000448,-0.17146316892858807
ACH-000450,-0.545092228965376
ACH-000452,-0.1038322882682088
ACH-000454,-0.4532960735078733
ACH-000458,-0.15228265035364044
ACH-000459,-0.29861574815274344
ACH-000460,-0.2328027086548821
ACH-000461,-0.4686429746051923
ACH-000463,-0.2703262503774938
ACH-000464,-0.249980844451854
ACH-000466,-0.13431494270531255
ACH-000467,-0.30464867584399624
ACH-000468,-0.15890523593835232
ACH-000469,-0.35904863078293114
ACH-000470,-0.1431983412980148
ACH-000471,-0.15454319190241358
ACH-000472,-0.30419669506050456
ACH-000473,-0.21084835472344265
ACH-000475,-0.3207705650920714
ACH-000476,-0.2723212973243327
ACH-000477,-0.2280495820931435
ACH-000479,-0.42967728887665296
ACH-000480,-0.22205486631145746
ACH-000481,-0.4122854932069568
ACH-000483,-0.3692123938012981
ACH-000484,-0.2240140791741471
ACH-000485,-0.17284510000828976
ACH-000486,-0.2360945424473025
ACH-000487,-0.16811401767893944
ACH-000488,-0.4857677689376714
ACH-000490,-0.2445100422920164
ACH-000491,-0.2606876652460721
ACH-000495,-0.30222233326829057
ACH-000496,-0.038857060866074204
ACH-000499,-0.3789093179768633
ACH-000500,-0.14451400315963925
ACH-000502,-0.1350776007159845
ACH-000503,-0.27588904227925776
ACH-000505,-0.2114693746441009
ACH-000507,-0.4554602295171536
ACH-000510,-0.2065868577808296
ACH-000511,-0.09221143707291993
ACH-000512,-0.22402819908635796
ACH-000516,-0.3080404658928973
ACH-000517,-0.1428683086565284
ACH-000518,-0.2060261673702497
ACH-000520,-0.10428159258801416
ACH-000521,-0.1138191089123184
ACH-000522,-0.3764540887181079
ACH-000524,-0.2254085998229274
ACH-000527,-0.17885006950413934
ACH-000528,-0.19819022863759347
ACH-000537,-0.3034262781734779
ACH-000541,-0.3198728992846836
ACH-000542,-0.27225880963959465
ACH-000544,-0.44371645399239096
ACH-000545,-0.3825252889856127
ACH-000547,-0.4248922773357587
ACH-000548,-0.012072292705840256
ACH-000549,-0.19013465588100764
ACH-000550,-0.2669540730078215
ACH-000552,-0.3115562653873719
ACH-000556,-0.2191196589856183
ACH-000557,-0.07129275086228283
ACH-000569,-0.2977548709650781
ACH-000570,-0.22812781962560064
ACH-000571,-0.24325543272777025
ACH-000573,-0.1501479485027341
ACH-000576,-0.05227011766560821
ACH-000579,-0.4800203151918274
ACH-000580,-0.14505909142080228
ACH-000584,-0.26333964509987084
ACH-000585,-0.16587030727193294
ACH-000588,-0.23582974672306745
ACH-000589,-0.061182057714981315
ACH-000591,-0.4256186670616048
ACH-000593,-0.08041617882584651
ACH-000600,-0.24482852047578524
ACH-000601,-0.15032840265441966
ACH-000605,-0.1429878708013551
ACH-000606,-0.26306252878004394
ACH-000608,-0.1741605878615148
ACH-000614,-0.42267408142085405
ACH-000616,-0.1138370696686032
ACH-000618,-0.4232641064661497
ACH-000619,-0.1719641688292476
ACH-000620,-0.29455023267475344
ACH-000621,-0.1366050661987306
ACH-000622,-0.4365900104003733
ACH-000623,-0.30549080190547984
ACH-000624,-0.1701721409592853
ACH-000627,-0.2453107974481341
ACH-000630,-0.1793660188793069
ACH-000631,-0.14937388489361786
ACH-000632,-0.25535995717151644
ACH-000633,-0.544563890683498
ACH-000637,-0.08794941592544332
ACH-000638,-0.19628738742624505
ACH-000646,-0.43445814486105133
ACH-000647,-0.1864247066725101
ACH-000648,-0.21135006492829694
ACH-000649,-0.20977434895726432
ACH-000651,-0.8259792205220878
ACH-000652,-0.25318085351566577
ACH-000653,-0.21082491388499716
ACH-000657,-0.3493113224538734
ACH-000658,-0.19203394975448188
ACH-000661,-0.14550765081932127
ACH-000662,-0.2405822354861316
ACH-000663,-0.2866170018238832
ACH-000665,-0.1294357679227613
ACH-000671,-0.2995685437776511
ACH-000672,-0.5962058883697509
ACH-000673,-0.05799701673202105
ACH-000676,-0.23508315897794596
ACH-000677,-0.3170836004721441
ACH-000681,-0.15636616519172966
ACH-000683,-0.2570386502267409
ACH-000684,-0.2347239813484573
ACH-000688,-0.32511598877727504
ACH-000693,-0.40420387468505203
ACH-000694,-0.2926117060497225
ACH-000695,-0.3237177840843615
ACH-000696,-0.2703869742584275
ACH-000697,-0.3178532613966456
ACH-000699,-0.2950717695165579
ACH-000701,-0.2296059051773407
ACH-000706,-0.308754693760943
ACH-000711,-0.11469203051130945
ACH-000713,-0.20695032086913048
ACH-000714,-0.0075838961934615095
ACH-000718,-0.3646047467809187
ACH-000720,-0.2228685604408125
ACH-000721,-0.3396297955443934
ACH-000724,-0.3617530601088735
ACH-000725,-0.21978172292189904
ACH-000732,-0.30829996720283903
ACH-000734,-0.2725158470032604
ACH-000735,-0.14797499495118227
ACH-000736,-0.3625657151814272
ACH-000738,-0.5688714275740726
ACH-000746,-0.42383500249879497
ACH-000747,-0.6439591230216672
ACH-000748,-0.23677009382311676
ACH-000753,-0.18627367773832376
ACH-000756,-0.14405198758520596
ACH-000757,-0.3131721909540363
ACH-000758,-0.4765351208169099
ACH-000760,-0.2856153753195476
ACH-000762,-0.2571776618987086
ACH-000763,-0.2718392408472192
ACH-000764,-0.1232925460168909
ACH-000765,-0.3873515507049556
ACH-000766,-0.18230970005894345
ACH-000767,-0.1415596885632371
ACH-000768,-0.2120430678836977
ACH-000769,-0.4543578593140493
ACH-000770,-0.254010803398674
ACH-000771,0.0070487534574236125
ACH-000773,-0.08749947498674772
ACH-000776,-0.06595869043787181
ACH-000777,-0.15444005125183005
ACH-000778,-0.21678335764184506
ACH-000781,-0.06585564622931799
ACH-000782,-0.5619982562848566
ACH-000783,-0.15922366229434487
ACH-000784,-0.28075704596745066
ACH-000785,-0.22093616512969466
ACH-000787,-0.20639875995206355
ACH-000788,-0.2704800971766895
ACH-000791,-0.2741948082133878
ACH-000792,-0.11166693860836878
ACH-000794,-0.13668793387109576
ACH-000796,-0.2488819668185712
ACH-000798,0.06090462323976495
ACH-000799,-0.06283510922738164
ACH-000800,-0.4768181733671608
ACH-000802,-0.2361950441285142
ACH-000804,-0.22723253196058701
ACH-000805,-0.3518786220020683
ACH-000809,-0.0962533242983875
ACH-000810,-0.19507908335379084
ACH-000811,-0.24844933719390586
ACH-000817,-0.3081611170311497
ACH-000819,-0.14481214418359648
ACH-000820,-0.16257285694793305
ACH-000821,-0.3468438645850077
ACH-000822,-0.2786025333031107
ACH-000823,-0.3841431199557247
ACH-000824,-0.22803002011738946
ACH-000827,-0.038493952110190036
ACH-000829,-0.3171124675208265
ACH-000831,-0.550757126919817
ACH-000832,-0.17581532528150606
ACH-000833,-0.1868201662183396
ACH-000834,-0.7098108009582466
ACH-000835,-0.0912031358598156
ACH-000836,-0.11874847710255995
ACH-000837,-0.2583607843787576
ACH-000838,-0.09378898890102352
ACH-000839,-0.1223008101990919
ACH-000840,-0.21511436639056586
ACH-000841,-0.37646741404108597
ACH-000843,-0.6063594659074257
ACH-000846,0.035201855840500694
ACH-000847,-0.3666597032328871
ACH-000848,-0.6028831659489897
ACH-000849,-0.3991416968990997
ACH-000851,-0.5664632387759264
ACH-000855,-0.3734014650212484
ACH-000856,-0.25340155688640803
ACH-000858,-0.588657738136203
ACH-000859,-0.3731975253143959
ACH-000861,-0.14728151457464062
ACH-000862,-0.3310780756379453
ACH-000865,-0.26759131307826073
ACH-000866,-0.2857861766626733
ACH-000867,-0.06810758826092
ACH-000869,-0.2654879586036817
ACH-000872,-0.1947022676518332
ACH-000873,-0.38379397609865584
ACH-000876,-0.2511900387057016
ACH-000878,-0.2051899636778696
ACH-000880,-0.16507940645623895
ACH-000881,-0.1917550472873109
ACH-000882,-0.2978700291953553
ACH-000884,-0.31089870391520297
ACH-000885,-0.4361791369090001
ACH-000887,-0.25714068206209223
ACH-000889,-0.4792602044009146
ACH-000896,-0.2804799956244289
ACH-000898,-0.24345734303142166
ACH-000900,-0.3530627122665736
ACH-000901,-0.07870033182103822
ACH-000905,-0.29393244134102736
ACH-000906,-0.3652874184522941
ACH-000907,-0.3679479911051173
ACH-000910,-0.42592142759269785
ACH-000911,-0.3879752579987649
ACH-000912,-0.07760823960592096
ACH-000913,-0.26204166172002
ACH-000915,-0.592607315439014
ACH-000916,0.21984818754551969
ACH-000917,-0.3662852996654216
ACH-000920,-0.2922139842013263
ACH-000921,-0.2009373946816853
ACH-000924,-0.4720622781550342
ACH-000926,-0.20118330380184488
ACH-000928,-0.12807252453548568
ACH-000929,-0.2673870153890307
ACH-000932,-0.11635183741736335
ACH-000935,-0.4963458030953748
ACH-000936,-0.464255788451398
ACH-000937,-0.11906013224241035
ACH-000938,-0.5069649545818783
ACH-000939,-0.08949864879671242
ACH-000941,-0.3541181981370109
ACH-000943,-0.6356875840446724
ACH-000946,-0.26847161796755203
ACH-000947,-0.5804463729413554
ACH-000948,-0.3223861133861015
ACH-000950,-0.021271667565966462
ACH-000953,-0.06589843628311344
ACH-000954,-0.3699715246189553
ACH-000957,-0.3149421256322879
ACH-000958,-0.18878212924214427
ACH-000960,-0.05576213798038687
ACH-000963,-0.3374702224435909
ACH-000968,-0.5215460999906522
ACH-000969,-0.3758474650768094
ACH-000972,-0.20697798182231505
ACH-000973,-0.07467293281860124
ACH-000974,-0.14967450624347556
ACH-000978,-0.4153108464914092
ACH-000984,-0.20851927934296308
ACH-000986,-0.20262700577763845
ACH-000988,-0.32097579242851565
ACH-000993,-0.30596872272633835
ACH-000994,-0.17018481340431085
ACH-000996,-0.30609183546521695
ACH-001001,-0.8003841209817188
ACH-001020,-0.29035188509446536
ACH-001028,-0.3426048382146549
ACH-001031,-0.3177828853080899
ACH-001038,-0.3424563646638191
ACH-001048,-0.3444982219104182
ACH-001050,-0.0937172090335814
ACH-001053,-0.3081188214442094
ACH-001054,-0.3730495541837401
ACH-001061,-0.2482627882088044
ACH-001067,-0.21373507047088414
ACH-001075,-0.19037715606297648
ACH-001096,-0.320863307055143
ACH-001111,-0.14698719959181022
ACH-001119,-0.09308112242974524
ACH-001128,-0.6427782308299216
ACH-001134,-0.21268428262227665
ACH-001151,-0.1339829329226286
ACH-001163,-0.31292889671681845
ACH-001164,-0.13072338256675806
ACH-001183,-0.298539779469135
ACH-001192,-0.2960826307224224
ACH-001193,-0.27072259010781
ACH-001196,-0.20013165085996173
ACH-001197,-0.0339241015574582
ACH-001205,-0.35602291170301703
ACH-001211,-0.21905489103019385
ACH-001212,-0.20329404761289274
ACH-001228,-0.2544766609082345
ACH-001232,-0.30254578035605423
ACH-001239,-0.3558023748709634
ACH-001270,-0.2712219463254255
ACH-001274,-0.10655194088518916
ACH-001275,-0.31734980889133746
ACH-001277,-0.4727242355909755
ACH-001278,-0.5611575036171994
ACH-001280,-0.1137719199098825
ACH-001283,-0.3301855291951345
ACH-001289,-0.27178544431104434
ACH-001300,-0.11418363354411674
ACH-001301,-0.14041043944917234
ACH-001302,-0.33835725250254856
ACH-001306,-0.23543968192395884
ACH-001318,-0.3949250263919849
ACH-001322,-0.2958225419671382
ACH-001328,-0.16376760281927907
ACH-001332,-0.20778009520448049
ACH-001336,-0.1651904854755997
ACH-001346,-0.1960194691943741
ACH-001353,-0.03957164584192633
ACH-001354,-0.22882680151278845
ACH-001367,-0.4807365306092674
ACH-001368,-0.2641100621874772
ACH-001374,-0.20851083892420905
ACH-001377,-0.12455302695039445
ACH-001380,-0.5009048494885976
ACH-001391,-0.3007128910098852
ACH-001408,-0.14990790039483076
ACH-001430,-0.364005781126379
ACH-001431,-0.19658054183978327
ACH-001450,-0.23493997267930725
ACH-001496,-0.1349353182223171
ACH-001500,-0.2415575327734591
ACH-001523,-0.2388655374687362
ACH-001532,-0.10635820281848657
ACH-001550,-0.4753293758072279
ACH-001552,-0.480162979166575
ACH-001554,-0.22151930329372627
ACH-001654,0.0031737257604489296
ACH-001735,-0.018144958694741628
ACH-001736,-0.3137238383720501
ACH-001737,-0.13158302106333306
ACH-001740,-0.21013763333896796
ACH-001745,-0.16193394838250094
ACH-001765,-0.17742393111419585
