,U2AF2 (11338)
ACH-000246,-1.2095202351594183
ACH-000248,-1.2874004250667883
ACH-000250,-1.1898732933857257
ACH-000251,-1.4146528429396037
ACH-000252,-1.2349095936318206
ACH-000253,-1.184402474695113
ACH-000255,-1.120183468196382
ACH-000256,-1.1978827990593996
ACH-000257,-1.147608146437793
ACH-000258,-1.1196649485463075
ACH-000259,-1.2530175911397106
ACH-000260,-1.1698975539867271
ACH-000261,-1.1796694119321862
ACH-000262,-1.2900749474463549
ACH-000263,-1.1526961767228991
ACH-000264,-1.0399405657902423
ACH-000265,-1.258159093490279
ACH-000266,-1.0567413163221118
ACH-000272,-1.018461532086269
ACH-000274,-1.01257264110888
ACH-000277,-1.3295873807565777
ACH-000278,-1.099638430634257
ACH-000279,-1.2605015566254822
ACH-000280,-1.1359225686017969
ACH-000281,-0.9266587418350328
ACH-000288,-0.9064100529494878
ACH-000291,-0.9564684732068209
ACH-000293,-1.2134378010798434
ACH-000294,-1.2706468552523809
ACH-000295,-1.1252264702945425
ACH-000296,-0.9977920126165506
ACH-000302,-1.3203874915035636
ACH-000304,-1.0324770722517131
ACH-000307,-1.240660527525156
ACH-000308,-1.2705910641538414
ACH-000310,-1.0700214027585546
ACH-000311,-1.1375636977829855
ACH-000312,-1.2882725009369023
ACH-000315,-1.1771675605987009
ACH-000316,-1.1899801105432215
ACH-000317,-1.1805656185817446
ACH-000318,-1.1153766744157942
ACH-000319,-0.8591168248579024
ACH-000320,-1.188507683883629
ACH-000322,-1.156141011836455
ACH-000323,-1.2310757791216689
ACH-000324,-1.1976059233150176
ACH-000329,-1.175853008817182
ACH-000330,-0.7337111964610714
ACH-000331,-1.0789011304331928
ACH-000332,-1.077326514036688
ACH-000334,-1.298617895121456
ACH-000335,-0.8849487801246663
ACH-000336,-0.9387860691440896
ACH-000337,-1.172696086798657
ACH-000338,-1.2947883284135815
ACH-000339,-1.0300283841030289
ACH-000341,-1.232986942853363
ACH-000348,-1.1639751528709668
ACH-000350,-1.2112572570836393
ACH-000352,-1.0422969404744364
ACH-000356,-1.0054021515180032
ACH-000361,-0.9275086169853012
ACH-000362,-1.0266693716560926
ACH-000363,-1.2734421042295658
ACH-000364,-1.0870009666613765
ACH-000365,-1.1611675824593195
ACH-000366,-1.3405581543967593
ACH-000368,-1.070206836937045
ACH-000374,-0.9996732590313814
ACH-000375,-1.2162174364106166
ACH-000376,-1.0522942476577566
ACH-000381,-0.9691012931676274
ACH-000383,-0.9727182656988704
ACH-000387,-0.97609834818553
ACH-000389,-1.0572107313875097
ACH-000390,-0.997756704220668
ACH-000393,-0.9570008847334102
ACH-000395,-0.7914256070673884
ACH-000396,-1.098067175743127
ACH-000397,-1.237327233549454
ACH-000401,-1.0401553344346923
ACH-000402,-1.3636959650532843
ACH-000403,-1.1886699306291284
ACH-000404,-0.8541589406785858
ACH-000406,-1.0116696214048546
ACH-000407,-1.007972570371629
ACH-000408,-1.2692358254386893
ACH-000410,-1.2051738477868048
ACH-000411,-1.1532689371158218
ACH-000414,-1.0588234745956286
ACH-000415,-1.1770359405626507
ACH-000416,-1.0417911844489465
ACH-000420,-1.0853147138585224
ACH-000421,-1.039024001787735
ACH-000424,-1.0602193566085825
ACH-000425,-0.8093591692300791
ACH-000426,-1.261628667100717
ACH-000427,-1.0778599202367063
ACH-000433,-1.1023403019459432
ACH-000435,-1.375843795259961
ACH-000436,-1.007186058407207
ACH-000444,-0.9766068920523332
ACH-000445,-0.8808819627047111
ACH-000448,-1.0635886632796008
ACH-000450,-0.9983437147092536
ACH-000452,-0.9301525897795729
ACH-000454,-1.104857096108473
ACH-000458,-1.2964046981661856
ACH-000459,-1.4058863758449125
ACH-000460,-1.1113578497454966
ACH-000461,-1.242063783898272
ACH-000463,-1.1041512076176725
ACH-000464,-1.2187938970785186
ACH-000466,-1.3487779523144756
ACH-000467,-1.166367648556944
ACH-000468,-1.0860749458480223
ACH-000469,-0.9462334549095422
ACH-000470,-1.2528269243812922
ACH-000471,-0.950169186034853
ACH-000472,-1.1893700697642486
ACH-000473,-1.128977105672968
ACH-000475,-1.0094124189653877
ACH-000476,-1.1871146318419838
ACH-000477,-1.4203413802703684
ACH-000479,-0.6587112774848339
ACH-000480,-1.2389403273622943
ACH-000481,-1.1043511921375957
ACH-000483,-1.2946659863444228
ACH-000484,-1.0713693066898806
ACH-000485,-1.0124097347270318
ACH-000486,-1.2374350831596417
ACH-000487,-1.0675756248640318
ACH-000488,-1.061643581664481
ACH-000490,-1.1555057325172051
ACH-000491,-1.2516422071531508
ACH-000495,-1.0274484979658127
ACH-000496,-1.0092453627205609
ACH-000499,-1.322128981852413
ACH-000500,-0.946565935795534
ACH-000502,-1.1955804992544738
ACH-000503,-1.3101266443621753
ACH-000505,-1.1338836107718104
ACH-000507,-1.206147154063172
ACH-000510,-1.130867417674751
ACH-000511,-1.2295670974037443
ACH-000512,-1.046593258577578
ACH-000516,-1.1487379900266337
ACH-000517,-1.2691463581883369
ACH-000518,-1.076379088685095
ACH-000520,-1.2997744428203053
ACH-000521,-1.056864579609372
ACH-000522,-1.1252274556780464
ACH-000524,-1.1829155625148056
ACH-000527,-0.7913777290401293
ACH-000528,-0.9053750749358584
ACH-000537,-0.9330450190837491
ACH-000541,-1.4008657318055018
ACH-000542,-0.9327715784960862
ACH-000544,-1.1586209818071147
ACH-000545,-1.3534595423303792
ACH-000547,-1.1166705262807342
ACH-000548,-0.9984192879052955
ACH-000549,-1.1717459721431056
ACH-000550,-1.0928989432734622
ACH-000552,-1.0343407392230766
ACH-000556,-1.0970808040208997
ACH-000557,-1.2826406104188808
ACH-000569,-1.0172684888055985
ACH-000570,-1.1285525143375676
ACH-000571,-1.2481823832440184
ACH-000573,-1.092916237434858
ACH-000576,-1.1827369400851522
ACH-000579,-0.7497502252444553
ACH-000580,-1.0193856787614493
ACH-000584,-1.0056587726750597
ACH-000585,-1.2334399965939211
ACH-000588,-0.8902407737234989
ACH-000589,-1.1794069151430986
ACH-000591,-1.1720259635358858
ACH-000593,-1.088543873289434
ACH-000600,-1.1248627111538458
ACH-000601,-1.064915317567919
ACH-000605,-1.0946447374669257
ACH-000606,-0.957685062976968
ACH-000608,-1.1754743036154764
ACH-000614,-0.6749803469104064
ACH-000616,-1.247135317933525
ACH-000618,-0.9800872045160222
ACH-000619,-1.1951447950346714
ACH-000620,-1.089487156016278
ACH-000621,-0.9535819147352164
ACH-000622,-1.3365034497694694
ACH-000623,-1.0827386815655848
ACH-000624,-1.0051532443815459
ACH-000627,-0.8717929003630552
ACH-000630,-1.1383722369302658
ACH-000631,-0.8130301620846905
ACH-000632,-1.1595367928809828
ACH-000633,-0.9567729175793253
ACH-000637,-1.267728979399636
ACH-000638,-1.1003950744616908
ACH-000646,-1.3326766084218278
ACH-000647,-0.9290196268161676
ACH-000648,-1.189455462242115
ACH-000649,-1.143502936532074
ACH-000651,-1.1068767762325855
ACH-000652,-0.955097741822622
ACH-000653,-1.0164668114568371
ACH-000657,-1.301355369467868
ACH-000658,-1.1936479165204503
ACH-000661,-1.3765867781161143
ACH-000662,-0.9972382276264106
ACH-000663,-1.1178241421664108
ACH-000665,-1.1277908173369062
ACH-000671,-0.9919711311238776
ACH-000672,-1.1300831856685891
ACH-000673,-1.167223895026917
ACH-000676,-0.8745867610685197
ACH-000677,-0.9233475878488072
ACH-000681,-1.1134848738497105
ACH-000683,-1.0566013809204922
ACH-000684,-1.2426474452448804
ACH-000688,-1.4517096961778757
ACH-000693,-1.1341460867471471
ACH-000694,-1.0238357030131575
ACH-000695,-1.0338601732374388
ACH-000696,-1.2699384022427591
ACH-000697,-0.9947504125151724
ACH-000699,-1.4031652314529746
ACH-000701,-1.2182354302469478
ACH-000706,-1.132626676104687
ACH-000711,-1.0485706745681085
ACH-000713,-1.1223455713081298
ACH-000714,-1.3174695197529611
ACH-000718,-1.146061715597681
ACH-000720,-1.2979860175147797
ACH-000721,-1.2961247391147364
ACH-000724,-1.537629127468932
ACH-000725,-1.3455783852425578
ACH-000732,-1.0811385381140708
ACH-000734,-0.94313470805291
ACH-000735,-1.0085337466314577
ACH-000736,-1.0016576588881738
ACH-000738,-1.266755507772651
ACH-000746,-1.0216240968948476
ACH-000747,-1.2604583280424224
ACH-000748,-1.0511519621713186
ACH-000753,-1.200208002219731
ACH-000756,-1.29648143747144
ACH-000757,-0.97190302473191
ACH-000758,-1.2598866691285449
ACH-000760,-1.1443175261838487
ACH-000762,-1.293697485644186
ACH-000763,-1.0920100067015752
ACH-000764,-1.252676247229363
ACH-000765,-0.9826098289295344
ACH-000766,-1.18059028220411
ACH-000767,-1.028831885824455
ACH-000768,-0.932646910336362
ACH-000769,-1.2330538670475009
ACH-000770,-1.277828727080375
ACH-000771,-1.1519026389963292
ACH-000773,-1.048870962442167
ACH-000776,-1.105086071063431
ACH-000777,-1.156682603024761
ACH-000778,-1.4015085526378004
ACH-000781,-1.1022582029585482
ACH-000782,-1.0465775521307563
ACH-000783,-1.2860255413096593
ACH-000784,-1.1209188686531912
ACH-000785,-1.0972714433093758
ACH-000787,-1.1753580262148784
ACH-000788,-1.0625215215690569
ACH-000791,-1.0383646038858276
ACH-000792,-1.1362282029501531
ACH-000794,-1.1199900715545708
ACH-000796,-1.1718242759318762
ACH-000798,-1.023993757262598
ACH-000799,-1.0783180204468776
ACH-000800,-1.076605717858072
ACH-000802,-1.4288704465562592
ACH-000804,-1.2478679604403118
ACH-000805,-0.8893472692286677
ACH-000809,-1.0711108280803117
ACH-000810,-1.3475332598085838
ACH-000811,-1.1623668912426617
ACH-000817,-1.3333254269204855
ACH-000819,-0.9497576234089063
ACH-000820,-0.5993241779071982
ACH-000821,-1.3822845256272966
ACH-000822,-0.9350728650213356
ACH-000823,-1.0141613768214068
ACH-000824,-1.0630465053688238
ACH-000827,-1.195460933923442
ACH-000829,-1.079009869459704
ACH-000831,-1.1251017445172409
ACH-000832,-1.3583736749200779
ACH-000833,-1.1800114895236724
ACH-000834,-1.080055302357964
ACH-000835,-1.000460841669948
ACH-000836,-0.917584042005806
ACH-000837,-0.9867992552354291
ACH-000838,-1.0438887683246445
ACH-000839,-1.0433368699714591
ACH-000840,-0.7772476676650177
ACH-000841,-1.143647905613796
ACH-000843,-1.323426478336641
ACH-000846,-1.3876050684184251
ACH-000847,-1.1445436348701954
ACH-000848,-1.0534395353714137
ACH-000849,-0.9975945844564524
ACH-000851,-1.0393731455645856
ACH-000855,-0.9994458666483166
ACH-000856,-1.1160364862614862
ACH-000858,-1.3015236241854242
ACH-000859,-0.8981199502433932
ACH-000861,-1.339549970408772
ACH-000862,-1.2571155127322775
ACH-000865,-1.061907857497948
ACH-000866,-1.2739860566075365
ACH-000867,-1.097787684933641
ACH-000869,-1.0652624472292562
ACH-000872,-1.0542161228139606
ACH-000873,-1.0688121892959306
ACH-000876,-1.3247246764403906
ACH-000878,-1.0761939220186691
ACH-000880,-0.990377128231748
ACH-000881,-1.1524833031120985
ACH-000882,-1.0463868238280098
ACH-000884,-0.9636055165461604
ACH-000885,-1.0896707271414965
ACH-000887,-1.0948613902523376
ACH-000889,-1.2428634766309348
ACH-000896,-1.038465353026094
ACH-000898,-0.9334486581862164
ACH-000900,-1.1889873578166148
ACH-000901,-1.1661044382771135
ACH-000905,-1.0613090979941784
ACH-000906,-0.9939263468462046
ACH-000907,-1.052779923603531
ACH-000910,-1.2912593809055517
ACH-000911,-1.3177821100999656
ACH-000912,-1.1728764914361092
ACH-000913,-1.0537231573614676
ACH-000915,-0.7794559865633826
ACH-000916,-1.2971731200090375
ACH-000917,-1.0287907628552826
ACH-000920,-1.1186801382500948
ACH-000921,-0.9154781824154852
ACH-000924,-0.9963874644006246
ACH-000926,-0.8270727473874097
ACH-000928,-1.4273545042372158
ACH-000929,-1.2734217101634029
ACH-000932,-1.2254096110412445
ACH-000935,-1.1984285657778992
ACH-000936,-1.1963215916474998
ACH-000937,-1.2789038430821018
ACH-000938,-1.0514139950602754
ACH-000939,-1.0947793546380604
ACH-000941,-0.9945290792174688
ACH-000943,-1.1958775912256532
ACH-000946,-1.1544980712857005
ACH-000947,-0.9592739508036228
ACH-000948,-1.3108728615208962
ACH-000950,-1.2954689080733879
ACH-000953,-1.2133350079307346
ACH-000954,-0.8697696435265074
ACH-000957,-1.081812635324759
ACH-000958,-1.2282720096435975
ACH-000960,-1.1660927280537607
ACH-000963,-1.2759447302151694
ACH-000968,-0.9355834896477052
ACH-000969,-1.1126677669773146
ACH-000972,-1.4227084334061262
ACH-000973,-1.0672680569347526
ACH-000974,-1.0790827163353445
ACH-000978,-1.5577025166018994
ACH-000984,-1.1010004706524354
ACH-000986,-1.049061601673993
ACH-000988,-1.19315458535152
ACH-000993,-1.1431986492398916
ACH-000994,-1.4748863109607824
ACH-000996,-1.1219114556799938
ACH-001001,-1.2300765773259437
ACH-001020,-1.0139423635450702
ACH-001028,-1.1889668685553458
ACH-001031,-1.0558447716318455
ACH-001038,-1.1636394682480296
ACH-001048,-0.9987015210150976
ACH-001050,-1.0669506822752008
ACH-001053,-0.8705238727387831
ACH-001054,-1.0791063205568574
ACH-001061,-1.0809013575069273
ACH-001067,-1.1672752591235698
ACH-001075,-0.996059900340064
ACH-001096,-1.2953946930640448
ACH-001111,-1.1832375156426644
ACH-001119,-1.2421172774133933
ACH-001128,-0.8184812519522161
ACH-001134,-1.083903329022318
ACH-001151,-1.1114947130274588
ACH-001163,-1.1433508639507557
ACH-001164,-0.9544014438689612
ACH-001183,-1.3022754849537623
ACH-001192,-1.2804930006586157
ACH-001193,-1.0749754519906107
ACH-001196,-1.221542827347056
ACH-001197,-1.3644932576400937
ACH-001205,-1.1665559073182912
ACH-001211,-1.0742320311500555
ACH-001212,-1.0516988365566635
ACH-001228,-1.0668685852178892
ACH-001232,-1.0725115772050644
ACH-001239,-1.0128243331214757
ACH-001270,-1.0800298715677616
ACH-001274,-1.0882756757917074
ACH-001275,-1.1614338769893562
ACH-001277,-1.0711468911574886
ACH-001278,-1.3601399410439612
ACH-001280,-1.3023928123960176
ACH-001283,-1.1558023370748274
ACH-001289,-1.1572463074939745
ACH-001300,-1.09746843131357
ACH-001301,-0.9910700365524164
ACH-001302,-1.1459442878594122
ACH-001306,-1.0131626836087655
ACH-001318,-1.15171345774042
ACH-001322,-1.1822734063383065
ACH-001328,-1.0005018996461388
ACH-001332,-1.1910958538843175
ACH-001336,-1.3824545363737035
ACH-001346,-1.0663764452956952
ACH-001353,-1.1394270804238982
ACH-001354,-0.894348782274105
ACH-001367,-1.1892993326939396
ACH-001368,-1.2188693676734146
ACH-001374,-1.1688099649402517
ACH-001377,-1.249319238953526
ACH-001380,-1.1932596934105506
ACH-001391,-1.0115704639910008
ACH-001408,-1.1465716607821408
ACH-001430,-0.8460231758442279
ACH-001431,-0.9437217591369876
ACH-001450,-1.0540296967292555
ACH-001496,-1.1666696001309125
ACH-001500,-1.0703691627933969
ACH-001523,-1.2773074615640572
ACH-001532,-1.2914791650167312
ACH-001550,-0.8537049438552899
ACH-001552,-1.107226740343278
ACH-001554,-1.1350499110859134
ACH-001654,-1.1514853067492328
ACH-001735,-1.2891620862613171
ACH-001736,-1.1013544827800208
ACH-001737,-0.7386248256412976
ACH-001740,-1.3187709101632414
ACH-001745,-0.9858258532005572
ACH-001765,-1.277505280945472
