,IMPDH2 (3615)
ACH-000004,-0.5546429456316342
ACH-000005,-0.6466229241601595
ACH-000007,-0.6220665019786376
ACH-000009,-0.482148024406529
ACH-000011,-1.0821694031110909
ACH-000012,-0.2619705992742167
ACH-000013,-0.3253755004872659
ACH-000014,-0.2546786169931354
ACH-000015,-0.4430066002330756
ACH-000017,-0.3212390397685061
ACH-000018,-0.5743852550974873
ACH-000019,-0.3862472773357651
ACH-000021,-0.7506050427580642
ACH-000022,-0.3608849940730145
ACH-000025,-0.7287353906183275
ACH-000028,-0.5310257778761605
ACH-000030,-0.6964688439095238
ACH-000035,-0.4868866327846407
ACH-000036,-0.3664121087276128
ACH-000037,-0.4841032281260206
ACH-000039,-0.1968509837068216
ACH-000040,-0.415493340492466
ACH-000041,-0.180721151609644
ACH-000042,-0.6262442579418729
ACH-000045,-0.3691100148477182
ACH-000047,-0.6481852561699524
ACH-000052,-0.2768529305387749
ACH-000053,-0.6989691907787041
ACH-000054,-0.41333068166995424
ACH-000055,-0.4144097036060631
ACH-000060,-0.8897052591566718
ACH-000067,-0.3857428800122807
ACH-000070,-0.8543975314132201
ACH-000075,-0.27609726542785945
ACH-000078,-0.008538697976522682
ACH-000082,-0.2465818432102013
ACH-000085,-0.8230553188842157
ACH-000086,-0.3159199436686533
ACH-000087,-0.5637424155971186
ACH-000092,-0.3208752765797298
ACH-000095,-0.2705196722370458
ACH-000097,-0.4969188639683138
ACH-000098,-0.2807263191468081
ACH-000099,-0.26468998737253924
ACH-000108,-0.9637399214230551
ACH-000113,-0.11402838098437408
ACH-000116,-0.3322038001330947
ACH-000118,-0.2707115041038041
ACH-000120,-0.1741738784505842
ACH-000123,-0.39254086838506586
ACH-000127,-0.7778944166542308
ACH-000128,-0.4499054283216622
ACH-000132,-0.38375684013421707
ACH-000133,-0.3481812132268897
ACH-000137,-0.3929589500664459
ACH-000138,-0.8417227624173579
ACH-000142,-0.2804365655990625
ACH-000143,-0.36984789666391216
ACH-000146,-0.401009921155766
ACH-000148,-0.28536670172910233
ACH-000150,-0.5005121737848695
ACH-000152,-0.5641417924864176
ACH-000153,-0.5685748358989324
ACH-000159,-0.5734990012892337
ACH-000160,-0.4533815443057347
ACH-000163,-0.5010720780724683
ACH-000167,-0.3988557339135307
ACH-000168,-0.4317481243572953
ACH-000169,-0.3894492109532193
ACH-000178,-0.5528932775414493
ACH-000183,-0.6580965131245827
ACH-000188,-0.3988423475052621
ACH-000189,-0.6463227214471879
ACH-000190,-0.49015442069170295
ACH-000198,-0.6795441222822414
ACH-000203,-0.336644202152818
ACH-000204,-0.3998456651493592
ACH-000206,-0.943267689733656
ACH-000207,-1.1632536757974388
ACH-000208,-0.5354964787659983
ACH-000210,-0.7714833834580984
ACH-000211,-0.3792933586620998
ACH-000215,-0.18632852050808613
ACH-000221,-0.2476173998577982
ACH-000222,-0.6750429514585907
ACH-000223,-0.4776975166642616
ACH-000226,-0.6595779863696848
ACH-000227,-0.3815854401971036
ACH-000228,-0.5218625165668808
ACH-000231,-0.2973395335395945
ACH-000232,-0.08988236051928891
ACH-000233,-0.6786313740318691
ACH-000234,-0.7253266568460639
ACH-000235,-0.8676901243154911
ACH-000237,-0.3845711442770295
ACH-000238,-0.3688525725050621
ACH-000242,-0.17643052850510824
ACH-000243,-0.1796342603438972
ACH-000244,-0.3658420685603051
ACH-000246,-0.18642944415279727
ACH-000248,-0.24452142294988144
ACH-000250,-0.6675015852214947
ACH-000251,-0.4639908426290647
ACH-000252,-0.41945336805305067
ACH-000253,-0.9583170487090156
ACH-000255,-0.5938385887211707
ACH-000256,-0.2065747111303076
ACH-000257,-0.3606482163399176
ACH-000258,-0.641840126769396
ACH-000259,-0.09231711522864296
ACH-000260,-0.08151695239192967
ACH-000261,-0.4011225007305673
ACH-000262,-0.4205156464172687
ACH-000263,-0.6397085724021836
ACH-000264,-0.3704741492872388
ACH-000265,-0.6742877723993875
ACH-000266,-0.7456740657918614
ACH-000272,-0.448835353531784
ACH-000274,-0.5357922218259301
ACH-000277,-0.5620303084852836
ACH-000278,-0.2726564802285565
ACH-000279,-0.3234386794828876
ACH-000280,-0.4098435436076777
ACH-000281,-0.7879583042572822
ACH-000288,-0.4291889144051958
ACH-000291,-0.17625915455308247
ACH-000293,-0.2820778003513248
ACH-000294,-0.4526790718065668
ACH-000295,-0.7124181162941042
ACH-000296,-0.4263204333016679
ACH-000302,-0.2882483751447227
ACH-000304,-0.336810137410765
ACH-000307,-0.9845469496074856
ACH-000308,-0.7029207394667832
ACH-000310,-0.192001980780833
ACH-000311,-0.7329575478375303
ACH-000312,-0.2733808178001013
ACH-000315,-0.6133391407565034
ACH-000316,-0.36295949846103104
ACH-000317,-1.0047920634774656
ACH-000318,-0.909598918331638
ACH-000319,-0.29580608450772183
ACH-000320,-0.44999662162967896
ACH-000322,-0.6017438584283765
ACH-000323,-0.3900017194418515
ACH-000324,-0.4956931371789137
ACH-000329,-0.3493894252863652
ACH-000330,-0.3965148362707147
ACH-000331,-0.08852821851431432
ACH-000332,-0.4939563670051935
ACH-000334,-0.4663728379234568
ACH-000335,-0.5089841428418501
ACH-000336,-0.3507609732957215
ACH-000337,-0.9332513782647665
ACH-000338,-0.4257856310117202
ACH-000339,-0.8104668557363314
ACH-000341,-0.5212615736095866
ACH-000348,-0.4188139880344267
ACH-000350,-0.27155736684166915
ACH-000352,-0.33891510107013423
ACH-000356,-0.6614313399668543
ACH-000361,-0.1516279694848478
ACH-000362,-0.4830250774264278
ACH-000363,-0.40553978798427615
ACH-000364,-0.1661173684948258
ACH-000365,-0.31890058329799537
ACH-000366,-0.4993184788145193
ACH-000368,-0.2249550045212883
ACH-000374,-0.7161220428834213
ACH-000375,-0.6629516677597149
ACH-000376,-0.4114370455964856
ACH-000381,-0.6543792017679287
ACH-000383,-0.9595762937418396
ACH-000387,-0.6889884136540876
ACH-000389,-0.3241758382272005
ACH-000390,-0.7529825592978331
ACH-000393,-0.4648768639758762
ACH-000395,-0.4631466266668216
ACH-000396,-0.6257392828371262
ACH-000397,-0.6224197097721067
ACH-000401,-0.7412784318374737
ACH-000402,-0.8265466823986061
ACH-000403,-0.37393119083929216
ACH-000404,-0.20709310378124676
ACH-000406,-0.5288741005436846
ACH-000407,-0.438249719042845
ACH-000408,-0.7916274541297778
ACH-000410,-0.3729770132931762
ACH-000411,-1.0089038934727634
ACH-000414,-0.6587172414946361
ACH-000415,-0.3755067572222373
ACH-000416,-0.7096048857367833
ACH-000420,-0.16347052834508755
ACH-000421,-0.5299104012735186
ACH-000424,-0.4423052068115858
ACH-000425,-0.3792444714940055
ACH-000426,-0.8516084816202489
ACH-000427,-0.4458523203077494
ACH-000433,-0.28775052502644793
ACH-000435,-0.8552837948737986
ACH-000436,-0.28500031598283976
ACH-000444,-0.6344323518854046
ACH-000445,-0.4916820057300395
ACH-000448,-0.5239173270855761
ACH-000450,-0.38944238610846493
ACH-000452,-0.7435184529986688
ACH-000454,-0.7001782791968462
ACH-000458,-0.5403849424645473
ACH-000459,-0.5796720905402845
ACH-000460,-0.7052765796902583
ACH-000461,-0.4524433189574242
ACH-000463,-0.4870729778307693
ACH-000464,-0.4620911829949407
ACH-000466,-0.20741447554315584
ACH-000467,-0.28937809804862635
ACH-000468,-0.3715929348295928
ACH-000469,-0.34609389773770793
ACH-000470,-0.3663194184233757
ACH-000471,-0.8654963323296517
ACH-000472,-0.32489646419111623
ACH-000473,-0.23038217073135905
ACH-000475,-0.4159078496620073
ACH-000476,-0.5381177706414613
ACH-000477,-0.5123410168866829
ACH-000479,-0.3238734660748698
ACH-000480,-0.2486030031058469
ACH-000481,-0.5773336698926702
ACH-000483,-0.25244214358905065
ACH-000484,-0.6116020903586881
ACH-000485,-0.39712972567986304
ACH-000486,-0.7484852714799599
ACH-000487,-0.8306604288988795
ACH-000488,-0.3379041138588963
ACH-000490,-0.4258758896397067
ACH-000491,-0.3579933812287421
ACH-000495,-0.6776695709971079
ACH-000496,-0.4865034546639642
ACH-000499,-0.2650874189908414
ACH-000500,-0.521464194052134
ACH-000502,-1.0421137059314869
ACH-000503,-0.2505324930993568
ACH-000505,-0.4256111677830386
ACH-000507,-0.483856712983839
ACH-000510,-0.7559568831004017
ACH-000511,-0.4005037876894636
ACH-000512,-0.34430947043640336
ACH-000516,-0.21446490228705492
ACH-000517,-0.5383123407070699
ACH-000518,-0.3214946590530712
ACH-000520,-0.4150301261076951
ACH-000521,-0.6408443479694761
ACH-000522,-0.6501208369626668
ACH-000524,-0.3450519156217231
ACH-000527,-0.4478900002462167
ACH-000528,-0.5313247450534453
ACH-000537,-0.5409042336665371
ACH-000541,-0.1381393131811112
ACH-000542,-0.7822307560190765
ACH-000544,-0.46155812853232203
ACH-000545,-0.4769898993966186
ACH-000547,-0.5876833660949102
ACH-000548,-0.6530505106061395
ACH-000549,-0.33013294288923073
ACH-000550,-0.5834143016811844
ACH-000552,-0.6335757695015852
ACH-000556,-0.7514110290088026
ACH-000557,-0.4064427461999077
ACH-000569,-0.032912604684157194
ACH-000570,-0.2437824447433848
ACH-000571,-0.4039741497179237
ACH-000573,-0.34679293434166025
ACH-000576,-0.8575415486863047
ACH-000579,-0.4506078994713923
ACH-000580,-0.3385343628454776
ACH-000584,-0.9119013757132532
ACH-000585,-0.501593047614189
ACH-000588,-0.7324195087571427
ACH-000589,-0.33987182045031544
ACH-000591,-0.33261432276480085
ACH-000593,-0.8859830086592948
ACH-000600,-0.3784207268385688
ACH-000601,-0.4802713607107393
ACH-000605,-0.5271268762550995
ACH-000606,-0.4962335600456483
ACH-000608,-0.575216497984567
ACH-000614,-0.3573879749466731
ACH-000616,-0.351775569876372
ACH-000618,-0.9326809012602943
ACH-000619,-0.6737373421629578
ACH-000620,-0.3991960157782733
ACH-000621,-0.3117095237643998
ACH-000622,-0.5165666612819925
ACH-000623,-0.23222928268980395
ACH-000624,-0.9396483657373792
ACH-000627,-0.30146266524548304
ACH-000630,-0.37769571735604734
ACH-000631,-0.4572185572702745
ACH-000632,-0.3376316822702568
ACH-000633,-0.17616494346238976
ACH-000637,-0.2505804630945089
ACH-000638,-0.7115415808068686
ACH-000646,-0.5004880981327638
ACH-000647,-0.406838930106014
ACH-000648,-0.8406848941682868
ACH-000649,-0.2768293712306925
ACH-000651,-0.7407596531934191
ACH-000652,-0.9519076471846866
ACH-000653,-0.4315647954489145
ACH-000657,-0.24223647845583
ACH-000658,-0.4952450727724572
ACH-000661,-0.6440191521121372
ACH-000662,-0.42995611359139135
ACH-000663,-0.6280759269121411
ACH-000665,-0.3618426756701482
ACH-000671,-0.398998345763152
ACH-000672,-0.4087882688234117
ACH-000673,-0.3762812296988994
ACH-000676,-0.4758023611218944
ACH-000677,-0.5274720114659046
ACH-000681,-0.30232666755719245
ACH-000683,-0.5816398115289573
ACH-000684,-0.5324195944549707
ACH-000688,-0.5469088075527604
ACH-000693,-0.7235111151855608
ACH-000694,-0.5595946718978229
ACH-000695,-0.6323572409905404
ACH-000696,-0.5710530359127819
ACH-000697,-0.5005569164821179
ACH-000699,-0.5349288196192514
ACH-000701,-0.8939510572703773
ACH-000706,-0.8814024711001298
ACH-000711,-0.17753774705972086
ACH-000713,-0.8269904727691764
ACH-000714,0.1162493427579247
ACH-000718,-0.3708847235249245
ACH-000720,-0.24912619829938815
ACH-000721,-0.8169393978801879
ACH-000724,-0.5655032592823049
ACH-000725,-0.568888781587341
ACH-000732,-0.34912835449391444
ACH-000734,-0.4823352695648588
ACH-000735,-0.5061903002183469
ACH-000736,-0.5768315369884869
ACH-000738,-0.3700948579103825
ACH-000746,-0.7151659094608791
ACH-000747,-0.7953618881267983
ACH-000748,-0.3504589304987517
ACH-000753,-0.7280212967267253
ACH-000756,-0.08047814618055105
ACH-000757,-0.2959373742764885
ACH-000758,-0.6638132041473419
ACH-000760,-0.6688109590721524
ACH-000762,-0.34627096435747234
ACH-000763,-0.2033248119657664
ACH-000764,-0.6407239682360889
ACH-000765,-0.7433893725301043
ACH-000766,-0.554347814972161
ACH-000767,-0.14787330271167606
ACH-000768,-0.6699544845442831
ACH-000769,-0.2456893219464775
ACH-000770,-0.6221815402323361
ACH-000771,-0.1891205316220512
ACH-000773,-0.5154254763775045
ACH-000776,-0.1430227435025558
ACH-000777,-0.8997075765865328
ACH-000778,-0.457731051984829
ACH-000781,-0.6449015648503534
ACH-000782,-0.6591434321716254
ACH-000783,-0.20098483746473547
ACH-000784,-0.5375121572137961
ACH-000785,-0.4482510883290212
ACH-000787,-0.7927920306466334
ACH-000788,-0.3438611731841784
ACH-000791,-0.7444978565919588
ACH-000792,-0.29831842168713435
ACH-000794,-0.5020465631646154
ACH-000796,-0.9043147402969312
ACH-000798,-0.42882528652269336
ACH-000799,-0.3925174917196807
ACH-000800,-0.6976309117175662
ACH-000802,-0.2062845704119387
ACH-000804,-0.7973920490614129
ACH-000805,-0.5518669420536799
ACH-000809,-0.6330923665407567
ACH-000810,-0.26763844433179185
ACH-000811,-0.5227447411456285
ACH-000817,-0.34036851958560355
ACH-000819,-0.47393729001809204
ACH-000820,-0.4732682592907667
ACH-000821,-0.4556788378501914
ACH-000822,-0.6955776371435034
ACH-000823,-0.9745699825047024
ACH-000824,-0.2443870110914033
ACH-000827,-0.3255236429384301
ACH-000829,-0.6556271221095573
ACH-000831,-0.4575201228200588
ACH-000832,-0.6584757416688323
ACH-000833,-0.6946017537633119
ACH-000834,-0.2365993959683755
ACH-000835,-0.9661813767281268
ACH-000836,-0.45767075057749196
ACH-000837,-0.9257722950347772
ACH-000838,-0.4356297620284593
ACH-000839,-0.3960228253362028
ACH-000840,-0.9286985433664016
ACH-000841,-0.4451691826854506
ACH-000843,-0.8832994808792959
ACH-000846,-0.18587930798308394
ACH-000847,-0.4076267094324103
ACH-000848,-0.6567306758508111
ACH-000849,-0.7935699563951537
ACH-000851,-0.6045105787973055
ACH-000855,-0.40219419922210337
ACH-000856,-0.7270935778964137
ACH-000858,-0.16062232956374262
ACH-000859,-0.8186819294436126
ACH-000861,-0.18037950709743453
ACH-000862,-0.5647446961128378
ACH-000865,-0.29221177874510706
ACH-000866,-0.5374509378180016
ACH-000867,-0.5652998356118609
ACH-000869,-0.5667258661269219
ACH-000872,-1.1517686107417764
ACH-000873,-0.5325442110246946
ACH-000876,-0.5002027874058759
ACH-000878,-0.8104416950239031
ACH-000880,-0.7020148667083788
ACH-000881,-0.5164833461119714
ACH-000882,-0.5285333078159263
