,BAX (581)
ACH-000004,0.2172676769321744
ACH-000005,0.37499122602120777
ACH-000007,0.012866215877643208
ACH-000009,0.16311553724419053
ACH-000011,-0.06122949532496243
ACH-000012,0.1349705863731927
ACH-000013,0.03116858444369983
ACH-000014,-0.1973721091312368
ACH-000015,0.18928955471889672
ACH-000017,0.24083714670904785
ACH-000018,0.023842793572930152
ACH-000019,0.09492715864812397
ACH-000021,0.07303049673305691
ACH-000022,0.03053640591702854
ACH-000025,0.2503796400845145
ACH-000028,0.1382214824233642
ACH-000030,0.13654281042882885
ACH-000035,0.07254494543584643
ACH-000036,0.01928878203833192
ACH-000037,0.34277709885168894
ACH-000039,0.21904282907555356
ACH-000040,0.1256754513975786
ACH-000041,0.11028837658638296
ACH-000042,0.1657442198565515
ACH-000045,0.1776808441723071
ACH-000047,0.1992502102586121
ACH-000052,-0.08492817645558821
ACH-000053,0.11204994666631317
ACH-000054,0.19370808776330006
ACH-000055,0.2425234904655109
ACH-000060,0.24825026588170504
ACH-000067,-0.05315101582585325
ACH-000070,0.2556326512983949
ACH-000075,-0.0008885510170115752
ACH-000078,0.33788580514421396
ACH-000082,0.15920253720234334
ACH-000085,0.19413804714135466
ACH-000086,0.01956714347722361
ACH-000087,0.4436085089746236
ACH-000092,0.1450316482360143
ACH-000095,0.03711640668547597
ACH-000097,0.16646918303709718
ACH-000098,0.13601102157230174
ACH-000099,0.09711917929728152
ACH-000108,0.17240326518264473
ACH-000113,0.2590290261291167
ACH-000116,0.20508334756015545
ACH-000118,0.16871874125526146
ACH-000120,0.3881873479055559
ACH-000123,0.06409695460070332
ACH-000127,0.07400518616817746
ACH-000128,0.1797799678000596
ACH-000132,0.16371279506613035
ACH-000133,0.07811646670021455
ACH-000137,0.0633602742516326
ACH-000138,0.05618377581266059
ACH-000142,-0.0026091470267994247
ACH-000143,0.09448017827037006
ACH-000146,0.16608796183298818
ACH-000148,0.16844352529522585
ACH-000150,0.2118026962321907
ACH-000152,0.10517193943407983
ACH-000153,-0.13925690096538265
ACH-000159,0.12489415888594894
ACH-000160,0.1443375363297888
ACH-000163,0.04490517080387734
ACH-000167,-0.020527802163091684
ACH-000168,0.11861418451731524
ACH-000169,0.055324987362909216
ACH-000178,0.13515135718649365
ACH-000183,0.1902140963209664
ACH-000188,0.07728864041447266
ACH-000189,0.06992623759464417
ACH-000190,0.08413780364252557
ACH-000198,0.3501426770097785
ACH-000203,0.3970722265225342
ACH-000204,0.3537059943876462
ACH-000206,0.2226067548219753
ACH-000207,0.2028055879349984
ACH-000208,-0.002835847922665741
ACH-000210,0.11582394045988124
ACH-000211,0.13844071746262138
ACH-000215,0.12633945617223954
ACH-000221,0.10100542112523322
ACH-000222,0.021046205098320253
ACH-000223,0.13638774123683162
ACH-000226,0.25928959810104685
ACH-000227,0.336040428258538
ACH-000228,0.07465660364360804
ACH-000231,0.2391692820633425
ACH-000232,0.05662003657623165
ACH-000233,0.17244500985029354
ACH-000234,0.022748374853945246
ACH-000235,0.11221735619008244
ACH-000237,0.16480214095871
ACH-000238,0.14502568436964414
ACH-000242,-0.4298971840800919
ACH-000243,0.14514845805654125
ACH-000244,-0.17892421954441026
ACH-000246,-0.008987468317891077
ACH-000248,0.20765359993944849
ACH-000250,0.0911008636670434
ACH-000251,-0.22446353723635246
ACH-000252,0.291518011865276
ACH-000253,0.1379251600671427
ACH-000255,0.05358644699441864
ACH-000256,0.09900235963178608
ACH-000257,0.4340252491033248
ACH-000258,1.0468025113255413
ACH-000259,0.11506768485423265
ACH-000260,0.16128901974985846
ACH-000261,0.22154686368220544
ACH-000262,0.14443063396520578
ACH-000263,0.06400882238224191
ACH-000264,0.4174393634567365
ACH-000265,-0.09265875314760813
ACH-000266,0.09636244684481396
ACH-000272,0.1927471227743202
ACH-000274,0.09293349316260567
ACH-000277,-0.005039228716287103
ACH-000278,0.14814092449990554
ACH-000279,0.10720679809504853
ACH-000280,0.13379640113908078
ACH-000281,0.15570442561066591
ACH-000288,0.20002559378597445
ACH-000291,0.061663237741255664
ACH-000293,0.10750613205017573
ACH-000294,0.061174937445632994
ACH-000295,0.24672696334053434
ACH-000296,-0.008107549190501771
ACH-000302,-0.040810361735544864
ACH-000304,-0.04265928963275343
ACH-000307,0.1498315869261189
ACH-000308,0.06758379936217873
ACH-000310,0.4796660662432006
ACH-000311,0.13483740768418442
ACH-000312,0.16265607856457684
ACH-000315,-0.05818196971862768
ACH-000316,0.2557095934763481
ACH-000317,0.04502839983578992
ACH-000318,-0.029983225221116676
ACH-000319,0.07982673871491736
ACH-000320,0.2660536003611761
ACH-000322,0.08073264048377413
ACH-000323,0.07369422189339532
ACH-000324,0.11398909372001348
ACH-000329,0.2035656465973473
ACH-000330,0.05925273481779096
ACH-000331,0.12808526557974848
ACH-000332,0.09775737658091084
ACH-000334,0.10246514830251674
ACH-000335,0.2617441052504418
ACH-000336,0.21556833745032325
ACH-000337,0.3523179560480688
ACH-000338,-0.14930203788186971
ACH-000339,0.0633525617564346
ACH-000341,-0.017729279662198876
ACH-000348,0.21813904736129666
ACH-000350,0.08092271560481146
ACH-000352,0.07026476624632694
ACH-000356,-0.039521546848837616
ACH-000361,-0.11266197898036392
ACH-000362,0.0849269497210114
ACH-000363,0.2261263678971336
ACH-000364,0.18549470901216825
ACH-000365,0.0523015884257086
ACH-000366,0.17796333736624073
ACH-000368,0.09063901325253512
ACH-000374,0.3124140494325277
ACH-000375,0.05384363824135384
ACH-000376,0.21962477672041825
ACH-000381,0.06694109488747547
ACH-000383,0.13231119739961164
ACH-000387,0.3692297228117095
ACH-000389,0.12935848008833173
ACH-000390,0.07201830370689649
ACH-000393,0.09007988037371714
ACH-000395,0.07498321309080473
ACH-000396,-0.05503055540861693
ACH-000397,0.21731958201384505
ACH-000401,-0.16770511392195347
ACH-000402,0.8130256819562746
ACH-000403,0.027966643841608477
ACH-000404,0.23900284987561515
ACH-000406,0.16482408957952244
ACH-000407,0.09757030770069464
ACH-000408,-0.03945876724928245
ACH-000410,0.1626682401557142
ACH-000411,0.1881830305026774
ACH-000414,0.1727754179507382
ACH-000415,0.12372605716807256
ACH-000416,0.024332198646348745
ACH-000420,0.09772408223804256
ACH-000421,0.129865595801374
ACH-000424,0.24553150022897186
ACH-000425,0.1208025649192018
ACH-000426,0.4706469284365584
ACH-000427,0.1409647129270671
ACH-000433,-0.08970975638662693
ACH-000435,0.00638592688277699
