,PARVB (29780)
ACH-000004,0.09944192730345536
ACH-000005,0.16299231280310214
ACH-000007,0.19355977980804775
ACH-000009,-0.003421574596930469
ACH-000011,-0.6510344679642246
ACH-000012,0.10343772423369887
ACH-000013,-0.011405789042436715
ACH-000014,-0.020131466084314452
ACH-000015,0.08877095078397483
ACH-000017,0.19648161396600208
ACH-000018,0.041912835831585935
ACH-000019,-0.02445166253415315
ACH-000021,0.14828077818914265
ACH-000022,0.0378898579351084
ACH-000025,0.19927484714064927
ACH-000028,0.08480967710856756
ACH-000030,0.03027666055574868
ACH-000035,0.09356865298435
ACH-000036,-0.004150407378098015
ACH-000037,-0.016502268206988555
ACH-000039,0.12887706722667347
ACH-000040,0.11763766736669992
ACH-000041,-0.002820671546961513
ACH-000042,0.08983732072637098
ACH-000045,0.0711262900973463
ACH-000047,0.08490745774593697
ACH-000052,0.09869766091725624
ACH-000053,0.11217976891868353
ACH-000054,0.1199979222692937
ACH-000055,0.18176644022867075
ACH-000060,0.07198492270576523
ACH-000067,0.17284381976458302
ACH-000070,0.057224218670601665
ACH-000075,0.3222958234854221
ACH-000078,0.10979480282288552
ACH-000082,0.03343564542450176
ACH-000085,-0.10290019026278112
ACH-000086,0.2524844093174309
ACH-000087,0.08022094550256707
ACH-000092,0.1129443763269622
ACH-000095,0.10295482441808906
ACH-000097,0.02193833479202608
ACH-000098,0.15584461019135434
ACH-000099,-0.04539683336597696
ACH-000108,0.08867670093809689
ACH-000113,0.01380328653799839
ACH-000116,0.07176020106770492
ACH-000118,-0.021631593153910077
ACH-000120,-0.2266651322705825
ACH-000123,0.047553588600792916
ACH-000127,0.14458340998779673
ACH-000128,0.0311871005582748
ACH-000132,0.040791248417490183
ACH-000133,0.1774240372306889
ACH-000137,0.10845285457706016
ACH-000138,0.13823771963220424
ACH-000142,0.17401843805422815
ACH-000143,-0.10571516207536652
ACH-000146,0.1335455104399037
ACH-000148,0.04935488088642321
ACH-000150,0.1795912700311284
ACH-000152,0.09951161128769136
ACH-000153,0.3500488177188832
ACH-000159,0.1562107198787785
ACH-000160,0.04450053527099699
ACH-000163,0.08577084650496916
ACH-000167,0.4150111886266608
ACH-000168,0.07189136477540654
ACH-000169,0.09814060034359083
ACH-000178,0.07568070785262618
ACH-000183,0.1804292071155414
ACH-000188,0.2772815476789245
