,POLR2K (5440)
ACH-000263,-1.146278027428825
ACH-000264,-0.7988290058400279
ACH-000265,-0.9974414399609086
ACH-000266,-0.9191600726442384
ACH-000272,-0.8696622714485204
ACH-000274,-0.9085359170814002
ACH-000277,-0.7439739431399488
ACH-000278,-0.9651705546933274
ACH-000279,-0.8465861755866009
ACH-000280,-0.8246527496899417
ACH-000281,-0.9954723150774002
ACH-000288,-0.7224841348485596
ACH-000291,-0.9589459607566208
ACH-000293,-0.8809824415393408
ACH-000294,-0.9095066699807002
ACH-000295,-1.0900881568837804
ACH-000296,-0.8429609256667313
ACH-000302,-0.7963934297892971
ACH-000304,-1.1984929457311322
ACH-000307,-0.9408687109767476
ACH-000308,-0.8288773907174896
ACH-000310,-0.997759786974058
ACH-000311,-1.019944416373059
ACH-000312,-0.9334313548038544
ACH-000315,-0.9159794291600952
ACH-000316,-1.0515615759092407
ACH-000317,-1.1102353969635277
ACH-000318,-1.1192453378991067
ACH-000319,-0.8935963707246471
ACH-000320,-1.0196489857689828
ACH-000322,-1.1581073429902558
ACH-000323,-0.8664277540561979
ACH-000324,-0.8262413892479775
ACH-000329,-0.9865914979582684
ACH-000330,-0.8917414920295157
ACH-000331,-1.0827238149206715
ACH-000332,-0.9638819836555936
ACH-000334,-1.1863203567689151
ACH-000335,-1.1502002526177102
ACH-000336,-0.9083243790758092
ACH-000337,-0.7297595597078399
ACH-000338,-1.4952666763877354
ACH-000339,-1.057484320399436
ACH-000341,-0.9705819135514641
ACH-000348,-1.0048842268734726
ACH-000350,-0.7220929566777465
ACH-000352,-0.7345992374494709
ACH-000356,-0.9386575714946864
ACH-000361,-1.062675807628968
ACH-000362,-0.7613375234955625
ACH-000363,-0.8140942299972884
ACH-000364,-0.9072136574743056
ACH-000365,-0.9627513144669362
ACH-000366,-0.8785738905141052
ACH-000368,-0.8855658988685339
ACH-000374,-0.8333744640904114
ACH-000375,-0.8378104783730338
ACH-000376,-0.9722810590292722
ACH-000381,-0.8474337879500616
ACH-000383,-1.1249919225291207
ACH-000387,-0.8273832749145308
ACH-000389,-0.9906257414730752
ACH-000390,-1.0643165551299498
ACH-000393,-0.9892007427363332
ACH-000395,-0.5914084659740637
ACH-000396,-0.5699336450056638
ACH-000397,-0.871393643034471
ACH-000401,-1.0487072535731403
ACH-000402,-1.0211240919372078
ACH-000403,-0.985935565325764
ACH-000404,-0.7616199105506803
ACH-000406,-1.0486003955063892
ACH-000407,-0.7933867704430914
ACH-000408,-0.9469524811885716
ACH-000410,-1.0348107467756724
ACH-000411,-0.9228125615359166
ACH-000414,-0.8259828652120159
ACH-000415,-0.9564338176942035
ACH-000416,-0.9768215131640648
ACH-000420,-0.6598806656092345
ACH-000421,-0.9526894154740264
ACH-000424,-0.7739371281091928
ACH-000425,-0.8185260758717093
ACH-000426,-1.2145267073203652
ACH-000427,-0.9242365723219826
ACH-000433,-0.7659136684402176
ACH-000435,-0.8430979659972577
ACH-000436,-0.9260642150899456
ACH-000444,-0.8235857334456871
ACH-000445,-0.963469157903336
ACH-000448,-0.8396600059306536
ACH-000450,-0.8341726418441251
ACH-000452,-0.9588328313823576
ACH-000454,-0.8460867551505792
ACH-000458,-0.9869703373219464
ACH-000459,-1.023529664070307
ACH-000460,-1.0021961134270696
ACH-000461,-0.6192674275125837
ACH-000463,-1.1073189369477694
ACH-000464,-0.8285411005852359
ACH-000466,-0.6507478145406674
ACH-000467,-1.0470430411660774
ACH-000468,-1.0663363620553474
ACH-000469,-1.2003110317760268
ACH-000470,-0.8911481466231587
ACH-000471,-0.7617803265235599
ACH-000472,-0.9740736996974166
ACH-000473,-0.8561315800892589
ACH-000475,-0.9395321454931004
ACH-000476,-0.8644748224124637
ACH-000477,-1.0204483911780258
ACH-000479,-0.8739714856295698
ACH-000480,-0.7247087213120471
ACH-000481,-0.905134869803613
ACH-000483,-1.112568496923587
ACH-000484,-1.0863628363786404
ACH-000485,-0.8976093871290405
ACH-000486,-0.8913249720819845
ACH-000487,-0.9580940197114156
ACH-000488,-0.7096683265184682
ACH-000490,-0.8801087061471262
ACH-000491,-0.8623237244690992
ACH-000495,-0.7537615059475723
ACH-000496,-0.9888256819717663
ACH-000499,-0.9893802400692888
ACH-000500,-1.2601899922810793
ACH-000502,-0.986979520004386
ACH-000503,-0.9296080606070952
ACH-000505,-0.9106067675291803
ACH-000507,-0.9149109179838107
ACH-000510,-0.8891647071064538
ACH-000511,-1.0620316360117164
ACH-000512,-1.070650062870414
ACH-000516,-1.125756412260257
ACH-000517,-1.002862944534208
ACH-000518,-0.9544864896042652
ACH-000520,-0.8266729246197644
ACH-000521,-0.8138035715007207
ACH-000522,-0.763490967720958
ACH-000524,-0.9050112232384776
ACH-000527,-0.8173249319642383
ACH-000528,-1.0085557719426506
ACH-000537,-0.899031246650313
ACH-000541,-0.8876708838883729
ACH-000542,-0.7431334065051952
ACH-000544,-0.7972061797763345
ACH-000545,-0.8682640054960176
ACH-000547,-0.9244206570764748
ACH-000548,-0.7929592781179226
ACH-000549,-0.8013417007530027
ACH-000550,-0.9487048494579712
ACH-000552,-0.9590954042574148
ACH-000556,-1.0655549087475764
ACH-000557,-0.91048906439986
ACH-000569,-0.8695906602724846
ACH-000570,-0.8644794195026639
ACH-000571,-0.8572821646650657
ACH-000573,-1.0762597154107565
ACH-000576,-0.978358359581974
ACH-000579,-0.5585957428261202
ACH-000580,-0.8948194339975151
ACH-000584,-0.9170274174510472
ACH-000585,-0.9286681270011125
ACH-000588,-0.6977472631093122
ACH-000589,-0.9748490768876356
ACH-000591,-0.7256698499838931
ACH-000593,-0.8498154491113802
ACH-000600,-1.1546998068150718
ACH-000601,-1.0857817408809158
ACH-000605,-1.0132366468896556
ACH-000606,-0.9378440940787672
ACH-000608,-0.9466405492340606
ACH-000614,-1.015215771227444
ACH-000616,-0.8301577693653093
ACH-000618,-0.8215467684739041
ACH-000619,-0.8337723837518629
ACH-000620,-0.775054646865771
ACH-000621,-0.7518207678083968
ACH-000622,-1.1671889232263164
ACH-000623,-0.8435228960593542
ACH-000624,-0.9720902298963984
ACH-000627,-0.7738194081438301
ACH-000630,-0.9082850012241216
ACH-000631,-1.1317227167826975
ACH-000632,-0.995914944548858
ACH-000633,-0.6329539021829671
ACH-000637,-0.8838853565589893
ACH-000638,-0.7327279903336402
ACH-000646,-0.8746990449444547
ACH-000647,-0.9659145144914014
ACH-000648,-1.1889641706677396
ACH-000649,-0.8592953107138086
ACH-000651,-1.0248073258808976
ACH-000652,-1.0632835997633387
ACH-000653,-0.9137736620232658
ACH-000657,-0.9783387122712156
ACH-000658,-0.7951579431573372
ACH-000661,-0.9511208304271922
ACH-000662,-1.1458073576216163
ACH-000663,-0.649497462912907
ACH-000665,-1.0183344065395363
ACH-000671,-0.8856872198341141
ACH-000672,-0.8182609757755003
ACH-000673,-0.9401616559012071
ACH-000676,-0.8716496909456604
ACH-000677,-1.0082425358938465
ACH-000681,-0.7696310876004973
ACH-000683,-0.8981728434214021
ACH-000684,-0.8830391356147341
ACH-000688,-1.1080756939368457
ACH-000693,-0.8847888403724319
ACH-000694,-0.9791996336733046
ACH-000695,-0.9931779068449048
ACH-000696,-0.8853789022833999
ACH-000697,-0.9036928856216636
ACH-000699,-1.3233705176223087
ACH-000701,-0.8336138491084779
ACH-000706,-0.9995038848304
ACH-000711,-0.8844562424576742
ACH-000713,-0.8492891799632474
ACH-000714,-0.8573928933044057
ACH-000718,-0.949349344408996
ACH-000720,-0.8850413651770217
ACH-000721,-0.8405167446256676
ACH-000724,-0.7301551022962676
ACH-000725,-1.0410105669442693
ACH-000732,-0.7916595680867865
ACH-000734,-0.8599197098748609
ACH-000735,-0.6946490519435823
ACH-000736,-1.1496485722781389
ACH-000738,-1.013147803255286
ACH-000746,-0.8348288994179015
ACH-000747,-1.0362355253620177
ACH-000748,-1.032553762652635
ACH-000753,-1.0206663133590832
ACH-000756,-0.8901772055525996
ACH-000757,-0.9106788633220356
ACH-000758,-0.7233089683674245
ACH-000760,-0.9204693812563906
ACH-000762,-0.8020684685132028
ACH-000763,-1.1802870633088969
ACH-000764,-0.6724014582249115
ACH-000765,-0.9102381804982328
ACH-000766,-0.8914972395768695
ACH-000767,-0.7625744922452742
ACH-000768,-1.0143802038956105
ACH-000769,-0.8305343959509086
ACH-000770,-0.9720343313177128
ACH-000771,-0.8706197450360487
ACH-000773,-0.833300377521439
ACH-000776,-0.7631759570667275
ACH-000777,-0.8819603970814575
ACH-000778,-1.0193252283701952
ACH-000781,-0.920903263800736
ACH-000782,-1.1046231398146682
ACH-000783,-0.7978729494888882
ACH-000784,-1.0713034807409347
ACH-000785,-0.8575384424070073
ACH-000787,-0.8106117208587071
ACH-000788,-0.8359009673829477
ACH-000791,-1.094260433827769
ACH-000792,-0.8030911255657369
ACH-000794,-0.6044388290204554
ACH-000796,-0.8996304614572775
ACH-000798,-1.1412618896758822
ACH-000799,-1.2267704764195748
ACH-000800,-0.9388732040035024
ACH-000802,-0.959741189441856
ACH-000804,-0.8669173307518153
ACH-000805,-0.8254330875930596
ACH-000809,-0.6637771980500058
ACH-000810,-0.7527845966119924
ACH-000811,-0.986462477249932
ACH-000817,-1.117270264850425
ACH-000819,-1.0528507755247898
ACH-000820,-0.7149306853786572
ACH-000821,-1.1707543656084245
ACH-000822,-1.0466038076451587
ACH-000823,-0.884179289303353
ACH-000824,-0.8633804250402078
ACH-000827,-0.9050877920969564
ACH-000829,-0.8745866433716638
ACH-000831,-0.9094845043678522
ACH-000832,-0.9409609204090338
ACH-000833,-0.926419814797952
ACH-000834,-0.7747072388951665
ACH-000835,-0.9262919165585553
ACH-000836,-0.5477552104450019
ACH-000837,-0.7692260683491918
ACH-000838,-0.8887507698156722
ACH-000839,-0.7733583216652087
ACH-000840,-0.8236518047546273
ACH-000841,-0.6894511378257671
ACH-000843,-0.8873103004382281
ACH-000846,-0.8294677617060683
ACH-000847,-1.0404385323905991
ACH-000848,-0.9901050293387264
ACH-000849,-0.7278942121308044
ACH-000851,-0.8154832043108241
ACH-000855,-0.9430514409260452
ACH-000856,-0.8987511883292992
ACH-000858,-1.0463991380811242
ACH-000859,-0.7657992002705563
ACH-000861,-0.8768699728403112
ACH-000862,-1.0772229268857878
ACH-000865,-1.1202833834649255
ACH-000866,-1.0537408172831937
ACH-000867,-1.1596235426923662
ACH-000869,-0.7677180587531331
ACH-000872,-0.9301612742526932
ACH-000873,-0.7952123768134842
ACH-000876,-1.0539266959619038
ACH-000878,-1.01372828354364
ACH-000880,-0.7326096431753536
ACH-000881,-0.8397701641386024
ACH-000882,-0.9232633635567564
ACH-000884,-1.0135491769153635
ACH-000885,-0.9647397097890474
ACH-000887,-0.7648245271280913
ACH-000889,-0.9519292256636469
ACH-000896,-1.2527636086947431
ACH-000898,-0.7583328337066659
ACH-000900,-0.9493220372663328
ACH-000901,-1.1167184710696936
ACH-000905,-0.9373177459885352
ACH-000906,-0.8228188552575659
ACH-000907,-0.9044598661233434
ACH-000910,-0.8776074687687387
ACH-000911,-0.9628036259305864
ACH-000912,-0.9188483016738492
ACH-000913,-0.9676435351655098
ACH-000915,-0.8280023064553651
ACH-000916,-0.7879939163910599
ACH-000917,-0.977022657887468
ACH-000920,-0.7042129994538029
ACH-000921,-0.8820918526203958
ACH-000924,-0.8625624898412347
ACH-000926,-0.9350032555020604
ACH-000928,-0.748514580079556
ACH-000929,-0.6369280977800226
ACH-000932,-1.2154472977232498
ACH-000935,-0.7030734449939521
ACH-000936,-0.9203641025398922
ACH-000937,-0.918430120260254
ACH-000938,-0.9168441026990836
ACH-000939,-0.5987020891257168
ACH-000941,-0.8313765576653287
ACH-000943,-0.7910316055758491
ACH-000946,-0.9524076142468008
ACH-000947,-0.9409508767122668
ACH-000948,-0.7414687396330463
ACH-000950,-0.8047054100188361
ACH-000953,-0.9309394245828236
ACH-000954,-0.9244087667491347
ACH-000957,-0.956808047766256
ACH-000958,-1.2064868519841607
ACH-000960,-0.9120012848057956
ACH-000963,-0.9820071898441934
ACH-000968,-0.8687770290349816
ACH-000969,-0.9205893059211396
ACH-000972,-1.1857961372006092
ACH-000973,-0.9264576860679342
ACH-000974,-0.7900623224107823
ACH-000978,-0.5009807662847656
ACH-000984,-0.8626237656146589
ACH-000986,-0.8417678417413467
ACH-000988,-1.1672704991110965
ACH-000993,-0.9209451160731608
ACH-000994,-0.9949814153910832
ACH-000996,-0.887910984539706
ACH-001001,-0.9962178342930004
ACH-001020,-0.6652726186176094
ACH-001028,-0.934328666868766
ACH-001031,-0.9310808314768776
ACH-001038,-0.8430650384684907
ACH-001048,-0.9162260940757958
ACH-001050,-0.8792491006029314
ACH-001053,-0.7605015274843254
ACH-001054,-0.9496790493321964
ACH-001061,-0.9194555293773784
ACH-001067,-0.7952829380646705
ACH-001075,-1.0323030412862515
ACH-001096,-1.0480989081595251
ACH-001111,-0.9285944070809632
ACH-001119,-0.8507221794513791
ACH-001128,-0.04043516781308786
ACH-001134,-0.9880987368047136
ACH-001151,-0.82662834741667
ACH-001163,-0.9349281002812904
ACH-001164,-1.090593359918802
ACH-001183,-0.972060130652523
ACH-001192,-1.0260293655042612
ACH-001193,-0.945887650191044
ACH-001196,-0.8947618130917249
ACH-001197,-1.1708575882042993
ACH-001205,-0.9664177705857502
ACH-001211,-0.8164474074289173
ACH-001212,-1.0472914039516183
ACH-001228,-0.6596207554777169
ACH-001232,-1.0137097662570629
ACH-001239,-0.9253518349800468
ACH-001270,-0.657534097113489
ACH-001274,-0.6852015511315329
ACH-001275,-1.0941017475524246
ACH-001277,-0.8023039040240946
ACH-001278,-0.8137182118271475
ACH-001280,-0.7283422430978095
ACH-001283,-1.0494346436715418
ACH-001289,-0.9209574678599416
ACH-001300,-0.9456765766081324
ACH-001301,-0.9531624408248536
ACH-001302,-0.8938731195858918
ACH-001306,-0.8239617466966137
ACH-001318,-0.931415334133232
ACH-001322,-0.9941519140307796
ACH-001328,-0.9260449577162756
ACH-001332,-0.7285456503096096
ACH-001336,-0.8253739265791966
ACH-001346,-0.8742904604368176
ACH-001353,-0.8791421961816154
ACH-001354,-0.8391041139797838
ACH-001367,-0.9465493004865096
ACH-001368,-0.9567293492862192
ACH-001374,-0.6805323325410977
ACH-001377,-0.8692973963367089
ACH-001380,-0.8946101858532431
ACH-001391,-0.8838812738826484
ACH-001408,-0.9621743371171588
ACH-001430,-0.6724455975798113
ACH-001431,-1.107806934158969
ACH-001450,-1.0119430377784857
ACH-001496,-0.6042649875598854
ACH-001500,-0.8839955959931057
ACH-001523,-0.8862718480849724
ACH-001532,-0.9909672840827832
ACH-001550,-0.6995118802828572
ACH-001552,-0.9639010531031801
ACH-001554,-0.6999727072960606
ACH-001654,-0.8962181056864108
ACH-001735,-1.104302884242001
ACH-001736,-0.8060323954072945
ACH-001737,-1.3108315220891331
ACH-001740,-1.1534892333408309
ACH-001745,-1.1268485840530738
ACH-001765,-1.0087272603988198
