,SMARCE1 (6605)
ACH-000469,-0.6083974558401141
ACH-000470,-0.1880159700737592
ACH-000471,0.08571829708878738
ACH-000472,-0.38814297719111024
ACH-000473,-0.6838569566473025
ACH-000475,-0.4404520812120217
ACH-000476,-0.4184312789558228
ACH-000477,-0.6242314865217817
ACH-000479,-0.3724639899428092
ACH-000480,-0.6764483758426678
ACH-000481,-0.5583158765077867
ACH-000483,-0.7185319965311736
ACH-000484,-0.3489543136247042
ACH-000485,-0.2834380871029783
ACH-000486,-0.6799314310244777
ACH-000487,-0.4612716468952594
ACH-000488,-0.7173400247361545
ACH-000490,-0.5130098827844316
ACH-000491,-0.5743929281313737
ACH-000495,-0.34462406082957875
ACH-000496,-0.29255041546633803
ACH-000499,-0.4804827341988115
ACH-000500,-0.3011384596867027
ACH-000502,-0.617862697721635
ACH-000503,-0.822689884396823
ACH-000505,-0.7060220707260526
ACH-000507,-0.4778896378359495
ACH-000510,-0.28210113594945585
ACH-000511,-0.7239955854422915
ACH-000512,-0.8324424659155449
ACH-000516,-0.12916009483381655
ACH-000517,-0.6726227533673801
ACH-000518,-0.7009636432600073
ACH-000520,-0.5885872696992274
ACH-000521,-0.28803557359952603
ACH-000522,-0.6178919404423701
ACH-000524,-0.6514358569579389
ACH-000527,-0.6138873060462543
ACH-000528,-0.8310053666099866
ACH-000537,-0.4754596740891202
ACH-000541,-0.7450276396790382
ACH-000542,-0.5115394578012061
ACH-000544,-0.692753799045269
ACH-000545,-0.5949889071547675
ACH-000547,-0.7144971271031392
ACH-000548,-0.6974710143235434
ACH-000549,-0.6459115033364998
ACH-000550,-0.5274697584470872
ACH-000552,-0.4723603030781897
ACH-000556,-0.5332833077704285
ACH-000557,-0.4857616309142318
ACH-000569,-0.4416312081758399
ACH-000570,-0.5653132687473069
ACH-000571,-0.42249734077407103
ACH-000573,-0.3159784284987188
ACH-000576,-0.6411980760088126
ACH-000579,-0.4508841911023693
ACH-000580,-0.7441367990586027
ACH-000584,-0.3899008696083703
ACH-000585,-0.6277288658315013
ACH-000588,-0.9783062300205072
ACH-000589,-0.4908826772790445
ACH-000591,-0.26409433033335417
ACH-000593,-0.4263434495264529
ACH-000600,-0.5409295312492703
ACH-000601,-0.12107589009954935
ACH-000605,-0.4966496915887825
ACH-000606,-0.5315325437066776
ACH-000608,-0.3943481483429096
ACH-000614,-0.059649199940546786
ACH-000616,-0.5503376617753212
ACH-000618,-0.466301650183753
ACH-000619,-0.5812418513836686
ACH-000620,-0.4248216853237531
ACH-000621,-0.5904328439434744
ACH-000622,-0.5161136031229899
ACH-000623,-0.22851053893266304
ACH-000624,-0.5517152249659619
ACH-000627,-0.19264199280289235
ACH-000630,-0.4847448394398553
ACH-000631,-0.35285741945677435
ACH-000632,-0.4285238491319338
ACH-000633,-0.5780382169558345
ACH-000637,-0.5759495475880105
ACH-000638,-0.5336421696602581
ACH-000646,-0.9771596651952996
ACH-000647,-0.529270502469385
ACH-000648,-0.5535908219997819
ACH-000649,-0.5497030174091875
ACH-000651,-0.4450412139482345
ACH-000652,-0.2431228810154756
ACH-000653,-0.7497374639294869
ACH-000657,-0.1880853806860105
ACH-000658,-0.7018570639968806
ACH-000661,-0.8368023885885092
ACH-000662,-0.4051748089454056
ACH-000663,-0.4088827738543087
ACH-000665,-0.4750679836096974
ACH-000671,-0.5900891812172668
ACH-000672,-0.2129073469086174
ACH-000673,-0.2672401045175442
ACH-000676,-0.7260730991445596
ACH-000677,-0.18123330010243974
ACH-000681,0.0017360628543740474
ACH-000683,-0.575375022873902
ACH-000684,-0.6511107963955981
ACH-000688,-0.8698449256851063
ACH-000693,-0.5801498705822428
ACH-000694,-0.681741613741087
ACH-000695,-0.6954170278579634
ACH-000696,-0.129126091826027
ACH-000697,-0.5967046416483395
ACH-000699,-0.5573272063113667
ACH-000701,-0.021348469429938646
ACH-000706,-0.6584565138229113
ACH-000711,-0.7679068036277857
ACH-000713,-0.6728115384069852
ACH-000714,-0.4991457449710154
ACH-000718,-0.6984307223924929
ACH-000720,-0.8301584214108811
ACH-000721,-0.15047806916876685
ACH-000724,-0.6222857042982497
ACH-000725,-0.8943354454221886
ACH-000732,-0.36265601690486254
ACH-000734,-0.18270330417722044
ACH-000735,-0.2747403132860952
ACH-000736,-1.0505741519665883
ACH-000738,-0.6593952689245623
ACH-000746,-0.3924206742002197
ACH-000747,-0.6228629896761501
ACH-000748,0.31369456860093325
ACH-000753,-0.5217931734665653
ACH-000756,-0.3188060443272668
ACH-000757,-0.1824340467283696
ACH-000758,-0.6206015109663685
ACH-000760,-0.7957973727585866
ACH-000762,-0.2764831826462568
ACH-000763,-0.6337788995876111
ACH-000764,-0.5706177296440406
ACH-000765,-0.3712217652624084
ACH-000766,-0.2173654416692995
ACH-000767,-0.7146334337597842
ACH-000768,-0.5483149812978148
ACH-000769,-0.5162952399984508
ACH-000770,-0.6611661329044193
ACH-000771,-0.6470694794595604
ACH-000773,-0.6857499227646844
ACH-000776,-0.5783770224559986
ACH-000777,-0.47764788213818393
ACH-000778,-0.3051655873214433
ACH-000781,-0.08536482805448832
ACH-000782,-0.18517148172255607
ACH-000783,-0.8582658440399401
ACH-000784,-0.4418162631955944
ACH-000785,-0.6961964938528256
ACH-000787,-0.2723277113652283
ACH-000788,-0.7122614731429933
ACH-000791,-0.37542605042725297
ACH-000792,-0.2368327075979571
ACH-000794,-0.7530091908215298
ACH-000796,-0.543178542276154
ACH-000798,-0.8060330553757471
ACH-000799,-0.8196731371652402
ACH-000800,-0.4683469967678073
ACH-000802,-0.41177274601798997
ACH-000804,-0.6792975419747375
ACH-000805,-0.9203684250168236
ACH-000809,-0.511452922514887
ACH-000810,-0.4000697993279199
ACH-000811,-0.4325922869569096
ACH-000817,-0.6819146872858078
ACH-000819,-0.3052069696569156
ACH-000820,-0.06336406829189987
ACH-000821,-0.5652712771659993
ACH-000822,-0.7638444130984368
ACH-000823,-0.5294738500825693
ACH-000824,-0.17552463245192254
ACH-000827,-0.5597724831480861
ACH-000829,-0.578841517916451
ACH-000831,-0.4184537095634597
ACH-000832,-0.6215499200679531
ACH-000833,-0.4497901474904458
ACH-000834,-0.6759257854456785
ACH-000835,-0.5036485711752244
ACH-000836,-0.053698208890906325
ACH-000837,-0.5088089890145339
ACH-000838,-0.8110387353102829
ACH-000839,-0.5603754796707912
ACH-000840,-0.5262291595874816
ACH-000841,-0.5046493733824237
ACH-000843,-0.6701558098301447
ACH-000846,-0.4107017539215383
ACH-000847,-0.4000204279824286
ACH-000848,-0.2707672432670957
ACH-000849,-0.6325865238239289
ACH-000851,-0.5910536663421575
ACH-000855,-0.19028021151025806
ACH-000856,-0.5997873512588037
ACH-000858,-0.6712860341860967
ACH-000859,-0.6329266226010908
ACH-000861,-0.4256588105016877
ACH-000862,-0.6961110631087926
ACH-000865,-0.4009996343988748
ACH-000866,-0.7622335372898308
ACH-000867,-0.3641508012942929
ACH-000869,-1.1579107751436442
ACH-000872,-0.5577094139865426
ACH-000873,-0.620779609876916
ACH-000876,-0.9318363121328216
ACH-000878,-0.4986597722992976
ACH-000880,-0.91997929069411
ACH-000881,-0.2935082172854777
ACH-000882,-0.2914192133822245
ACH-000884,-0.7139526837864112
ACH-000885,-0.4503499298285765
ACH-000887,-0.4690835755762416
ACH-000889,-0.7486410860532255
ACH-000896,-0.1442086372891164
ACH-000898,-0.3160410462879573
ACH-000900,-0.1754980873824918
ACH-000901,-0.4467162130767397
ACH-000905,-0.6233429799827265
ACH-000906,-0.288157074721307
ACH-000907,-0.9443861919497007
ACH-000910,-1.047775476754098
ACH-000911,-0.6652515816450743
ACH-000912,-0.6986497958520539
ACH-000913,-0.2659507944698802
ACH-000915,-0.3564772144787792
ACH-000916,-0.12796818863251447
ACH-000917,-0.5077469312167975
ACH-000920,-0.4971523276716229
ACH-000921,-0.5742547805201852
ACH-000924,-0.375226416005665
ACH-000926,-0.5900692556290391
ACH-000928,-0.6223737535837414
ACH-000929,-0.5815570713566981
ACH-000932,-0.052623433886192436
ACH-000935,-0.478918505479674
ACH-000936,-0.547334166357326
ACH-000937,-0.7133424434583069
ACH-000938,-0.478739528624004
ACH-000939,-0.03291376041211752
ACH-000941,-0.5281790199772143
ACH-000943,-0.6131720136394699
ACH-000946,-0.4473355192436467
ACH-000947,-0.218221219791446
ACH-000948,-0.6460361148798841
ACH-000950,-0.636272878609485
ACH-000953,-0.6096653809637698
ACH-000954,-0.3136108759640551
ACH-000957,-0.6971760780733129
ACH-000958,-0.6882198338182299
ACH-000960,-0.6117807200668018
ACH-000963,-0.3391353815289603
ACH-000968,-0.31071479353351233
ACH-000969,-0.5334002526489393
ACH-000972,-0.8407800157862892
ACH-000973,-0.19442930401346611
ACH-000974,-0.378890531176981
ACH-000978,-0.22381383282086886
ACH-000984,-0.5680695697605525
ACH-000986,-0.5434229334766163
ACH-000988,-0.16571301852670306
ACH-000993,-0.6223928541869663
ACH-000994,-0.3750106456653261
ACH-000996,-0.5765363337432777
ACH-001001,-0.45011977948877896
ACH-001020,0.0573453732651945
ACH-001028,0.08190079903588822
ACH-001031,-0.5257880891859327
ACH-001038,-0.4388667207686953
ACH-001048,-0.2348159851441252
ACH-001050,-0.7127587221497275
ACH-001053,-0.4786489301030502
ACH-001054,-0.36996793734744304
ACH-001061,-0.4779891347031458
ACH-001067,-0.6915283921133161
ACH-001075,-0.6011191161278211
ACH-001096,-0.34637204004761163
ACH-001111,-0.5672699686339051
ACH-001119,-0.5448431992053206
ACH-001128,0.3569891222114939
ACH-001134,-0.570941178777323
ACH-001151,-0.5260698912116675
ACH-001163,-0.5971424781335816
ACH-001164,-0.4926198495655977
ACH-001183,-0.799339979876889
ACH-001192,-0.4595374296031758
ACH-001193,-0.5446090422962813
ACH-001196,-0.7671463808376003
ACH-001197,-0.31065858364279725
ACH-001205,-0.5706646235154732
ACH-001211,-0.10574548400471312
ACH-001212,-0.3383083992900797
ACH-001228,-0.5684100513563376
ACH-001232,-0.024273674810215026
ACH-001239,-0.8692835246913352
ACH-001270,-0.17648898249961614
ACH-001274,-0.3062794718106985
ACH-001275,0.01865583754803633
ACH-001277,0.025712299223940936
ACH-001278,0.06313212140205453
ACH-001280,-0.10819152410386093
ACH-001283,-0.24345360382533734
ACH-001289,-0.1256651211655671
ACH-001300,-0.7231604259295745
ACH-001301,-0.8814420119738444
ACH-001302,-0.7548141790150432
ACH-001306,-0.7184263326392499
ACH-001318,-0.4309962534202061
ACH-001322,-0.4123873704926361
ACH-001328,-0.6457735443710941
ACH-001332,-0.7571069103444831
ACH-001336,-0.5843743294201909
ACH-001346,-0.6462283199335042
ACH-001353,-0.8787935514149269
ACH-001354,-0.8296602388851776
ACH-001367,-0.4479849934828232
ACH-001368,-0.18589971227297467
ACH-001374,-0.19720319161266955
ACH-001377,-0.9087106872690072
ACH-001380,-0.417597090426565
ACH-001391,-0.7836929693897402
ACH-001408,-0.6206689484954001
ACH-001430,-0.6837939296968448
ACH-001431,-0.6029482474522936
ACH-001450,-0.6777971274807066
ACH-001496,-0.5099982308232386
ACH-001500,-0.36392474043634143
ACH-001523,-0.6320212484031413
ACH-001532,-0.5105034169507889
ACH-001550,-0.2384374355351461
ACH-001552,-0.4224070281467477
ACH-001554,-0.7012708948492401
ACH-001654,-0.3630011791465952
ACH-001735,-0.7613947203317679
ACH-001736,-0.6926835876781149
ACH-001737,-0.26008585925273703
ACH-001740,-0.5358795399508803
ACH-001745,-0.6064992868971029
ACH-001765,-0.4150365893869431
