,SRRM2 (23524)
ACH-000004,-0.2846321449202733
ACH-000005,-0.4244518494750667
ACH-000007,-0.7021049543988234
ACH-000009,-0.3393306413103487
ACH-000011,-0.7628636568560321
ACH-000012,-0.7209401080887757
ACH-000013,-0.6809108009519591
ACH-000014,-0.5649623726738828
ACH-000015,-0.7463032334516285
ACH-000017,-0.4771128050561938
ACH-000018,-0.8720020981611895
ACH-000019,-0.4403783386366926
ACH-000021,-0.6068393640416108
ACH-000022,-0.4528218839443853
ACH-000025,-0.5973858167047337
ACH-000028,-0.6218059974552176
ACH-000030,-0.3705786804659092
ACH-000035,-0.4866567901572374
ACH-000036,-0.3843896479647324
ACH-000037,-0.5809455532798778
ACH-000039,-0.267824381840546
ACH-000040,-0.6917627295511359
ACH-000041,-0.6631099152803142
ACH-000042,-0.4537895043887457
ACH-000045,-0.5966870025634851
ACH-000047,-0.4308265351813843
ACH-000052,-0.7867921206906489
ACH-000053,-0.2785870799880976
ACH-000054,-0.7027566766705841
ACH-000055,-0.475555235170668
ACH-000060,-0.53140350138769
ACH-000067,-0.5154356552177685
ACH-000070,-0.6873467839284036
ACH-000075,-0.26405365485632515
ACH-000078,-0.6176225112111438
ACH-000082,-0.7402504297862244
ACH-000085,-0.3854118131353528
ACH-000086,-0.3167316025881895
ACH-000087,-0.7751336683108385
ACH-000092,-0.4201221450532489
ACH-000095,-0.4226658315691853
ACH-000097,-0.6658313889329152
ACH-000098,-0.4664468961886362
ACH-000099,-0.6849565398455556
ACH-000108,-0.6412014107801658
ACH-000113,-0.5091022814091676
ACH-000116,-0.7844276412930515
ACH-000118,-0.6178774328169886
ACH-000120,-0.6319694287700529
ACH-000123,-0.5852324632634781
ACH-000127,-0.6430119906921229
ACH-000128,-0.5213309312857256
ACH-000132,-0.5631694566666535
ACH-000133,-0.7435985505984903
ACH-000137,-0.3972203620985595
ACH-000138,-0.4047996894288636
ACH-000142,-0.6484739748395142
ACH-000143,-0.4564392571221792
ACH-000146,-0.3767101450555389
ACH-000148,-0.5988717749583824
ACH-000150,-0.6566158620552077
ACH-000152,-0.4548236358412076
ACH-000153,-0.2633437789529864
ACH-000159,-0.5586641724022889
ACH-000160,-0.27206370645969075
ACH-000163,-0.5036576484444767
ACH-000167,-0.7872665746785884
ACH-000168,-0.3702077467144284
ACH-000169,-0.6041783909340884
ACH-000178,-0.612971616752922
ACH-000183,-0.3055632573305523
ACH-000188,-0.445209209930566
ACH-000189,-0.4743867043757618
ACH-000190,-0.7690110731752643
ACH-000198,-0.3993502097998594
ACH-000203,-0.8240465784012054
ACH-000204,-0.32991853309037433
ACH-000206,-0.8624566296325339
ACH-000207,-0.3680812310422117
ACH-000208,-0.4899052585382661
ACH-000210,-0.37074133043078494
ACH-000211,-0.4398511696280691
ACH-000215,-0.4530598654607239
ACH-000221,-0.4412985934018716
ACH-000222,-0.4599128106991626
ACH-000223,-0.22741897487970714
ACH-000226,-0.5647859271717143
ACH-000227,-0.4698329733977883
ACH-000228,-0.34541608942351665
ACH-000231,-0.6818807666235711
ACH-000232,-0.13044366817230965
ACH-000233,-0.3319885514298512
ACH-000234,-0.4051954484817673
ACH-000235,-0.39296728121300906
ACH-000237,-0.5030947463586578
ACH-000238,-0.22231572660783214
ACH-000242,-0.39474342809262175
ACH-000243,-0.6593751864505009
ACH-000244,-0.586411774534955
ACH-000246,-0.6361834688065399
ACH-000248,-0.5235083708478468
ACH-000250,-0.6753720700421004
ACH-000251,-0.5966425540885795
ACH-000252,-0.6996897266833219
ACH-000253,-0.3248669790647539
ACH-000255,-0.442014876626774
ACH-000256,-0.7660813845942303
ACH-000257,-0.3608288260181268
ACH-000258,-0.3984201044746463
ACH-000259,-0.4116514461491197
ACH-000260,-0.6569262692365729
ACH-000261,-0.5482190461351558
ACH-000262,-0.6038459176396835
ACH-000263,-0.4688943302841882
ACH-000264,-0.4173564537085028
ACH-000265,-0.4205362824902843
ACH-000266,-0.4744394982015353
ACH-000272,-0.4018111810415143
ACH-000274,-0.5334358340858173
ACH-000277,-0.3918020170395893
ACH-000278,-0.7595343495433392
ACH-000279,-0.5372848668432371
ACH-000280,-0.34818104171617403
ACH-000281,-0.4677349646779831
ACH-000288,-0.8571516606511065
ACH-000291,-0.5194423667817789
ACH-000293,-0.5567689620537265
ACH-000294,-0.3801058589658015
ACH-000295,-0.43042242934389824
ACH-000296,-0.6654092328862771
ACH-000302,-0.6559897929644993
ACH-000304,-0.5077248154831554
ACH-000307,-0.4624959346175699
ACH-000308,-0.5942226668426602
ACH-000310,-0.4264733933856022
ACH-000311,-0.5191989161691641
ACH-000312,-0.6238987331221879
ACH-000315,-0.5320249432588364
ACH-000316,-0.6416643069261027
ACH-000317,-0.6437164100839939
ACH-000318,-0.5846426807552327
ACH-000319,-0.4243854698277855
ACH-000320,-0.17329583490798178
ACH-000322,-0.7286294760547454
ACH-000323,-0.19343914556510375
ACH-000324,-0.5055206401896465
ACH-000329,-0.4885285638291543
ACH-000330,-0.6131217512382507
ACH-000331,-0.5365216875113171
ACH-000332,-0.4908409182435694
ACH-000334,-0.5080754252180805
ACH-000335,-0.4154850819032098
ACH-000336,-0.20264399639743244
ACH-000337,-0.3473194283065468
ACH-000338,-0.4283219729477283
ACH-000339,-0.6236436451011491
ACH-000341,-0.5739522965992896
ACH-000348,-0.6949023516202025
ACH-000350,-0.33297545499030784
ACH-000352,-0.6815722657173976
