,MS4A6E (245802)
ACH-000004,0.06448256329685005
ACH-000005,0.09191646885962908
ACH-000007,0.13427593069672308
ACH-000009,0.1515405797938519
ACH-000011,0.14424334321014426
ACH-000012,0.0854663760088747
ACH-000013,0.1388131050727876
ACH-000014,0.20491048301110934
ACH-000015,0.13730929538758807
ACH-000017,0.04858765220089633
ACH-000018,-0.06792985030205481
ACH-000019,0.16003396826274108
ACH-000021,0.01828058518645136
ACH-000022,0.1417030200758687
ACH-000025,0.06849650296984833
ACH-000028,0.1530602863249425
ACH-000030,-0.01959140141590297
ACH-000035,0.066096954311504
ACH-000036,-0.037265805569872267
ACH-000037,0.07595979814009693
ACH-000039,0.028572510033128364
ACH-000040,-0.034314380616581215
ACH-000041,0.09870870331966894
ACH-000042,0.09351419320198064
ACH-000045,0.14674169608691326
ACH-000047,0.09009360070281083
ACH-000052,0.16765059936394308
ACH-000053,0.06271995676992853
ACH-000054,0.002546296737333857
ACH-000055,0.1359075609750471
ACH-000060,0.17034260905250193
ACH-000067,0.12600195858026828
ACH-000070,0.2306305990844492
ACH-000075,-0.02490431391287608
ACH-000078,0.07646621258192295
ACH-000082,-0.06158005503377612
ACH-000085,0.2924187638309525
ACH-000086,-0.03560905548443377
ACH-000087,0.0752549353612621
ACH-000092,0.07468743661268122
ACH-000095,0.05171337521176174
ACH-000097,-0.021390680424058173
ACH-000098,0.10588728444216113
ACH-000099,0.0909488961503514
ACH-000108,0.1162408512452456
ACH-000113,-0.041823271096976485
ACH-000116,0.10253049999649043
ACH-000118,0.05751889461554401
ACH-000120,0.2712654737917328
ACH-000123,-0.08340126226737261
ACH-000127,0.09121730458806464
ACH-000128,0.21201355965379828
ACH-000132,0.10940324660239084
ACH-000133,0.01669417357873506
ACH-000137,0.04303992307486968
ACH-000138,0.0674624304846219
ACH-000142,-0.06576089942210336
ACH-000143,0.01307192668183032
ACH-000146,0.0020987387775851306
ACH-000148,0.12135067368637115
ACH-000150,0.13343597832746434
ACH-000152,0.015138247811496156
ACH-000153,0.12369803262056353
ACH-000159,0.0015407099075085632
ACH-000160,0.009363798940391087
ACH-000163,0.005347802415557636
ACH-000167,-0.2514414175353877
ACH-000168,-0.034041353553490784
ACH-000169,-0.00582617853935259
ACH-000178,0.0243870151756482
ACH-000183,0.09003075108213783
ACH-000188,0.017379399861645682
ACH-000189,0.058446732618592935
ACH-000190,0.08161936983056779
ACH-000198,0.13566865047436513
ACH-000203,-0.27053746035733944
ACH-000204,0.04538567476342472
ACH-000206,0.009668068903055656
ACH-000207,-0.13505520339245888
ACH-000208,0.04592017201181207
ACH-000210,0.3288099786160815
ACH-000211,0.012666173970657257
ACH-000215,0.05998864816886185
ACH-000221,0.0868915310023587
ACH-000222,-0.09329136306987096
ACH-000223,0.06364294953659809
ACH-000226,0.07381181521958978
ACH-000227,-0.03614554042138573
ACH-000228,0.01989722893224151
ACH-000231,0.037219080228374286
ACH-000232,0.08819034813746968
ACH-000233,-0.014007095062918962
ACH-000234,0.007422853993253414
ACH-000235,0.09100110880369693
ACH-000237,-0.006955488404701313
ACH-000238,0.1822969126562239
ACH-000242,0.0585764189879509
ACH-000243,0.05550996577674968
ACH-000244,0.013612712421088595
ACH-000246,0.1406710664685622
ACH-000248,0.1813018864131292
ACH-000250,0.054205111015858905
ACH-000251,0.17411489823990772
ACH-000252,0.05515268665549794
ACH-000253,0.120065207404015
ACH-000255,0.060632272120081925
ACH-000256,-0.024567559143467317
ACH-000257,0.21628802314102105
ACH-000258,0.20234957035513054
ACH-000259,0.055845415741766345
ACH-000260,0.06430558991916765
ACH-000261,0.014529416901204269
ACH-000262,0.055171724978857216
ACH-000263,0.2376033088693472
ACH-000264,0.11423911285389715
ACH-000265,0.10339473244380534
ACH-000266,0.0752705797766949
ACH-000272,0.04707338555193242
ACH-000274,0.1443976492011347
ACH-000277,0.12641541471511947
ACH-000278,0.06869419999985035
ACH-000279,0.09361477745588437
ACH-000280,0.07651096873288554
ACH-000281,0.0909018660834178
ACH-000288,0.05653754209515826
ACH-000291,0.18102291405365206
ACH-000293,-0.003029779115180963
ACH-000294,-0.0350100806251708
ACH-000295,0.1317704353684792
ACH-000296,0.1263728498612896
ACH-000302,0.09811261269674038
ACH-000304,0.01847786968127407
ACH-000307,0.04707704366779635
ACH-000308,0.02701641832516925
ACH-000310,0.06661859866379954
ACH-000311,0.1289781217317687
ACH-000312,0.18017231421826704
ACH-000315,0.2764617404292575
ACH-000316,-0.09488367539768287
ACH-000317,-0.132343978393456
ACH-000318,-0.10355444026124404
ACH-000319,-0.026322854397648195
ACH-000320,0.1544090918469777
ACH-000322,0.07124547683116217
ACH-000323,0.17113650659250731
ACH-000324,0.08817785144064698
ACH-000329,0.0979045412263616
ACH-000330,0.12019674845589608
ACH-000331,0.11042862246420836
ACH-000332,0.03647522868188812
ACH-000334,-0.14652565288607886
ACH-000335,-0.08277803000727217
ACH-000336,0.14434064314152667
ACH-000337,0.019105566934200173
ACH-000338,0.2740072312912376
ACH-000339,0.07091293170933374
ACH-000341,0.10912706097493813
ACH-000348,0.07906012677948968
ACH-000350,0.06343506840980169
ACH-000352,0.1801645728845828
ACH-000356,-0.040380432945013686
ACH-000361,0.13601360424255315
ACH-000362,0.1095086889785591
ACH-000363,0.07583563268743389
ACH-000364,0.08933525617278522
ACH-000365,-0.001234708167730493
ACH-000366,0.026968782462271187
ACH-000368,-0.0242658159801042
ACH-000374,-0.017326818845430633
ACH-000375,0.12698884371201916
ACH-000376,0.04837845892907317
ACH-000381,0.15266898305107285
ACH-000383,0.07502913102818165
ACH-000387,0.03681743112473595
ACH-000389,0.2170961519344687
ACH-000390,0.11596364845420873
ACH-000393,0.08446671125923969
ACH-000395,-0.06146044547113565
ACH-000396,0.1200326849204439
ACH-000397,-0.06963406007294512
ACH-000401,0.1712244756845656
ACH-000402,-0.23657925970176
ACH-000403,0.060098655565564964
ACH-000404,0.2283127334979087
ACH-000406,0.03471397681613048
ACH-000407,0.06362202270530941
ACH-000408,-0.023300053636872646
ACH-000410,0.0747746094388876
ACH-000411,0.053072133310084056
ACH-000414,0.1056841916313266
ACH-000415,-0.060418664326949874
ACH-000416,0.1067225516196886
ACH-000420,-0.05707617731552085
ACH-000421,0.04668656335983098
ACH-000424,0.12373349846887148
ACH-000425,0.08643953699360532
ACH-000426,0.1505084587125583
ACH-000427,-0.05214322827345823
ACH-000433,0.13983869632184975
ACH-000435,0.015715604642409696
ACH-000436,0.054916793318763465
ACH-000444,0.09819196348698797
ACH-000445,0.007589583421763706
ACH-000448,0.09261551655654124
ACH-000450,0.03678612617244008
ACH-000452,0.1009476323502676
ACH-000454,0.11603133432899375
ACH-000458,-0.02860806380801445
ACH-000459,0.10526225121102507
ACH-000460,0.039740267350776314
ACH-000461,0.08343131781549311
ACH-000463,0.032953408715938236
ACH-000464,0.1288828391060955
ACH-000466,-0.11701221368011762
ACH-000467,0.10529848157306024
ACH-000468,0.004880063528795333
ACH-000469,0.052194429587892485
ACH-000470,0.0035361645170132595
ACH-000471,0.07132726158131918
ACH-000472,0.1242413651814638
ACH-000473,0.14684486213485629
ACH-000475,0.047285449945400085
ACH-000476,0.015246128566650962
ACH-000477,0.045952962835088484
ACH-000479,0.2457972070721113
ACH-000480,0.0921318768815829
ACH-000481,0.08186764976083316
ACH-000483,-0.09467616406655148
ACH-000484,0.08351861290962949
ACH-000485,-0.015861569965053602
ACH-000486,-0.019642551221573944
ACH-000487,0.01395712732510908
ACH-000488,0.08672264579337234
ACH-000490,0.014240808338866309
ACH-000491,0.10527702823061448
ACH-000495,0.02589527662572047
ACH-000496,0.05143016619334485
ACH-000499,0.11964846768844092
ACH-000500,0.15832828153444198
ACH-000502,0.018689327768269613
ACH-000503,0.10157671128172756
ACH-000505,0.06429929706417123
ACH-000507,-0.015227591665041102
ACH-000510,0.012111489065981262
ACH-000511,0.0503440061791875
ACH-000512,0.040304182176051265
ACH-000516,0.06364327373303143
ACH-000517,0.052127755880895583
ACH-000518,0.08148166485292985
ACH-000520,0.10248927691544753
ACH-000521,0.2336237211420697
ACH-000522,0.003989988682015428
ACH-000524,0.05111980257465228
ACH-000527,0.14176694676234558
ACH-000528,0.013046646493967176
ACH-000537,0.10598330297054524
ACH-000541,-0.12492202457928148
ACH-000542,0.16050018595660326
ACH-000544,0.0012736455661189528
ACH-000545,-0.01635587334387501
ACH-000547,0.020502269243116492
ACH-000548,-0.004309256124164757
ACH-000549,0.09065121496694588
ACH-000550,0.1191522884623451
ACH-000552,0.04178160964936741
ACH-000556,0.07179795455205977
ACH-000557,0.011082874803113922
ACH-000569,0.03771950685212643
ACH-000570,-0.07962602798085855
ACH-000571,0.060635880159112185
ACH-000573,0.0941359461359056
ACH-000576,0.02364061401044826
ACH-000579,0.13896608385690015
ACH-000580,0.1019766158843001
ACH-000584,0.10911770358065656
ACH-000585,0.03148825595760818
ACH-000588,0.037621623160913095
ACH-000589,0.15141380654422956
ACH-000591,0.1061609805928802
ACH-000593,0.0735271625883933
ACH-000600,0.04188108590483013
ACH-000601,0.07715354438922276
ACH-000605,0.04841532909685753
ACH-000606,0.05392659362752289
ACH-000608,0.008977724041888416
ACH-000614,0.10788697732776376
ACH-000616,0.1203539945074254
ACH-000618,-0.041622488765243305
ACH-000619,0.027355124636681497
ACH-000620,0.06782762955297468
ACH-000621,-0.050510044632717715
ACH-000622,0.09662430344286684
ACH-000623,-0.013892703205538558
ACH-000624,0.0396186733467244
ACH-000627,0.0256720710850556
ACH-000630,-0.021896920156773428
ACH-000631,0.12354986165348004
ACH-000632,0.09035613780601784
ACH-000633,0.14324143077296927
ACH-000637,-0.04050622933382343
ACH-000638,0.04174624810118693
ACH-000646,0.07268247143140136
ACH-000647,0.005877462218053113
ACH-000648,0.030540992022320395
ACH-000649,0.06023150715869448
ACH-000651,0.22648172959327026
ACH-000652,0.12997799829932105
ACH-000653,0.08290464685046334
ACH-000657,0.022658471889292896
ACH-000658,0.02624360044693174
ACH-000661,-0.10231569834297877
ACH-000662,0.3479243240067869
ACH-000663,0.05740311822813648
ACH-000665,-0.04504524605691513
ACH-000671,0.015439642673726025
ACH-000672,0.4541353505706974
ACH-000673,0.0592743771898849
ACH-000676,0.10877848643190377
ACH-000677,0.04029315451802376
ACH-000681,0.060779372956992365
ACH-000683,0.04274990567689234
ACH-000684,0.06561126399349608
ACH-000688,0.07001815860475644
ACH-000693,0.05030133458904985
ACH-000694,0.01450971898608399
ACH-000695,0.19629965581321465
ACH-000696,0.06227232221536937
ACH-000697,0.05026159849949946
ACH-000699,0.08052975819405328
ACH-000701,0.0378014903045915
ACH-000706,0.12130059747880445
ACH-000711,0.08736191917294456
