,GLI2 (2736)
ACH-000004,0.007941709103947859
ACH-000005,-0.16966538555454702
ACH-000007,-0.08443259727583434
ACH-000009,-0.06994254270333627
ACH-000011,-0.2118703700333113
ACH-000012,0.004413630999541511
ACH-000013,-0.07168258649203857
ACH-000014,-0.16762126639899536
ACH-000015,-0.060931172675685215
ACH-000017,-0.03992198212864949
ACH-000018,-0.14433798863777025
ACH-000019,0.08502074596138498
ACH-000021,0.12060579227302748
ACH-000022,-0.19565441509506334
ACH-000025,0.004652014708241092
ACH-000028,-0.0436709389589786
ACH-000030,-0.11405111682478772
ACH-000035,-0.14183555778251095
ACH-000036,0.149365913624802
ACH-000037,0.07619161700605763
ACH-000039,-0.007268838716509859
ACH-000040,-0.03413749941588585
ACH-000041,-0.045994845380096516
ACH-000042,0.03623660609663062
ACH-000045,-0.09622964374148167
ACH-000047,-0.04374031205353735
ACH-000052,-0.3086918251501831
ACH-000053,-0.06501957449033421
ACH-000054,-0.056274956921787016
ACH-000055,-0.026941092725024148
ACH-000060,-0.11143787832781554
ACH-000067,0.04361855842761622
ACH-000070,0.0025322490484022647
ACH-000075,-0.12306961731938312
ACH-000078,-0.11735714515101806
ACH-000082,-0.06663615471171865
ACH-000085,-0.0024347428466649145
ACH-000086,0.0026903866889549603
ACH-000087,-0.30159464222543353
ACH-000092,-0.11999942933970024
ACH-000095,-0.04911485375795439
ACH-000097,-0.08775076753308915
ACH-000098,-0.1599065102328212
ACH-000099,-0.1103993113378509
ACH-000108,-0.08080971363109964
ACH-000113,0.009946244193597856
ACH-000116,-0.09644260967020188
ACH-000118,-0.00807556410057885
ACH-000120,-0.12984285794883108
ACH-000123,-0.13974031889628355
ACH-000127,-0.05099362243117897
ACH-000128,-0.2585124677193901
ACH-000132,-0.02939492970341316
ACH-000133,-0.08246402448601874
ACH-000137,-0.07715063603496904
ACH-000138,0.06552784167866248
ACH-000142,-0.06501673544656257
ACH-000143,-0.03803019969893762
ACH-000146,-0.09085680070193963
ACH-000148,-0.01493263959736141
ACH-000150,-0.10353083822510067
ACH-000152,-0.0671003199653446
ACH-000153,-0.08176868510231074
ACH-000159,-0.12446706489456573
ACH-000160,-0.006020781822188687
ACH-000163,-0.12298616471001445
ACH-000167,0.1035682216208354
ACH-000168,0.02404553016983192
ACH-000169,-0.01111180811712526
ACH-000178,0.03149164839195167
ACH-000183,-0.14479885497145972
ACH-000188,0.013174670069421707
ACH-000189,-0.09635090735962314
ACH-000190,-0.11253717083334236
ACH-000198,0.012329197444154607
ACH-000203,-0.06651680690934894
ACH-000204,-0.07888724153637218
ACH-000206,0.007740132173347547
ACH-000207,-0.07303051350106793
ACH-000208,0.05773140994896438
ACH-000210,-0.29879971780805137
ACH-000211,-0.19503144724339744
ACH-000215,-0.049445756812734935
ACH-000221,-0.1081380155420193
ACH-000222,-0.05587382269947385
ACH-000223,-0.06175792533110356
ACH-000226,0.04525983668049937
ACH-000227,0.1291216885400934
ACH-000228,-0.1733753318855156
ACH-000231,-0.004289463731756881
ACH-000232,-0.0057964726777778655
ACH-000233,-0.09150287540595801
ACH-000234,-0.08233305642566541
ACH-000235,-0.022655721678865242
ACH-000237,-0.0340875237441553
ACH-000238,-0.029368527379376168
ACH-000242,0.08385248004710646
ACH-000243,-0.028485966858317342
ACH-000244,0.2284206893726501
ACH-000246,-0.10683078478362852
ACH-000248,-0.17798328045454667
ACH-000250,-0.12103487592884192
ACH-000251,-0.17029287976170535
ACH-000252,-0.2651903200761118
ACH-000253,-0.018240289616099796
ACH-000255,-0.1917117869809344
ACH-000256,0.002978099535483114
ACH-000257,-0.055049579352515504
ACH-000258,0.10904671497925347
ACH-000259,-0.07785491379289118
ACH-000260,-0.061658991010970214
ACH-000261,0.010850476480062682
ACH-000262,-0.057365640614332726
ACH-000263,-0.005613467174960147
ACH-000264,0.04403993696474804
ACH-000265,-0.08307851087771112
ACH-000266,0.030162363647057263
ACH-000272,-0.012544792924496376
ACH-000274,-0.04593535649685712
ACH-000277,-0.0014354221778572073
ACH-000278,0.06452255556769344
ACH-000279,-0.06783655341137937
ACH-000280,0.06737344649296456
ACH-000281,-0.17141789376566066
ACH-000288,-0.04510149244929902
ACH-000291,0.004160319086172281
ACH-000293,0.02842641034869857
ACH-000294,-0.1603200798251238
ACH-000295,0.1320149504055769
ACH-000296,-0.05766903986666366
ACH-000302,-0.02963331815400388
ACH-000304,-0.13080824032106
ACH-000307,-0.1631713676698729
ACH-000308,-0.0943935507130503
ACH-000310,-0.08376402384245474
ACH-000311,0.06877878986170738
ACH-000312,-0.09150197688141297
ACH-000315,-0.14584158644736842
