,SELT (51714)
ACH-000004,-0.28126961422798674
ACH-000005,-0.08136264866159959
ACH-000007,0.0932249951501214
ACH-000009,-0.03180906574260452
ACH-000011,0.10230741788472593
ACH-000012,0.15436181693314802
ACH-000013,0.14452733716494895
ACH-000014,-0.02452463068221645
ACH-000015,-0.02542958984507131
ACH-000017,0.06294571352856841
ACH-000018,-0.055003105526517625
ACH-000019,0.04227936100188227
ACH-000021,0.17620192360064746
ACH-000022,0.12049727570501766
ACH-000025,0.03511692744533863
ACH-000028,0.010585129604475052
ACH-000030,0.06397183066400836
ACH-000035,-0.14297308124903113
ACH-000036,0.00960975170058506
ACH-000037,0.21068280121044236
ACH-000039,-0.08518949797263432
ACH-000040,0.05632856096983069
ACH-000041,0.10689732325955403
ACH-000042,0.1065665529130077
ACH-000045,0.03811859299457967
ACH-000047,0.17743775249635696
ACH-000052,0.0936347451572445
ACH-000053,0.0402250065638632
ACH-000054,-0.03652969786361553
ACH-000055,0.14153846719912944
ACH-000060,0.08142251514050662
ACH-000067,0.10639106010843284
ACH-000070,0.1803299450574394
ACH-000075,0.143100801634689
ACH-000078,0.1490521071401831
ACH-000082,0.14814918215870354
ACH-000085,0.029079081560562964
ACH-000086,0.05440878662717931
ACH-000087,0.11333427044623427
ACH-000092,0.015856310763336552
ACH-000095,0.0948062974600094
ACH-000097,0.0665468393825057
ACH-000098,-0.003668379264457872
ACH-000099,0.02251951972488444
ACH-000108,0.0695226009029511
ACH-000113,0.046403985229133166
ACH-000116,-0.016161579761298447
ACH-000118,0.07623835369051471
ACH-000120,0.03720406202734847
ACH-000123,0.010158199518892658
ACH-000127,0.0069971373433752
ACH-000128,-0.016423336527848224
ACH-000132,0.10573543916349866
ACH-000133,-0.011212748967544987
ACH-000137,0.030779167734528344
ACH-000138,-0.023175507430649302
ACH-000142,-0.05987903778769758
ACH-000143,0.09164087713932144
ACH-000146,0.10624155104430427
ACH-000148,0.03929456567245977
ACH-000150,0.1672523296338778
ACH-000152,0.0611811933875841
ACH-000153,0.02309598759031908
ACH-000159,0.026111257865583205
ACH-000160,0.014252405655179056
ACH-000163,-0.04271532102594144
ACH-000167,-0.1995493717010036
ACH-000168,-0.05261319859858868
ACH-000169,0.018926889642950574
ACH-000178,0.04687181829642029
ACH-000183,-0.09281057763815796
ACH-000188,0.13150050994430265
ACH-000189,0.00589684840183316
ACH-000190,0.05162905507455151
ACH-000198,0.2375118199113357
ACH-000203,0.13764774964120438
