,JMY (133746)
ACH-000293,-0.3586652511426616
ACH-000294,-0.07130933018154507
ACH-000295,-0.3315086404436422
ACH-000296,-0.10585554312365353
ACH-000302,-0.2635900218461427
ACH-000304,-0.3481685044978713
ACH-000307,-0.2816080203381946
ACH-000308,-0.11222527399037466
ACH-000310,-0.0702117759991148
ACH-000311,-0.1082411454586168
ACH-000312,-0.2234318149857676
ACH-000315,-0.302969600708525
ACH-000316,-0.14052162596750067
ACH-000317,-0.08988487019076546
ACH-000318,-0.019770036839953896
ACH-000319,-0.24914687692392165
ACH-000320,-0.382715770890625
ACH-000322,-0.2299612203788374
ACH-000323,-0.22961412499398434
ACH-000324,-0.08926868699936358
ACH-000329,-0.3213333413862429
ACH-000330,-0.11297025934971833
ACH-000331,-0.3049335310588145
ACH-000332,-0.2374824515591217
ACH-000334,-0.10445808914484894
ACH-000335,-0.34841132205335323
ACH-000336,-0.13463673904211435
ACH-000337,-0.10524910914441732
ACH-000338,-0.3127397314891918
ACH-000339,-0.3000868834677164
ACH-000341,-0.2362455028316387
ACH-000348,-0.30644344176110355
ACH-000350,-0.16946955134278724
ACH-000352,-0.17200319031940578
ACH-000356,-0.41488192417787617
ACH-000361,-0.2419968726051495
ACH-000362,-0.09583113408119638
ACH-000363,-0.24696445410993784
ACH-000364,-0.11976579643079187
ACH-000365,-0.20305728948961585
ACH-000366,-0.2509434345603326
ACH-000368,-0.06514633925721244
ACH-000374,-0.22260134245141688
ACH-000375,-0.11214967785329066
ACH-000376,-0.04232486690235437
ACH-000381,-0.267198002273523
ACH-000383,-0.1538746602977154
ACH-000387,-0.25398210205110794
ACH-000389,-0.3445328776259932
ACH-000390,-0.1867819521048152
ACH-000393,-0.4178569558983617
ACH-000395,-0.1550780626489237
ACH-000396,-0.4669402078769489
ACH-000397,-0.24161370476636204
ACH-000401,-0.2447317140938501
ACH-000402,-0.39682326366592896
ACH-000403,-0.17426871090591298
ACH-000404,-0.1862949544697453
ACH-000406,-0.20769829773134976
ACH-000407,-0.31021426169019706
ACH-000408,-0.2433838574814707
ACH-000410,-0.35139189884072924
ACH-000411,-0.34049382776624065
ACH-000414,-0.1866858817019608
ACH-000415,-0.12476607910255035
ACH-000416,-0.2751990267992319
ACH-000420,-0.35772802163036577
ACH-000421,-0.3378772449429521
ACH-000424,-0.31323757116086826
ACH-000425,-0.28207826193546504
ACH-000426,-0.2059828666650969
ACH-000427,-0.39067130257993976
ACH-000433,-0.2389805708651349
ACH-000435,0.0457512166655718
ACH-000436,-0.3474706313348416
ACH-000444,-0.25683889523899306
ACH-000445,-0.3966969599176326
ACH-000448,-0.2860040420845749
ACH-000450,-0.32390393139673984
ACH-000452,-0.19119468022262007
ACH-000454,-0.24199116154818875
ACH-000458,-0.06397864702137092
ACH-000459,-0.06632717514837055
ACH-000460,-0.1563440039110821
ACH-000461,-0.4150422721104238
ACH-000463,-0.19150388939256208
ACH-000464,-0.2677007099127281
ACH-000466,-0.4019577464912116
ACH-000467,-0.08828653272532118
ACH-000468,-0.20052564917185592
ACH-000469,-0.1212227357265841
ACH-000470,-0.1371289920320744
ACH-000471,-0.3613933240416641
ACH-000472,-0.24179662529877696
ACH-000473,-0.13576801356765686
ACH-000475,-0.3637342017695244
ACH-000476,-0.25103580307303125
ACH-000477,-0.17386818479116348
ACH-000479,-0.1222574944584796
ACH-000480,-0.1431408132273513
ACH-000481,-0.24439828972516364
ACH-000483,-0.3499093809391212
ACH-000484,-0.18887589667483107
ACH-000485,-0.2544554622180306
ACH-000486,-0.23329688305555146
ACH-000487,-0.20059918153382425
ACH-000488,-0.1719252342466626
ACH-000490,-0.16024241397341976
ACH-000491,-0.35640660228772264
ACH-000495,-0.1627658776514534
ACH-000496,-0.1523161321509418
ACH-000499,-0.4501257257800221
ACH-000500,-0.5087072047309003
ACH-000502,-0.182959215156124
ACH-000503,-0.12225336581716995
ACH-000505,-0.2768861805657144
ACH-000507,-0.04427844090898462
ACH-000510,-0.2189220685330416
ACH-000511,-0.17503736336777456
ACH-000512,-0.2622114997550423
ACH-000516,-0.2324025312188238
ACH-000517,-0.2833449973631623
ACH-000518,-0.1620945448247049
ACH-000520,-0.24884311086031466
ACH-000521,-0.19428056894334894
ACH-000522,-0.2757830829204788
ACH-000524,-0.17676673899423892
ACH-000527,-0.1578067238442349
ACH-000528,-0.2087189218283184
ACH-000537,-0.15973510818542513
ACH-000541,-0.2291938723058887
ACH-000542,-0.2377236359932285
ACH-000544,-0.0930417214482874
ACH-000545,-0.19296555085496195
ACH-000547,0.01040918014188974
ACH-000548,-0.13325743606981458
ACH-000549,-0.12928048683587412
ACH-000550,-0.3692949618059603
ACH-000552,-0.36215422801508657
ACH-000556,-0.18488303498270392
ACH-000557,-0.3274369727946365
ACH-000569,-0.31318842404413194
ACH-000570,-0.2412383472689507
ACH-000571,-0.3008709604343645
ACH-000573,-0.34333688175982585
ACH-000576,-0.39457621614501054
ACH-000579,-0.2908289053797581
ACH-000580,-0.3628583929647557
ACH-000584,-0.1682258701406122
ACH-000585,-0.2114150315270444
ACH-000588,-0.13534645632122128
ACH-000589,-0.2233272450098832
ACH-000591,-0.04319023173431092
ACH-000593,-0.2258732424479448
ACH-000600,-0.3250891906724732
ACH-000601,-0.18651634423271046
ACH-000605,-0.08641813196187803
ACH-000606,-0.2565214009175133
ACH-000608,-0.2453005904289768
ACH-000614,-0.06606302879136366
ACH-000616,-0.2782160383883654
ACH-000618,-0.16574463873521275
ACH-000619,-0.1759629950594532
ACH-000620,-0.1416763915962188
ACH-000621,-0.11584722068140045
ACH-000622,-0.2285285139308523
ACH-000623,-0.29786607136513643
ACH-000624,-0.21109968290432216
ACH-000627,-0.16770442894430032
ACH-000630,-0.2634489014365909
ACH-000631,0.07058838778869604
ACH-000632,-0.2655167812755831
ACH-000633,-0.2586186125099545
ACH-000637,-0.35853222353324965
ACH-000638,-0.3499180365622417
ACH-000646,-0.3222103228897871
ACH-000647,-0.1562746644348271
ACH-000648,-0.2549725869455746
ACH-000649,-0.11824030810472205
ACH-000651,-0.238820435746062
ACH-000652,0.0027647014994957014
ACH-000653,-0.2207366227243562
ACH-000657,-0.3003404186621523
ACH-000658,-0.3203584907890386
ACH-000661,-0.055390905780101335
ACH-000662,-0.1590476584162461
ACH-000663,-0.21529681102665427
ACH-000665,-0.3813251583162387
ACH-000671,-0.2199156549593704
ACH-000672,-0.1450897993384387
ACH-000673,-0.3463049242408182
ACH-000676,-0.1739860465691725
ACH-000677,-0.16991232726357658
ACH-000681,-0.29312088661715024
ACH-000683,-0.2226272570493132
ACH-000684,-0.0644579681379136
ACH-000688,-0.3952276366119978
ACH-000693,-0.11410551604129605
ACH-000694,-0.061053285187271274
ACH-000695,-0.2631419963953776
ACH-000696,-0.288762637234432
ACH-000697,-0.21510849219302489
ACH-000699,-0.22590722571940675
ACH-000701,-0.30596923215536337
ACH-000706,-0.18645149594598
ACH-000711,-0.24939516348772695
ACH-000713,-0.13468294544895634
ACH-000714,-0.28504856105014764
ACH-000718,-0.33680676262920123
ACH-000720,-0.17703426587668436
ACH-000721,-0.2401551353327284
ACH-000724,-0.04989288767890207
ACH-000725,-0.1517097972826708
ACH-000732,-0.19099910632064476
ACH-000734,-0.14499490315424876
ACH-000735,-0.1828250741637044
ACH-000736,-0.3317636004465882
ACH-000738,-0.39004027374424094
ACH-000746,-0.318352660738867
ACH-000747,-0.2274445423689916
ACH-000748,-0.1346602793020446
ACH-000753,-0.19591609027989565
ACH-000756,-0.2764953532628593
ACH-000757,-0.0846333816311643
ACH-000758,-0.34777015137266165
ACH-000760,-0.19925591720425292
ACH-000762,-0.20294538772500467
ACH-000763,-0.39990070320456256
ACH-000764,-0.041537041251211784
ACH-000765,-0.19272511455925886
ACH-000766,-0.1999321263723565
ACH-000767,-0.2201402746578058
ACH-000768,-0.20625246152965093
ACH-000769,-0.16893694426353467
ACH-000770,-0.14214124650377088
ACH-000771,-0.07576466354306705
ACH-000773,-0.3819508569963869
ACH-000776,-0.258203764604389
ACH-000777,-0.25665235843792666
ACH-000778,-0.15803487286648732
ACH-000781,-0.23602702181481525
ACH-000782,-0.1701140803180964
ACH-000783,-0.10801095363986526
ACH-000784,-0.1195139948505782
ACH-000785,-0.33287991553553914
ACH-000787,-0.2299656154470095
ACH-000788,-0.18960208764688
ACH-000791,-0.2177985827068938
ACH-000792,-0.15998024169146172
ACH-000794,-0.21530199636264127
ACH-000796,-0.22250936604529087
ACH-000798,-0.11647922849579555
ACH-000799,-0.43034343346731535
ACH-000800,-0.23956832614041446
ACH-000802,-0.13699247020899671
ACH-000804,-0.15275343625054932
ACH-000805,-0.3412690572241209
ACH-000809,-0.2088013201650038
ACH-000810,-0.028918769083036013
ACH-000811,-0.1909904143623974
ACH-000817,-0.3741408994568921
ACH-000819,-0.37937690953667136
ACH-000820,-0.0270134316963555
ACH-000821,-0.006850064329691374
ACH-000822,-0.3175368053224358
ACH-000823,-0.2393057251591685
ACH-000824,-0.17777068437708854
ACH-000827,-0.34000455776284666
ACH-000829,-0.26155552220874617
ACH-000831,-0.14673035805007012
ACH-000832,-0.2172187360661169
ACH-000833,-0.08632178385580284
ACH-000834,-0.04849848161766795
ACH-000835,-0.28727224651679784
ACH-000836,0.031635099883603225
ACH-000837,-0.14293264821670731
ACH-000838,-0.24933441630375616
ACH-000839,-0.0507641476015938
ACH-000840,-0.2866241903785224
ACH-000841,-0.14320753132098915
ACH-000843,-0.16385986187250542
ACH-000846,-0.320522770582105
ACH-000847,-0.21164265141822794
ACH-000848,-0.17265933225219746
ACH-000849,-0.06008193283306906
ACH-000851,-0.2557962661473026
ACH-000855,-0.2706280117336893
ACH-000856,-0.22980953358683825
ACH-000858,-0.18281980545654933
ACH-000859,-0.2908341273270232
ACH-000861,-0.3347718504326777
ACH-000862,-0.1621209315577852
ACH-000865,-0.3341495612978544
ACH-000866,-0.16633588272125516
ACH-000867,-0.2228150220449377
ACH-000869,-0.2794736673555577
ACH-000872,-0.15550999584106198
ACH-000873,-0.14820978905291016
ACH-000876,-0.19396978895668132
ACH-000878,-0.1814160628862211
ACH-000880,-0.2852910559641706
ACH-000881,-0.19110481447009284
ACH-000882,-0.17242983627615147
ACH-000884,-0.2720691326370557
ACH-000885,-0.11346144685367465
ACH-000887,-0.1825867040731227
ACH-000889,-0.07760217863368228
ACH-000896,-0.17024392665842572
ACH-000898,-0.15473845930713953
ACH-000900,-0.4204047348494033
ACH-000901,-0.17717807868194904
ACH-000905,-0.22207206327089712
ACH-000906,-0.2700952429642754
ACH-000907,-0.06407698410983861
ACH-000910,-0.15153114053099628
ACH-000911,-0.13394955652830506
ACH-000912,-0.25413110974813635
ACH-000913,-0.27879265631535033
ACH-000915,-0.2628106126116289
ACH-000916,-0.12918883429717753
ACH-000917,-0.18109384876404225
ACH-000920,-0.0456935874324853
ACH-000921,-0.11524536585569115
ACH-000924,-0.19823534311351051
ACH-000926,-0.15709676773737954
ACH-000928,-0.3531760617076934
ACH-000929,-0.2789312489667769
ACH-000932,-0.36193534590430826
ACH-000935,-0.2208008361685775
ACH-000936,-0.1949328856560528
ACH-000937,-0.26254926094751313
ACH-000938,-0.27848101065418895
ACH-000939,0.040097565091862936
ACH-000941,-0.24277518439300635
ACH-000943,-0.28258749262781296
ACH-000946,-0.44214044713685424
ACH-000947,-0.27193360058901433
ACH-000948,-0.213389103883942
ACH-000950,-0.2944317365656194
ACH-000953,-0.2872218792465723
ACH-000954,-0.24647380688833104
ACH-000957,-0.4701025100170082
ACH-000958,-0.2675716725525133
ACH-000960,-0.10887258583555637
ACH-000963,-0.3149049357273161
ACH-000968,-0.3163520729284897
ACH-000969,-0.21872732205310333
ACH-000972,-0.4539478134839975
ACH-000973,-0.21858900025589625
ACH-000974,-0.27269313905804665
ACH-000978,-0.2419872962293522
ACH-000984,-0.416028634688579
ACH-000986,-0.2882628418128347
ACH-000988,-0.2868314066124073
ACH-000993,-0.0471208573300778
ACH-000994,-0.051158452025396095
ACH-000996,-0.4873771110293458
ACH-001001,-0.27121710003305205
ACH-001020,0.09733801124448764
ACH-001028,-0.27816654083086023
ACH-001031,-0.2665290218716528
ACH-001038,-0.3040756738065377
ACH-001048,-0.24666890311927697
ACH-001050,-0.34294718953501674
ACH-001053,-0.5012363549770711
ACH-001054,-0.29582973770857063
ACH-001061,-0.10415719573959624
ACH-001067,-0.35688299834832626
ACH-001075,-0.24208382655640695
ACH-001096,-0.17277606196951414
ACH-001111,-0.3431854474097766
ACH-001119,-0.14593111923061447
ACH-001128,0.5323571030736108
ACH-001134,-0.2358950197694913
ACH-001151,-0.0663091174192715
ACH-001163,-0.281528488292062
ACH-001164,-0.2552906893685293
ACH-001183,-0.2521384432541301
ACH-001192,-0.10271397818489517
ACH-001193,-0.4761990557054349
ACH-001196,-0.3726215863327048
ACH-001197,-0.22405666301197266
ACH-001205,-0.3640144067353997
ACH-001211,0.20257871762027252
ACH-001212,0.04374437084595503
ACH-001228,-0.19056008655547169
ACH-001232,-0.07724949709519886
ACH-001239,-0.3510766593359429
ACH-001270,0.011473111905955836
ACH-001274,-0.5005399742627434
ACH-001275,-0.2942227054968414
ACH-001277,-0.24370847981415256
ACH-001278,-0.01684831077645226
ACH-001280,-0.11467618616852042
ACH-001283,-0.2941808275664796
ACH-001289,-0.1444416300795046
ACH-001300,-0.18566370461064866
ACH-001301,-0.003933967040005884
ACH-001302,-0.05362956946072413
ACH-001306,-0.20881609655579944
ACH-001318,-0.3617486491695379
ACH-001322,-0.14190474321904928
ACH-001328,-0.34200483656266034
ACH-001332,-0.1185321402522025
ACH-001336,-0.12723312043841914
ACH-001346,-0.21905831459339944
ACH-001353,-0.3372446235900581
ACH-001354,-0.054756634071227724
ACH-001367,-0.2305833233404705
ACH-001368,-0.21385799364939145
ACH-001374,-0.4581475464061757
ACH-001377,-0.3960755064796144
ACH-001380,-0.2801044019556907
ACH-001391,-0.14288649088739006
ACH-001408,-0.15294846480353144
ACH-001430,-0.3136510543381563
ACH-001431,-0.4456876983807016
ACH-001450,-0.3604581598214764
ACH-001496,-0.055705222709428494
ACH-001500,0.056095556295053264
ACH-001523,-0.12477062243058598
ACH-001532,-0.2974683058217405
ACH-001550,0.049325393555746784
ACH-001552,-0.10663654985959607
ACH-001554,-0.3163043755405513
ACH-001654,-0.1611836075469467
ACH-001735,-0.1833518633002352
ACH-001736,-0.15567311876115572
ACH-001737,-0.3441818125110419
ACH-001740,-0.4002420058982565
ACH-001745,-0.5044470626186884
ACH-001765,-0.22131013420501894
