,TM2D2 (83877)
ACH-000004,-0.10175507063789443
ACH-000005,-0.10448874369525699
ACH-000007,-0.5749732743783061
ACH-000009,-0.06575890505549423
ACH-000011,0.06033928337829965
ACH-000012,-0.056335265375811835
ACH-000013,-0.2881111623575769
ACH-000014,-0.5495493166805396
ACH-000015,-0.26095952776233305
ACH-000017,-0.4273942718633169
ACH-000018,-0.2722689398992473
ACH-000019,-0.3668173137193929
ACH-000021,-0.11936799201194873
ACH-000022,-0.2654858704467343
ACH-000025,-0.32768650214860484
ACH-000028,-0.4396794862952275
ACH-000030,-0.23431586252029904
ACH-000035,-0.5567624552912908
ACH-000036,-0.5244890105756939
ACH-000037,-0.2369602632729947
ACH-000039,-0.4863206724320217
ACH-000040,-0.28466964953540874
ACH-000041,-0.07623137440605544
ACH-000042,-0.6640802656025713
ACH-000045,-0.22083014595195594
ACH-000047,-0.005036315367766772
ACH-000052,-0.309338063173024
ACH-000053,-0.07582076519031597
ACH-000054,-0.3809907508456503
ACH-000055,-0.10658005165791473
ACH-000060,-0.8364481075530408
ACH-000067,-0.5475230045072672
ACH-000070,-0.3560546345131978
ACH-000075,-0.3239329272079606
ACH-000078,-0.10895916598495116
ACH-000082,-0.26058967896818
ACH-000085,-0.42873851145728104
ACH-000086,-0.12450218860084447
ACH-000087,-0.6363259307514869
ACH-000092,-0.07147085989028447
ACH-000095,-0.17451139932413073
ACH-000097,-0.29300757563767965
ACH-000098,-0.2745904156292819
ACH-000099,-0.17979920633102525
ACH-000108,-0.3600345015690158
ACH-000113,-0.1594821261657684
ACH-000116,-0.4893154477089972
ACH-000118,-0.2757671924670532
ACH-000120,-0.28447013321420034
ACH-000123,-0.3869923411700733
ACH-000127,-0.28098745120142593
ACH-000128,-0.2738705994092162
ACH-000132,-0.2519872495934771
ACH-000133,-0.19945268587506151
ACH-000137,-0.5223385319117726
ACH-000138,-0.39240799732285
ACH-000142,-0.4193221357818336
ACH-000143,-0.2928743286641178
ACH-000146,-0.36909691591908395
ACH-000148,-0.33978245243078564
ACH-000150,-0.15158467280408158
ACH-000152,-0.4668613915877869
ACH-000153,-0.21997010070238265
ACH-000159,-0.2767065029899032
ACH-000160,-0.18172312063889706
ACH-000163,-0.38238780386380106
ACH-000167,-0.14113848587738742
ACH-000168,-0.4430516469139565
ACH-000169,-0.21819573147162666
ACH-000178,-0.33906376446432224
ACH-000183,0.3072086099239524
ACH-000188,-0.34972078090229697
ACH-000189,-0.15315519830269084
ACH-000190,-0.2394429385868772
ACH-000198,-0.7616402302013011
ACH-000203,0.05411406418102232
ACH-000204,-0.24083084162323395
ACH-000206,-0.08554420712982827
ACH-000207,-0.4658108112575876
ACH-000208,-0.4353542520234916
ACH-000210,-0.3756502274870225
ACH-000211,-0.33193457853626
ACH-000215,-0.2739191684690119
ACH-000221,-0.0958252648174783
ACH-000222,-0.1965262009416752
ACH-000223,-0.3279292544164006
ACH-000226,-0.0991719220584581
ACH-000227,-0.0863300934503064
ACH-000228,-0.6720184016050083
ACH-000231,-0.33027533179374396
ACH-000232,-0.3899332490657213
ACH-000233,-0.1401227719650138
ACH-000234,-0.12027420276698245
ACH-000235,-0.3218378353189573
ACH-000237,-0.3787511714663157
ACH-000238,-0.03555064647481041
ACH-000242,-0.37481666949962944
ACH-000243,-0.4293853320015274
ACH-000244,-0.2375803742778272
ACH-000246,-0.2483370389108804
ACH-000248,-0.1005619330486348
ACH-000250,-0.07409677364187485
ACH-000251,-0.3981683078355406
ACH-000252,0.023275416758839804
ACH-000253,-0.1368074940767974
ACH-000255,-0.4534262737253539
ACH-000256,-0.2794947264321388
ACH-000257,-0.3446942267086859
ACH-000258,-0.36641095782033056
ACH-000259,-0.029921945226944444
ACH-000260,-0.051116375928075934
ACH-000261,-0.2833829859159051
ACH-000262,-0.06811151827592156
ACH-000263,-0.06814627896764193
ACH-000264,-0.2348618312593415
ACH-000265,-0.2645146788697996
ACH-000266,-0.19957359682616865
ACH-000272,-0.08235936725952876
ACH-000274,-0.24939143426274035
ACH-000277,-0.20085353039568346
ACH-000278,-0.2320982540112208
ACH-000279,-0.11897496010097447
ACH-000280,-0.2626982050141005
ACH-000281,-0.11607034129538983
ACH-000288,-0.17579540419536346
ACH-000291,0.05280557811061065
ACH-000293,-0.16041465551959208
ACH-000294,-0.08354678224663675
ACH-000295,-0.22234823306206514
ACH-000296,-0.0760095959164844
ACH-000302,-0.4967915692120307
ACH-000304,-0.1644954373372911
ACH-000307,-0.4750142071868465
ACH-000308,-0.2867266058851059
ACH-000310,-0.24762534475762726
ACH-000311,-0.17527261783925846
ACH-000312,-0.110409180930791
ACH-000315,-0.35139154493950164
ACH-000316,-0.2884346559055302
ACH-000317,-0.330221171682375
ACH-000318,-0.40366452999222463
ACH-000319,-0.2464489261114782
ACH-000320,-0.062349884316632825
ACH-000322,-0.03857936164235392
ACH-000323,-0.3082782140127813
ACH-000324,-0.19481959716704966
ACH-000329,-0.3367368713454432
ACH-000330,-0.5596418261804279
ACH-000331,-0.3740497913446394
ACH-000332,-0.20224623740831188
ACH-000334,-0.05385391423671889
ACH-000335,-0.15867856115534287
ACH-000336,-0.3094556074906581
ACH-000337,-0.11056972491485788
ACH-000338,0.09179287524708073
ACH-000339,-0.27573432323123404
ACH-000341,-0.025686411028241027
ACH-000348,-0.2737662304716601
ACH-000350,-0.19326210019130585
ACH-000352,-0.2685325905018515
ACH-000356,-0.33751616918251365
ACH-000361,-0.20632305165823306
ACH-000362,-0.2110900377478575
ACH-000363,-0.013052439385212946
ACH-000364,-0.5717744751012417
ACH-000365,-0.2703482700824508
ACH-000366,-0.13921273448217428
ACH-000368,-0.34812280063041784
ACH-000374,-0.6184686880232224
ACH-000375,-0.5370942148666287
ACH-000376,-0.2805634651566051
