,FOXF1 (2294)
ACH-000004,0.10696222935376123
ACH-000005,0.008185933502947796
ACH-000007,0.05127418785539183
ACH-000009,-0.057289057170990025
ACH-000011,-0.011324868846830463
ACH-000012,0.006459614817501744
ACH-000013,0.03994046233497171
ACH-000014,0.021727555946449317
ACH-000015,0.05808795396876881
ACH-000017,0.040266676095632815
ACH-000018,-0.014917950955885632
ACH-000019,0.03911206832036683
ACH-000021,0.008891682005032353
ACH-000022,0.0914676495924383
ACH-000025,0.12997896968364234
ACH-000028,0.1115740195872296
ACH-000030,0.055489669018271535
ACH-000035,0.1402366134140068
ACH-000036,-0.1995232973517894
ACH-000037,-0.1964671436156325
ACH-000039,-0.008488315873554789
ACH-000040,0.09196315885564783
ACH-000041,0.026996863680462432
ACH-000042,-0.08536473521915554
ACH-000045,0.12892621421067735
ACH-000047,-0.01319263822322512
ACH-000052,-0.023181665329632853
ACH-000053,0.037543507084991164
ACH-000054,-0.06364587240382331
ACH-000055,0.2078365462503099
ACH-000060,-0.04010621525009884
ACH-000067,-0.23816615082213305
ACH-000070,-0.006776792934676947
ACH-000075,0.21799744760526502
ACH-000078,-0.03262427586951488
ACH-000082,0.09748794262408043
ACH-000085,0.09179362527727604
ACH-000086,0.09538501882168064
ACH-000087,0.13005700791794894
ACH-000092,-0.005188009909041675
ACH-000095,0.010405136152506931
ACH-000097,-0.03307963603685465
ACH-000098,-0.12201964031036222
ACH-000099,0.06295547017738971
ACH-000108,-0.16007770308174932
ACH-000113,0.06759129264877654
ACH-000116,0.00808566713943039
ACH-000118,0.14348818591509635
ACH-000120,-0.3817294869063288
ACH-000123,0.054559638975631965
ACH-000127,-0.038600635058646436
ACH-000128,0.296540697358848
ACH-000132,0.03647175182746338
ACH-000133,0.0598162868242447
ACH-000137,0.09345648606150296
ACH-000138,0.10184415574469308
ACH-000142,-0.10738859239771667
ACH-000143,0.06295235345793487
ACH-000146,0.029949200965417744
ACH-000148,0.03851399111475396
ACH-000150,0.041957696185813805
ACH-000152,-0.05436512611979174
