,DMAP1 (55929)
ACH-000622,-0.9424148015503908
ACH-000623,-0.8865136318128615
ACH-000624,-0.8437404005969743
ACH-000627,-0.9837225613982591
ACH-000630,-1.0051741296567946
ACH-000631,-0.9813237309984212
ACH-000632,-1.1010375981446725
ACH-000633,-0.8459955019386763
ACH-000637,-0.8727621034741138
ACH-000638,-0.9691982570808718
ACH-000646,-0.5681062268864212
ACH-000647,-0.7736550025744409
ACH-000648,-0.9409181555564414
ACH-000649,-0.92108722240148
ACH-000651,-0.8940257305596202
ACH-000652,-0.8790413203630347
ACH-000653,-1.123271270872206
ACH-000657,-0.8435816220177217
ACH-000658,-0.8960342398010551
ACH-000661,-0.8255849811727703
ACH-000662,-1.134507619432538
ACH-000663,-0.8336539222880373
ACH-000665,-0.6243434813408331
ACH-000671,-0.8780877161976318
ACH-000672,-0.9460159820374546
ACH-000673,-0.9520931219612542
ACH-000676,-0.7967510961676706
ACH-000677,-0.787485447133875
ACH-000681,-0.9017063789737306
ACH-000683,-0.9905762833843788
ACH-000684,-0.8921254483038791
ACH-000688,-0.9787408697399792
ACH-000693,-0.8388967249387068
ACH-000694,-1.072320849250717
ACH-000695,-0.9664473609071164
ACH-000696,-0.9154554778495291
ACH-000697,-0.831148233922494
ACH-000699,-0.8615504353790063
ACH-000701,-0.8639336988989316
ACH-000706,-0.8042398630697062
ACH-000711,-0.8718558159083241
ACH-000713,-0.96089061468838
ACH-000714,-0.9434815666451566
ACH-000718,-1.0780957526196333
ACH-000720,-1.0984943873181954
ACH-000721,-1.1612625499792326
ACH-000724,-0.7651242639558123
ACH-000725,-0.6121589676735765
ACH-000732,-0.793870538878033
ACH-000734,-0.9578798799706421
ACH-000735,-0.8844653396376645
ACH-000736,-0.9026770673294672
ACH-000738,-0.6907490201430317
ACH-000746,-0.7558162390383802
ACH-000747,-0.9655664629016112
ACH-000748,-0.8544308327498764
ACH-000753,-1.0444279717520133
ACH-000756,-0.7571355330368309
ACH-000757,-1.0469919956775982
ACH-000758,-0.9594695183776109
ACH-000760,-0.834854626162997
ACH-000762,-0.9649119676136094
ACH-000763,-1.0635444732331234
ACH-000764,-1.0621942163667248
ACH-000765,-1.1031455713179794
ACH-000766,-0.7779618887184616
ACH-000767,-0.6898988042525019
ACH-000768,-0.8666211946362824
ACH-000769,-0.8638015206125568
ACH-000770,-0.7760621559002279
ACH-000771,-0.8360385285078951
ACH-000773,-0.9547665978602528
ACH-000776,-0.8494925089347715
ACH-000777,-1.1416206231324966
ACH-000778,-0.6519526672617739
ACH-000781,-0.8311615820391987
ACH-000782,-0.94891495056459
ACH-000783,-1.0595502463714783
ACH-000784,-0.760342684584994
ACH-000785,-1.0526339708167174
ACH-000787,-0.8514256292314342
ACH-000788,-0.971036195980657
ACH-000791,-0.7933833994354133
ACH-000792,-0.8391412873539558
ACH-000794,-0.9353708770438196
ACH-000796,-0.6533822821077838
ACH-000798,-1.2429762100629314
ACH-000799,-1.0973276981493534
ACH-000800,-0.8603917779552464
ACH-000802,-0.7200522683414586
ACH-000804,-0.6313542448184726
ACH-000805,-0.6950010733069824
ACH-000809,-0.7637942866915539
ACH-000810,-0.7619257851743848
ACH-000811,-0.7575016688217385
ACH-000817,-0.8992742031865325
ACH-000819,-0.8326903401281274
ACH-000820,-0.6645319443494131
ACH-000821,-0.8386997640403319
ACH-000822,-0.9965826573296858
ACH-000823,-0.8107322936977545
ACH-000824,-0.7440152699551291
ACH-000827,-0.9410939768525688
ACH-000829,-0.9020097665125172
ACH-000831,-0.8492212285487591
ACH-000832,-0.9391483422052108
ACH-000833,-0.5848103509850461
ACH-000834,-0.9897555066181432
ACH-000835,-1.0130754175861127
ACH-000836,-0.5051009759319776
ACH-000837,-0.8932489488305241
ACH-000838,-0.9637564436928115
ACH-000839,-0.956290750465837
ACH-000840,-1.0132643307032267
ACH-000841,-0.7784600579433011
ACH-000843,-0.8455837890690536
ACH-000846,-0.7910184291132392
ACH-000847,-0.9032818128330196
ACH-000848,-0.8166112539064202
ACH-000849,-0.667486346472096
ACH-000851,-0.9604591135074368
ACH-000855,-0.7627206947487084
ACH-000856,-0.7054104886437379
ACH-000858,-1.093120427811277
ACH-000859,-0.9420844450183934
ACH-000861,-0.8654656632789103
ACH-000862,-0.7859774150922322
ACH-000865,-0.8689031561625347
ACH-000866,-1.021452497569426
ACH-000867,-0.5975270995885911
ACH-000869,-0.9384251826963128
ACH-000872,-0.9572063314968448
ACH-000873,-0.7331693871722974
ACH-000876,-0.8992617865151458
ACH-000878,-0.7022188953729223
ACH-000880,-1.0322036767558929
ACH-000881,-0.8567033524199578
ACH-000882,-0.8916528019277575
ACH-000884,-0.9270732771625191
ACH-000885,-0.693356531244563
ACH-000887,-0.9390748573710485
ACH-000889,-0.8044928376094571
ACH-000896,-1.0694243801694585
ACH-000898,-0.9198083095839821
ACH-000900,-0.9734992005901912
ACH-000901,-0.8588123138920205
ACH-000905,-0.973700321767364
ACH-000906,-0.7561314237216454
ACH-000907,-1.1500255923333185
ACH-000910,-0.7648239699002699
ACH-000911,-0.9235511185868696
ACH-000912,-0.9567519569554039
ACH-000913,-0.9091323957477648
ACH-000915,-0.965519170035058
ACH-000916,-1.0012704121816944
ACH-000917,-1.0112961763929418
ACH-000920,-0.9101865425975336
ACH-000921,-1.097010947073524
ACH-000924,-0.8000784314872681
ACH-000926,-0.7876515693498171
ACH-000928,-1.171266040154062
ACH-000929,-1.0368761858840108
ACH-000932,-0.8415968337257572
ACH-000935,-0.9301745194112762
ACH-000936,-1.069969637050865
ACH-000937,-0.8326242371982309
ACH-000938,-0.7560288097083827
ACH-000939,-0.6877476659005003
ACH-000941,-1.1113190677833515
ACH-000943,-0.8610703689334771
ACH-000946,-0.8944635295694295
ACH-000947,-0.9259065036493348
ACH-000948,-0.8202561011708042
ACH-000950,-1.005467163186326
ACH-000953,-0.4961153900559234
ACH-000954,-0.7183394550024551
ACH-000957,-0.8789166004946175
ACH-000958,-1.047457615241705
ACH-000960,-0.7154480445049062
ACH-000963,-0.9017070493331256
ACH-000968,-1.1139283073899455
ACH-000969,-0.8108636744182394
ACH-000972,-0.9139414365667786
ACH-000973,-0.8368070909706569
ACH-000974,-0.8098729311238221
ACH-000978,-0.7060393551820211
ACH-000984,-1.0258669076383198
ACH-000986,-0.8014191858255086
ACH-000988,-0.9829139913918612
ACH-000993,-0.8498401933953941
ACH-000994,-0.8917627965232534
ACH-000996,-0.8595717868597856
ACH-001001,-0.7052943967944664
ACH-001020,-0.7526297827840139
ACH-001028,-0.8791917546430179
ACH-001031,-0.7767014036870185
ACH-001038,-0.7748208183627109
ACH-001048,-0.9046490125244648
ACH-001050,-1.0512134524594874
ACH-001053,-1.1061973780662937
ACH-001054,-1.0304320501703192
ACH-001061,-0.9256551775044964
ACH-001067,-1.0161202987947016
ACH-001075,-0.7212391330220953
ACH-001096,-0.9498631283278729
ACH-001111,-0.7249604484950353
ACH-001119,-0.8493464457178723
ACH-001128,-0.14876542521448075
ACH-001134,-0.7977222494425749
ACH-001151,-0.8262823228054281
ACH-001163,-0.8583678511803232
ACH-001164,-0.8664921627092819
ACH-001183,-0.933311099221612
ACH-001192,-1.0368305682961825
ACH-001193,-0.8695919195872311
ACH-001196,-0.7684811417551777
ACH-001197,-1.055973779275422
ACH-001205,-0.8534928786648805
ACH-001211,-0.8012562442716297
ACH-001212,-0.7750397797484331
ACH-001228,-0.7618339132775065
ACH-001232,-0.8882032843284974
ACH-001239,-0.7863599697984199
ACH-001270,-0.9097322754474158
ACH-001274,-0.7283878847040027
ACH-001275,-0.6918585176260975
ACH-001277,-1.0024713418370128
ACH-001278,-0.7443264679368065
ACH-001280,-0.6672160276871217
ACH-001283,-0.9852521924816428
ACH-001289,-0.9926396450661188
ACH-001300,-1.067626604122722
ACH-001301,-0.9115202345924024
ACH-001302,-0.7888359877036536
ACH-001306,-1.0375958354559
ACH-001318,-0.9456736575037651
ACH-001322,-0.7801815901148953
ACH-001328,-0.8486058168578589
ACH-001332,-0.9524085364517192
ACH-001336,-0.9494078601018116
ACH-001346,-0.9278720390841578
ACH-001353,-0.9711901485743276
ACH-001354,-0.9376960994508972
ACH-001367,-0.8613559983925552
ACH-001368,-1.0884070861728237
ACH-001374,-1.0889279991097998
ACH-001377,-0.8980529366201057
ACH-001380,-0.8133146571966026
ACH-001391,-0.8582895567227209
ACH-001408,-1.0341796477472822
ACH-001430,-0.9256544697960696
ACH-001431,-1.0461198531761668
ACH-001450,-1.0805306073027754
ACH-001496,-0.656825913136127
ACH-001500,-0.733559824422187
ACH-001523,-0.9109010581184898
ACH-001532,-0.7609809630688035
ACH-001550,-0.7417113937038848
ACH-001552,-1.0179855442511558
ACH-001554,-0.8622306684903548
ACH-001654,-0.8518791812107098
ACH-001735,-0.8704432995123161
ACH-001736,-0.9240487881360748
ACH-001737,-0.8240138332150495
ACH-001740,-0.9735476226922004
ACH-001745,-1.0002877319563448
ACH-001765,-0.6496213532030317
