,CYP2D6 (1565)
ACH-000414,0.17383861907058076
ACH-000415,0.29291209756570097
ACH-000416,0.1918556929027551
ACH-000420,-0.03585868870856903
ACH-000421,0.18364433595023652
ACH-000424,0.4413240859156476
ACH-000425,0.1830671063070349
ACH-000426,0.20899467193091725
ACH-000427,0.019566044045893363
ACH-000433,0.12595761921658682
ACH-000435,0.25368129408625845
ACH-000436,0.3761773165799183
ACH-000444,0.048013421942378634
ACH-000445,0.19094917182808765
ACH-000448,0.14608442776547215
ACH-000450,0.4614621531022418
ACH-000452,0.3012546016884036
ACH-000454,0.2395629974317099
ACH-000458,0.0555043355733923
ACH-000459,0.18851190937716256
ACH-000460,0.2848378426919361
ACH-000461,0.18799414979164197
ACH-000463,0.2825259978336287
ACH-000464,0.2359841474144663
ACH-000466,0.2842567255677956
ACH-000467,0.2212158320788102
ACH-000468,0.40648723998358005
ACH-000469,0.10308405483960348
ACH-000470,-0.011672784708009271
ACH-000471,0.12983469803773648
ACH-000472,0.23588743056828
ACH-000473,0.028441735298650926
ACH-000475,0.0914740068994382
ACH-000476,0.21389327345835804
ACH-000477,0.2069584955961204
ACH-000479,0.0864800198483124
ACH-000480,0.11909296947042168
ACH-000481,0.2260495578483809
ACH-000483,0.1382821791284654
ACH-000484,0.17360157540289226
ACH-000485,0.3674682534736391
ACH-000486,0.07051462401645545
ACH-000487,0.3742529641158655
ACH-000488,0.27474170242988405
ACH-000490,0.1337146118124838
ACH-000491,0.28261597725167764
ACH-000495,0.15148925260191495
ACH-000496,0.32616247178439256
ACH-000499,0.2272612140635004
ACH-000500,0.5078277469635846
ACH-000502,0.1550955676230801
ACH-000503,0.4543469096715308
ACH-000505,0.07951185934198822
ACH-000507,0.11759802970677663
ACH-000510,0.17193546978311727
ACH-000511,0.18275378126534567
ACH-000512,0.14917629894875578
ACH-000516,-0.13467496587116087
ACH-000517,0.1786938816540379
ACH-000518,0.22734661765449266
ACH-000520,0.18490793245154416
ACH-000521,0.29064945642406964
ACH-000522,0.2258684543863208
ACH-000524,0.2704673287320811
ACH-000527,0.16406024082428855
ACH-000528,0.2100044411030396
ACH-000537,0.14043125686355254
ACH-000541,0.03174818169807712
ACH-000542,0.2476440526473773
ACH-000544,0.10635843431039274
ACH-000545,0.28603925462759755
ACH-000547,-0.019347019942819427
ACH-000548,0.2551437748233981
ACH-000549,0.24568760866587494
ACH-000550,0.2529250114940122
ACH-000552,0.1831950041820515
ACH-000556,0.08285444608350435
ACH-000557,0.2523952211072365
ACH-000569,0.2309340330495172
ACH-000570,0.024159376078765827
ACH-000571,0.17851824270543698
ACH-000573,0.20650756420070612
ACH-000576,0.2731086065966851
ACH-000579,0.018698870506809826
ACH-000580,-0.0523345614215945
ACH-000584,0.18772198886114366
ACH-000585,0.2782045062514425
ACH-000588,0.25150756618352943
ACH-000589,0.3288209797279489
ACH-000591,0.2746327585711298
ACH-000593,0.27407306157860256
ACH-000600,0.1631571767616089
ACH-000601,0.17212381741485958
ACH-000605,0.2512466867356565
ACH-000606,0.2209409600233888
ACH-000608,0.21017526025117927
ACH-000614,0.27220119907753754
ACH-000616,0.15337238290536967
ACH-000618,0.17182183656183167
ACH-000619,0.057057425803720876
ACH-000620,0.20656105836033944
ACH-000621,0.1578008182035465
ACH-000622,0.19801410739754724
ACH-000623,0.04171609123162477
ACH-000624,0.2050206966927089
ACH-000627,0.296007379764484
ACH-000630,0.3146152533194819
ACH-000631,0.04482272796152025
ACH-000632,0.3806230534380989
ACH-000633,0.2876637554396985
ACH-000637,0.13827204165093854
ACH-000638,0.1631261739669655
ACH-000646,-0.018543658697707396
ACH-000647,0.13422331219154182
ACH-000648,0.44127080230252586
ACH-000649,0.2969470236769784
ACH-000651,0.2618369954717784
ACH-000652,0.22030142813322026
ACH-000653,0.07335673538977827
ACH-000657,0.2586650083015134
ACH-000658,0.43009662601157
ACH-000661,0.4392322741561004
ACH-000662,0.019766434331427968
ACH-000663,0.07829239952882258
ACH-000665,0.12390664554355628
ACH-000671,0.1823734564312906
ACH-000672,0.3334630008989803
ACH-000673,0.18748765292695174
ACH-000676,0.22011898974551225
ACH-000677,0.12307892149420765
ACH-000681,0.25339413528637994
ACH-000683,0.3436501653394393
ACH-000684,0.07259012469080084
ACH-000688,0.28008567971644044
ACH-000693,0.17785797915724433
ACH-000694,0.21883120189642616
ACH-000695,0.19973858348275436
ACH-000696,0.13850194090017176
ACH-000697,-0.014974589267204573
ACH-000699,0.1788442062102008
ACH-000701,0.3695867916611408
ACH-000706,0.3537841602735269
ACH-000711,0.02582445912764302
ACH-000713,0.3868630989368402
ACH-000714,0.14640277061433088
ACH-000718,0.2677808748516346
ACH-000720,0.12862076734310735
ACH-000721,0.20208591412702331
ACH-000724,0.08957319181803973
ACH-000725,0.18454940250564775
ACH-000732,0.2787444427828639
ACH-000734,0.1652912522068752
ACH-000735,0.26916620467894403
ACH-000736,0.13741708239854172
ACH-000738,0.3050317231640698
ACH-000746,0.16703167723538867
ACH-000747,0.1636982901150637
ACH-000748,0.20657007546210915
ACH-000753,0.1974470935055604
ACH-000756,-0.13189419153826673
ACH-000757,0.26991533419823976
ACH-000758,0.13385828378138034
ACH-000760,0.28965961656393024
ACH-000762,0.023549145385590158
ACH-000763,0.04811312408024285
ACH-000764,-0.07063065745245188
ACH-000765,0.23936841421482796
ACH-000766,0.10898604447257022
ACH-000767,0.189143478442918
ACH-000768,0.19587068723677548
ACH-000769,0.15980078377464388
ACH-000770,0.3122119883375716
ACH-000771,0.24636912037908795
ACH-000773,0.4629558816552965
ACH-000776,0.16145317664329034
ACH-000777,0.09688549555913564
ACH-000778,0.36335471236274175
ACH-000781,0.16481574449315944
ACH-000782,0.18998797141459425
ACH-000783,0.20172617718894414
ACH-000784,0.16718930148916689
ACH-000785,0.3116838129719658
ACH-000787,0.2439310792270082
ACH-000788,0.18250889437270296
ACH-000791,0.20207276464143226
ACH-000792,0.2556708673460989
ACH-000794,0.2017873673964354
ACH-000796,0.14971065093993094
ACH-000798,0.3257083331599264
ACH-000799,0.2900331445797677
ACH-000800,0.27319784584149104
ACH-000802,0.23474962923140755
ACH-000804,0.4242289193730581
ACH-000805,0.14583782819019467
ACH-000809,0.3563522616346649
ACH-000810,0.3809368296169827
ACH-000811,0.19888752464113074
ACH-000817,0.2959601431055789
ACH-000819,0.10989926443980796
ACH-000820,0.05602690174133598
ACH-000821,0.19209532413915584
ACH-000822,0.3232161933297023
ACH-000823,0.15936661569620494
ACH-000824,0.16009926592138266
ACH-000827,0.1491764690754756
ACH-000829,0.3625794275809359
ACH-000831,0.2050253848039182
ACH-000832,0.057199929278826
ACH-000833,0.43461179835294617
ACH-000834,0.18558751591694594
ACH-000835,0.07818896938685921
ACH-000836,0.0401226265446137
ACH-000837,0.16122182911779953
ACH-000838,0.02090508511399685
ACH-000839,0.2117721933708692
ACH-000840,0.4902658381216055
ACH-000841,0.21022365342380095
ACH-000843,0.083018222270918
ACH-000846,0.1898178852338276
ACH-000847,0.2445174517727591
ACH-000848,0.3324792845246529
ACH-000849,0.07418805605998573
ACH-000851,0.11993756413799428
ACH-000855,0.17270478858595958
ACH-000856,0.2762082569552323
ACH-000858,0.15382532817896494
ACH-000859,0.13852367282379274
ACH-000861,0.2296499380981086
ACH-000862,0.20194992540775128
ACH-000865,0.16462940776085486
ACH-000866,0.2478822469906836
ACH-000867,0.1175865903629154
ACH-000869,0.21271376527379612
ACH-000872,0.25002972361865805
ACH-000873,0.27348289831179345
ACH-000876,0.2454911778538469
ACH-000878,0.003546672242381703
ACH-000880,0.3262489658152473
ACH-000881,0.05045773233702752
ACH-000882,0.20859716464903025
ACH-000884,0.2649829676668712
ACH-000885,0.26581905567376685
ACH-000887,0.2659852879581155
ACH-000889,0.22398184299070076
ACH-000896,0.20840547042814814
ACH-000898,0.12750692685596945
ACH-000900,0.01968056267806799
ACH-000901,0.2847950249343211
ACH-000905,0.18579675031828224
ACH-000906,0.20794940118651775
ACH-000907,0.2331749778541876
ACH-000910,0.1963913075296628
ACH-000911,0.07351330278695879
ACH-000912,0.11527359516183926
ACH-000913,0.15255048253592546
ACH-000915,0.2719329622503009
ACH-000916,-0.5620390361145269
ACH-000917,0.26078747273975217
ACH-000920,-0.02855889946324735
ACH-000921,0.21994593752303207
ACH-000924,0.20743314870610746
ACH-000926,0.12098706351521535
ACH-000928,0.08890085956764801
ACH-000929,0.33744620830217936
ACH-000932,0.07766642862273145
ACH-000935,0.10798989651590483
ACH-000936,0.31104268721391165
ACH-000937,0.23227762962736465
ACH-000938,0.2721333285395584
ACH-000939,0.10706615845235
ACH-000941,0.21508045880798385
ACH-000943,0.1602519203617854
ACH-000946,0.3328877425966213
ACH-000947,0.2742448716285281
ACH-000948,0.19762436353529705
ACH-000950,0.0334598706594213
ACH-000953,0.4167049402562757
ACH-000954,0.4102189116307979
ACH-000957,0.14656640022630876
ACH-000958,0.3200676282727855
ACH-000960,0.2745095226437787
ACH-000963,0.35854678510514665
ACH-000968,0.10385345589810546
ACH-000969,0.4016879789877448
ACH-000972,0.1458632826095412
ACH-000973,0.2532958286763988
ACH-000974,0.410798199666697
ACH-000978,0.19815137638129116
ACH-000984,0.29095836094301003
ACH-000986,0.2672150377820676
ACH-000988,0.1055316472274406
ACH-000993,0.18312361738883476
ACH-000994,0.2341392826247865
ACH-000996,0.10142113870539746
ACH-001001,0.11020658031818258
ACH-001020,0.10791998274650766
ACH-001028,0.2269712130661134
ACH-001031,0.2549686481204065
ACH-001038,0.3008464455035372
ACH-001048,0.08569891404586044
ACH-001050,0.042532875562993684
ACH-001053,0.23971733402154
ACH-001054,0.172061933463807
ACH-001061,0.2953816722949044
ACH-001067,0.009196925857990515
ACH-001075,0.15183603641729165
ACH-001096,0.16604546308798246
ACH-001111,0.1345168619125746
ACH-001119,0.05870310481671389
ACH-001128,0.2513406865754961
ACH-001134,0.15268552773357674
ACH-001151,-0.14116930707663172
ACH-001163,0.1894945024246186
ACH-001164,0.3679064510012338
ACH-001183,0.3059460559380137
ACH-001192,0.09479804141208424
ACH-001193,0.04162809341337608
ACH-001196,0.21197935425355025
ACH-001197,0.028926728312664636
ACH-001205,0.3592599915705897
ACH-001211,0.4985290645881911
ACH-001212,0.1352999256557798
ACH-001228,0.2795026488515439
ACH-001232,0.10561895880571176
ACH-001239,0.222495977446578
ACH-001270,0.1299649466248661
ACH-001274,0.3294826430128118
ACH-001275,0.12604814327850958
ACH-001277,0.1250823384638105
ACH-001278,0.07875412209494692
ACH-001280,0.2008223977675223
ACH-001283,0.25321572786695645
ACH-001289,0.18624497229300746
ACH-001300,0.2355720178350129
ACH-001301,0.214439032364166
ACH-001302,-0.07167875117684555
ACH-001306,0.33197074408196586
ACH-001318,0.2102874162724941
ACH-001322,0.13913041470206616
ACH-001328,0.2852934640926875
ACH-001332,0.22184120651845016
ACH-001336,0.07557130486505867
ACH-001346,0.03539552389134412
ACH-001353,0.21768613260838374
ACH-001354,0.26462582664043266
ACH-001367,0.13550818483330734
ACH-001368,0.10710956528137568
ACH-001374,0.04781972688146597
ACH-001377,0.27085569572527296
ACH-001380,0.2791348155144563
ACH-001391,0.08724914078754684
ACH-001408,0.03839896778970732
ACH-001430,0.3763529335000136
ACH-001431,0.2541759146263106
ACH-001450,0.23209916544239398
ACH-001496,0.2061247862943566
ACH-001500,0.27889802433429595
ACH-001523,0.21026840500546565
ACH-001532,0.023104258855384512
ACH-001550,0.2750623132814183
ACH-001552,0.3350756440311479
ACH-001554,0.2210050269033217
ACH-001654,0.3173701869993055
ACH-001735,0.29273702300998145
ACH-001736,0.2576099259860506
ACH-001737,0.1464552219480246
ACH-001740,0.15419373881837584
ACH-001745,0.13161622068562964
ACH-001765,0.2286086094173129
