,SYN3 (8224)
ACH-000004,-0.35899920878809083
ACH-000005,0.049597257994465176
ACH-000007,-0.2701006395439711
ACH-000009,-0.04261487375750475
ACH-000011,0.1012604969204593
ACH-000012,-0.013175868948652834
ACH-000013,-0.0018759323545144491
ACH-000014,-0.1120597952737374
ACH-000015,-0.027153967258184118
ACH-000017,0.06721832561301684
ACH-000018,-0.14085424180221892
ACH-000019,-0.14748435176077887
ACH-000021,-0.0603433361489737
ACH-000022,0.002303076763024299
ACH-000025,-0.16187170772366502
ACH-000028,-0.025335361321969053
ACH-000030,-0.08624088950486501
ACH-000035,0.06140801566625094
ACH-000036,0.0007669731858446023
ACH-000037,0.044013826547497165
ACH-000039,0.08066581762429965
ACH-000040,0.08020113466610766
ACH-000041,-0.15335184498384707
ACH-000042,-0.309927722520095
ACH-000045,-0.057163770465198736
ACH-000047,0.012622389113740149
ACH-000052,-0.09905604328000044
ACH-000053,-0.005146746166396886
ACH-000054,0.07083140386163336
ACH-000055,0.14165743025282865
ACH-000060,-0.06570505998852663
ACH-000067,-0.20025050941218087
ACH-000070,0.1339428878549256
ACH-000075,0.0444720123799517
ACH-000078,0.02640445042691417
ACH-000082,0.0016191695297175508
ACH-000085,-0.06757457547895418
ACH-000086,0.08881235216445976
ACH-000087,0.013951285380313178
ACH-000092,-0.07699138170967103
ACH-000095,-0.0611714480458004
ACH-000097,-0.019217441909568284
ACH-000098,-0.13536126309073673
ACH-000099,0.0935180560376528
ACH-000108,-0.2381004844216509
ACH-000113,0.08789867241646306
ACH-000116,0.051482401481403074
ACH-000118,-0.12892715039319805
ACH-000120,0.023427683335483302
ACH-000123,-0.08999408249429547
ACH-000127,0.09242079342868087
ACH-000128,-0.07032669813605458
ACH-000132,0.01712799844490071
ACH-000133,-0.0222430458235773
ACH-000137,0.04171601389633652
ACH-000138,0.09670951983321516
ACH-000142,0.04649458199907945
ACH-000143,-0.002371677544242384
ACH-000146,-0.020405834307486
ACH-000148,0.08161434437635681
ACH-000150,-0.09846800484446218
ACH-000152,-0.06316054956065471
ACH-000153,0.15878444084984855
ACH-000159,0.12161060915278793
ACH-000160,0.009137580152668029
ACH-000163,0.022345636352452118
ACH-000167,-0.1373996090948297
ACH-000168,-0.016439933564811687
ACH-000169,-0.04972311385574989
ACH-000178,-0.05926071611854089
ACH-000183,0.045246769431457265
ACH-000188,0.17740559143967866
ACH-000189,0.2156535658900812
ACH-000190,-0.031522915555522085
ACH-000198,0.07255797252397653
ACH-000203,-0.22889011221550035
ACH-000204,-0.14214308556498792
ACH-000206,-0.008124306947366206
ACH-000207,0.058591862726391525
ACH-000208,0.3362283403124414
ACH-000210,0.1429631841486814
ACH-000211,-0.01725077947998454
ACH-000215,0.02137706656359808
ACH-000221,-0.0951322228083606
ACH-000222,0.13444085044060866
ACH-000223,-0.02267827093207932
ACH-000226,-0.06545795144910646
ACH-000227,-0.0641910028854441
ACH-000228,0.06821331408637228
ACH-000231,0.0030328237838611284
ACH-000232,0.019794930857241426
ACH-000233,0.08869774094807363
ACH-000234,0.05790587691654025
ACH-000235,-0.007852769381748309
ACH-000237,-0.04853082649397348
ACH-000238,0.059473563223607015
ACH-000242,0.3418817706715298
ACH-000243,-0.013246206439727574
ACH-000244,-0.0515411150155733
ACH-000246,0.031215812740792857
ACH-000248,-0.01866564037581269
ACH-000250,0.03706659052387423
ACH-000251,0.08200095009591794
ACH-000252,-0.03668073518701465
ACH-000253,0.02629962670747191
ACH-000255,-0.17909958111882368
ACH-000256,0.04291279247374126
ACH-000257,0.0747033421436839
ACH-000258,-0.023177502025235542
ACH-000259,0.04596139526374921
ACH-000260,-0.00024395283180913082
ACH-000261,-0.01006625749199773
ACH-000262,-0.0774712623415455
ACH-000263,-0.14277217572553325
ACH-000264,-0.054741147164070865
ACH-000265,-0.09192467010453452
ACH-000266,-0.0008123120808136674
ACH-000272,-0.06956880606859446
ACH-000274,-0.05463383596309345
ACH-000277,0.11677174437234175
ACH-000278,-0.13792763824713514
ACH-000279,0.0945534584813024
ACH-000280,-0.10555275754813696
ACH-000281,0.17775735014680347
ACH-000288,0.04393383426315845
ACH-000291,-0.01471789183371027
ACH-000293,0.07626664873096119
ACH-000294,-0.09802442352650237
ACH-000295,0.17360115910109133
ACH-000296,-0.0788986680436905
ACH-000302,-0.020742135457246395
ACH-000304,-0.10003230628470323
ACH-000307,-0.00014347628972519703
ACH-000308,-0.034159395458107165
ACH-000310,-0.093794124995068
ACH-000311,0.05557448276777898
ACH-000312,0.009331703657241472
ACH-000315,0.05130981181285957
ACH-000316,0.2089135243326027
ACH-000317,0.15888064035137
ACH-000318,-0.06855271565264036
ACH-000319,0.0953346499528172
ACH-000320,-0.031786958172123334
ACH-000322,-0.1080559246557348
ACH-000323,-0.17485485932271946
ACH-000324,-0.05397796337255941
ACH-000329,-0.015182074570372281
ACH-000330,-0.15522762383608354
ACH-000331,0.1207517218095385
ACH-000332,-0.03198563433279485
ACH-000334,0.1035128371169854
ACH-000335,-0.12424605951641265
ACH-000336,-0.10438820687982676
ACH-000337,-0.02028117584524536
ACH-000338,0.4723306650363993
ACH-000339,0.036582131140097375
ACH-000341,0.054821211518073655
ACH-000348,0.0531454447640354
ACH-000350,0.09126436371225326
ACH-000352,-0.2054318590682236
ACH-000356,0.202102812494284
ACH-000361,0.13491379508763374
ACH-000362,0.004696017620851518
ACH-000363,0.021125996774347684
ACH-000364,-0.07202412153159662
ACH-000365,-0.03248892204540838
ACH-000366,0.024051348189678905
ACH-000368,0.08533846860550161
ACH-000374,0.08983778182125886
ACH-000375,-0.008726840151731167
ACH-000376,-0.008651447665738669
ACH-000381,-0.07816627898194302
ACH-000383,-0.011094815805639185
ACH-000387,-0.10871269905205792
ACH-000389,0.05699054826186105
ACH-000390,-0.039769071562893714
ACH-000393,-0.11206214728103718
ACH-000395,0.07967877214310809
ACH-000396,0.055456867629274105
ACH-000397,0.0784991401554047
ACH-000401,-0.017133784732994182
ACH-000402,0.1767947919647596
ACH-000403,-0.047613587184762836
ACH-000404,0.17569433146909005
ACH-000406,-0.02373826038478202
ACH-000407,0.10752350362407097
ACH-000408,0.01885174032980393
ACH-000410,-0.08095732205341506
ACH-000411,-0.1844927909611896
ACH-000414,0.1612014424800637
ACH-000415,0.05766898493036041
ACH-000416,0.0046554861840741105
ACH-000420,0.07434129493034919
ACH-000421,-0.07091755327154485
ACH-000424,-0.04016617827190783
ACH-000425,-0.2300011608303988
ACH-000426,0.0676759951370185
ACH-000427,0.06639537470390892
ACH-000433,-0.014709679502111574
ACH-000435,0.10458735364093297
ACH-000436,-0.1678448962470524
ACH-000444,0.12543957754007193
ACH-000445,-0.12198837640146055
ACH-000448,-0.0724022611242821
ACH-000450,-0.12605753668685266
ACH-000452,-0.05826868576039473
ACH-000454,0.03610569274541029
ACH-000458,0.014808128217029927
ACH-000459,0.08726778092535321
ACH-000460,0.047574435920572186
ACH-000461,0.1138283717177854
ACH-000463,-0.13105844710182452
ACH-000464,0.15051451184045195
ACH-000466,0.07465685324080742
ACH-000467,0.1326348387524142
ACH-000468,-0.08209198945222726
ACH-000469,0.1392012255363912
ACH-000470,-0.11033951935925997
ACH-000471,-0.012053974944367671
ACH-000472,0.017933692286977915
ACH-000473,0.12173965057673232
ACH-000475,-0.011469380319280598
ACH-000476,0.04725844326028728
ACH-000477,0.02022282348206153
ACH-000479,0.338293371601823
ACH-000480,-0.11288832516139302
ACH-000481,0.02732799923515784
ACH-000483,0.04456218748687725
ACH-000484,0.18576635301632474
ACH-000485,0.08950498592942993
ACH-000486,-0.0642198498544737
ACH-000487,-0.07304418231654368
ACH-000488,0.07541935033905342
ACH-000490,-0.011716511634882274
ACH-000491,0.08805024237659134
ACH-000495,-0.031042230097786512
ACH-000496,0.12058048902174955
ACH-000499,-0.0776459729905408
ACH-000500,-0.3236621346265917
ACH-000502,0.09327269271340516
ACH-000503,0.04999829552812045
ACH-000505,-0.037397123420859824
ACH-000507,0.009933834700640314
ACH-000510,-0.0675393230205231
ACH-000511,0.07303874641389828
ACH-000512,0.025419955577872032
ACH-000516,-0.10048595355099972
ACH-000517,0.016394292721870343
ACH-000518,0.1328305006209811
ACH-000520,0.05199920798663212
ACH-000521,0.04123096281809167
ACH-000522,0.14835138281566418
ACH-000524,-0.10215531327506153
ACH-000527,-0.04402303894282995
ACH-000528,-0.08045770019257052
ACH-000537,0.10396117229472662
ACH-000541,-0.02109044970936651
ACH-000542,0.03133991688728957
ACH-000544,-0.01312084938932715
ACH-000545,0.05585906163627947
ACH-000547,0.03087586849407596
ACH-000548,0.01631888653943245
ACH-000549,-0.15055969875100012
ACH-000550,0.017081430087509918
ACH-000552,-0.17576897164701405
ACH-000556,-0.03906318970861972
ACH-000557,0.014263288391139632
ACH-000569,0.2534178728100051
ACH-000570,-0.0822143273995365
ACH-000571,-0.12173672715464146
ACH-000573,-0.06245837182150811
ACH-000576,0.08434034473953833
ACH-000579,-0.00822506246889428
ACH-000580,0.07070465893935764
ACH-000584,0.009431934158670292
ACH-000585,0.1436302619485123
ACH-000588,0.0259334537095692
ACH-000589,-0.08702951295207995
ACH-000591,-0.1460189698578267
ACH-000593,0.02383339679084136
ACH-000600,0.11766392492078805
ACH-000601,-0.0869317299027933
ACH-000605,-0.050131590432421665
ACH-000606,-0.011741004856087063
ACH-000608,-0.05641754840109901
ACH-000614,0.1993426229313355
ACH-000616,0.009956951193465909
ACH-000618,-0.09080506029045393
ACH-000619,0.03767875898280516
ACH-000620,0.008484050725854486
ACH-000621,0.0485366319267522
ACH-000622,0.08075336176641024
ACH-000623,-0.032469991015615686
ACH-000624,-0.034871878840925616
ACH-000627,-0.1759852563744009
ACH-000630,-0.005067315063526147
ACH-000631,0.1956654366641831
ACH-000632,-0.05611720279771031
ACH-000633,-0.011855217535941707
ACH-000637,-0.057450910237506224
ACH-000638,-0.05156928618642592
ACH-000646,0.011880922880143129
ACH-000647,-0.06066371150445975
ACH-000648,0.03604897501137932
ACH-000649,0.04644835534827271
ACH-000651,-0.12449970770205107
ACH-000652,-0.08083390034661267
ACH-000653,0.19634794145222328
ACH-000657,0.0351102886252084
ACH-000658,0.02378009919672656
ACH-000661,0.1377306075856579
ACH-000662,-0.12259240628204185
ACH-000663,-0.06861124447357153
ACH-000665,-0.12680712586115472
ACH-000671,-0.12279886723230747
ACH-000672,-0.20882415159400566
ACH-000673,-0.08857168515970155
ACH-000676,-0.06713293243232264
ACH-000677,-0.02847649909725113
ACH-000681,0.011865549251206723
ACH-000683,0.03599292345272197
ACH-000684,0.06731676272655339
ACH-000688,-0.11332429863777503
ACH-000693,-0.008796346446463417
ACH-000694,-0.0601027054007464
ACH-000695,0.044065360277473785
ACH-000696,0.02863245341048314
ACH-000697,0.16859245191633873
ACH-000699,0.038744794217204497
ACH-000701,0.0569962741176368
ACH-000706,-0.14559470002384162
ACH-000711,-0.0692591047971643
ACH-000713,0.08351725658534252
ACH-000714,0.061710413609485815
ACH-000718,0.15845635791769466
ACH-000720,0.008766381736772915
ACH-000721,0.031849214942456155
ACH-000724,-0.1908157767938872
ACH-000725,-0.11121837630295936
ACH-000732,-0.06459351913709863
ACH-000734,-0.14287361062536638
ACH-000735,-0.028351536989084877
ACH-000736,0.008224319704538786
ACH-000738,0.010434188761306128
ACH-000746,-0.08334466524342309
ACH-000747,-0.004018557883248996
ACH-000748,-0.09353798002549696
ACH-000753,0.000829919585460087
ACH-000756,0.032901032512590495
ACH-000757,-0.14426971734194166
ACH-000758,0.0030450325749936725
ACH-000760,0.061086305742788186
ACH-000762,0.05130595226360842
ACH-000763,-0.053261418112889314
ACH-000764,0.09832164111101746
ACH-000765,-0.13978674603712646
ACH-000766,0.13593865075532116
ACH-000767,-0.09153309811789408
ACH-000768,0.0034750829830445746
ACH-000769,-0.14439235389899185
ACH-000770,0.005337432129640818
ACH-000771,-0.04199987100575815
ACH-000773,0.12896173454401316
ACH-000776,-0.0005973358718499692
ACH-000777,-0.043710829049927714
ACH-000778,-0.016768548358488122
ACH-000781,0.09324747853184566
ACH-000782,-0.2303630430330473
ACH-000783,0.025331247601366944
ACH-000784,0.047411886163562636
ACH-000785,0.06501414448026599
ACH-000787,0.09199812341643496
ACH-000788,-0.09292068017656868
ACH-000791,-0.06662533529150434
ACH-000792,0.01217029032811535
ACH-000794,0.07947129800891801
ACH-000796,-0.0316701919724194
ACH-000798,-0.2673160098734296
ACH-000799,-0.05359555402991585
ACH-000800,-0.10449479146761044
ACH-000802,0.05937936539036134
ACH-000804,0.0943862265339656
ACH-000805,0.134888984568278
ACH-000809,-0.08339673085628786
ACH-000810,-0.3098835314730209
ACH-000811,0.07676961535133676
ACH-000817,0.02489708919376733
ACH-000819,-0.03386841719023473
ACH-000820,0.2237872240962621
ACH-000821,0.05424211427684356
ACH-000822,-0.02798005178249265
ACH-000823,-0.0492158908911538
ACH-000824,0.09138493346338357
ACH-000827,-0.02842032399840813
ACH-000829,-0.09566852665844787
ACH-000831,-0.04611804001441399
ACH-000832,0.11569219118769886
ACH-000833,-0.2854728427674849
